Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Mitchell Trubisky,QB,CHI,5600,1519,QB,CHI@DET,23.02,rotoguru_gid
Ben Roethlisberger,QB,PIT,6300,1232,QB,PIT@CAR,24.1375,rotoguru_gid
Drew Brees,QB,NO,6300,1151,QB,NO@CIN,24.255,rotoguru_gid
Russell Wilson,QB,SEA,5700,1412,QB,SEA@LA,18.68,rotoguru_gid
Carson Wentz,QB,PHI,5700,1514,QB,PHI@DAL,22.636666666666667,rotoguru_gid
Blake Bortles,QB,JAX,4900,1442,QB,JAX@IND,18.8725,rotoguru_gid
Matt Ryan,QB,ATL,6200,1301,QB,ATL@CLE,27.1325,rotoguru_gid
Jared Goff,QB,LA,6100,1490,QB,LA@SEA,23.948888888888888,rotoguru_gid
Baker Mayfield,QB,CLE,5400,1528,QB,CLE@ATL,16.83142857142857,rotoguru_gid
Marcus Mariota,QB,TEN,4700,1466,QB,TEN@NE,14.357142857142858,rotoguru_gid
Andrew Luck,QB,IND,5500,1409,QB,IND@JAX,24.0975,rotoguru_gid
Dak Prescott,QB,DAL,4900,1501,QB,DAL@PHI,17.0125,rotoguru_gid
Patrick Mahomes II,QB,KC,7200,1523,QB,KC@ARI,30.526666666666667,rotoguru_gid
Ryan Fitzpatrick,QB,TB,5900,1242,QB,TB@WAS,26.669999999999998,rotoguru_gid
Eli Manning,QB,NYG,4700,1225,QB,NYG@SF,16.7475,rotoguru_gid
Aaron Rodgers,QB,GB,6400,1252,QB,GB@MIA,22.259999999999998,rotoguru_gid
Matthew Stafford,QB,DET,5000,1340,QB,DET@CHI,18.1675,rotoguru_gid
Matt Barkley,QB,BUF,4000,1417,QB,BUF@NYJ,,rotoguru_gid
Philip Rivers,QB,LAC,6000,1231,QB,LAC@LV,21.9175,rotoguru_gid
Cam Newton,QB,CAR,6100,1378,QB,CAR@PIT,24.615000000000002,rotoguru_gid
Alex Smith,QB,WAS,5300,1254,QB,WAS@TB,15.947500000000002,rotoguru_gid
Nick Mullens,QB,SF,5200,1534,QB,SF@NYG,22.18,rotoguru_gid
Tom Brady,QB,NE,6000,1131,QB,NE@TEN,20.284444444444446,rotoguru_gid
Jeff Driskel,QB,CIN,4400,1494,QB,CIN@NO,2.06,rotoguru_gid
Josh Rosen,QB,ARI,4800,1525,QB,ARI@KC,10.28,rotoguru_gid
Derek Carr,QB,LV,4700,1441,QB,LV@LAC,17.3775,rotoguru_gid
Andy Dalton,QB,CIN,5800,1403,QB,CIN@NO,19.2725,rotoguru_gid
Brock Osweiler,QB,MIA,4600,1414,QB,MIA@GB,13.892000000000001,rotoguru_gid
Josh McCown,QB,NYJ,4300,1175,QB,NYJ@BUF,,rotoguru_gid
Taysom Hill,QB,NO,4000,1530,QB,NO@CIN,2.82,rotoguru_gid
Brian Hoyer,QB,NE,4500,1336,QB,NE@TEN,-0.25,rotoguru_gid
Taylor Heinicke,QB,CAR,4000,1487,QB,CAR@PIT,0.32,rotoguru_gid
Joshua Dobbs,QB,PIT,4400,1532,QB,PIT@CAR,0.16,rotoguru_gid
Teddy Bridgewater,QB,NO,4500,1439,QB,NO@CIN,-0.15,rotoguru_gid
Ezekiel Elliott,RB,DAL,7500,5444,RB,DAL@PHI,18.95,rotoguru_gid
Nick Chubb,RB,CLE,5500,5622,RB,CLE@ATL,7.977777777777778,rotoguru_gid
David Johnson,RB,ARI,6800,5395,RB,ARI@KC,14.775,rotoguru_gid
Christian McCaffrey,RB,CAR,7600,5536,RB,CAR@PIT,21.5,rotoguru_gid
Aaron Jones,RB,GB,5000,5543,RB,GB@MIA,9.85,rotoguru_gid
Matt Breida,RB,SF,5000,5567,RB,SF@NYG,10.488888888888889,rotoguru_gid
Mark Ingram,RB,NO,4500,2793,RB,NO@CIN,10.825,rotoguru_gid
Todd Gurley,RB,LA,9400,2992,RB,LA@SEA,30.333333333333332,rotoguru_gid
Leonard Fournette,RB,JAX,6300,5534,RB,JAX@IND,6.5,rotoguru_gid
LeSean McCoy,RB,BUF,4500,2707,RB,BUF@NYJ,8.5375,rotoguru_gid
Melvin Gordon,RB,LAC,9000,2991,RB,LAC@LV,27.685714285714287,rotoguru_gid
Alvin Kamara,RB,NO,8700,5562,RB,NO@CIN,28.4625,rotoguru_gid
Kerryon Johnson,RB,DET,4700,5621,RB,DET@CHI,12.85,rotoguru_gid
Jacquizz Rodgers,RB,TB,3100,2818,RB,TB@WAS,3.05,rotoguru_gid
Rashaad Penny,RB,SEA,3500,5618,RB,SEA@LA,3.8875,rotoguru_gid
Mike Davis,RB,SEA,4300,5320,RB,SEA@LA,10.799999999999999,rotoguru_gid
Derrick Henry,RB,TEN,3800,5445,RB,TEN@NE,6.965,rotoguru_gid
Tarik Cohen,RB,CHI,5500,5564,RB,CHI@DET,15.0625,rotoguru_gid
Duke Johnson,RB,CLE,4700,2997,RB,CLE@ATL,9.399999999999999,rotoguru_gid
James Conner,RB,PIT,8300,5537,RB,PIT@CAR,28.0625,rotoguru_gid
Saquon Barkley,RB,NYG,8600,5614,RB,NYG@SF,26.2,rotoguru_gid
Frank Gore,RB,MIA,3500,2467,RB,MIA@GB,7.3999999999999995,rotoguru_gid
Doug Martin,RB,LV,4200,2858,RB,LV@LAC,4.025,rotoguru_gid
Theo Riddick,RB,DET,3800,2907,RB,DET@CHI,8.4,rotoguru_gid
Jaylen Samuels,RB,PIT,3000,5688,RB,PIT@CAR,0.95,rotoguru_gid
Isaiah Crowell,RB,NYJ,4200,2969,RB,NYJ@BUF,12.177777777777777,rotoguru_gid
