Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status
RB,Trey Benson (44095969),Trey Benson,44095969,RB/FLEX,4400,ARI@LAC 09/13/2026 04:25PM ET,ARI,8.9,IR
RB,Demond Claiborne (44095971),Demond Claiborne,44095971,RB/FLEX,4400,GB@MIN 09/13/2026 04:25PM ET,MIN,0,
RB,Kaleb Johnson (44095973),Kaleb Johnson,44095973,RB/FLEX,4400,GB@MIN 09/13/2026 04:25PM ET,GB,0.9,
RB,Jeremy McNichols (44095975),Jeremy McNichols,44095975,RB/FLEX,4300,WAS@PHI 09/13/2026 04:25PM ET,WAS,4.3,IR
WR,Jalen Nailor (44096053),Jalen Nailor,44096053,WR/FLEX,4300,MIA@LV 09/13/2026 04:25PM ET,LV,6.1,
WR,Jauan Jennings (44096055),Jauan Jennings,44096055,WR/FLEX,4300,GB@MIN 09/13/2026 04:25PM ET,MIN,11.1,
RB,James Conner (44095977),James Conner,44095977,RB/FLEX,4200,ARI@LAC 09/13/2026 04:25PM ET,ARI,11.1,IR
WR,Malik Washington (44096057),Malik Washington,44096057,WR/FLEX,4200,MIA@LV 09/13/2026 04:25PM ET,MIA,6.9,
WR,Antonio Williams (44096059),Antonio Williams,44096059,WR/FLEX,4200,WAS@PHI 09/13/2026 04:25PM ET,WAS,0,
QB,Gardner Minshew II (44095913),Gardner Minshew II,44095913,QB,4100,ARI@LAC 09/13/2026 04:25PM ET,ARI,0.2,
QB,Carson Beck (44095914),Carson Beck,44095914,QB,4100,ARI@LAC 09/13/2026 04:25PM ET,ARI,0,
RB,Roman Hemby (44095979),Roman Hemby,44095979,RB/FLEX,4100,MIA@LV 09/13/2026 04:25PM ET,LV,0,
RB,Will Shipley (44095981),Will Shipley,44095981,RB/FLEX,4100,WAS@PHI 09/13/2026 04:25PM ET,PHI,1.3,
WR,Dontayvion Wicks (44096061),Dontayvion Wicks,44096061,WR/FLEX,4100,WAS@PHI 09/13/2026 04:25PM ET,PHI,5.4,
TE,Dallas Goedert (44096181),Dallas Goedert,44096181,TE/FLEX,4100,WAS@PHI 09/13/2026 04:25PM ET,PHI,13,
QB,Kyle McCord (44095915),Kyle McCord,44095915,QB,4000,MIA@LV 09/13/2026 04:25PM ET,MIA,0,
QB,Brady Cook (44095916),Brady Cook,44095916,QB,4000,MIA@LV 09/13/2026 04:25PM ET,MIA,7.3,
QB,Aidan O'Connell (44095917),Aidan O'Connell,44095917,QB,4000,MIA@LV 09/13/2026 04:25PM ET,LV,4.8,
QB,Trey Lance (44095918),Trey Lance,44095918,QB,4000,ARI@LAC 09/13/2026 04:25PM ET,LAC,3.9,
QB,DJ Uiagalelei (44095919),DJ Uiagalelei,44095919,QB,4000,ARI@LAC 09/13/2026 04:25PM ET,LAC,0,
QB,Athan Kaliakmanis (44095920),Athan Kaliakmanis,44095920,QB,4000,WAS@PHI 09/13/2026 04:25PM ET,WAS,0,
QB,Sam Hartman (44095921),Sam Hartman,44095921,QB,4000,WAS@PHI 09/13/2026 04:25PM ET,WAS,0,
QB,Andy Dalton (44095922),Andy Dalton,44095922,QB,4000,WAS@PHI 09/13/2026 04:25PM ET,PHI,3.1,
QB,Tanner McKee (44095923),Tanner McKee,44095923,QB,4000,WAS@PHI 09/13/2026 04:25PM ET,PHI,3.7,
QB,Cole Payton (44095924),Cole Payton,44095924,QB,4000,WAS@PHI 09/13/2026 04:25PM ET,PHI,0,
QB,Carson Wentz (44095925),Carson Wentz,44095925,QB,4000,GB@MIN 09/13/2026 04:25PM ET,MIN,16.3,
QB,Max Brosmer (44095926),Max Brosmer,44095926,QB,4000,GB@MIN 09/13/2026 04:25PM ET,MIN,1.3,
QB,Tyrod Taylor (44095927),Tyrod Taylor,44095927,QB,4000,GB@MIN 09/13/2026 04:25PM ET,GB,10.9,
QB,Kedon Slovis (44095928),Kedon Slovis,44095928,QB,4000,GB@MIN 09/13/2026 04:25PM ET,GB,-0,
RB,DJ Herman (44095983),DJ Herman,44095983,RB/FLEX,4000,MIA@LV 09/13/2026 04:25PM ET,MIA,0,
RB,Carlos Washington Jr. (44095985),Carlos Washington Jr.,44095985,RB/FLEX,4000,MIA@LV 09/13/2026 04:25PM ET,MIA,0,
RB,Jarquez Hunter (44095987),Jarquez Hunter,44095987,RB/FLEX,4000,MIA@LV 09/13/2026 04:25PM ET,MIA,0,
RB,Dylan Laube (44095989),Dylan Laube,44095989,RB/FLEX,4000,MIA@LV 09/13/2026 04:25PM ET,LV,0.3,
RB,Chris Collier (44095991),Chris Collier,44095991,RB/FLEX,4000,MIA@LV 09/13/2026 04:25PM ET,LV,0,IR
RB,Dare Ogunbowale (44095993),Dare Ogunbowale,44095993,RB/FLEX,4000,MIA@LV 09/13/2026 04:25PM ET,LV,1.3,
RB,Connor Heyward (44095995),Connor Heyward,44095995,RB/FLEX,4000,MIA@LV 09/13/2026 04:25PM ET,LV,1.5,
RB,Amar Johnson (44095997),Amar Johnson,44095997,RB/FLEX,4000,ARI@LAC 09/13/2026 04:25PM ET,LAC,0.4,
RB,Scott Matlock (44095999),Scott Matlock,44095999,RB/FLEX,4000,ARI@LAC 09/13/2026 04:25PM ET,LAC,0.7,IR
RB,Alec Ingold (44096001),Alec Ingold,44096001,RB/FLEX,4000,ARI@LAC 09/13/2026 04:25PM ET,LAC,0.8,
RB,Gregory Desrosiers (44096003),Gregory Desrosiers,44096003,RB/FLEX,4000,ARI@LAC 09/13/2026 04:25PM ET,LAC,0,
RB,Bam Knight (44096005),Bam Knight,44096005,RB/FLEX,4000,ARI@LAC 09/13/2026 04:25PM ET,ARI,7.8,
RB,Evan Hull (44096007),Evan Hull,44096007,RB/FLEX,4000,ARI@LAC 09/13/2026 04:25PM ET,ARI,1.1,
RB,Craig Reynolds (44096009),Craig Reynolds,44096009,RB/FLEX,4000,WAS@PHI 09/13/2026 04:25PM ET,WAS,0.1,
RB,Robert Henry Jr. (44096011),Robert Henry Jr.,44096011,RB/FLEX,4000,WAS@PHI 09/13/2026 04:25PM ET,WAS,0,
RB,Carson Steele (44096013),Carson Steele,44096013,RB/FLEX,4000,WAS@PHI 09/13/2026 04:25PM ET,PHI,0,
RB,Dameon Pierce (44096015),Dameon Pierce,44096015,RB/FLEX,4000,WAS@PHI 09/13/2026 04:25PM ET,PHI,0.7,
RB,Jaydon Blue (44096017),Jaydon Blue,44096017,RB/FLEX,4000,WAS@PHI 09/13/2026 04:25PM ET,PHI,4.1,
RB,Jermar Jefferson (44096019),Jermar Jefferson,44096019,RB/FLEX,4000,GB@MIN 09/13/2026 04:25PM ET,MIN,0,IR
RB,DeeJay Dallas (44096021),DeeJay Dallas,44096021,RB/FLEX,4000,GB@MIN 09/13/2026 04:25PM ET,MIN,0.4,
RB,Max Bredeson (44096023),Max Bredeson,44096023,RB/FLEX,4000,GB@MIN 09/13/2026 04:25PM ET,MIN,0,
RB,Pierre Strong Jr. (44096025),Pierre Strong Jr.,44096025,RB/FLEX,4000,GB@MIN 09/13/2026 04:25PM ET,GB,0,Q
WR,Tre Tucker (44096063),Tre Tucker,44096063,WR/FLEX,4000,MIA@LV 09/13/2026 04:25PM ET,LV,9.7,
TE,Chig Okonkwo (44096183),Chig Okonkwo,44096183,TE/FLEX,4000,WAS@PHI 09/13/2026 04:25PM ET,WAS,7.3,
RB,Damon Bankston (44104572),Damon Bankston,44104572,RB/FLEX,4000,GB@MIN 09/13/2026 04:25PM ET,GB,0,
WR,Tre' Harris (44096065),Tre' Harris,44096065,WR/FLEX,3800,ARI@LAC 09/13/2026 04:25PM ET,LAC,4.1,
WR,Hollywood Brown (44096067),Hollywood Brown,44096067,WR/FLEX,3800,WAS@PHI 09/13/2026 04:25PM ET,PHI,8.6,
WR,Jack Bech (44096069),Jack Bech,44096069,WR/FLEX,3600,MIA@LV 09/13/2026 04:25PM ET,LV,2.7,
WR,Kendrick Bourne (44096071),Kendrick Bourne,44096071,WR/FLEX,3600,ARI@LAC 09/13/2026 04:25PM ET,ARI,5.5,
WR,Jalen Tolbert (44096073),Jalen Tolbert,44096073,WR/FLEX,3500,MIA@LV 09/13/2026 04:25PM ET,MIA,3.6,
WR,Luke McCaffrey (44096075),Luke McCaffrey,44096075,WR/FLEX,3500,WAS@PHI 09/13/2026 04:25PM ET,WAS,5.7,
TE,Greg Dulcich (44096185),Greg Dulcich,44096185,TE/FLEX,3500,MIA@LV 09/13/2026 04:25PM ET,MIA,6.4,
TE,Oronde Gadsden II (44096187),Oronde Gadsden II,44096187,TE/FLEX,3500,ARI@LAC 09/13/2026 04:25PM ET,LAC,8.8,
DST,Chargers (44096277),Chargers,44096277,DST,3500,ARI@LAC 09/13/2026 04:25PM ET,LAC,6.7,
WR,Treylon Burks (44096077),Treylon Burks,44096077,WR/FLEX,3400,WAS@PHI 09/13/2026 04:25PM ET,WAS,3.6,
WR,Dont'e Thornton Jr. (44096079),Dont'e Thornton Jr.,44096079,WR/FLEX,3300,MIA@LV 09/13/2026 04:25PM ET,LV,1.6,IR
WR,Brenen Thompson (44096081),Brenen Thompson,44096081,WR/FLEX,3300,ARI@LAC 09/13/2026 04:25PM ET,LAC,0,Q
TE,T.J. Hockenson (44096189),T.J. Hockenson,44096189,TE/FLEX,3300,GB@MIN 09/13/2026 04:25PM ET,MIN,7.5,
WR,Chris Bell (44096083),Chris Bell,44096083,WR/FLEX,3200,MIA@LV 09/13/2026 04:25PM ET,MIA,0,
WR,Dyami Brown (44096085),Dyami Brown,44096085,WR/FLEX,3200,WAS@PHI 09/13/2026 04:25PM ET,WAS,3.6,
WR,Savion Williams (44096087),Savion Williams,44096087,WR/FLEX,3200,GB@MIN 09/13/2026 04:25PM ET,GB,2.2,IR
DST,Eagles (44096278),Eagles,44096278,DST,3200,WAS@PHI 09/13/2026 04:25PM ET,PHI,7.8,
WR,Malik Benson (44096089),Malik Benson,44096089,WR/FLEX,3100,MIA@LV 09/13/2026 04:25PM ET,LV,0,
WR,Jaylin Lane (44096091),Jaylin Lane,44096091,WR/FLEX,3100,WAS@PHI 09/13/2026 04:25PM ET,WAS,3.3,
TE,Eli Stowers (44096191),Eli Stowers,44096191,TE/FLEX,3100,WAS@PHI 09/13/2026 04:25PM ET,PHI,0,Q
WR,Caleb Douglas (44096093),Caleb Douglas,44096093,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,MIA,0,
WR,Kevin Coleman Jr. (44096095),Kevin Coleman Jr.,44096095,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,MIA,0,
WR,Ryan Miller (44096097),Ryan Miller,44096097,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,MIA,0.9,
WR,Will Sheppard (44096099),Will Sheppard,44096099,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,MIA,0,
WR,Jalen Reagor (44096101),Jalen Reagor,44096101,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,MIA,0,
WR,Dareke Young (44096103),Dareke Young,44096103,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,LV,0.6,
WR,Justin Shorter (44096105),Justin Shorter,44096105,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,LV,0,IR
WR,Corey Rucker (44096107),Corey Rucker,44096107,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,LV,0,IR
WR,Cody White (44096109),Cody White,44096109,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,LV,1.8,
WR,Deven Thompkins (44096111),Deven Thompkins,44096111,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,LV,0.9,
WR,Ronnie Bell (44096113),Ronnie Bell,44096113,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,LV,5.2,
WR,KeAndre Lambert-Smith (44096115),KeAndre Lambert-Smith,44096115,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,LAC,1.6,
WR,Derius Davis (44096117),Derius Davis,44096117,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,LAC,0.2,
WR,Dalevon Campbell (44096119),Dalevon Campbell,44096119,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,LAC,0,Q
WR,Theo Wease Jr. (44096121),Theo Wease Jr.,44096121,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,LAC,8.6,
WR,Jalen Brooks (44096123),Jalen Brooks,44096123,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,ARI,1.2,
WR,Devin Duvernay (44096125),Devin Duvernay,44096125,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,ARI,0.2,
WR,Reggie Virgil (44096127),Reggie Virgil,44096127,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,ARI,0,
WR,Simi Fehoko (44096129),Simi Fehoko,44096129,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,ARI,0,
WR,Harrison Wallace III (44096131),Harrison Wallace III,44096131,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,ARI,0,
WR,Ihmir Smith-Marsette (44096133),Ihmir Smith-Marsette,44096133,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,ARI,0,
WR,Jacoby Jones (44096135),Jacoby Jones,44096135,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,WAS,3.5,Q
WR,River Cracraft (44096137),River Cracraft,44096137,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,WAS,0,Q
WR,Jaden Bradley (44096139),Jaden Bradley,44096139,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,WAS,0,
WR,Van Jefferson (44096141),Van Jefferson,44096141,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,WAS,4.4,OUT
WR,Elijah Moore (44096143),Elijah Moore,44096143,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,PHI,3,
WR,Darius Cooper (44096145),Darius Cooper,44096145,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,PHI,1.4,
WR,Johnny Wilson (44096147),Johnny Wilson,44096147,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,PHI,0,IR
WR,Britain Covey (44096149),Britain Covey,44096149,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,PHI,0.6,
WR,Danny Gray (44096151),Danny Gray,44096151,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,PHI,0,
WR,Tai Felton (44096153),Tai Felton,44096153,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,MIN,0.3,
WR,Myles Price (44096155),Myles Price,44096155,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,MIN,-0.2,
WR,Jeshaun Jones (44096157),Jeshaun Jones,44096157,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,MIN,0,OUT
WR,Dillon Bell (44096159),Dillon Bell,44096159,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,MIN,0,
WR,Trayvon Rudolph (44096161),Trayvon Rudolph,44096161,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,MIN,0,
WR,Michael Briscoe (44096163),Michael Briscoe,44096163,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,MIN,0,
WR,Bo Melton (44096165),Bo Melton,44096165,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,GB,0.2,
WR,Skyy Moore (44096167),Skyy Moore,44096167,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,GB,0.8,
WR,J. Michael Sturdivant (44096169),J. Michael Sturdivant,44096169,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,GB,0,
WR,Chris Hilton Jr. (44096171),Chris Hilton Jr.,44096171,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,GB,0,
WR,Isaiah Neyor (44096173),Isaiah Neyor,44096173,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,GB,0,
TE,David Njoku (44096193),David Njoku,44096193,TE/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,LAC,7.2,
TE,Jonnu Smith (44096195),Jonnu Smith,44096195,TE/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,GB,4.8,
TE,Luke Musgrave (44096197),Luke Musgrave,44096197,TE/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,GB,2.8,OUT
DST,Packers (44096279),Packers,44096279,DST,3000,GB@MIN 09/13/2026 04:25PM ET,GB,4.6,
TE,Michael Mayer (44096199),Michael Mayer,44096199,TE/FLEX,2900,MIA@LV 09/13/2026 04:25PM ET,LV,5.7,
DST,Raiders (44096280),Raiders,44096280,DST,2900,MIA@LV 09/13/2026 04:25PM ET,LV,4.4,
TE,Ben Sinnott (44096201),Ben Sinnott,44096201,TE/FLEX,2800,WAS@PHI 09/13/2026 04:25PM ET,WAS,1.8,
TE,Josh Oliver (44096203),Josh Oliver,44096203,TE/FLEX,2800,GB@MIN 09/13/2026 04:25PM ET,MIN,3.7,
DST,Vikings (44096281),Vikings,44096281,DST,2800,GB@MIN 09/13/2026 04:25PM ET,MIN,8,
DST,Dolphins (44096282),Dolphins,44096282,DST,2700,MIA@LV 09/13/2026 04:25PM ET,MIA,5.6,
TE,Will Kacmarek (44096205),Will Kacmarek,44096205,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,MIA,0,Q
TE,Seydou Traore (44096207),Seydou Traore,44096207,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,MIA,0,
TE,Justin Joly (44096209),Justin Joly,44096209,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,MIA,0,
TE,Cole Turner (44096211),Cole Turner,44096211,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,MIA,0,IR
TE,Ben Sims (44096213),Ben Sims,44096213,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,MIA,0.5,IR
TE,Tre Watson (44096215),Tre Watson,44096215,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,MIA,0,
TE,Ian Thomas (44096217),Ian Thomas,44096217,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,LV,1.6,
TE,Carter Runyon (44096219),Carter Runyon,44096219,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,LV,0.1,IR
TE,Chris Myarick (44096221),Chris Myarick,44096221,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,LV,0,
TE,Patrick Gurd (44096223),Patrick Gurd,44096223,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,LV,0,OUT
TE,Charlie Kolar (44096225),Charlie Kolar,44096225,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,LAC,2.1,
TE,Evan Svoboda (44096227),Evan Svoboda,44096227,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,LAC,0,
TE,Patrick Herbert (44096229),Patrick Herbert,44096229,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,LAC,0,
TE,Elijah Higgins (44096231),Elijah Higgins,44096231,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,ARI,3.5,
TE,Hunter Long (44096233),Hunter Long,44096233,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,ARI,3.6,
TE,Tip Reiman (44096235),Tip Reiman,44096235,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,ARI,1,OUT
TE,Jameson Geers (44096237),Jameson Geers,44096237,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,ARI,0,IR
TE,Shawn Bowman (44096239),Shawn Bowman,44096239,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,ARI,0,
TE,Teagan Quitoriano (44096241),Teagan Quitoriano,44096241,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,ARI,0,
TE,John Bates (44096243),John Bates,44096243,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,WAS,1.8,
TE,Colson Yankoff (44096245),Colson Yankoff,44096245,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,WAS,0.3,
TE,Quentin Moore (44096247),Quentin Moore,44096247,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,WAS,0,Q
TE,Jack Westover (44096249),Jack Westover,44096249,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,WAS,0.1,
TE,Tyler Ott (44096251),Tyler Ott,44096251,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,WAS,0,
TE,Johnny Mundt (44096253),Johnny Mundt,44096253,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,PHI,1.2,
TE,E.J. Jenkins (44096255),E.J. Jenkins,44096255,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,PHI,0,
TE,Grant Calcaterra (44096257),Grant Calcaterra,44096257,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,PHI,1.4,IR
TE,Rocco Underwood (44096259),Rocco Underwood,44096259,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,PHI,0,
