Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Patrick Mahomes II,QB,KC,7500,1523,QB,KC@LV,30.32,rotoguru_gid
Lamar Jackson,QB,BAL,6700,1527,QB,BAL@ARI,36.56,rotoguru_gid
Dak Prescott,QB,DAL,6300,1501,QB,DAL@WAS,36.4,rotoguru_gid
Russell Wilson,QB,SEA,6200,1412,QB,SEA@PIT,16.64,rotoguru_gid
Matt Ryan,QB,ATL,6100,1301,QB,ATL@PHI,23.56,rotoguru_gid
Tom Brady,QB,NE,6400,1131,QB,NE@MIA,28.64,rotoguru_gid
Jimmy Garoppolo,QB,SF,6000,1452,QB,SF@CIN,11.44,rotoguru_gid
Andy Dalton,QB,CIN,5400,1403,QB,CIN@SF,25.72,rotoguru_gid
Josh Allen,QB,BUF,5300,1529,QB,BUF@NYG,19.96,rotoguru_gid
Jared Goff,QB,LA,5900,1490,QB,LA@NO,10.44,rotoguru_gid
Carson Wentz,QB,PHI,6400,1514,QB,PHI@ATL,28.02,rotoguru_gid
Kyler Murray,QB,ARI,5400,1537,QB,ARI@BAL,25.62,rotoguru_gid
Baker Mayfield,QB,CLE,6000,1528,QB,CLE@NYJ,12.4,rotoguru_gid
Jacoby Brissett,QB,IND,5000,1496,QB,IND@TEN,16.5,rotoguru_gid
Gardner Minshew,QB,JAX,4800,1540,QB,JAX@HOU,18.6,rotoguru_gid
Matthew Stafford,QB,DET,5200,1340,QB,DET@LAC,31.6,rotoguru_gid
Case Keenum,QB,WAS,5000,1435,QB,WAS@DAL,30.2,rotoguru_gid
Joe Flacco,QB,DEN,4900,1302,QB,DEN@CHI,14.82,rotoguru_gid
Aaron Rodgers,QB,GB,6500,1252,QB,GB@MIN,12.92,rotoguru_gid
Cam Newton,QB,CAR,6300,1378,QB,CAR@TB,7.36,rotoguru_gid
Marcus Mariota,QB,TEN,5000,1466,QB,TEN@IND,24.32,rotoguru_gid
Jameis Winston,QB,TB,5900,1465,QB,TB@CAR,10.06,rotoguru_gid
Deshaun Watson,QB,HOU,6600,1518,QB,HOU@JAX,31.72,rotoguru_gid
Eli Manning,QB,NYG,4900,1225,QB,NYG@BUF,18.84,rotoguru_gid
Mason Rudolph,QB,PIT,4000,1526,QB,PIT@SEA,,rotoguru_gid
Philip Rivers,QB,LAC,6100,1231,QB,LAC@DET,27.92,rotoguru_gid
Kirk Cousins,QB,MIN,5300,1415,QB,MIN@GB,14.32,rotoguru_gid
Derek Carr,QB,LV,5100,1441,QB,LV@KC,14.56,rotoguru_gid
Luke Falk,QB,NYJ,0,1541,QB,NYJ@CLE,,rotoguru_gid
Teddy Bridgewater,QB,NO,4400,1439,QB,NO@LA,,rotoguru_gid
Mitchell Trubisky,QB,CHI,5500,1519,QB,CHI@DEN,9.22,rotoguru_gid
Taysom Hill,QB,NO,4200,1530,QB,NO@LA,8.7,rotoguru_gid
Ben Roethlisberger,QB,PIT,5800,1232,QB,PIT@SEA,10.74,rotoguru_gid
Josh Rosen,QB,MIA,4600,1525,QB,MIA@NE,-0.8,rotoguru_gid
Ryan Fitzpatrick,QB,MIA,4700,1242,QB,MIA@NE,11.2,rotoguru_gid
Josh McCown,QB,PHI,4500,1175,QB,PHI@ATL,,rotoguru_gid
Drew Brees,QB,NO,6200,1151,QB,NO@LA,24.8,rotoguru_gid
Trevor Siemian,QB,NYJ,4000,1488,QB,NYJ@CLE,,rotoguru_gid
Tyrod Taylor,QB,LAC,4200,1400,QB,LAC@DET,0.0,rotoguru_gid
Dalvin Cook,RB,MIN,7200,5559,RB,MIN@GB,29.0,rotoguru_gid
Aaron Jones,RB,GB,5400,5543,RB,GB@MIN,4.9,rotoguru_gid
