Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status
TE,Kyle Pitts Sr. (44225877),Kyle Pitts Sr.,44225877,FLEX,6600,ATL@GB 09/24/2026 08:15PM ET,ATL,1.3,
RB,Brian Robinson Jr. (44225939),Brian Robinson Jr.,44225939,CPT,6600,ATL@GB 09/24/2026 08:15PM ET,ATL,5.9,
WR,Jayden Reed (44225878),Jayden Reed,44225878,FLEX,6200,ATL@GB 09/24/2026 08:15PM ET,GB,3.2,D
QB,Tyrod Taylor (44225879),Tyrod Taylor,44225879,FLEX,6000,ATL@GB 09/24/2026 08:15PM ET,GB,0,
QB,Kedon Slovis (44225880),Kedon Slovis,44225880,FLEX,6000,ATL@GB 09/24/2026 08:15PM ET,GB,0,
RB,Kaleb Johnson (44225940),Kaleb Johnson,44225940,CPT,6000,ATL@GB 09/24/2026 08:15PM ET,GB,1.6,
WR,Zachariah Branch (44225941),Zachariah Branch,44225941,CPT,5700,ATL@GB 09/24/2026 08:15PM ET,ATL,1.7,
RB,Chris Brooks (44225881),Chris Brooks,44225881,FLEX,5400,ATL@GB 09/24/2026 08:15PM ET,GB,3.3,
K,Trey Smack (44225882),Trey Smack,44225882,FLEX,5200,ATL@GB 09/24/2026 08:15PM ET,GB,10.5,
K,Lenny Krieg (44225883),Lenny Krieg,44225883,FLEX,5200,ATL@GB 09/24/2026 08:15PM ET,GB,0,
DST,Falcons (44225942),Falcons,44225942,CPT,5100,ATL@GB 09/24/2026 08:15PM ET,ATL,3,
DST,Packers (44225884),Packers,44225884,FLEX,5000,ATL@GB 09/24/2026 08:15PM ET,GB,3,
K,Nick Folk (44225885),Nick Folk,44225885,FLEX,4800,ATL@GB 09/24/2026 08:15PM ET,ATL,7,
WR,Jahan Dotson (44225943),Jahan Dotson,44225943,CPT,4500,ATL@GB 09/24/2026 08:15PM ET,ATL,3,
RB,Brian Robinson Jr. (44225886),Brian Robinson Jr.,44225886,FLEX,4400,ATL@GB 09/24/2026 08:15PM ET,ATL,5.9,
TE,Jonnu Smith (44225944),Jonnu Smith,44225944,CPT,4200,ATL@GB 09/24/2026 08:15PM ET,GB,3.5,
RB,Kaleb Johnson (44225887),Kaleb Johnson,44225887,FLEX,4000,ATL@GB 09/24/2026 08:15PM ET,GB,1.6,
WR,Zachariah Branch (44225888),Zachariah Branch,44225888,FLEX,3800,ATL@GB 09/24/2026 08:15PM ET,ATL,1.7,
WR,Skyy Moore (44225945),Skyy Moore,44225945,CPT,3600,ATL@GB 09/24/2026 08:15PM ET,GB,1.3,
DST,Falcons (44225889),Falcons,44225889,FLEX,3400,ATL@GB 09/24/2026 08:15PM ET,ATL,3,
WR,Jahan Dotson (44225890),Jahan Dotson,44225890,FLEX,3000,ATL@GB 09/24/2026 08:15PM ET,ATL,3,
WR,Olamide Zaccheaus (44225946),Olamide Zaccheaus,44225946,CPT,3000,ATL@GB 09/24/2026 08:15PM ET,ATL,1.4,
TE,Jonnu Smith (44225891),Jonnu Smith,44225891,FLEX,2800,ATL@GB 09/24/2026 08:15PM ET,GB,3.5,
WR,Skyy Moore (44225892),Skyy Moore,44225892,FLEX,2400,ATL@GB 09/24/2026 08:15PM ET,GB,1.3,
TE,Austin Hooper (44225947),Austin Hooper,44225947,CPT,2400,ATL@GB 09/24/2026 08:15PM ET,ATL,2,
WR,Olamide Zaccheaus (44225893),Olamide Zaccheaus,44225893,FLEX,2000,ATL@GB 09/24/2026 08:15PM ET,ATL,1.4,
WR,Bo Melton (44225948),Bo Melton,44225948,CPT,1800,ATL@GB 09/24/2026 08:15PM ET,GB,1,
TE,Austin Hooper (44225894),Austin Hooper,44225894,FLEX,1600,ATL@GB 09/24/2026 08:15PM ET,ATL,2,
WR,Chris Blair (44225949),Chris Blair,44225949,CPT,1500,ATL@GB 09/24/2026 08:15PM ET,ATL,0.8,
WR,Bo Melton (44225895),Bo Melton,44225895,FLEX,1200,ATL@GB 09/24/2026 08:15PM ET,GB,1,
WR,J. Michael Sturdivant (44225950),J. Michael Sturdivant,44225950,CPT,1200,ATL@GB 09/24/2026 08:15PM ET,GB,0,
WR,Chris Blair (44225896),Chris Blair,44225896,FLEX,1000,ATL@GB 09/24/2026 08:15PM ET,ATL,0.8,
TE,Charlie Woerner (44225951),Charlie Woerner,44225951,CPT,900,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
WR,J. Michael Sturdivant (44225897),J. Michael Sturdivant,44225897,FLEX,800,ATL@GB 09/24/2026 08:15PM ET,GB,0,
TE,Charlie Woerner (44225898),Charlie Woerner,44225898,FLEX,600,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
RB,Pierre Strong Jr. (44225952),Pierre Strong Jr.,44225952,CPT,600,ATL@GB 09/24/2026 08:15PM ET,GB,0,Q
RB,Pierre Strong Jr. (44225899),Pierre Strong Jr.,44225899,FLEX,400,ATL@GB 09/24/2026 08:15PM ET,GB,0,Q
RB,Damon Bankston (44225953),Damon Bankston,44225953,CPT,300,ATL@GB 09/24/2026 08:15PM ET,GB,0,
RB,Trey Sermon (44225954),Trey Sermon,44225954,CPT,300,ATL@GB 09/24/2026 08:15PM ET,ATL,0,IR
RB,Cash Jones (44225955),Cash Jones,44225955,CPT,300,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
RB,Khalil Herbert (44225956),Khalil Herbert,44225956,CPT,300,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
WR,Savion Williams (44225957),Savion Williams,44225957,CPT,300,ATL@GB 09/24/2026 08:15PM ET,GB,0,IR
WR,Beaux Collins (44225958),Beaux Collins,44225958,CPT,300,ATL@GB 09/24/2026 08:15PM ET,ATL,0,IR
WR,Quincy Skinner Jr. (44225959),Quincy Skinner Jr.,44225959,CPT,300,ATL@GB 09/24/2026 08:15PM ET,GB,0,
WR,Antwane Wells Jr. (44225960),Antwane Wells Jr.,44225960,CPT,300,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
WR,Dylan Drummond (44225961),Dylan Drummond,44225961,CPT,300,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
WR,Vinny Anthony II (44225962),Vinny Anthony II,44225962,CPT,300,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
WR,Isaiah Neyor (44225963),Isaiah Neyor,44225963,CPT,300,ATL@GB 09/24/2026 08:15PM ET,GB,0,
TE,Josh Whyle (44225964),Josh Whyle,44225964,CPT,300,ATL@GB 09/24/2026 08:15PM ET,GB,0,
TE,Mark Redman (44225965),Mark Redman,44225965,CPT,300,ATL@GB 09/24/2026 08:15PM ET,GB,0,
TE,Jack Velling (44225966),Jack Velling,44225966,CPT,300,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
TE,Thomas Yassmin (44225967),Thomas Yassmin,44225967,CPT,300,ATL@GB 09/24/2026 08:15PM ET,GB,0,IR
TE,Drake Dabney (44225968),Drake Dabney,44225968,CPT,300,ATL@GB 09/24/2026 08:15PM ET,GB,0,
TE,Nick Muse (44225969),Nick Muse,44225969,CPT,300,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
TE,Luke Musgrave (44225970),Luke Musgrave,44225970,CPT,300,ATL@GB 09/24/2026 08:15PM ET,GB,0,OUT
RB,Damon Bankston (44225900),Damon Bankston,44225900,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,GB,0,
RB,Trey Sermon (44225901),Trey Sermon,44225901,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,ATL,0,IR
RB,Cash Jones (44225902),Cash Jones,44225902,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
RB,Khalil Herbert (44225903),Khalil Herbert,44225903,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
WR,Savion Williams (44225904),Savion Williams,44225904,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,GB,0,IR
WR,Beaux Collins (44225905),Beaux Collins,44225905,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,ATL,0,IR
WR,Quincy Skinner Jr. (44225906),Quincy Skinner Jr.,44225906,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,GB,0,
WR,Antwane Wells Jr. (44225907),Antwane Wells Jr.,44225907,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
WR,Dylan Drummond (44225908),Dylan Drummond,44225908,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
WR,Vinny Anthony II (44225909),Vinny Anthony II,44225909,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
WR,Isaiah Neyor (44225910),Isaiah Neyor,44225910,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,GB,0,
TE,Josh Whyle (44225911),Josh Whyle,44225911,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,GB,0,
TE,Mark Redman (44225912),Mark Redman,44225912,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,GB,0,
TE,Jack Velling (44225913),Jack Velling,44225913,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
TE,Thomas Yassmin (44225914),Thomas Yassmin,44225914,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,GB,0,IR
TE,Drake Dabney (44225915),Drake Dabney,44225915,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,GB,0,
TE,Nick Muse (44225916),Nick Muse,44225916,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,ATL,0,
TE,Luke Musgrave (44225917),Luke Musgrave,44225917,FLEX,200,ATL@GB 09/24/2026 08:15PM ET,GB,0,OUT
