Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
134304-92859,WR,Jalen,Jalen Nailor,Nailor,4.199999809265137,1,5000,LV@LAC,LV,LAC,,,,,,WR/FLEX
134304-167622,RB,Jonah,Jonah Coleman,Coleman,0,1,5000,JAC@DEN,DEN,JAC,,,,,,RB/FLEX
134304-12549,D,San Francisco,San Francisco 49ers,49ers,8,1,5000,MIA@SF,SF,MIA,,,,,,DEF
134304-41872,TE,Evan,Evan Engram,Engram,12.300000190734863,1,5000,JAC@DEN,DEN,JAC,,,,,,TE/FLEX
134304-155551,WR,Pat,Pat Bryant,Bryant,6.199999809265137,1,5000,JAC@DEN,DEN,JAC,,,,,,WR/FLEX
134304-80289,WR,Kendrick,Kendrick Bourne,Bourne,11.5,1,5000,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
134304-129546,WR,Tre',Tre' Harris,Harris,3.5,1,4900,LV@LAC,LAC,LV,,,,,,WR/FLEX
134304-151741,WR,Jack,Jack Bech,Bech,9.800000190734863,1,4900,LV@LAC,LV,LAC,,,,,,WR/FLEX
134304-137953,TE,AJ,AJ Barner,Barner,2.299999952316284,1,4900,SEA@ARI,SEA,ARI,,,,,,TE/FLEX
134304-158438,TE,Oronde,Oronde Gadsden II,Gadsden II,4.199999809265137,1,4900,LV@LAC,LAC,LV,,,,,,TE/FLEX
134304-88297,TE,Chig,Chig Okonkwo,Okonkwo,2.5999999046325684,1,4900,WAS@DAL,WAS,DAL,Q,Hamstring,,,,TE/FLEX
134304-134023,RB,Keaton,Keaton Mitchell,Mitchell,0.8999999761581421,1,4900,LV@LAC,LAC,LV,,,,,,RB/FLEX
134304-154008,RB,Mike,Mike Washington Jr.,Washington Jr.,4.099999904632568,1,4900,LV@LAC,LV,LAC,,,,,,RB/FLEX
134304-60957,WR,KaVontae,KaVontae Turpin,Turpin,1.2999999523162842,1,4800,WAS@DAL,DAL,WAS,,,,,,WR/FLEX
134304-152103,RB,Jaylen,Jaylen Wright,Wright,-0.10000000149011612,1,4800,MIA@SF,MIA,SF,,,,,,RB/FLEX
134304-110259,WR,Treylon,Treylon Burks,Burks,3,8,4800,WAS@DAL,WAS,DAL,,,,,,WR/FLEX
134304-91931,TE,Greg,Greg Dulcich,Dulcich,2.799999952316284,1,4800,MIA@SF,MIA,SF,,,,,,TE/FLEX
134304-170825,WR,Chris,Chris Bell,Bell,3,1,4800,MIA@SF,MIA,SF,,,,,,WR/FLEX
134304-151903,WR,Troy,Troy Franklin,Franklin,0.5,1,4800,JAC@DEN,DEN,JAC,,,,,,WR/FLEX
134304-184184,WR,Travis,Travis Hunter,Hunter,1.600000023841858,1,4800,JAC@DEN,JAC,DEN,,,,,,WR/FLEX
134304-12550,D,Seattle,Seattle Seahawks,Seahawks,13,1,4700,SEA@ARI,SEA,ARI,,,,,,DEF
134304-120093,WR,Marvin,Marvin Mims Jr.,Mims Jr.,0,1,4700,JAC@DEN,DEN,JAC,Q,Foot,,,,WR/FLEX
134304-166749,RB,LeQuint,LeQuint Allen Jr.,Allen Jr.,1.2647058823529411,17,4700,JAC@DEN,JAC,DEN,Q,Hip,,,,RB/FLEX
134304-88548,WR,Jalen,Jalen Tolbert,Tolbert,3.390909021550959,11,4700,MIA@SF,MIA,SF,,,,,,WR/FLEX
134304-166896,RB,Kaytron,Kaytron Allen,Allen,1.600000023841858,1,4700,WAS@DAL,WAS,DAL,,,,,,RB/FLEX
134304-185861,RB,Emanuel,Emanuel Wilson,Wilson,0.30000001192092896,1,4600,SEA@ARI,SEA,ARI,,,,,,RB/FLEX
134304-128633,RB,Kimani,Kimani Vidal,Vidal,8.928571428571429,14,4600,LV@LAC,LAC,LV,,,,,,RB/FLEX
134304-185863,RB,Hunter,Hunter Luepke,Luepke,0.699999988079071,1,4500,WAS@DAL,DAL,WAS,,,,,,RB/FLEX
134304-134837,WR,Tory,Tory Horton,Horton,7.324999809265137,8,4500,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
134304-130270,TE,Adam,Adam Trautman,Trautman,2,1,4500,JAC@DEN,DEN,JAC,,,,,,TE/FLEX
134304-12548,D,Los Angeles,Los Angeles Chargers,Chargers,1,1,4500,LV@LAC,LAC,LV,,,,,,DEF
134304-158529,WR,Josh,Josh Cameron,Cameron,9,1,4500,JAC@DEN,JAC,DEN,,,,,,WR/FLEX
134304-93538,WR,Dyami,Dyami Brown,Brown,0,1,4500,WAS@DAL,WAS,DAL,,,,,,WR/FLEX
134304-183410,WR,Malik,Malik Benson,Benson,0.30000001192092896,1,4400,LV@LAC,LV,LAC,,,,,,WR/FLEX
134304-65231,RB,Adam,Adam Prentice,Prentice,0.8666666666666667,15,4400,JAC@DEN,DEN,JAC,,,,,,RB/FLEX
134304-166112,RB,Ollie,Ollie Gordon II,Gordon II,2.9764704984777115,17,4400,MIA@SF,MIA,SF,,,,,,RB/FLEX
134304-85842,TE,Brevyn,Brevyn Spann-Ford,Spann-Ford,2.4000000953674316,1,4400,WAS@DAL,DAL,WAS,,,,,,TE/FLEX
134304-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,4.377777947319879,9,4400,JAC@DEN,DEN,JAC,,,,,,WR/FLEX
134304-129422,TE,Nate,Nate Boerkircher,Boerkircher,1.399999976158142,1,4400,JAC@DEN,JAC,DEN,,,,,,TE/FLEX
134304-175021,RB,Jordan,Jordan James,James,4,1,4400,MIA@SF,SF,MIA,,,,,,RB/FLEX
134304-73176,TE,Luke,Luke Farrell,Farrell,2.9000000953674316,1,4400,MIA@SF,SF,MIA,,,,,,TE/FLEX
134304-128986,WR,Jaylin,Jaylin Lane,Lane,0.8999999761581421,1,4400,WAS@DAL,WAS,DAL,Q,Groin,,,,WR/FLEX
134304-72705,TE,John,John Bates,Bates,2.299999952316284,1,4300,WAS@DAL,WAS,DAL,,,,,,TE/FLEX
134304-173626,TE,Nate,Nate Adkins,Adkins,0,1,4300,JAC@DEN,DEN,JAC,,,,,,TE/FLEX
134304-112192,WR,Jonathan,Jonathan Mingo,Mingo,1.5,1,4300,WAS@DAL,DAL,WAS,,,,,,WR/FLEX
134304-103547,WR,Luke,Luke McCaffrey,McCaffrey,5.088888804117839,9,4300,WAS@DAL,WAS,DAL,,,,,,WR/FLEX
134304-94887,RB,Tyler,Tyler Badie,Badie,1.6176470588235294,17,4300,JAC@DEN,DEN,JAC,,,,,,RB/FLEX
134304-152258,TE,Elijah,Elijah Arroyo,Arroyo,2.2615384321946363,13,4300,SEA@ARI,SEA,ARI,,,,,,TE/FLEX
134304-91417,TE,Luke,Luke Schoonmaker,Schoonmaker,1.7000000476837158,1,4300,WAS@DAL,DAL,WAS,,,,,,TE/FLEX
134304-157490,TE,Will,Will Kacmarek,Kacmarek,0,1,4300,MIA@SF,MIA,SF,,,,,,TE/FLEX
134304-201230,RB,Dylan,Dylan Laube,Laube,0,1,4200,LV@LAC,LV,LAC,,,,,,RB/FLEX
134304-183828,WR,Kevin,Kevin Coleman Jr.,Coleman Jr.,0,1,4200,MIA@SF,MIA,SF,,,,,,WR/FLEX
134304-137265,TE,Ben,Ben Sinnott,Sinnott,2.862499952316284,8,4200,WAS@DAL,WAS,DAL,,,,,,TE/FLEX
134304-102986,TE,Elijah,Elijah Higgins,Higgins,2.873333231608073,15,4200,SEA@ARI,ARI,SEA,,,,,,TE/FLEX
134304-27229,RB,Ameer,Ameer Abdullah,Abdullah,3.700000047683716,1,4200,JAC@DEN,JAC,DEN,,,,,,RB/FLEX
134304-86113,WR,Ihmir,Ihmir Smith-Marsette,Smith-Marsette,,0,4200,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
134304-92890,WR,Cody,Cody White,White,0,1,4200,LV@LAC,LV,LAC,,,,,,WR/FLEX
134304-12531,D,Denver,Denver Broncos,Broncos,3,1,4200,JAC@DEN,DEN,JAC,,,,,,DEF
134304-87844,TE,Brady,Brady Russell,Russell,3,1,4200,SEA@ARI,SEA,ARI,,,,,,TE/FLEX
134304-91467,TE,Jake,Jake Tonges,Tonges,7.049999872843425,12,4200,MIA@SF,SF,MIA,IR,Knee - mcl,,,,TE/FLEX
134304-134014,WR,Jordan,Jordan Watkins,Watkins,1.7999999523162842,2,4200,MIA@SF,SF,MIA,,,,,,WR/FLEX
134304-94621,WR,Derius,Derius Davis,Davis,0,1,4200,LV@LAC,LAC,LV,,,,,,WR/FLEX
134304-39428,RB,Kyle,Kyle Juszczyk,Juszczyk,2.9555555979410806,18,4100,MIA@SF,SF,MIA,Q,Finger,,,,RB/FLEX
134304-90123,TE,Quintin,Quintin Morris,Morris,0,1,4100,JAC@DEN,JAC,DEN,,,,,,TE/FLEX
134304-64581,WR,Van,Van Jefferson,Jefferson,3.9642857142857144,14,4100,WAS@DAL,WAS,DAL,,,,,,WR/FLEX
134304-88685,WR,Austin,Austin Trammell,Trammell,1.0166666507720947,6,4100,JAC@DEN,JAC,DEN,,,,,,WR/FLEX
134304-85635,TE,Charlie,Charlie Kolar,Kolar,2.40000005868765,13,4100,LV@LAC,LAC,LV,,,,,,TE/FLEX
134304-154245,TE,Seydou,Seydou Traore,Traore,,0,4100,MIA@SF,MIA,SF,Q,Thumb,,,,TE/FLEX
134304-28827,RB,Dare,Dare Ogunbowale,Ogunbowale,1.7363636710427024,11,4100,LV@LAC,LV,LAC,,,,,,RB/FLEX
134304-133900,WR,Anthony,Anthony Smith,Smith,,0,4100,WAS@DAL,DAL,WAS,,,,,,WR/FLEX
134304-86800,TE,Colson,Colson Yankoff,Yankoff,0,1,4100,WAS@DAL,WAS,DAL,,,,,,TE/FLEX
134304-128805,WR,KeAndre,KeAndre Lambert-Smith,Lambert-Smith,1.5111111534966364,9,4100,LV@LAC,LAC,LV,IR,Hamstring,,,,WR/FLEX
134304-171332,WR,Reggie,Reggie Virgil,Virgil,,0,4100,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
134304-114530,WR,Jacob,Jacob Cowing,Cowing,0,1,4100,MIA@SF,SF,MIA,,,,,,WR/FLEX
134304-93075,TE,Hunter,Hunter Long,Long,3.7857142857142856,7,4100,SEA@ARI,ARI,SEA,,,,,,TE/FLEX
134304-70661,WR,Velus,Velus Jones Jr.,Jones Jr.,0.8399999618530274,5,4000,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
134304-89613,WR,Simi,Simi Fehoko,Fehoko,0,1,4000,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
134304-41997,WR,River,River Cracraft,Cracraft,0,2,4000,WAS@DAL,WAS,DAL,Q,Undisclosed,,,,WR/FLEX
134304-152593,WR,Harrison,Harrison Wallace III,Wallace III,,0,4000,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
134304-160287,RB,Amar,Amar Johnson,Johnson,0.800000011920929,1,4000,LV@LAC,LAC,LV,,,,,,RB/FLEX
134304-86047,RB,Malik,Malik Davis,Davis,4.733333163791233,9,4000,WAS@DAL,DAL,WAS,IR,Hip,,,,RB/FLEX
134304-166434,WR,Dane,Dane Key,Key,,0,4000,JAC@DEN,DEN,JAC,,,,,,WR/FLEX
134304-138277,WR,Jalen,Jalen Brooks,Brooks,1.149999976158142,4,4000,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
134304-154661,WR,Michael,Michael Bandy,Bandy,2.75,4,4000,JAC@DEN,DEN,JAC,,,,,,WR/FLEX
134304-243761,WR,Kolbe,Kolbe Katsis,Katsis,,0,4000,JAC@DEN,DEN,JAC,,,,,,WR/FLEX
134304-225850,RB,J'Mari,J'Mari Taylor,Taylor,,0,4000,JAC@DEN,JAC,DEN,,,,,,RB/FLEX
134304-86075,TE,Lucas,Lucas Krull,Krull,1.25,2,4000,JAC@DEN,DEN,JAC,,,,,,TE/FLEX
134304-226878,TE,Carter,Carter Runyon,Runyon,0.26666667064030963,3,4000,LV@LAC,LV,LAC,IR,Undisclosed,,,,TE/FLEX
134304-166977,WR,Jordan,Jordan Hudson,Hudson,,0,4000,WAS@DAL,DAL,WAS,,,,,,WR/FLEX
134304-174148,RB,Carlos,Carlos Washington Jr.,Washington Jr.,,0,4000,MIA@SF,MIA,SF,,,,,,RB/FLEX
134304-168005,WR,CJ,CJ Williams,Williams,,0,4000,JAC@DEN,JAC,DEN,,,,,,WR/FLEX
134304-103506,TE,Nick,Nick Kallerup,Kallerup,0,3,4000,SEA@ARI,SEA,ARI,,,,,,TE/FLEX
134304-63061,WR,Gary,Gary Jennings Jr.,Jennings Jr.,,0,4000,LV@LAC,LAC,LV,,,,,,WR/FLEX
134304-86612,TE,Brayden,Brayden Willis,Willis,0,2,4000,MIA@SF,SF,MIA,,,,,,TE/FLEX
134304-152669,TE,Jameson,Jameson Geers,Geers,,0,4000,SEA@ARI,ARI,SEA,IR,Undisclosed,,,,TE/FLEX
134304-129641,WR,Will,Will Sheppard,Sheppard,,0,4000,MIA@SF,MIA,SF,,,,,,WR/FLEX
134304-79980,TE,Eric,Eric Saubert,Saubert,1.0142857006617956,7,4000,SEA@ARI,SEA,ARI,,,,,,TE/FLEX
134304-56947,TE,Chris,Chris Myarick,Myarick,,0,4000,LV@LAC,LV,LAC,,,,,,TE/FLEX
134304-104054,RB,Sincere,Sincere McCormick,McCormick,,0,4000,MIA@SF,SF,MIA,,,,,,RB/FLEX
134304-201342,RB,Chris,Chris Collier,Collier,,0,4000,LV@LAC,LV,LAC,IR,Undisclosed,,,,RB/FLEX
134304-94345,TE,Cole,Cole Turner,Turner,,0,4000,MIA@SF,MIA,SF,IR,Undisclosed,,,,TE/FLEX
134304-95370,TE,Ryan,Ryan Miller,Miller,1.4857142312186105,7,4000,MIA@SF,MIA,SF,,,,,,TE/FLEX
134304-143509,TE,Caleb,Caleb Lohner,Lohner,,0,4000,JAC@DEN,DEN,JAC,IR,Lower body,,,,TE/FLEX
134304-157858,TE,Michael,Michael Trigg,Trigg,,0,4000,WAS@DAL,DAL,WAS,,,,,,TE/FLEX
134304-103083,WR,Theo,Theo Wease Jr.,Wease Jr.,7.633333206176758,3,4000,LV@LAC,LAC,LV,,,,,,WR/FLEX
134304-151726,TE,Robbie,Robbie Ouzts,Ouzts,0,2,4000,SEA@ARI,SEA,ARI,IR,Neck,,,,TE/FLEX
134304-174263,WR,Emmanuel,Emmanuel Henderson Jr.,Henderson Jr.,,0,4000,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
134304-152756,WR,Will,Will Pauling,Pauling,,0,4000,MIA@SF,SF,MIA,,,,,,WR/FLEX
134304-86203,WR,Justin,Justin Shorter,Shorter,,0,4000,LV@LAC,LV,LAC,IR,Undisclosed,,,,WR/FLEX
134304-129219,RB,Israel,Israel Abanikanda,Abanikanda,,0,4000,WAS@DAL,DAL,WAS,,,,,,RB/FLEX
134304-111300,RB,Jacardia,Jacardia Wright,Wright,2,1,4000,SEA@ARI,SEA,ARI,,,,,,RB/FLEX
134304-128717,WR,Corey,Corey Rucker,Rucker,,0,4000,LV@LAC,LV,LAC,IR,Undisclosed,,,,WR/FLEX
134304-166095,RB,Cody,Cody Schrader,Schrader,,0,4000,JAC@DEN,DEN,JAC,,,,,,RB/FLEX
134304-171212,WR,Wesley,Wesley Grimes,Grimes,,0,4000,MIA@SF,SF,MIA,,,,,,WR/FLEX
134304-152272,WR,De'Zhaun,De'Zhaun Stribling,Stribling,,0,4000,MIA@SF,SF,MIA,O,Ankle,,,,WR/FLEX
134304-92882,TE,Connor,Connor Heyward,Heyward,0.10000000149011612,1,4000,LV@LAC,LV,LAC,,,,,,TE/FLEX
134304-104661,TE,Patrick,Patrick Herbert,Herbert,,0,4000,LV@LAC,LAC,LV,,,,,,TE/FLEX
134304-156374,TE,Tre,Tre Watson,Watson,,0,4000,MIA@SF,MIA,SF,,,,,,TE/FLEX
134304-167124,TE,Evan,Evan Svoboda,Svoboda,,0,4000,LV@LAC,LAC,LV,,,,,,TE/FLEX
134304-142042,RB,Trey,Trey Benson,Benson,7.224999904632568,4,4000,SEA@ARI,ARI,SEA,IR,Knee,,,,RB/FLEX
134304-63717,RB,Alec,Alec Ingold,Ingold,1.1222222646077473,9,4000,LV@LAC,LAC,LV,,,,,,RB/FLEX
134304-152295,RB,Gregory,Gregory Desrosiers,Desrosiers,,0,4000,LV@LAC,LAC,LV,,,,,,RB/FLEX
134304-86762,TE,Jack,Jack Westover,Westover,0.5999999841054281,3,4000,WAS@DAL,WAS,DAL,,,,,,TE/FLEX
134304-40687,RB,James,James Conner,Conner,9.766666412353516,3,4000,SEA@ARI,ARI,SEA,IR,Foot,,,,RB/FLEX
134304-156400,RB,Roman,Roman Hemby,Hemby,,0,4000,LV@LAC,LV,LAC,,,,,,RB/FLEX
134304-174329,WR,Brenen,Brenen Thompson,Thompson,,0,4000,LV@LAC,LAC,LV,,,,,,WR/FLEX
134304-91401,WR,Ronnie,Ronnie Bell,Bell,4.650000095367432,2,4000,LV@LAC,LV,LAC,,,,,,WR/FLEX
134304-94481,WR,Deven,Deven Thompkins,Thompkins,0.6714285441807338,7,4000,LV@LAC,LV,LAC,,,,,,WR/FLEX
