Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source
QB,LAC,7700,1552,Justin Herbert,Justin,Herbert,PIT,22.055555555555557,rotoguru_gid
QB,GB,7700,1252,Aaron Rodgers,Aaron,Rodgers,MIN,18.78222222222222,rotoguru_gid
QB,PHI,7700,1554,Jalen Hurts,Jalen,Hurts,NO,22.206,rotoguru_gid
QB,NO,7000,1488,Trevor Siemian,Trevor,Siemian,PHI,15.480000000000002,rotoguru_gid
QB,CAR,7500,1378,Cam Newton,Cam,Newton,WAS,11.72,rotoguru_gid
QB,MIN,7400,1415,Kirk Cousins,Kirk,Cousins,GB,19.85111111111111,rotoguru_gid
QB,WAS,6700,1487,Taylor Heinicke,Taylor,Heinicke,CAR,17.26222222222222,rotoguru_gid
QB,PIT,6600,1232,Ben Roethlisberger,Ben,Roethlisberger,LAC,13.754999999999999,rotoguru_gid
QB,ARI,6300,1361,Colt McCoy,Colt,McCoy,SEA,3.3680000000000008,rotoguru_gid
QB,TB,8000,1131,Tom Brady,Tom,Brady,NYG,24.655555555555555,rotoguru_gid
QB,HOU,6600,1400,Tyrod Taylor,Tyrod,Taylor,TEN,16.346666666666668,rotoguru_gid
QB,MIA,7000,1551,Tua Tagovailoa,Tua,Tagovailoa,NYJ,16.186666666666667,rotoguru_gid
QB,BUF,8800,1529,Josh Allen,Josh,Allen,IND,24.697777777777777,rotoguru_gid
QB,NYJ,6300,1302,Joe Flacco,Joe,Flacco,MIA,5.88,rotoguru_gid
QB,CHI,6100,1403,Andy Dalton,Andy,Dalton,BAL,5.2,rotoguru_gid
QB,SF,7100,1452,Jimmy Garoppolo,Jimmy,Garoppolo,JAX,16.23,rotoguru_gid
QB,TEN,7800,1410,Ryan Tannehill,Ryan,Tannehill,HOU,17.722,rotoguru_gid
QB,BAL,6100,1562,Tyler Huntley,Tyler,Huntley,CHI,1.28,rotoguru_gid
QB,NE,7000,1572,Mac Jones,Mac,Jones,ATL,14.425999999999998,rotoguru_gid
QB,IND,6900,1514,Carson Wentz,Carson,Wentz,BUF,17.412,rotoguru_gid
QB,CLE,6800,1528,Baker Mayfield,Baker,Mayfield,DET,14.077777777777778,rotoguru_gid
QB,NYG,6900,1539,Daniel Jones,Daniel,Jones,TB,16.584444444444443,rotoguru_gid
QB,LV,7200,1441,Derek Carr,Derek,Carr,CIN,18.693333333333335,rotoguru_gid
QB,CIN,7400,1550,Joe Burrow,Joe,Burrow,LV,19.475555555555555,rotoguru_gid
QB,JAX,6500,1565,Trevor Lawrence,Trevor,Lawrence,SF,13.913333333333334,rotoguru_gid
QB,KC,8300,1523,Patrick Mahomes II,Patrick,Mahomes II,DAL,23.23,rotoguru_gid
QB,SEA,7300,1412,Russell Wilson,Russell,Wilson,ARI,17.88,rotoguru_gid
QB,DAL,8400,1501,Dak Prescott,Dak,Prescott,KC,22.4675,rotoguru_gid
QB,ATL,6900,1301,Matt Ryan,Matt,Ryan,NE,16.74,rotoguru_gid
QB,CHI,6800,1567,Justin Fields,Justin,Fields,BAL,10.675555555555555,rotoguru_gid
QB,DET,6000,1544,Tim Boyle,Tim,Boyle,CLE,,rotoguru_gid
QB,IND,6000,1570,Sam Ehlinger,Sam,Ehlinger,BUF,0.1,rotoguru_gid
QB,SF,7100,1569,Trey Lance,Trey,Lance,JAX,11.615,rotoguru_gid
QB,TB,6000,1381,Blaine Gabbert,Blaine,Gabbert,NYG,0.6133333333333333,rotoguru_gid
QB,GB,6100,1571,Jordan Love,Jordan,Love,MIN,4.44,rotoguru_gid
QB,BUF,6100,1519,Mitchell Trubisky,Mitchell,Trubisky,IND,3.02,rotoguru_gid
QB,ATL,6000,1525,Josh Rosen,Josh,Rosen,NE,-0.14666666666666667,rotoguru_gid
QB,ATL,6000,1575,Feleipe Franks,Feleipe,Franks,NE,0.15,rotoguru_gid
RB,IND,8800,5820,Jonathan Taylor,Jonathan,Taylor,BUF,19.65,rotoguru_gid
RB,LAC,8200,5575,Austin Ekeler,Austin,Ekeler,PIT,17.755555555555553,rotoguru_gid
