Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Aaron Rodgers,QB,GB,6300,1252,QB,GB@DET,19.475,rotoguru_gid
Tom Brady,QB,NE,6300,1131,QB,NE@IND,17.28,rotoguru_gid
Drew Brees,QB,NO,6400,1151,QB,NO@WAS,26.075,rotoguru_gid
Blake Bortles,QB,JAX,5500,1442,QB,JAX@KC,22.009999999999998,rotoguru_gid
C.J. Beathard,QB,SF,4900,1520,QB,SF@ARI,9.91,rotoguru_gid
Andrew Luck,QB,IND,5800,1409,QB,IND@NE,22.585,rotoguru_gid
Case Keenum,QB,DEN,5600,1435,QB,DEN@NYJ,14.030000000000001,rotoguru_gid
Carson Wentz,QB,PHI,5800,1514,QB,PHI@MIN,18.96,rotoguru_gid
Deshaun Watson,QB,HOU,6200,1518,QB,HOU@DAL,25.985,rotoguru_gid
Philip Rivers,QB,LAC,6700,1231,QB,LAC@LV,23.86,rotoguru_gid
Eli Manning,QB,NYG,4900,1225,QB,NYG@CAR,14.55,rotoguru_gid
Ben Roethlisberger,QB,PIT,6900,1232,QB,PIT@ATL,25.715,rotoguru_gid
Baker Mayfield,QB,CLE,5300,1528,QB,CLE@BAL,13.32,rotoguru_gid
Patrick Mahomes II,QB,KC,6200,1523,QB,KC@JAX,31.075000000000003,rotoguru_gid
Russell Wilson,QB,SEA,5100,1412,QB,SEA@LA,15.93,rotoguru_gid
Sam Darnold,QB,NYJ,4700,1524,QB,NYJ@DEN,12.38,rotoguru_gid
Jared Goff,QB,LA,6500,1490,QB,LA@SEA,27.86,rotoguru_gid
Cam Newton,QB,CAR,6400,1378,QB,CAR@NYG,26.48,rotoguru_gid
Kirk Cousins,QB,MIN,6000,1415,QB,MIN@PHI,26.645,rotoguru_gid
Alex Smith,QB,WAS,5700,1254,QB,WAS@NO,16.826666666666668,rotoguru_gid
Matt Ryan,QB,ATL,6600,1301,QB,ATL@PIT,29.235,rotoguru_gid
Matthew Stafford,QB,DET,5700,1340,QB,DET@GB,20.745,rotoguru_gid
Derek Carr,QB,LV,5200,1441,QB,LV@LAC,20.73,rotoguru_gid
Andy Dalton,QB,CIN,5900,1403,QB,CIN@MIA,23.495,rotoguru_gid
Dak Prescott,QB,DAL,5500,1501,QB,DAL@HOU,13.455,rotoguru_gid
Joe Flacco,QB,BAL,5400,1302,QB,BAL@CLE,21.52,rotoguru_gid
Josh Rosen,QB,ARI,4700,1525,QB,ARI@SF,7.07,rotoguru_gid
Josh Allen,QB,BUF,4800,1529,QB,BUF@TEN,13.309999999999999,rotoguru_gid
Ryan Tannehill,QB,MIA,5200,1410,QB,MIA@CIN,15.47,rotoguru_gid
Taysom Hill,QB,NO,4000,1530,QB,NO@WAS,1.9249999999999998,rotoguru_gid
Marcus Mariota,QB,TEN,6100,1466,QB,TEN@BUF,15.693333333333333,rotoguru_gid
Matt Schaub,QB,ATL,4400,1234,QB,ATL@PIT,0.0,rotoguru_gid
Lamar Jackson,QB,BAL,4500,1527,QB,BAL@CLE,1.79,rotoguru_gid
Joe Webb,QB,HOU,4000,5071,QB,HOU@DAL,0.0,rotoguru_gid
Teddy Bridgewater,QB,NO,4500,1439,QB,NO@WAS,,rotoguru_gid
Joshua Dobbs,QB,PIT,4500,1532,QB,PIT@ATL,,rotoguru_gid
James Conner,RB,PIT,7500,5537,RB,PIT@ATL,20.400000000000002,rotoguru_gid
Todd Gurley,RB,LA,9400,2992,RB,LA@SEA,28.3,rotoguru_gid
Isaiah Crowell,RB,NYJ,4100,2969,RB,NYJ@DEN,12.875,rotoguru_gid
Saquon Barkley,RB,NYG,7700,5614,RB,NYG@CAR,23.325,rotoguru_gid
T.J. Yeldon,RB,JAX,5600,2993,RB,JAX@KC,16.0,rotoguru_gid
Kenyan Drake,RB,MIA,4700,5446,RB,MIA@CIN,8.05,rotoguru_gid
James White,RB,NE,6100,2954,RB,NE@IND,19.075,rotoguru_gid
Melvin Gordon,RB,LAC,8600,2991,RB,LAC@LV,27.875,rotoguru_gid
Mark Ingram,RB,NO,5100,2793,RB,NO@WAS,,rotoguru_gid
David Johnson,RB,ARI,6300,5395,RB,ARI@SF,14.774999999999999,rotoguru_gid
Joe Mixon,RB,CIN,6900,5535,RB,CIN@MIA,17.799999999999997,rotoguru_gid
Christian McCaffrey,RB,CAR,8000,5536,RB,CAR@NYG,23.266666666666666,rotoguru_gid
Alfred Blue,RB,HOU,3600,2960,RB,HOU@DAL,4.75,rotoguru_gid
Wendell Smallwood,RB,PHI,3500,5473,RB,PHI@MIN,7.375,rotoguru_gid
