Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
134515-137953,TE,AJ,AJ Barner,Barner,4.849999904632568,2,4800,SEA@WAS,SEA,WAS,,,,,,TE/FLEX
134515-93143,TE,Noah,Noah Gray,Gray,0.5,2,4800,KC@MIA,KC,MIA,,,,,,TE/FLEX
134515-64585,TE,Dawson,Dawson Knox,Knox,4.349999904632568,2,4700,LAC@BUF,BUF,LAC,,,,,,TE/FLEX
134515-12532,D,Detroit,Detroit Lions,Lions,4,2,4700,NYJ@DET,DET,NYJ,,,,,,DEF
134515-185593,WR,Andrei,Andrei Iosivas,Iosivas,1.7000000476837158,2,4700,CIN@PIT,CIN,PIT,,,,,,WR/FLEX
134515-151806,RB,Raheim,Raheim Sanders,Sanders,2.8499999046325684,2,4700,CAR@CLE,CLE,CAR,,,,,,RB/FLEX
134515-93538,WR,Dyami,Dyami Brown,Brown,1.0499999523162842,2,4700,SEA@WAS,WAS,SEA,,,,,,WR/FLEX
134515-184873,TE,Kenyon,Kenyon Sadiq,Sadiq,6.300000190734863,2,4700,NYJ@DET,NYJ,DET,,,,,,TE/FLEX
134515-152148,TE,Gunnar,Gunnar Helm,Helm,3.549999952316284,2,4700,TEN@NYG,TEN,NYG,,,,,,TE/FLEX
134515-155293,RB,DJ,DJ Giddens,Giddens,1.9200000762939453,5,4700,HOU@IND,IND,HOU,Q,Knee,,,,RB/FLEX
134515-170825,WR,Chris,Chris Bell,Bell,1.5,2,4700,KC@MIA,MIA,KC,,,,,,WR/FLEX
134515-184184,WR,Travis,Travis Hunter,Hunter,0.800000011920929,2,4700,NE@JAC,JAC,NE,,,,,,WR/FLEX
134515-134023,RB,Keaton,Keaton Mitchell,Mitchell,2.6500000953674316,2,4700,LAC@BUF,LAC,BUF,,,,,,RB/FLEX
134515-12543,D,New York,New York Giants,Giants,3.5,2,4600,TEN@NYG,NYG,TEN,,,,,,DEF
134515-176467,WR,Jalen,Jalen Royals,Royals,3.799999952316284,2,4600,KC@MIA,KC,MIA,,,,,,WR/FLEX
134515-136538,WR,Kyle,Kyle Williams,Williams,0.75,2,4600,NE@JAC,NE,JAC,,,,,,WR/FLEX
134515-133477,TE,Darnell,Darnell Washington,Washington,2,2,4600,CIN@PIT,PIT,CIN,,,,,,TE/FLEX
134515-88548,WR,Jalen,Jalen Tolbert,Tolbert,3.390909021550959,11,4600,KC@MIA,MIA,KC,,,,,,WR/FLEX
134515-152103,RB,Jaylen,Jaylen Wright,Wright,0.5,2,4600,KC@MIA,MIA,KC,Q,Neck,,,,RB/FLEX
134515-110259,WR,Treylon,Treylon Burks,Burks,0,1,4600,SEA@WAS,WAS,SEA,,,,,,WR/FLEX
134515-91931,TE,Greg,Greg Dulcich,Dulcich,2.75,2,4600,KC@MIA,MIA,KC,,,,,,TE/FLEX
134515-103378,TE,Erick,Erick All Jr.,All Jr.,1.5,1,4600,CIN@PIT,CIN,PIT,,,,,,TE/FLEX
134515-168076,RB,Sione,Sione Vaki,Vaki,2.4000000953674316,2,4500,NYJ@DET,DET,NYJ,,,,,,RB/FLEX
134515-174245,WR,Isaiah,Isaiah Bond,Bond,1.5,1,4500,CAR@CLE,CLE,CAR,,,,,,WR/FLEX
134515-12556,D,Houston,Houston Texans,Texans,2,2,4500,HOU@IND,HOU,IND,,,,,,DEF
134515-103694,RB,Ray,Ray Davis,Davis,0.15000000596046448,2,4500,LAC@BUF,BUF,LAC,,,,,,RB/FLEX
134515-31360,WR,Odell,Odell Beckham Jr.,Beckham Jr.,,0,4500,TEN@NYG,NYG,TEN,,,,,,WR/FLEX
134515-134837,WR,Tory,Tory Horton,Horton,7.324999809265137,8,4500,SEA@WAS,SEA,WAS,,,,,,WR/FLEX
134515-41806,WR,Laquon,Laquon Treadwell,Treadwell,3.799999952316284,2,4500,HOU@IND,IND,HOU,,,,,,WR/FLEX
134515-93107,RB,AJ,AJ Dillon,Dillon,1.25,2,4500,CAR@CLE,CAR,CLE,,,,,,RB/FLEX
134515-152526,TE,Jake,Jake Briningstool,Briningstool,1.399999976158142,1,4500,KC@MIA,KC,MIA,,,,,,TE/FLEX
134515-24533,TE,Mo,Mo Alie-Cox,Alie-Cox,2.2000000693581323,11,4500,HOU@IND,IND,HOU,,,,,,TE/FLEX
134515-91101,TE,Tommy,Tommy Tremble,Tremble,2.450000047683716,2,4500,CAR@CLE,CAR,CLE,,,,,,TE/FLEX
134515-166896,RB,Kaytron,Kaytron Allen,Allen,2,2,4500,SEA@WAS,WAS,SEA,,,,,,RB/FLEX
134515-129112,WR,Chimere,Chimere Dike,Dike,-0.4000000059604645,2,4400,TEN@NYG,TEN,NYG,,,,,,WR/FLEX
134515-168054,TE,Mason,Mason Taylor,Taylor,0.800000011920929,1,4400,NYJ@DET,NYJ,DET,D,Thumb,,,,TE/FLEX
134515-155775,RB,Brashard,Brashard Smith,Smith,0,1,4400,KC@MIA,KC,MIA,,,,,,RB/FLEX
134515-12526,D,Buffalo,Buffalo Bills,Bills,4.5,2,4400,LAC@BUF,BUF,LAC,,,,,,DEF
134515-102696,WR,John,John Metchie III,Metchie III,0,1,4400,CAR@CLE,CAR,CLE,,,,,,WR/FLEX
