Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status
QB,Deshaun Watson (44246769),Deshaun Watson,44246769,QB,4700,CAR@CLE 09/27/2026 01:00PM ET,CLE,17.4,
RB,Najee Harris (44246856),Najee Harris,44246856,RB/FLEX,4700,TEN@NYG 09/27/2026 01:00PM ET,NYG,0.6,
RB,Rico Dowdle (44246858),Rico Dowdle,44246858,RB/FLEX,4700,CIN@PIT 09/27/2026 01:00PM ET,PIT,5.3,Q
WR,Michael Pittman Jr. (44247072),Michael Pittman Jr.,44247072,WR/FLEX,4700,CIN@PIT 09/27/2026 01:00PM ET,PIT,8.8,Q
TE,Isaiah Likely (44247366),Isaiah Likely,44247366,TE/FLEX,4700,TEN@NYG 09/27/2026 01:00PM ET,NYG,18.1,
RB,Jonathon Brooks (44246860),Jonathon Brooks,44246860,RB/FLEX,4600,CAR@CLE 09/27/2026 01:00PM ET,CAR,4.7,IR
RB,Chris Rodriguez Jr. (44246862),Chris Rodriguez Jr.,44246862,RB/FLEX,4600,NE@JAX 09/27/2026 01:00PM ET,JAX,1.8,
WR,Keenan Allen (44247074),Keenan Allen,44247074,WR/FLEX,4600,HOU@IND 09/27/2026 01:00PM ET,IND,5.4,
WR,Brian Thomas Jr. (44247076),Brian Thomas Jr.,44247076,WR/FLEX,4600,NE@JAX 09/27/2026 01:00PM ET,JAX,7,
QB,Marcus Mariota (44246770),Marcus Mariota,44246770,QB,4500,SEA@WAS 09/27/2026 01:00PM ET,WAS,8.7,
RB,George Holani (44246864),George Holani,44246864,RB/FLEX,4500,SEA@WAS 09/27/2026 01:00PM ET,SEA,2.7,
RB,Raheim Sanders (44246866),Raheim Sanders,44246866,RB/FLEX,4500,CAR@CLE 09/27/2026 01:00PM ET,CLE,3.9,
WR,Wan'Dale Robinson (44247078),Wan'Dale Robinson,44247078,WR/FLEX,4500,TEN@NYG 09/27/2026 01:00PM ET,TEN,5.4,
WR,Kayshon Boutte (44247080),Kayshon Boutte,44247080,WR/FLEX,4500,HOU@IND 09/27/2026 01:00PM ET,HOU,4.9,
WR,Denzel Boston (44247082),Denzel Boston,44247082,WR/FLEX,4500,CAR@CLE 09/27/2026 01:00PM ET,CLE,17.2,
TE,Travis Kelce (44247368),Travis Kelce,44247368,TE/FLEX,4500,KC@MIA 09/27/2026 01:00PM ET,KC,19.1,
QB,Joe Flacco (44246771),Joe Flacco,44246771,QB,4400,CIN@PIT 09/27/2026 01:00PM ET,CIN,0,
RB,Braelon Allen (44246868),Braelon Allen,44246868,RB/FLEX,4400,NYJ@DET 09/27/2026 01:00PM ET,NYJ,6.3,
RB,Emmett Johnson (44246870),Emmett Johnson,44246870,RB/FLEX,4400,KC@MIA 09/27/2026 01:00PM ET,KC,7.2,
RB,Ray Davis (44246872),Ray Davis,44246872,RB/FLEX,4400,LAC@BUF 09/27/2026 01:00PM ET,BUF,0.2,
WR,Malachi Fields (44247084),Malachi Fields,44247084,WR/FLEX,4400,TEN@NYG 09/27/2026 01:00PM ET,NYG,4.8,
WR,Xavier Worthy (44247086),Xavier Worthy,44247086,WR/FLEX,4400,KC@MIA 09/27/2026 01:00PM ET,KC,9.2,
RB,Kaytron Allen (44246874),Kaytron Allen,44246874,RB/FLEX,4300,SEA@WAS 09/27/2026 01:00PM ET,WAS,2,
RB,Sione Vaki (44246876),Sione Vaki,44246876,RB/FLEX,4300,NYJ@DET 09/27/2026 01:00PM ET,DET,2.9,
RB,Keaton Mitchell (44246878),Keaton Mitchell,44246878,RB/FLEX,4300,LAC@BUF 09/27/2026 01:00PM ET,LAC,2.9,
WR,KC Concepcion Jr. (44247088),KC Concepcion Jr.,44247088,WR/FLEX,4300,CAR@CLE 09/27/2026 01:00PM ET,CLE,8.5,
WR,Adonai Mitchell (44247090),Adonai Mitchell,44247090,WR/FLEX,4300,NYJ@DET 09/27/2026 01:00PM ET,NYJ,10.7,
WR,Keon Coleman (44247092),Keon Coleman,44247092,WR/FLEX,4300,LAC@BUF 09/27/2026 01:00PM ET,BUF,6.7,
TE,Sam LaPorta (44247370),Sam LaPorta,44247370,TE/FLEX,4300,NYJ@DET 09/27/2026 01:00PM ET,DET,13.5,
QB,Shedeur Sanders (44246772),Shedeur Sanders,44246772,QB,4200,CAR@CLE 09/27/2026 01:00PM ET,CLE,0,
RB,Devin Singletary (44246880),Devin Singletary,44246880,RB/FLEX,4200,TEN@NYG 09/27/2026 01:00PM ET,NYG,7.4,
WR,Rashid Shaheed (44247094),Rashid Shaheed,44247094,WR/FLEX,4200,SEA@WAS 09/27/2026 01:00PM ET,SEA,4.2,
WR,Mack Hollins (44247096),Mack Hollins,44247096,WR/FLEX,4200,NE@JAX 09/27/2026 01:00PM ET,NE,6.5,
WR,Malik Washington (44247098),Malik Washington,44247098,WR/FLEX,4200,KC@MIA 09/27/2026 01:00PM ET,MIA,8,
TE,Dalton Schultz (44247372),Dalton Schultz,44247372,TE/FLEX,4200,HOU@IND 09/27/2026 01:00PM ET,HOU,18.3,
RB,Tyrone Tracy Jr. (44246882),Tyrone Tracy Jr.,44246882,RB/FLEX,4100,TEN@NYG 09/27/2026 01:00PM ET,NYG,0.2,
RB,Seth McGowan (44246884),Seth McGowan,44246884,RB/FLEX,4100,HOU@IND 09/27/2026 01:00PM ET,IND,0.5,
RB,Samaje Perine (44246886),Samaje Perine,44246886,RB/FLEX,4100,CIN@PIT 09/27/2026 01:00PM ET,CIN,5.6,
WR,Antonio Williams (44247100),Antonio Williams,44247100,WR/FLEX,4100,SEA@WAS 09/27/2026 01:00PM ET,WAS,10.9,
WR,Darnell Mooney (44247102),Darnell Mooney,44247102,WR/FLEX,4100,TEN@NYG 09/27/2026 01:00PM ET,NYG,5.8,
QB,Athan Kaliakmanis (44246773),Athan Kaliakmanis,44246773,QB,4000,SEA@WAS 09/27/2026 01:00PM ET,WAS,0,
QB,Sam Hartman (44246774),Sam Hartman,44246774,QB,4000,SEA@WAS 09/27/2026 01:00PM ET,WAS,0,
QB,Jalen Milroe (44246775),Jalen Milroe,44246775,QB,4000,SEA@WAS 09/27/2026 01:00PM ET,SEA,0,
QB,Jameis Winston (44246776),Jameis Winston,44246776,QB,4000,TEN@NYG 09/27/2026 01:00PM ET,NYG,3.5,
QB,Jake Haener (44246777),Jake Haener,44246777,QB,4000,TEN@NYG 09/27/2026 01:00PM ET,NYG,0,
QB,Mitchell Trubisky (44246778),Mitchell Trubisky,44246778,QB,4000,TEN@NYG 09/27/2026 01:00PM ET,TEN,0,
QB,Hendon Hooker (44246779),Hendon Hooker,44246779,QB,4000,TEN@NYG 09/27/2026 01:00PM ET,TEN,0,
QB,Anthony Richardson Sr. (44246780),Anthony Richardson Sr.,44246780,QB,4000,HOU@IND 09/27/2026 01:00PM ET,IND,0,
QB,Riley Leonard (44246781),Riley Leonard,44246781,QB,4000,HOU@IND 09/27/2026 01:00PM ET,IND,0,
QB,Davis Mills (44246782),Davis Mills,44246782,QB,4000,HOU@IND 09/27/2026 01:00PM ET,HOU,0,
QB,Graham Mertz (44246783),Graham Mertz,44246783,QB,4000,HOU@IND 09/27/2026 01:00PM ET,HOU,0,IR
QB,Kenny Pickett (44246784),Kenny Pickett,44246784,QB,4000,CAR@CLE 09/27/2026 01:00PM ET,CAR,1,
QB,Haynes King (44246785),Haynes King,44246785,QB,4000,CAR@CLE 09/27/2026 01:00PM ET,CAR,0,
QB,Taylen Green (44246786),Taylen Green,44246786,QB,4000,CAR@CLE 09/27/2026 01:00PM ET,CLE,0,
QB,Dillon Gabriel (44246787),Dillon Gabriel,44246787,QB,4000,CAR@CLE 09/27/2026 01:00PM ET,CLE,0,IR
QB,Mason Rudolph (44246788),Mason Rudolph,44246788,QB,4000,CIN@PIT 09/27/2026 01:00PM ET,PIT,0.3,
QB,Will Howard (44246789),Will Howard,44246789,QB,4000,CIN@PIT 09/27/2026 01:00PM ET,PIT,0,
QB,Drew Allar (44246790),Drew Allar,44246790,QB,4000,CIN@PIT 09/27/2026 01:00PM ET,PIT,0,
QB,Josh Johnson (44246791),Josh Johnson,44246791,QB,4000,CIN@PIT 09/27/2026 01:00PM ET,CIN,0,
QB,Sean Clifford (44246792),Sean Clifford,44246792,QB,4000,CIN@PIT 09/27/2026 01:00PM ET,CIN,0,
QB,Cade Klubnik (44246793),Cade Klubnik,44246793,QB,4000,NYJ@DET 09/27/2026 01:00PM ET,NYJ,0,
QB,Bailey Zappe (44246794),Bailey Zappe,44246794,QB,4000,NYJ@DET 09/27/2026 01:00PM ET,NYJ,0,
QB,Joshua Dobbs (44246795),Joshua Dobbs,44246795,QB,4000,NYJ@DET 09/27/2026 01:00PM ET,DET,0,
QB,Luke Altmyer (44246796),Luke Altmyer,44246796,QB,4000,NYJ@DET 09/27/2026 01:00PM ET,DET,0,
QB,Quinn Ewers (44246797),Quinn Ewers,44246797,QB,4000,NE@JAX 09/27/2026 01:00PM ET,JAX,0,
QB,Nick Mullens (44246798),Nick Mullens,44246798,QB,4000,NE@JAX 09/27/2026 01:00PM ET,JAX,-0.3,
QB,Joey Aguilar (44246799),Joey Aguilar,44246799,QB,4000,NE@JAX 09/27/2026 01:00PM ET,JAX,0,
QB,Tommy DeVito (44246800),Tommy DeVito,44246800,QB,4000,NE@JAX 09/27/2026 01:00PM ET,NE,0,
QB,Behren Morton (44246801),Behren Morton,44246801,QB,4000,NE@JAX 09/27/2026 01:00PM ET,NE,0,
QB,Kyle McCord (44246802),Kyle McCord,44246802,QB,4000,KC@MIA 09/27/2026 01:00PM ET,MIA,0,
QB,Brady Cook (44246803),Brady Cook,44246803,QB,4000,KC@MIA 09/27/2026 01:00PM ET,MIA,0,
QB,Justin Fields (44246804),Justin Fields,44246804,QB,4000,KC@MIA 09/27/2026 01:00PM ET,KC,0,
QB,Garrett Nussmeier (44246805),Garrett Nussmeier,44246805,QB,4000,KC@MIA 09/27/2026 01:00PM ET,KC,0,
QB,Trey Lance (44246806),Trey Lance,44246806,QB,4000,LAC@BUF 09/27/2026 01:00PM ET,LAC,0,
QB,DJ Uiagalelei (44246807),DJ Uiagalelei,44246807,QB,4000,LAC@BUF 09/27/2026 01:00PM ET,LAC,0,
QB,Kyle Allen (44246808),Kyle Allen,44246808,QB,4000,LAC@BUF 09/27/2026 01:00PM ET,BUF,0,
QB,Shane Buechele (44246809),Shane Buechele,44246809,QB,4000,LAC@BUF 09/27/2026 01:00PM ET,BUF,0,
RB,Jeremy McNichols (44246888),Jeremy McNichols,44246888,RB/FLEX,4000,SEA@WAS 09/27/2026 01:00PM ET,WAS,0,IR
RB,Robert Henry Jr. (44246890),Robert Henry Jr.,44246890,RB/FLEX,4000,SEA@WAS 09/27/2026 01:00PM ET,WAS,0,
RB,Craig Reynolds (44246892),Craig Reynolds,44246892,RB/FLEX,4000,SEA@WAS 09/27/2026 01:00PM ET,WAS,0,
RB,Zach Charbonnet (44246894),Zach Charbonnet,44246894,RB/FLEX,4000,SEA@WAS 09/27/2026 01:00PM ET,SEA,0,OUT
RB,Jacardia Wright (44246896),Jacardia Wright,44246896,RB/FLEX,4000,SEA@WAS 09/27/2026 01:00PM ET,SEA,0,
RB,Brady Russell (44246898),Brady Russell,44246898,RB/FLEX,4000,SEA@WAS 09/27/2026 01:00PM ET,SEA,2,
RB,Velus Jones Jr. (44246900),Velus Jones Jr.,44246900,RB/FLEX,4000,SEA@WAS 09/27/2026 01:00PM ET,SEA,0,
RB,Robbie Ouzts (44246902),Robbie Ouzts,44246902,RB/FLEX,4000,SEA@WAS 09/27/2026 01:00PM ET,SEA,0,IR
RB,Patrick Ricard (44246904),Patrick Ricard,44246904,RB/FLEX,4000,TEN@NYG 09/27/2026 01:00PM ET,NYG,0,
RB,Phil Mafah (44246906),Phil Mafah,44246906,RB/FLEX,4000,TEN@NYG 09/27/2026 01:00PM ET,NYG,0,
RB,Grant Finley (44246908),Grant Finley,44246908,RB/FLEX,4000,TEN@NYG 09/27/2026 01:00PM ET,NYG,0,
RB,Julius Chestnut (44246910),Julius Chestnut,44246910,RB/FLEX,4000,TEN@NYG 09/27/2026 01:00PM ET,TEN,0,
RB,Nick Singleton (44246912),Nick Singleton,44246912,RB/FLEX,4000,TEN@NYG 09/27/2026 01:00PM ET,TEN,1,
RB,Kalel Mullings (44246914),Kalel Mullings,44246914,RB/FLEX,4000,TEN@NYG 09/27/2026 01:00PM ET,TEN,0,
RB,Michael Carter (44246916),Michael Carter,44246916,RB/FLEX,4000,TEN@NYG 09/27/2026 01:00PM ET,TEN,0,
RB,DJ Giddens (44246918),DJ Giddens,44246918,RB/FLEX,4000,HOU@IND 09/27/2026 01:00PM ET,IND,0,Q
RB,Anderson Castle (44246920),Anderson Castle,44246920,RB/FLEX,4000,HOU@IND 09/27/2026 01:00PM ET,IND,0,
RB,Davon Booth (44246922),Davon Booth,44246922,RB/FLEX,4000,HOU@IND 09/27/2026 01:00PM ET,IND,0,
RB,British Brooks (44246924),British Brooks,44246924,RB/FLEX,4000,HOU@IND 09/27/2026 01:00PM ET,HOU,0,
RB,Noah Whittington (44246926),Noah Whittington,44246926,RB/FLEX,4000,HOU@IND 09/27/2026 01:00PM ET,HOU,0,
RB,Jawhar Jordan (44246928),Jawhar Jordan,44246928,RB/FLEX,4000,HOU@IND 09/27/2026 01:00PM ET,HOU,0,
RB,AJ Dillon (44246930),AJ Dillon,44246930,RB/FLEX,4000,CAR@CLE 09/27/2026 01:00PM ET,CAR,1.3,
RB,Trevor Etienne (44246932),Trevor Etienne,44246932,RB/FLEX,4000,CAR@CLE 09/27/2026 01:00PM ET,CAR,0,IR
RB,Ahmani Marshall (44246934),Ahmani Marshall,44246934,RB/FLEX,4000,CAR@CLE 09/27/2026 01:00PM ET,CAR,0,
RB,Anthony Tyus III (44246936),Anthony Tyus III,44246936,RB/FLEX,4000,CAR@CLE 09/27/2026 01:00PM ET,CAR,0,
RB,Jaleel McLaughlin (44246938),Jaleel McLaughlin,44246938,RB/FLEX,4000,CAR@CLE 09/27/2026 01:00PM ET,CLE,0.3,
RB,Dylan Sampson (44246940),Dylan Sampson,44246940,RB/FLEX,4000,CAR@CLE 09/27/2026 01:00PM ET,CLE,0,IR
RB,Eric Gray (44246942),Eric Gray,44246942,RB/FLEX,4000,CAR@CLE 09/27/2026 01:00PM ET,CLE,0,
RB,Michael Burton (44246944),Michael Burton,44246944,RB/FLEX,4000,CAR@CLE 09/27/2026 01:00PM ET,CLE,0,
RB,Eli Heidenreich (44246946),Eli Heidenreich,44246946,RB/FLEX,4000,CIN@PIT 09/27/2026 01:00PM ET,PIT,0,
RB,Lew Nichols (44246948),Lew Nichols,44246948,RB/FLEX,4000,CIN@PIT 09/27/2026 01:00PM ET,PIT,0,
RB,Travis Homer (44246950),Travis Homer,44246950,RB/FLEX,4000,CIN@PIT 09/27/2026 01:00PM ET,PIT,1.6,
RB,Riley Nowakowski (44246952),Riley Nowakowski,44246952,RB/FLEX,4000,CIN@PIT 09/27/2026 01:00PM ET,PIT,0,
RB,Tahj Brooks (44246954),Tahj Brooks,44246954,RB/FLEX,4000,CIN@PIT 09/27/2026 01:00PM ET,CIN,0,
RB,Kentrel Bullock (44246956),Kentrel Bullock,44246956,RB/FLEX,4000,CIN@PIT 09/27/2026 01:00PM ET,CIN,0,
RB,Kendall Milton (44246958),Kendall Milton,44246958,RB/FLEX,4000,CIN@PIT 09/27/2026 01:00PM ET,CIN,0,
RB,Isaiah Davis (44246960),Isaiah Davis,44246960,RB/FLEX,4000,NYJ@DET 09/27/2026 01:00PM ET,NYJ,0,
RB,Andrew Beck (44246962),Andrew Beck,44246962,RB/FLEX,4000,NYJ@DET 09/27/2026 01:00PM ET,NYJ,0,
RB,Kene Nwangwu (44246964),Kene Nwangwu,44246964,RB/FLEX,4000,NYJ@DET 09/27/2026 01:00PM ET,NYJ,0,Q
RB,Chip Trayanum (44246966),Chip Trayanum,44246966,RB/FLEX,4000,NYJ@DET 09/27/2026 01:00PM ET,NYJ,0,IR
RB,Al-Jay Henderson (44246968),Al-Jay Henderson,44246968,RB/FLEX,4000,NYJ@DET 09/27/2026 01:00PM ET,NYJ,0,
RB,Jacob Saylors (44246970),Jacob Saylors,44246970,RB/FLEX,4000,NYJ@DET 09/27/2026 01:00PM ET,DET,0,
RB,Isiah Pacheco (44246972),Isiah Pacheco,44246972,RB/FLEX,4000,NYJ@DET 09/27/2026 01:00PM ET,DET,0,IR
RB,Jabari Small (44246974),Jabari Small,44246974,RB/FLEX,4000,NYJ@DET 09/27/2026 01:00PM ET,DET,0,
RB,LeQuint Allen Jr. (44246976),LeQuint Allen Jr.,44246976,RB/FLEX,4000,NE@JAX 09/27/2026 01:00PM ET,JAX,0,
RB,Ameer Abdullah (44246978),Ameer Abdullah,44246978,RB/FLEX,4000,NE@JAX 09/27/2026 01:00PM ET,JAX,3.3,
RB,J'Mari Taylor (44246980),J'Mari Taylor,44246980,RB/FLEX,4000,NE@JAX 09/27/2026 01:00PM ET,JAX,0,
RB,Corey Kiner (44246982),Corey Kiner,44246982,RB/FLEX,4000,NE@JAX 09/27/2026 01:00PM ET,NE,0.6,
RB,Myles Montgomery (44246984),Myles Montgomery,44246984,RB/FLEX,4000,NE@JAX 09/27/2026 01:00PM ET,NE,0,IR
RB,Lan Larison (44246986),Lan Larison,44246986,RB/FLEX,4000,NE@JAX 09/27/2026 01:00PM ET,NE,2.9,
RB,Reggie Gilliam (44246988),Reggie Gilliam,44246988,RB/FLEX,4000,NE@JAX 09/27/2026 01:00PM ET,NE,0.7,
RB,Jaylen Wright (44246990),Jaylen Wright,44246990,RB/FLEX,4000,KC@MIA 09/27/2026 01:00PM ET,MIA,0.5,Q
RB,Ollie Gordon II (44246992),Ollie Gordon II,44246992,RB/FLEX,4000,KC@MIA 09/27/2026 01:00PM ET,MIA,0.4,
RB,DJ Herman (44246994),DJ Herman,44246994,RB/FLEX,4000,KC@MIA 09/27/2026 01:00PM ET,MIA,1.4,
RB,Jarquez Hunter (44246996),Jarquez Hunter,44246996,RB/FLEX,4000,KC@MIA 09/27/2026 01:00PM ET,MIA,0,
RB,Carlos Washington Jr. (44246998),Carlos Washington Jr.,44246998,RB/FLEX,4000,KC@MIA 09/27/2026 01:00PM ET,MIA,0,
RB,Brashard Smith (44247000),Brashard Smith,44247000,RB/FLEX,4000,KC@MIA 09/27/2026 01:00PM ET,KC,0,
