Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Russell Wilson,QB,SEA,7600,1412,QB,SEA@WAS,20.146666666666665,rotoguru_gid
Peyton Manning,QB,DEN,9200,1081,QB,DEN@ARI,22.686666666666667,rotoguru_gid
Austin Davis,QB,LA,5600,1445,QB,LA@PHI,14.020000000000001,rotoguru_gid
Jay Cutler,QB,CHI,7700,1263,QB,CHI@CAR,21.259999999999998,rotoguru_gid
Andrew Luck,QB,IND,8700,1409,QB,IND@BAL,30.125,rotoguru_gid
Tony Romo,QB,DAL,7000,1233,QB,DAL@HOU,16.21,rotoguru_gid
Brian Hoyer,QB,CLE,5200,1336,QB,CLE@TEN,13.719999999999999,rotoguru_gid
Philip Rivers,QB,SDG,7000,1231,QB,SDG@NYJ,22.0,rotoguru_gid
Drew Brees,QB,NO,8900,1151,QB,NO@TB,20.005,rotoguru_gid
Tom Brady,QB,NE,6600,1131,QB,NE@CIN,10.56,rotoguru_gid
Kirk Cousins,QB,WAS,6500,1415,QB,WAS@SEA,19.986666666666665,rotoguru_gid
Matt Ryan,QB,ATL,8100,1301,QB,ATL@NYG,23.305,rotoguru_gid
Kyle Orton,QB,BUF,5000,1250,QB,BUF@DET,,rotoguru_gid
Aaron Rodgers,QB,GB,9000,1252,QB,GB@MIN,21.39,rotoguru_gid
Andy Dalton,QB,CIN,6800,1403,QB,CIN@NE,16.959999999999997,rotoguru_gid
Cam Newton,QB,CAR,7200,1378,QB,CAR@CHI,15.14,rotoguru_gid
Mike Glennon,QB,TB,5500,1420,QB,TB@NO,16.41,rotoguru_gid
Jake Locker,QB,TEN,5700,1382,QB,TEN@CLE,14.233333333333334,rotoguru_gid
Eli Manning,QB,NYG,7500,1225,QB,NYG@ATL,19.865000000000002,rotoguru_gid
Charlie Whitehurst,QB,TEN,5000,1272,QB,TEN@CLE,14.08,rotoguru_gid
Nick Foles,QB,PHI,8500,1413,QB,PHI@LA,19.355,rotoguru_gid
Alex Smith,QB,KC,6400,1254,QB,KC@SF,17.485,rotoguru_gid
Christian Ponder,QB,MIN,5200,1386,QB,MIN@GB,0.1,rotoguru_gid
Colin Kaepernick,QB,SF,7800,1404,QB,SF@KC,18.595,rotoguru_gid
Ben Roethlisberger,QB,PIT,7400,1232,QB,PIT@JAX,17.845,rotoguru_gid
Matthew Stafford,QB,DET,8800,1340,QB,DET@BUF,20.66,rotoguru_gid
Joe Flacco,QB,BAL,7000,1302,QB,BAL@IND,19.025,rotoguru_gid
