Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source
QB,IND,6000,1570,Sam Ehlinger,Sam,Ehlinger,NYJ,,rotoguru_gid
QB,CLE,6200,1435,Case Keenum,Case,Keenum,CIN,4.3,rotoguru_gid
QB,TEN,6000,1560,Logan Woodside,Logan,Woodside,LA,-0.1,rotoguru_gid
QB,NE,6000,1336,Brian Hoyer,Brian,Hoyer,CAR,2.86,rotoguru_gid
RB,ARI,6100,5537,James Conner,James,Conner,SF,11.2125,rotoguru_gid
RB,IND,9200,5820,Jonathan Taylor,Jonathan,Taylor,NYJ,17.7375,rotoguru_gid
RB,CLE,7600,5622,Nick Chubb,Nick,Chubb,CIN,14.616666666666667,rotoguru_gid
RB,CIN,7400,5535,Joe Mixon,Joe,Mixon,CLE,15.3125,rotoguru_gid
RB,IND,5200,5623,Nyheim Hines,Nyheim,Hines,NYJ,5.125,rotoguru_gid
RB,NO,9400,5562,Alvin Kamara,Alvin,Kamara,ATL,17.657142857142855,rotoguru_gid
RB,ATL,7000,5208,Cordarrelle Patterson,Cordarrelle,Patterson,NO,16.87142857142857,rotoguru_gid
RB,DEN,6400,2991,Melvin Gordon,Melvin,Gordon,DAL,11.45,rotoguru_gid
RB,PIT,8700,5904,Najee Harris,Najee,Harris,CHI,17.67142857142857,rotoguru_gid
RB,BAL,5500,2930,Devonta Freeman,Devonta,Freeman,MIN,5.3,rotoguru_gid
RB,NYG,6300,5468,Devontae Booker,Devontae,Booker,LV,8.842857142857143,rotoguru_gid
RB,MIN,8800,5559,Dalvin Cook,Dalvin,Cook,BAL,13.540000000000001,rotoguru_gid
RB,PHI,5700,5447,Jordan Howard,Jordan,Howard,LAC,17.7,rotoguru_gid
RB,LV,6200,5446,Kenyan Drake,Kenyan,Drake,NYG,8.814285714285715,rotoguru_gid
RB,MIA,6100,5789,Myles Gaskin,Myles,Gaskin,HOU,9.737499999999999,rotoguru_gid
RB,CAR,10000,5536,Christian McCaffrey,Christian,McCaffrey,NE,16.8,rotoguru_gid
RB,NE,4900,5918,Rhamondre Stevenson,Rhamondre,Stevenson,CAR,4.775,rotoguru_gid
RB,LV,7200,5712,Josh Jacobs,Josh,Jacobs,NYG,13.680000000000001,rotoguru_gid
RB,DAL,8200,5444,Ezekiel Elliott,Ezekiel,Elliott,DEN,16.557142857142857,rotoguru_gid
RB,NYJ,5500,5742,Ty Johnson,Ty,Johnson,IND,7.257142857142857,rotoguru_gid
RB,DEN,5800,5905,Javonte Williams,Javonte,Williams,DAL,8.75,rotoguru_gid
RB,GB,5200,5825,AJ Dillon,AJ,Dillon,KC,6.1125,rotoguru_gid
RB,BAL,4500,5743,Patrick Ricard,Patrick,Ricard,MIN,0.5142857142857143,rotoguru_gid
RB,BAL,5000,2888,Le'Veon Bell,Le'Veon,Bell,MIN,3.266666666666666,rotoguru_gid
RB,SF,7100,5947,Elijah Mitchell,Elijah,Mitchell,ARI,13.26,rotoguru_gid
RB,ARI,4500,5915,Eno Benjamin,Eno,Benjamin,SF,0.35,rotoguru_gid
RB,NE,6600,5715,Damien Harris,Damien,Harris,CAR,11.8375,rotoguru_gid
RB,LAC,9000,5575,Austin Ekeler,Austin,Ekeler,PHI,19.52857142857143,rotoguru_gid
RB,LA,5100,5615,Sony Michel,Sony,Michel,TEN,4.4375,rotoguru_gid
RB,BUF,5300,5717,Devin Singletary,Devin,Singletary,JAX,7.257142857142857,rotoguru_gid
RB,KC,6700,5708,Darrel Williams,Darrel,Williams,GB,9.1,rotoguru_gid
RB,NYJ,6300,5907,Michael Carter,Michael,Carter,IND,11.357142857142858,rotoguru_gid
RB,NE,5100,2874,Brandon Bolden,Brandon,Bolden,CAR,4.699999999999999,rotoguru_gid
RB,TEN,4500,2553,Adrian Peterson,Adrian,Peterson,LA,,rotoguru_gid
RB,CHI,6500,5713,David Montgomery,David,Montgomery,PIT,11.360000000000001,rotoguru_gid
RB,NO,5200,2793,Mark Ingram,Mark,Ingram,ATL,5.9375,rotoguru_gid
RB,LA,8000,5716,Darrell Henderson,Darrell,Henderson,TEN,16.4,rotoguru_gid
RB,MIN,4500,5968,Kene Nwangwu,Kene,Nwangwu,BAL,,rotoguru_gid
RB,PHI,5200,5910,Kenny Gainwell,Kenny,Gainwell,LAC,7.325,rotoguru_gid
RB,JAX,5600,2933,Carlos Hyde,Carlos,Hyde,BUF,3.9,rotoguru_gid
RB,HOU,5300,5395,David Johnson,David,Johnson,MIA,5.0125,rotoguru_gid
RB,GB,8500,5543,Aaron Jones,Aaron,Jones,KC,15.8125,rotoguru_gid
RB,CAR,4900,2995,Ameer Abdullah,Ameer,Abdullah,NE,2.042857142857143,rotoguru_gid
RB,TEN,6000,5542,Jeremy McNichols,Jeremy,McNichols,LA,5.075,rotoguru_gid
RB,DAL,5800,5718,Tony Pollard,Tony,Pollard,DEN,9.257142857142856,rotoguru_gid
RB,CIN,5300,5538,Samaje Perine,Samaje,Perine,CLE,5.742857142857143,rotoguru_gid
RB,LV,4500,5764,Alec Ingold,Alec,Ingold,NYG,2.042857142857143,rotoguru_gid
RB,CAR,6800,5911,Chuba Hubbard,Chuba,Hubbard,NE,8.75,rotoguru_gid
RB,KC,5200,2935,Jerick McKinnon,Jerick,McKinnon,GB,1.1375,rotoguru_gid
RB,PHI,6300,5624,Boston Scott,Boston,Scott,LAC,3.6125,rotoguru_gid
RB,NYG,5400,5588,Elijhaa Penny,Elijhaa,Penny,LV,1.7625,rotoguru_gid
RB,BUF,6000,5824,Zack Moss,Zack,Moss,JAX,11.25,rotoguru_gid
RB,MIN,4500,5581,C.J. Ham,C.J.,Ham,BAL,1.2857142857142858,rotoguru_gid
RB,TEN,4500,5539,D'Onta Foreman,D'Onta,Foreman,LA,,rotoguru_gid
RB,HOU,5100,5630,Phillip Lindsay,Phillip,Lindsay,MIA,3.4625,rotoguru_gid
RB,LV,4800,5490,Jalen Richard,Jalen,Richard,NYG,1.9000000000000001,rotoguru_gid
RB,SF,5400,5865,JaMycal Hasty,JaMycal,Hasty,ARI,5.9,rotoguru_gid
RB,CLE,4800,5952,Demetric Felton,Demetric,Felton,CIN,3.2625,rotoguru_gid
RB,KC,0,5963,Derrick Gore,Derrick,Gore,GB,6.0,rotoguru_gid
RB,SF,4600,2908,Kyle Juszczyk,Kyle,Juszczyk,ARI,4.242857142857143,rotoguru_gid
RB,ATL,5600,5320,Mike Davis,Mike,Davis,NO,8.328571428571427,rotoguru_gid
RB,CIN,4600,5921,Chris Evans,Chris,Evans,CLE,3.1714285714285713,rotoguru_gid
RB,CLE,5500,5746,D'Ernest Johnson,D'Ernest,Johnson,CIN,4.4375,rotoguru_gid
RB,LAC,4700,5829,Joshua Kelley,Joshua,Kelley,PHI,1.2,rotoguru_gid
RB,CHI,6200,5912,Khalil Herbert,Khalil,Herbert,PIT,6.25,rotoguru_gid
RB,NO,4600,5644,Alex Armah,Alex,Armah,ATL,1.25,rotoguru_gid
RB,JAX,4900,5697,Dare Ogunbowale,Dare,Ogunbowale,BUF,0.7142857142857143,rotoguru_gid
RB,HOU,5000,2890,Rex Burkhead,Rex,Burkhead,MIA,2.042857142857143,rotoguru_gid
RB,MIN,6500,5720,Alexander Mattison,Alexander,Mattison,BAL,7.328571428571428,rotoguru_gid
RB,PIT,4500,5504,Derek Watt,Derek,Watt,CHI,0.1142857142857143,rotoguru_gid
RB,PIT,4600,5628,Kalen Ballage,Kalen,Ballage,CHI,0.17142857142857143,rotoguru_gid
RB,MIA,5200,5886,Salvon Ahmed,Salvon,Ahmed,HOU,3.075,rotoguru_gid
RB,PIT,4700,5740,Benny Snell,Benny,Snell,CHI,0.4714285714285714,rotoguru_gid
RB,ARI,5900,5619,Chase Edmonds,Chase,Edmonds,SF,10.35,rotoguru_gid
RB,HOU,4700,5896,Scottie Phillips,Scottie,Phillips,MIA,1.0,rotoguru_gid
RB,LAC,4800,5919,Larry Rountree,Larry,Rountree,PHI,1.25,rotoguru_gid
RB,DEN,4500,5662,Mike Boone,Mike,Boone,DAL,0.4,rotoguru_gid
RB,NO,4500,5483,Dwayne Washington,Dwayne,Washington,ATL,0.32,rotoguru_gid
RB,KC,4500,5415,Michael Burton,Michael,Burton,GB,0.35714285714285715,rotoguru_gid
RB,NE,4500,5778,Jakob Johnson,Jakob,Johnson,CAR,0.6125,rotoguru_gid
RB,CHI,4800,5815,Ryan Nall,Ryan,Nall,PIT,0.325,rotoguru_gid
RB,NYG,4500,5762,Cullen Gillaspia,Cullen,Gillaspia,LV,0.0,rotoguru_gid
RB,NYJ,4700,5863,La'Mical Perine,La'Mical,Perine,IND,0.15,rotoguru_gid
RB,MIA,4600,5788,Patrick Laird,Patrick,Laird,HOU,1.5,rotoguru_gid
RB,JAX,4700,5813,Devine Ozigbo,Devine,Ozigbo,BUF,0.45,rotoguru_gid
RB,LA,4600,5763,Buddy Howell,Buddy,Howell,TEN,0.275,rotoguru_gid
RB,BAL,5300,5909,Ty'Son Williams,Ty'Son,Williams,MIN,7.38,rotoguru_gid
RB,ATL,4600,5722,Qadree Ollison,Qadree,Ollison,NO,,rotoguru_gid
RB,ATL,4500,5492,Keith Smith,Keith,Smith,NO,0.8857142857142856,rotoguru_gid
RB,BUF,4500,2820,Taiwan Jones,Taiwan,Jones,JAX,0.0,rotoguru_gid
RB,CLE,4600,5627,John Kelly,John,Kelly,CIN,0.65,rotoguru_gid
RB,CLE,4500,5482,Andy Janovich,Andy,Janovich,CIN,1.6,rotoguru_gid
RB,DAL,5000,5583,Corey Clement,Corey,Clement,DEN,0.0,rotoguru_gid
RB,SF,4500,5657,Trenton Cannon,Trenton,Cannon,ARI,-0.2285714285714286,rotoguru_gid
WR,NYJ,5200,5927,Elijah Moore,Elijah,Moore,IND,5.066666666666666,rotoguru_gid
WR,PHI,5800,5925,Devonta Smith,Devonta,Smith,LAC,8.075,rotoguru_gid
WR,ATL,5200,5799,Olamide Zaccheaus,Olamide,Zaccheaus,NO,3.1999999999999997,rotoguru_gid
WR,CHI,5900,5857,Darnell Mooney,Darnell,Mooney,PIT,8.05,rotoguru_gid
WR,DAL,4500,5702,Malik Turner,Malik,Turner,DEN,0.0,rotoguru_gid
WR,DEN,5600,5651,Tim Patrick,Tim,Patrick,DAL,9.425,rotoguru_gid
WR,LAC,7000,5198,Keenan Allen,Keenan,Allen,PHI,12.014285714285714,rotoguru_gid
WR,BAL,7700,5730,Marquise Brown,Marquise,Brown,MIN,15.942857142857141,rotoguru_gid
WR,SF,5500,5830,Brandon Aiyuk,Brandon,Aiyuk,ARI,4.242857142857143,rotoguru_gid
WR,CLE,5100,5874,Donovan Peoples-Jones,Donovan,Peoples-Jones,CIN,6.55,rotoguru_gid
WR,MIN,7600,5835,Justin Jefferson,Justin,Jefferson,BAL,13.462857142857143,rotoguru_gid
WR,LA,9400,5552,Cooper Kupp,Cooper,Kupp,TEN,22.925,rotoguru_gid
WR,IND,7300,5837,Michael Pittman Jr.,Michael,Pittman Jr.,NYJ,13.3375,rotoguru_gid
WR,LV,5600,5761,Hunter Renfrow,Hunter,Renfrow,NYG,10.12857142857143,rotoguru_gid
WR,LA,7100,5217,Robert Woods,Robert,Woods,TEN,12.6,rotoguru_gid
WR,ARI,6400,5636,Christian Kirk,Christian,Kirk,SF,10.9375,rotoguru_gid
WR,MIA,6100,5926,Jaylen Waddle,Jaylen,Waddle,HOU,10.1875,rotoguru_gid
WR,BUF,7600,5424,Stefon Diggs,Stefon,Diggs,JAX,12.757142857142856,rotoguru_gid
WR,CIN,6600,5839,Tee Higgins,Tee,Higgins,CLE,10.299999999999999,rotoguru_gid
WR,NO,5400,5877,Marquez Callaway,Marquez,Callaway,ATL,7.985714285714286,rotoguru_gid
WR,NO,4700,5212,Kenny Stills,Kenny,Stills,ATL,2.5,rotoguru_gid
WR,ATL,5800,5680,Russell Gage,Russell,Gage,NO,5.0,rotoguru_gid
WR,DEN,5800,5832,Jerry Jeudy,Jerry,Jeudy,DAL,8.05,rotoguru_gid
WR,MIA,5000,5578,Mack Hollins,Mack,Hollins,HOU,2.2375,rotoguru_gid
WR,PIT,7200,5754,Diontae Johnson,Diontae,Johnson,CHI,14.649999999999999,rotoguru_gid
WR,NYJ,5100,5570,Keelan Cole,Keelan,Cole,IND,4.1000000000000005,rotoguru_gid
WR,SF,8000,5726,Deebo Samuel,Deebo,Samuel,ARI,18.87142857142857,rotoguru_gid
WR,CHI,5500,5258,Allen Robinson,Allen,Robinson,PIT,5.7625,rotoguru_gid
WR,HOU,6800,5255,Brandin Cooks,Brandin,Cooks,MIA,12.0625,rotoguru_gid
WR,BUF,6500,3983,Emmanuel Sanders,Emmanuel,Sanders,JAX,11.142857142857142,rotoguru_gid
WR,GB,5700,5711,Allen Lazard,Allen,Lazard,KC,5.414285714285714,rotoguru_gid
WR,NO,5200,5760,Deonte Harris,Deonte,Harris,ATL,8.15,rotoguru_gid
WR,BAL,5000,5841,Devin Duvernay,Devin,Duvernay,MIN,4.628571428571428,rotoguru_gid
WR,IND,5600,5647,Zach Pascal,Zach,Pascal,NYJ,7.1375,rotoguru_gid
WR,BAL,5400,5930,Rashod Bateman,Rashod,Bateman,MIN,7.2,rotoguru_gid
WR,ARI,4700,5966,Antoine Wesley,Antoine,Wesley,SF,1.2,rotoguru_gid
WR,MIN,7400,5333,Adam Thielen,Adam,Thielen,BAL,14.971428571428572,rotoguru_gid
WR,BUF,6300,5163,Cole Beasley,Cole,Beasley,JAX,9.828571428571427,rotoguru_gid
WR,GB,9000,5263,Davante Adams,Davante,Adams,KC,16.914285714285715,rotoguru_gid
WR,NO,5700,5639,Tre'Quan Smith,Tre'Quan,Smith,ATL,6.2,rotoguru_gid
WR,LAC,7300,5594,Mike Williams,Mike,Williams,PHI,15.314285714285715,rotoguru_gid
WR,TEN,7700,5728,A.J. Brown,A.J.,Brown,LA,12.385714285714286,rotoguru_gid
WR,GB,5600,5125,Randall Cobb,Randall,Cobb,KC,6.5,rotoguru_gid
WR,HOU,4800,3851,Danny Amendola,Danny,Amendola,MIA,4.45,rotoguru_gid
WR,NYJ,6000,5410,Jamison Crowder,Jamison,Crowder,IND,9.95,rotoguru_gid
WR,CAR,7100,5633,D.J. Moore,D.J.,Moore,NE,13.45,rotoguru_gid
WR,PIT,4800,5635,James Washington,James,Washington,CHI,2.783333333333333,rotoguru_gid
WR,CIN,7900,5924,Ja'Marr Chase,Ja'Marr,Chase,CLE,17.537499999999998,rotoguru_gid
WR,PIT,6300,5861,Chase Claypool,Chase,Claypool,CHI,10.516666666666666,rotoguru_gid
WR,LA,5500,5844,Van Jefferson,Van,Jefferson,TEN,8.65,rotoguru_gid
WR,TEN,6500,5089,Julio Jones,Julio,Jones,LA,7.720000000000001,rotoguru_gid
WR,CHI,4900,5205,Marquise Goodwin,Marquise,Goodwin,PIT,2.2125,rotoguru_gid
WR,NYJ,4600,5807,Jeff Smith,Jeff,Smith,IND,1.8,rotoguru_gid
WR,JAX,5200,5855,Jamal Agnew,Jamal,Agnew,BUF,5.8999999999999995,rotoguru_gid
WR,KC,8500,5485,Tyreek Hill,Tyreek,Hill,GB,18.225,rotoguru_gid
WR,ARI,5300,5934,Rondale Moore,Rondale,Moore,SF,7.1625,rotoguru_gid
WR,NE,5600,5598,Kendrick Bourne,Kendrick,Bourne,CAR,8.700000000000001,rotoguru_gid
WR,HOU,4900,5385,Chris Conley,Chris,Conley,MIA,2.975,rotoguru_gid
WR,DAL,6900,5376,Amari Cooper,Amari,Cooper,DEN,14.071428571428571,rotoguru_gid
WR,DEN,4600,1561,Kendall Hinton,Kendall,Hinton,DAL,3.142857142857143,rotoguru_gid
WR,JAX,5500,5847,Laviska Shenault Jr.,Laviska,Shenault Jr.,BUF,6.957142857142857,rotoguru_gid
WR,HOU,5400,5932,Nico Collins,Nico,Collins,MIA,4.5200000000000005,rotoguru_gid
WR,DAL,5300,5766,Cedrick Wilson,Cedrick,Wilson,DEN,7.868571428571428,rotoguru_gid
WR,NYG,6000,5554,Kenny Golladay,Kenny,Golladay,LV,7.340000000000001,rotoguru_gid
WR,JAX,6000,5168,Marvin Jones,Marvin,Jones,BUF,10.328571428571427,rotoguru_gid
WR,KC,5400,5727,Mecole Hardman,Mecole,Hardman,GB,7.25,rotoguru_gid
WR,DEN,6700,5637,Courtland Sutton,Courtland,Sutton,DAL,11.237499999999999,rotoguru_gid
WR,DAL,7500,5831,CeeDee Lamb,CeeDee,Lamb,DEN,15.171428571428573,rotoguru_gid
WR,IND,5000,5798,Ashton Dulin,Ashton,Dulin,NYJ,0.9375,rotoguru_gid
WR,LAC,4600,5929,Josh Palmer,Josh,Palmer,PHI,2.528571428571429,rotoguru_gid
WR,GB,5300,5656,Marquez Valdes-Scantling,Marquez,Valdes-Scantling,KC,5.533333333333334,rotoguru_gid
WR,CLE,5900,5335,Jarvis Landry,Jarvis,Landry,CIN,8.0,rotoguru_gid
WR,LV,4800,5557,Zay Jones,Zay,Jones,NYG,2.9285714285714284,rotoguru_gid
WR,MIN,5500,5859,K.J. Osborn,K.J.,Osborn,BAL,8.442857142857143,rotoguru_gid
WR,NYJ,5000,5838,Denzel Mims,Denzel,Mims,IND,2.7800000000000002,rotoguru_gid
WR,LAC,4700,5801,Jalen Guyton,Jalen,Guyton,PHI,3.1571428571428575,rotoguru_gid
WR,CIN,4600,5503,Mike Thomas,Mike,Thomas,CLE,0.78,rotoguru_gid
WR,BUF,4600,5574,Isaiah McKenzie,Isaiah,McKenzie,JAX,0.3428571428571429,rotoguru_gid
WR,CLE,4600,5944,Anthony Schwartz,Anthony,Schwartz,CIN,1.8624999999999998,rotoguru_gid
WR,TEN,5200,5871,Nick Westbrook,Nick,Westbrook,LA,4.442857142857143,rotoguru_gid
WR,PHI,5400,5895,Quez Watkins,Quez,Watkins,LAC,6.075,rotoguru_gid
WR,MIA,4500,5967,Kirk Merritt,Kirk,Merritt,HOU,,rotoguru_gid
WR,ATL,5500,5461,Tajae Sharpe,Tajae,Sharpe,NO,3.3285714285714287,rotoguru_gid
WR,CIN,5900,5455,Tyler Boyd,Tyler,Boyd,CLE,9.0175,rotoguru_gid
WR,MIA,4600,5339,Albert Wilson,Albert,Wilson,HOU,1.1428571428571428,rotoguru_gid
WR,NYJ,4900,5641,Braxton Berrios,Braxton,Berrios,IND,4.771428571428572,rotoguru_gid
WR,NE,5500,5749,Jakobi Meyers,Jakobi,Meyers,CAR,8.875,rotoguru_gid
WR,NYG,5700,5931,Kadarius Toney,Kadarius,Toney,LV,7.051428571428572,rotoguru_gid
WR,IND,4500,5940,Dezmon Patmon,Dezmon,Patmon,NYJ,,rotoguru_gid
WR,CAR,4500,5287,Willie Snead,Willie,Snead,NE,0.6714285714285715,rotoguru_gid
WR,SF,5100,5159,Mohamed Sanu,Mohamed,Sanu,ARI,3.457142857142857,rotoguru_gid
WR,HOU,5000,5479,Chris Moore,Chris,Moore,MIA,5.08,rotoguru_gid
WR,LAC,4500,3978,Andre Roberts,Andre,Roberts,PHI,0.2857142857142857,rotoguru_gid
WR,CAR,5500,5502,Robby Anderson,Robby,Anderson,NE,5.2124999999999995,rotoguru_gid
WR,KC,5200,5515,Demarcus Robinson,Demarcus,Robinson,GB,4.1375,rotoguru_gid
WR,KC,4700,5666,Marcus Kemp,Marcus,Kemp,GB,0.1625,rotoguru_gid
WR,DEN,4500,5862,Tyrie Cleveland,Tyrie,Cleveland,DAL,0.0,rotoguru_gid
WR,BAL,4700,5748,Miles Boykin,Miles,Boykin,MIN,0.3666666666666667,rotoguru_gid
WR,KC,5500,5759,Byron Pringle,Byron,Pringle,GB,5.5625,rotoguru_gid
WR,PIT,4500,4813,Cody White,Cody,White,CHI,0.54,rotoguru_gid
WR,SF,4700,5955,Jauan Jennings,Jauan,Jennings,ARI,2.12,rotoguru_gid
WR,MIN,4800,5603,Dede Westbrook,Dede,Westbrook,BAL,1.5666666666666667,rotoguru_gid
WR,NE,4500,5752,Gunner Olszewski,Gunner,Olszewski,CAR,0.3375,rotoguru_gid
WR,CAR,4600,5480,Alex Erickson,Alex,Erickson,NE,0.65,rotoguru_gid
WR,LA,4500,5969,J.J. Koski,J.J.,Koski,TEN,,rotoguru_gid
WR,NYG,5000,5558,John Ross,John,Ross,LV,5.779999999999999,rotoguru_gid
WR,CHI,4600,5531,Damiere Byrd,Damiere,Byrd,PIT,0.6125,rotoguru_gid
WR,PHI,4500,5856,John Hightower,John,Hightower,LAC,,rotoguru_gid
WR,GB,4900,5672,Equanimeous St. Brown,Equanimeous,St. Brown,KC,0.6666666666666666,rotoguru_gid
WR,SF,4800,5699,Trent Sherfield,Trent,Sherfield,ARI,1.7285714285714289,rotoguru_gid
WR,BAL,4800,5845,James Proche,James,Proche,MIN,2.257142857142857,rotoguru_gid
WR,PHI,5000,5793,Greg Ward,Greg,Ward,LAC,2.0,rotoguru_gid
WR,NYG,4500,5462,Pharoh Cooper,Pharoh,Cooper,LV,,rotoguru_gid
WR,NE,5400,5378,Nelson Agholor,Nelson,Agholor,CAR,7.125,rotoguru_gid
WR,LV,5300,5854,Bryan Edwards,Bryan,Edwards,NYG,7.085714285714286,rotoguru_gid
WR,LV,4500,5698,Marcell Ateman,Marcell,Ateman,NYG,,rotoguru_gid
WR,BAL,4500,5937,Tylan Wallace,Tylan,Wallace,MIN,0.0,rotoguru_gid
WR,TEN,5000,5500,Chester Rogers,Chester,Rogers,LA,4.642857142857143,rotoguru_gid
WR,DEN,4500,5765,Diontae Spencer,Diontae,Spencer,DAL,0.028571428571428574,rotoguru_gid
WR,DAL,4600,5585,Noah Brown,Noah,Brown,DEN,2.2333333333333334,rotoguru_gid
WR,LA,4800,5962,Ben Skowronek,Ben,Skowronek,TEN,2.25,rotoguru_gid
WR,CIN,4500,5779,Stanley Morgan,Stanley,Morgan,CLE,0.0,rotoguru_gid
WR,CLE,5000,5475,Rashard Higgins,Rashard,Higgins,CIN,3.725,rotoguru_gid
WR,NYG,5800,5767,Darius Slayton,Darius,Slayton,LV,6.2,rotoguru_gid
WR,BUF,5000,5858,Gabriel Davis,Gabriel,Davis,JAX,4.328571428571428,rotoguru_gid
WR,JAX,4500,5453,Laquon Treadwell,Laquon,Treadwell,BUF,0.0,rotoguru_gid
WR,ATL,5000,5790,Christian Blake,Christian,Blake,NO,0.5,rotoguru_gid
WR,ATL,4700,5942,Frank Darby,Frank,Darby,NO,0.0,rotoguru_gid
WR,KC,5000,5165,Josh Gordon,Josh,Gordon,GB,0.4,rotoguru_gid
WR,BUF,4500,5704,Jake Kumerow,Jake,Kumerow,JAX,0.0,rotoguru_gid
WR,NE,4500,3760,Matthew Slater,Matthew,Slater,CAR,0.0,rotoguru_gid
WR,IND,4900,5949,Mike Strachan,Mike,Strachan,NYJ,0.72,rotoguru_gid
WR,ARI,4500,5734,Andy Isabella,Andy,Isabella,SF,0.0,rotoguru_gid
WR,JAX,4700,5199,Tavon Austin,Tavon,Austin,BUF,2.55,rotoguru_gid
WR,CAR,4900,5933,Terrace Marshall,Terrace,Marshall,NE,3.0999999999999996,rotoguru_gid
WR,MIA,4900,5706,Isaiah Ford,Isaiah,Ford,HOU,2.075,rotoguru_gid
WR,GB,4700,5948,Amari Rodgers,Amari,Rodgers,KC,0.825,rotoguru_gid
WR,NYG,4700,5860,Collin Johnson,Collin,Johnson,LV,2.316666666666667,rotoguru_gid
WR,NO,4700,5377,Kevin White,Kevin,White,ATL,2.15,rotoguru_gid
WR,ARI,4500,5785,Greg Dortch,Greg,Dortch,SF,,rotoguru_gid
WR,PHI,5200,5834,Jalen Reagor,Jalen,Reagor,LAC,5.225,rotoguru_gid
WR,PIT,4900,5665,Ray-Ray McCloud,Ray-Ray,McCloud,CHI,1.4142857142857141,rotoguru_gid
WR,TEN,4800,5587,Marcus Johnson,Marcus,Johnson,LA,2.125,rotoguru_gid
WR,GB,4800,5879,Malik Taylor,Malik,Taylor,KC,0.39999999999999997,rotoguru_gid
WR,CHI,4500,5486,Jakeem Grant,Jakeem,Grant,PIT,-0.4625,rotoguru_gid
TE,PIT,5000,4802,Pat Freiermuth,Pat,Freiermuth,CHI,6.171428571428572,rotoguru_gid
TE,SF,6000,4703,George Kittle,George,Kittle,ARI,8.275,rotoguru_gid
