Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status
QB,Trevor Lawrence (44173860),Trevor Lawrence,44173860,QB,5800,JAX@DEN 09/20/2026 04:05PM ET,JAX,26.1,
WR,Courtland Sutton (44174026),Courtland Sutton,44174026,WR/FLEX,5800,JAX@DEN 09/20/2026 04:05PM ET,DEN,3.1,
QB,Bo Nix (44173861),Bo Nix,44173861,QB,5700,JAX@DEN 09/20/2026 04:05PM ET,DEN,7.4,
RB,Bhayshul Tuten (44173900),Bhayshul Tuten,44173900,RB/FLEX,5600,JAX@DEN 09/20/2026 04:05PM ET,JAX,9.8,
RB,Jadarian Price (44173902),Jadarian Price,44173902,RB/FLEX,5500,SEA@ARI 09/20/2026 04:25PM ET,SEA,7.8,
RB,Jacory Croskey-Merritt (44173904),Jacory Croskey-Merritt,44173904,RB/FLEX,5500,WAS@DAL 09/20/2026 04:25PM ET,WAS,12.6,
QB,Sam Darnold (44173862),Sam Darnold,44173862,QB,5400,SEA@ARI 09/20/2026 04:25PM ET,SEA,0.5,OUT
WR,Michael Wilson (44174028),Michael Wilson,44174028,WR/FLEX,5400,SEA@ARI 09/20/2026 04:25PM ET,ARI,10.6,
WR,Deebo Samuel Sr. (44174030),Deebo Samuel Sr.,44174030,WR/FLEX,5300,MIA@SF 09/20/2026 04:25PM ET,SF,18,
WR,Stefon Diggs (44174032),Stefon Diggs,44174032,WR/FLEX,5300,WAS@DAL 09/20/2026 04:25PM ET,WAS,15.5,
QB,Malik Willis (44173863),Malik Willis,44173863,QB,5200,MIA@SF 09/20/2026 04:25PM ET,MIA,17.7,
RB,RJ Harvey (44173906),RJ Harvey,44173906,RB/FLEX,5200,JAX@DEN 09/20/2026 04:05PM ET,DEN,8.1,Q
WR,Terry McLaurin (44174034),Terry McLaurin,44174034,WR/FLEX,5200,WAS@DAL 09/20/2026 04:25PM ET,WAS,3.4,
RB,Chris Rodriguez Jr. (44173908),Chris Rodriguez Jr.,44173908,RB/FLEX,5100,JAX@DEN 09/20/2026 04:05PM ET,JAX,2.3,
QB,Jacoby Brissett (44173864),Jacoby Brissett,44173864,QB,5000,SEA@ARI 09/20/2026 04:25PM ET,ARI,16.5,
QB,Kirk Cousins (44173865),Kirk Cousins,44173865,QB,5000,LV@LAC 09/20/2026 04:05PM ET,LV,15.8,
RB,J.K. Dobbins (44173910),J.K. Dobbins,44173910,RB/FLEX,5000,JAX@DEN 09/20/2026 04:05PM ET,DEN,3.6,
RB,Rachaad White (44173912),Rachaad White,44173912,RB/FLEX,5000,WAS@DAL 09/20/2026 04:25PM ET,WAS,4.7,
WR,Quentin Johnston (44174036),Quentin Johnston,44174036,WR/FLEX,5000,LV@LAC 09/20/2026 04:05PM ET,LAC,3.7,
QB,Drew Lock (44173866),Drew Lock,44173866,QB,4900,SEA@ARI 09/20/2026 04:25PM ET,SEA,12.8,
RB,Tyler Allgeier (44173914),Tyler Allgeier,44173914,RB/FLEX,4900,SEA@ARI 09/20/2026 04:25PM ET,ARI,9,
WR,Marvin Harrison Jr. (44174038),Marvin Harrison Jr.,44174038,WR/FLEX,4900,SEA@ARI 09/20/2026 04:25PM ET,ARI,4.3,
WR,Jakobi Meyers (44174040),Jakobi Meyers,44174040,WR/FLEX,4900,JAX@DEN 09/20/2026 04:05PM ET,JAX,12.2,Q
WR,De'Zhaun Stribling (44174042),De'Zhaun Stribling,44174042,WR/FLEX,4800,MIA@SF 09/20/2026 04:25PM ET,SF,0,OUT
WR,Brian Thomas Jr. (44174044),Brian Thomas Jr.,44174044,WR/FLEX,4800,JAX@DEN 09/20/2026 04:05PM ET,JAX,7,Q
RB,Keaton Mitchell (44173916),Keaton Mitchell,44173916,RB/FLEX,4600,LV@LAC 09/20/2026 04:05PM ET,LAC,0.9,
TE,George Kittle (44174204),George Kittle,44174204,TE/FLEX,4600,MIA@SF 09/20/2026 04:25PM ET,SF,3.2,Q
QB,Fernando Mendoza (44173867),Fernando Mendoza,44173867,QB,4500,LV@LAC 09/20/2026 04:05PM ET,LV,0,
RB,Kaelon Black (44173918),Kaelon Black,44173918,RB/FLEX,4500,MIA@SF 09/20/2026 04:25PM ET,SF,8,
RB,George Holani (44173920),George Holani,44173920,RB/FLEX,4500,SEA@ARI 09/20/2026 04:25PM ET,SEA,2.9,
RB,Kaytron Allen (44173922),Kaytron Allen,44173922,RB/FLEX,4500,WAS@DAL 09/20/2026 04:25PM ET,WAS,1.6,
RB,Emari Demercado (44173924),Emari Demercado,44173924,RB/FLEX,4500,WAS@DAL 09/20/2026 04:25PM ET,DAL,0.7,
WR,Tre Tucker (44174046),Tre Tucker,44174046,WR/FLEX,4500,LV@LAC 09/20/2026 04:05PM ET,LV,4.7,
QB,Jalen Milroe (44173868),Jalen Milroe,44173868,QB,4400,SEA@ARI 09/20/2026 04:25PM ET,SEA,0,
WR,Antonio Williams (44174048),Antonio Williams,44174048,WR/FLEX,4400,WAS@DAL 09/20/2026 04:25PM ET,WAS,16.4,
RB,Kimani Vidal (44173926),Kimani Vidal,44173926,RB/FLEX,4300,LV@LAC 09/20/2026 04:05PM ET,LAC,0,
RB,Mike Washington Jr. (44173928),Mike Washington Jr.,44173928,RB/FLEX,4300,LV@LAC 09/20/2026 04:05PM ET,LV,4.1,
WR,Rashid Shaheed (44174050),Rashid Shaheed,44174050,WR/FLEX,4300,SEA@ARI 09/20/2026 04:25PM ET,SEA,1.4,
QB,Jarrett Stidham (44173869),Jarrett Stidham,44173869,QB,4200,JAX@DEN 09/20/2026 04:05PM ET,DEN,0,
RB,Jaylen Wright (44173930),Jaylen Wright,44173930,RB/FLEX,4200,MIA@SF 09/20/2026 04:25PM ET,MIA,-0.1,
RB,Jonah Coleman (44173932),Jonah Coleman,44173932,RB/FLEX,4200,JAX@DEN 09/20/2026 04:05PM ET,DEN,0,
WR,Pat Bryant (44174052),Pat Bryant,44174052,WR/FLEX,4200,JAX@DEN 09/20/2026 04:05PM ET,DEN,8.2,
RB,Ameer Abdullah (44173934),Ameer Abdullah,44173934,RB/FLEX,4100,JAX@DEN 09/20/2026 04:05PM ET,JAX,4.2,
WR,Cooper Kupp (44174054),Cooper Kupp,44174054,WR/FLEX,4100,SEA@ARI 09/20/2026 04:25PM ET,SEA,5.5,Q
QB,Mac Jones (44173870),Mac Jones,44173870,QB,4000,MIA@SF 09/20/2026 04:25PM ET,SF,0,
QB,Kurtis Rourke (44173871),Kurtis Rourke,44173871,QB,4000,MIA@SF 09/20/2026 04:25PM ET,SF,0,
QB,Kyle McCord (44173872),Kyle McCord,44173872,QB,4000,MIA@SF 09/20/2026 04:25PM ET,MIA,0,
QB,Brady Cook (44173873),Brady Cook,44173873,QB,4000,MIA@SF 09/20/2026 04:25PM ET,MIA,0,
QB,Gardner Minshew II (44173874),Gardner Minshew II,44173874,QB,4000,SEA@ARI 09/20/2026 04:25PM ET,ARI,0,
QB,Carson Beck (44173875),Carson Beck,44173875,QB,4000,SEA@ARI 09/20/2026 04:25PM ET,ARI,0,
QB,Trey Lance (44173876),Trey Lance,44173876,QB,4000,LV@LAC 09/20/2026 04:05PM ET,LAC,0,
QB,DJ Uiagalelei (44173877),DJ Uiagalelei,44173877,QB,4000,LV@LAC 09/20/2026 04:05PM ET,LAC,0,
QB,Aidan O'Connell (44173878),Aidan O'Connell,44173878,QB,4000,LV@LAC 09/20/2026 04:05PM ET,LV,0,
QB,Quinn Ewers (44173879),Quinn Ewers,44173879,QB,4000,JAX@DEN 09/20/2026 04:05PM ET,JAX,0,
QB,Joey Aguilar (44173880),Joey Aguilar,44173880,QB,4000,JAX@DEN 09/20/2026 04:05PM ET,JAX,0,
QB,Nick Mullens (44173881),Nick Mullens,44173881,QB,4000,JAX@DEN 09/20/2026 04:05PM ET,JAX,-0.3,
QB,Sam Ehlinger (44173882),Sam Ehlinger,44173882,QB,4000,JAX@DEN 09/20/2026 04:05PM ET,DEN,0,
QB,Marcus Mariota (44173883),Marcus Mariota,44173883,QB,4000,WAS@DAL 09/20/2026 04:25PM ET,WAS,0,
QB,Athan Kaliakmanis (44173884),Athan Kaliakmanis,44173884,QB,4000,WAS@DAL 09/20/2026 04:25PM ET,WAS,0,
QB,Sam Hartman (44173885),Sam Hartman,44173885,QB,4000,WAS@DAL 09/20/2026 04:25PM ET,WAS,0,
QB,Sam Howell (44173886),Sam Howell,44173886,QB,4000,WAS@DAL 09/20/2026 04:25PM ET,DAL,0,
QB,Joe Milton III (44173887),Joe Milton III,44173887,QB,4000,WAS@DAL 09/20/2026 04:25PM ET,DAL,0,
RB,Jordan James (44173936),Jordan James,44173936,RB/FLEX,4000,MIA@SF 09/20/2026 04:25PM ET,SF,0,
RB,Isaac Guerendo (44173938),Isaac Guerendo,44173938,RB/FLEX,4000,MIA@SF 09/20/2026 04:25PM ET,SF,0,OUT
RB,Sincere McCormick (44173940),Sincere McCormick,44173940,RB/FLEX,4000,MIA@SF 09/20/2026 04:25PM ET,SF,0,
RB,Kyle Juszczyk (44173942),Kyle Juszczyk,44173942,RB/FLEX,4000,MIA@SF 09/20/2026 04:25PM ET,SF,0,Q
RB,Ollie Gordon II (44173944),Ollie Gordon II,44173944,RB/FLEX,4000,MIA@SF 09/20/2026 04:25PM ET,MIA,0,
RB,Jarquez Hunter (44173946),Jarquez Hunter,44173946,RB/FLEX,4000,MIA@SF 09/20/2026 04:25PM ET,MIA,0,
RB,Carlos Washington Jr. (44173948),Carlos Washington Jr.,44173948,RB/FLEX,4000,MIA@SF 09/20/2026 04:25PM ET,MIA,0,
RB,DJ Herman (44173950),DJ Herman,44173950,RB/FLEX,4000,MIA@SF 09/20/2026 04:25PM ET,MIA,0,
RB,Emanuel Wilson (44173952),Emanuel Wilson,44173952,RB/FLEX,4000,SEA@ARI 09/20/2026 04:25PM ET,SEA,0.3,
RB,Zach Charbonnet (44173954),Zach Charbonnet,44173954,RB/FLEX,4000,SEA@ARI 09/20/2026 04:25PM ET,SEA,0,OUT
RB,Velus Jones Jr. (44173956),Velus Jones Jr.,44173956,RB/FLEX,4000,SEA@ARI 09/20/2026 04:25PM ET,SEA,0,
RB,Brady Russell (44173958),Brady Russell,44173958,RB/FLEX,4000,SEA@ARI 09/20/2026 04:25PM ET,SEA,4,
RB,Robbie Ouzts (44173960),Robbie Ouzts,44173960,RB/FLEX,4000,SEA@ARI 09/20/2026 04:25PM ET,SEA,0,IR
RB,Jacardia Wright (44173962),Jacardia Wright,44173962,RB/FLEX,4000,SEA@ARI 09/20/2026 04:25PM ET,SEA,0,
RB,Bam Knight (44173964),Bam Knight,44173964,RB/FLEX,4000,SEA@ARI 09/20/2026 04:25PM ET,ARI,0,
RB,James Conner (44173966),James Conner,44173966,RB/FLEX,4000,SEA@ARI 09/20/2026 04:25PM ET,ARI,0,IR
RB,Trey Benson (44173968),Trey Benson,44173968,RB/FLEX,4000,SEA@ARI 09/20/2026 04:25PM ET,ARI,0,IR
RB,Evan Hull (44173970),Evan Hull,44173970,RB/FLEX,4000,SEA@ARI 09/20/2026 04:25PM ET,ARI,0,
RB,Alec Ingold (44173972),Alec Ingold,44173972,RB/FLEX,4000,LV@LAC 09/20/2026 04:05PM ET,LAC,0,
RB,Gregory Desrosiers (44173974),Gregory Desrosiers,44173974,RB/FLEX,4000,LV@LAC 09/20/2026 04:05PM ET,LAC,0,
RB,Scott Matlock (44173976),Scott Matlock,44173976,RB/FLEX,4000,LV@LAC 09/20/2026 04:05PM ET,LAC,0,IR
RB,Amar Johnson (44173978),Amar Johnson,44173978,RB/FLEX,4000,LV@LAC 09/20/2026 04:05PM ET,LAC,0,
RB,Dylan Laube (44173980),Dylan Laube,44173980,RB/FLEX,4000,LV@LAC 09/20/2026 04:05PM ET,LV,0,
RB,Chris Collier (44173982),Chris Collier,44173982,RB/FLEX,4000,LV@LAC 09/20/2026 04:05PM ET,LV,0,IR
RB,Dare Ogunbowale (44173984),Dare Ogunbowale,44173984,RB/FLEX,4000,LV@LAC 09/20/2026 04:05PM ET,LV,0,
RB,Connor Heyward (44173986),Connor Heyward,44173986,RB/FLEX,4000,LV@LAC 09/20/2026 04:05PM ET,LV,0.1,
RB,Roman Hemby (44173988),Roman Hemby,44173988,RB/FLEX,4000,LV@LAC 09/20/2026 04:05PM ET,LV,0,
RB,LeQuint Allen Jr. (44173990),LeQuint Allen Jr.,44173990,RB/FLEX,4000,JAX@DEN 09/20/2026 04:05PM ET,JAX,0,Q
RB,J'Mari Taylor (44173992),J'Mari Taylor,44173992,RB/FLEX,4000,JAX@DEN 09/20/2026 04:05PM ET,JAX,0,
RB,Tyler Badie (44173994),Tyler Badie,44173994,RB/FLEX,4000,JAX@DEN 09/20/2026 04:05PM ET,DEN,0,
RB,Cody Schrader (44173996),Cody Schrader,44173996,RB/FLEX,4000,JAX@DEN 09/20/2026 04:05PM ET,DEN,0,
RB,Adam Prentice (44173998),Adam Prentice,44173998,RB/FLEX,4000,JAX@DEN 09/20/2026 04:05PM ET,DEN,0,
RB,Jeremy McNichols (44174000),Jeremy McNichols,44174000,RB/FLEX,4000,WAS@DAL 09/20/2026 04:25PM ET,WAS,0,IR
RB,Craig Reynolds (44174002),Craig Reynolds,44174002,RB/FLEX,4000,WAS@DAL 09/20/2026 04:25PM ET,WAS,0,
RB,Robert Henry Jr. (44174004),Robert Henry Jr.,44174004,RB/FLEX,4000,WAS@DAL 09/20/2026 04:25PM ET,WAS,0,
RB,Tyler Goodson (44174006),Tyler Goodson,44174006,RB/FLEX,4000,WAS@DAL 09/20/2026 04:25PM ET,DAL,0,
RB,Malik Davis (44174008),Malik Davis,44174008,RB/FLEX,4000,WAS@DAL 09/20/2026 04:25PM ET,DAL,0,IR
RB,Hunter Luepke (44174010),Hunter Luepke,44174010,RB/FLEX,4000,WAS@DAL 09/20/2026 04:25PM ET,DAL,0.7,
WR,Malik Washington (44174056),Malik Washington,44174056,WR/FLEX,4000,MIA@SF 09/20/2026 04:25PM ET,MIA,7.3,
WR,Tre' Harris (44174058),Tre' Harris,44174058,WR/FLEX,4000,LV@LAC 09/20/2026 04:05PM ET,LAC,5,
WR,Demarcus Robinson (44174060),Demarcus Robinson,44174060,WR/FLEX,3900,MIA@SF 09/20/2026 04:25PM ET,SF,13,
WR,Kendrick Bourne (44174062),Kendrick Bourne,44174062,WR/FLEX,3900,SEA@ARI 09/20/2026 04:25PM ET,ARI,15.5,
WR,Jalen Nailor (44174064),Jalen Nailor,44174064,WR/FLEX,3900,LV@LAC 09/20/2026 04:05PM ET,LV,5.7,
TE,Brenton Strange (44174206),Brenton Strange,44174206,TE/FLEX,3900,JAX@DEN 09/20/2026 04:05PM ET,JAX,10.3,
WR,Troy Franklin (44174066),Troy Franklin,44174066,WR/FLEX,3800,JAX@DEN 09/20/2026 04:05PM ET,DEN,0.5,
WR,Ryan Flournoy (44174068),Ryan Flournoy,44174068,WR/FLEX,3800,WAS@DAL 09/20/2026 04:25PM ET,DAL,4.2,
TE,Jake Ferguson (44174208),Jake Ferguson,44174208,TE/FLEX,3800,WAS@DAL 09/20/2026 04:25PM ET,DAL,2.6,
DST,49ers (44174316),49ers,44174316,DST,3800,MIA@SF 09/20/2026 04:25PM ET,SF,8,
WR,Caleb Douglas (44174070),Caleb Douglas,44174070,WR/FLEX,3700,MIA@SF 09/20/2026 04:25PM ET,MIA,14.4,
WR,Marvin Mims Jr. (44174072),Marvin Mims Jr.,44174072,WR/FLEX,3700,JAX@DEN 09/20/2026 04:05PM ET,DEN,0,Q
TE,Chig Okonkwo (44174210),Chig Okonkwo,44174210,TE/FLEX,3700,WAS@DAL 09/20/2026 04:25PM ET,WAS,3.6,Q
WR,Jack Bech (44174074),Jack Bech,44174074,WR/FLEX,3600,LV@LAC 09/20/2026 04:05PM ET,LV,11.3,
TE,Michael Mayer (44174212),Michael Mayer,44174212,TE/FLEX,3600,LV@LAC 09/20/2026 04:05PM ET,LV,9.2,
WR,Chris Bell (44174076),Chris Bell,44174076,WR/FLEX,3500,MIA@SF 09/20/2026 04:25PM ET,MIA,3.5,
WR,Brenen Thompson (44174078),Brenen Thompson,44174078,WR/FLEX,3500,LV@LAC 09/20/2026 04:05PM ET,LAC,0,
TE,Oronde Gadsden II (44174214),Oronde Gadsden II,44174214,TE/FLEX,3500,LV@LAC 09/20/2026 04:05PM ET,LAC,5.2,
DST,Seahawks (44174317),Seahawks,44174317,DST,3500,SEA@ARI 09/20/2026 04:25PM ET,SEA,13,
WR,KeAndre Lambert-Smith (44174080),KeAndre Lambert-Smith,44174080,WR/FLEX,3300,LV@LAC 09/20/2026 04:05PM ET,LAC,0,IR
WR,Travis Hunter (44174082),Travis Hunter,44174082,WR/FLEX,3300,JAX@DEN 09/20/2026 04:05PM ET,JAX,2.1,
WR,Lil'Jordan Humphrey (44174084),Lil'Jordan Humphrey,44174084,WR/FLEX,3300,JAX@DEN 09/20/2026 04:05PM ET,DEN,0,
TE,AJ Barner (44174216),AJ Barner,44174216,TE/FLEX,3300,SEA@ARI 09/20/2026 04:25PM ET,SEA,3.3,
TE,Evan Engram (44174218),Evan Engram,44174218,TE/FLEX,3300,JAX@DEN 09/20/2026 04:05PM ET,DEN,14.3,
WR,Tory Horton (44174086),Tory Horton,44174086,WR/FLEX,3200,SEA@ARI 09/20/2026 04:25PM ET,SEA,0,
TE,Greg Dulcich (44174220),Greg Dulcich,44174220,TE/FLEX,3200,MIA@SF 09/20/2026 04:25PM ET,MIA,3.8,
DST,Chargers (44174318),Chargers,44174318,DST,3200,LV@LAC 09/20/2026 04:05PM ET,LAC,1,
WR,KaVontae Turpin (44174088),KaVontae Turpin,44174088,WR/FLEX,3100,WAS@DAL 09/20/2026 04:25PM ET,DAL,1.8,
WR,Jacob Cowing (44174090),Jacob Cowing,44174090,WR/FLEX,3000,MIA@SF 09/20/2026 04:25PM ET,SF,0,
WR,Jordan Watkins (44174092),Jordan Watkins,44174092,WR/FLEX,3000,MIA@SF 09/20/2026 04:25PM ET,SF,0,
WR,Christian Kirk (44174094),Christian Kirk,44174094,WR/FLEX,3000,MIA@SF 09/20/2026 04:25PM ET,SF,0,IR
WR,Brandon Aiyuk (44174096),Brandon Aiyuk,44174096,WR/FLEX,3000,MIA@SF 09/20/2026 04:25PM ET,SF,0,OUT
WR,Ricky Pearsall (44174098),Ricky Pearsall,44174098,WR/FLEX,3000,MIA@SF 09/20/2026 04:25PM ET,SF,0,IR
WR,Wesley Grimes (44174100),Wesley Grimes,44174100,WR/FLEX,3000,MIA@SF 09/20/2026 04:25PM ET,SF,0,
WR,Will Pauling (44174102),Will Pauling,44174102,WR/FLEX,3000,MIA@SF 09/20/2026 04:25PM ET,SF,0,
WR,KhaDarel Hodge (44174104),KhaDarel Hodge,44174104,WR/FLEX,3000,MIA@SF 09/20/2026 04:25PM ET,SF,0,
WR,Kevin Coleman Jr. (44174106),Kevin Coleman Jr.,44174106,WR/FLEX,3000,MIA@SF 09/20/2026 04:25PM ET,MIA,0,
WR,Jalen Tolbert (44174108),Jalen Tolbert,44174108,WR/FLEX,3000,MIA@SF 09/20/2026 04:25PM ET,MIA,0,
WR,Ryan Miller (44174110),Ryan Miller,44174110,WR/FLEX,3000,MIA@SF 09/20/2026 04:25PM ET,MIA,0,
WR,Will Sheppard (44174112),Will Sheppard,44174112,WR/FLEX,3000,MIA@SF 09/20/2026 04:25PM ET,MIA,0,
WR,Jalen Reagor (44174114),Jalen Reagor,44174114,WR/FLEX,3000,MIA@SF 09/20/2026 04:25PM ET,MIA,0,
WR,Montorie Foster Jr. (44174116),Montorie Foster Jr.,44174116,WR/FLEX,3000,SEA@ARI 09/20/2026 04:25PM ET,SEA,0,
WR,Irvin Charles (44174118),Irvin Charles,44174118,WR/FLEX,3000,SEA@ARI 09/20/2026 04:25PM ET,SEA,0,IR
WR,Jake Bobo (44174120),Jake Bobo,44174120,WR/FLEX,3000,SEA@ARI 09/20/2026 04:25PM ET,SEA,0,IR
WR,Emmanuel Henderson Jr. (44174122),Emmanuel Henderson Jr.,44174122,WR/FLEX,3000,SEA@ARI 09/20/2026 04:25PM ET,SEA,0,
WR,Ricky White III (44174124),Ricky White III,44174124,WR/FLEX,3000,SEA@ARI 09/20/2026 04:25PM ET,SEA,0,
WR,Julian Hicks (44174126),Julian Hicks,44174126,WR/FLEX,3000,SEA@ARI 09/20/2026 04:25PM ET,SEA,0,
WR,Jalen Brooks (44174128),Jalen Brooks,44174128,WR/FLEX,3000,SEA@ARI 09/20/2026 04:25PM ET,ARI,0,
WR,Simi Fehoko (44174130),Simi Fehoko,44174130,WR/FLEX,3000,SEA@ARI 09/20/2026 04:25PM ET,ARI,0,
WR,Devin Duvernay (44174132),Devin Duvernay,44174132,WR/FLEX,3000,SEA@ARI 09/20/2026 04:25PM ET,ARI,0,
WR,Reggie Virgil (44174134),Reggie Virgil,44174134,WR/FLEX,3000,SEA@ARI 09/20/2026 04:25PM ET,ARI,0,
WR,Harrison Wallace III (44174136),Harrison Wallace III,44174136,WR/FLEX,3000,SEA@ARI 09/20/2026 04:25PM ET,ARI,0,
WR,Derius Davis (44174138),Derius Davis,44174138,WR/FLEX,3000,LV@LAC 09/20/2026 04:05PM ET,LAC,0,
WR,Gary Jennings (44174140),Gary Jennings,44174140,WR/FLEX,3000,LV@LAC 09/20/2026 04:05PM ET,LAC,0,
WR,Theo Wease Jr. (44174142),Theo Wease Jr.,44174142,WR/FLEX,3000,LV@LAC 09/20/2026 04:05PM ET,LAC,0,
WR,Malik Benson (44174144),Malik Benson,44174144,WR/FLEX,3000,LV@LAC 09/20/2026 04:05PM ET,LV,0.8,
WR,Dareke Young (44174146),Dareke Young,44174146,WR/FLEX,3000,LV@LAC 09/20/2026 04:05PM ET,LV,0,
WR,Dont'e Thornton Jr. (44174148),Dont'e Thornton Jr.,44174148,WR/FLEX,3000,LV@LAC 09/20/2026 04:05PM ET,LV,0,IR
WR,Justin Shorter (44174150),Justin Shorter,44174150,WR/FLEX,3000,LV@LAC 09/20/2026 04:05PM ET,LV,0,IR
WR,Corey Rucker (44174152),Corey Rucker,44174152,WR/FLEX,3000,LV@LAC 09/20/2026 04:05PM ET,LV,0,IR
WR,Ronnie Bell (44174154),Ronnie Bell,44174154,WR/FLEX,3000,LV@LAC 09/20/2026 04:05PM ET,LV,0,
WR,Cody White (44174156),Cody White,44174156,WR/FLEX,3000,LV@LAC 09/20/2026 04:05PM ET,LV,0,
WR,Deven Thompkins (44174158),Deven Thompkins,44174158,WR/FLEX,3000,LV@LAC 09/20/2026 04:05PM ET,LV,0,
WR,Josh Cameron (44174160),Josh Cameron,44174160,WR/FLEX,3000,JAX@DEN 09/20/2026 04:05PM ET,JAX,10,
WR,CJ Williams (44174162),CJ Williams,44174162,WR/FLEX,3000,JAX@DEN 09/20/2026 04:05PM ET,JAX,0,
WR,Michael Wortham (44174164),Michael Wortham,44174164,WR/FLEX,3000,JAX@DEN 09/20/2026 04:05PM ET,JAX,0,
WR,Trebor Pena (44174166),Trebor Pena,44174166,WR/FLEX,3000,JAX@DEN 09/20/2026 04:05PM ET,JAX,0,
WR,Austin Trammell (44174168),Austin Trammell,44174168,WR/FLEX,3000,JAX@DEN 09/20/2026 04:05PM ET,JAX,0,
WR,Tim Jones (44174170),Tim Jones,44174170,WR/FLEX,3000,JAX@DEN 09/20/2026 04:05PM ET,JAX,0,
WR,Kolbe Katsis (44174172),Kolbe Katsis,44174172,WR/FLEX,3000,JAX@DEN 09/20/2026 04:05PM ET,DEN,0,
WR,Dane Key (44174174),Dane Key,44174174,WR/FLEX,3000,JAX@DEN 09/20/2026 04:05PM ET,DEN,0,
WR,Michael Bandy (44174176),Michael Bandy,44174176,WR/FLEX,3000,JAX@DEN 09/20/2026 04:05PM ET,DEN,0,
WR,Dyami Brown (44174178),Dyami Brown,44174178,WR/FLEX,3000,WAS@DAL 09/20/2026 04:25PM ET,WAS,0,
WR,Jaylin Lane (44174180),Jaylin Lane,44174180,WR/FLEX,3000,WAS@DAL 09/20/2026 04:25PM ET,WAS,1.4,Q
WR,Treylon Burks (44174182),Treylon Burks,44174182,WR/FLEX,3000,WAS@DAL 09/20/2026 04:25PM ET,WAS,0,
WR,Luke McCaffrey (44174184),Luke McCaffrey,44174184,WR/FLEX,3000,WAS@DAL 09/20/2026 04:25PM ET,WAS,0,
WR,Jaden Bradley (44174186),Jaden Bradley,44174186,WR/FLEX,3000,WAS@DAL 09/20/2026 04:25PM ET,WAS,0,
WR,Van Jefferson (44174188),Van Jefferson,44174188,WR/FLEX,3000,WAS@DAL 09/20/2026 04:25PM ET,WAS,0,
WR,River Cracraft (44174190),River Cracraft,44174190,WR/FLEX,3000,WAS@DAL 09/20/2026 04:25PM ET,WAS,0,Q
WR,Jonathan Mingo (44174192),Jonathan Mingo,44174192,WR/FLEX,3000,WAS@DAL 09/20/2026 04:25PM ET,DAL,2,
WR,Camden Brown (44174194),Camden Brown,44174194,WR/FLEX,3000,WAS@DAL 09/20/2026 04:25PM ET,DAL,0,
