Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Ryan Fitzpatrick,QB,HOU,5400,1242,QB,HOU@TEN,14.855555555555554,rotoguru_gid
Andrew Luck,QB,IND,9700,1409,QB,IND@WAS,27.721818181818183,rotoguru_gid
Philip Rivers,QB,SDG,6000,1231,QB,SDG@BAL,18.599999999999998,rotoguru_gid
Ben Roethlisberger,QB,PIT,7600,1232,QB,PIT@NO,21.227272727272727,rotoguru_gid
Colt McCoy,QB,WAS,5000,1361,QB,WAS@IND,13.989999999999998,rotoguru_gid
Drew Brees,QB,NO,8500,1151,QB,NO@PIT,22.185454545454544,rotoguru_gid
Aaron Rodgers,QB,GB,9400,1252,QB,GB@NE,25.007272727272724,rotoguru_gid
Matthew Stafford,QB,DET,7200,1340,QB,DET@CHI,16.774545454545454,rotoguru_gid
Matt Ryan,QB,ATL,5900,1301,QB,ATL@ARI,18.494545454545456,rotoguru_gid
Joe Flacco,QB,BAL,6700,1302,QB,BAL@SDG,17.296363636363637,rotoguru_gid
Mark Sanchez,QB,PHI,6800,1339,QB,PHI@DAL,19.32,rotoguru_gid
Shaun Hill,QB,LA,5000,1213,QB,LA@LV,6.215,rotoguru_gid
Blake Bortles,QB,JAX,5300,1442,QB,JAX@NYG,14.04888888888889,rotoguru_gid
Tom Brady,QB,NE,8400,1131,QB,NE@GB,20.756363636363634,rotoguru_gid
Jay Cutler,QB,CHI,6900,1263,QB,CHI@DET,19.736363636363635,rotoguru_gid
Russell Wilson,QB,SEA,7600,1412,QB,SEA@SF,22.118181818181817,rotoguru_gid
Cam Newton,QB,CAR,7100,1378,QB,CAR@MIN,17.798000000000002,rotoguru_gid
Andy Dalton,QB,CIN,6100,1403,QB,CIN@TB,15.701818181818181,rotoguru_gid
Teddy Bridgewater,QB,MIN,5400,1439,QB,MIN@CAR,13.8075,rotoguru_gid
Drew Stanton,QB,ARI,5000,1290,QB,ARI@ATL,11.06,rotoguru_gid
