Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Cam Newton,QB,CAR,7500,1378,QB,CAR@TB,25.490666666666666,rotoguru_gid
Kellen Moore,QB,DAL,5000,1458,QB,DAL@WAS,6.83,rotoguru_gid
Ben Roethlisberger,QB,PIT,6900,1232,QB,PIT@CLE,21.696363636363635,rotoguru_gid
Ryan Tannehill,QB,MIA,5100,1410,QB,MIA@NE,17.646666666666665,rotoguru_gid
Matthew Stafford,QB,DET,6200,1340,QB,DET@CHI,19.324,rotoguru_gid
Matt Ryan,QB,ATL,5500,1301,QB,ATL@NO,16.438666666666666,rotoguru_gid
Sam Bradford,QB,PHI,5300,1344,QB,PHI@NYG,15.715384615384616,rotoguru_gid
Eli Manning,QB,NYG,5600,1225,QB,NYG@PHI,20.09733333333333,rotoguru_gid
Jameis Winston,QB,TB,5300,1465,QB,TB@CAR,18.444,rotoguru_gid
Russell Wilson,QB,SEA,7000,1412,QB,SEA@ARI,21.945333333333334,rotoguru_gid
Blaine Gabbert,QB,SF,5000,1381,QB,SF@LA,17.554285714285715,rotoguru_gid
Drew Brees,QB,NO,6700,1151,QB,NO@ATL,23.412857142857142,rotoguru_gid
Kirk Cousins,QB,WAS,5400,1415,QB,WAS@DAL,20.626666666666665,rotoguru_gid
Tyrod Taylor,QB,BUF,5300,1400,QB,BUF@NYJ,20.016923076923074,rotoguru_gid
Alex Smith,QB,KC,5100,1254,QB,KC@LV,17.526666666666664,rotoguru_gid
Philip Rivers,QB,SDG,5300,1231,QB,SDG@DEN,20.459999999999997,rotoguru_gid
Jay Cutler,QB,CHI,5100,1263,QB,CHI@DET,16.825714285714287,rotoguru_gid
Aaron Rodgers,QB,GB,6800,1252,QB,GB@MIN,20.493333333333332,rotoguru_gid
A.J. McCarron,QB,CIN,5300,1467,QB,CIN@BAL,7.276666666666666,rotoguru_gid
Ryan Mallett,QB,BAL,5000,1401,QB,BAL@CIN,8.98,rotoguru_gid
Ryan Fitzpatrick,QB,NYJ,5400,1242,QB,NYJ@BUF,19.450666666666667,rotoguru_gid
Brian Hoyer,QB,HOU,5100,1336,QB,HOU@JAX,16.568,rotoguru_gid
