Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status
WR,Christian Watson (44157479),Christian Watson,44157479,WR/FLEX,6200,GB@NYJ 09/20/2026 01:00PM ET,GB,35.7,
QB,Drake Maye (44157232),Drake Maye,44157232,QB,6100,PIT@NE 09/20/2026 01:00PM ET,NE,12.8,
RB,Bucky Irving (44157301),Bucky Irving,44157301,RB/FLEX,6100,CLE@TB 09/20/2026 01:00PM ET,TB,21.3,
WR,Tetairoa McMillan (44157481),Tetairoa McMillan,44157481,WR/FLEX,6100,CAR@ATL 09/20/2026 01:00PM ET,CAR,11.5,
WR,Tee Higgins (44157483),Tee Higgins,44157483,WR/FLEX,6100,CIN@HOU 09/20/2026 01:00PM ET,CIN,8.9,
RB,Travis Etienne Jr. (44157303),Travis Etienne Jr.,44157303,RB/FLEX,6000,NO@BAL 09/20/2026 01:00PM ET,NO,14.8,
WR,Drake London (44157485),Drake London,44157485,WR/FLEX,6000,CAR@ATL 09/20/2026 01:00PM ET,ATL,5.5,
WR,Garrett Wilson (44157487),Garrett Wilson,44157487,WR/FLEX,6000,GB@NYJ 09/20/2026 01:00PM ET,NYJ,13.9,
QB,Jordan Love (44157233),Jordan Love,44157233,QB,5900,GB@NYJ 09/20/2026 01:00PM ET,GB,24.5,
RB,Chuba Hubbard (44157305),Chuba Hubbard,44157305,RB/FLEX,5800,CAR@ATL 09/20/2026 01:00PM ET,CAR,23.7,
RB,Rhamondre Stevenson (44157307),Rhamondre Stevenson,44157307,RB/FLEX,5700,PIT@NE 09/20/2026 01:00PM ET,NE,14.5,
WR,Luther Burden III (44157489),Luther Burden III,44157489,WR/FLEX,5700,MIN@CHI 09/20/2026 01:00PM ET,CHI,10.5,
QB,Baker Mayfield (44157234),Baker Mayfield,44157234,QB,5600,CLE@TB 09/20/2026 01:00PM ET,TB,14.6,
WR,Chris Godwin Jr. (44157491),Chris Godwin Jr.,44157491,WR/FLEX,5600,CLE@TB 09/20/2026 01:00PM ET,TB,8.3,
QB,C.J. Stroud (44157235),C.J. Stroud,44157235,QB,5500,CIN@HOU 09/20/2026 01:00PM ET,HOU,18.5,
WR,Rome Odunze (44157493),Rome Odunze,44157493,WR/FLEX,5500,MIN@CHI 09/20/2026 01:00PM ET,CHI,7.2,
QB,Bryce Young (44157236),Bryce Young,44157236,QB,5400,CAR@ATL 09/20/2026 01:00PM ET,CAR,35.4,
RB,Jaylen Warren (44157309),Jaylen Warren,44157309,RB/FLEX,5400,PIT@NE 09/20/2026 01:00PM ET,PIT,11.3,
RB,Quinshon Judkins (44157311),Quinshon Judkins,44157311,RB/FLEX,5400,CLE@TB 09/20/2026 01:00PM ET,CLE,7,
QB,Tyler Shough (44157237),Tyler Shough,44157237,QB,5300,NO@BAL 09/20/2026 01:00PM ET,NO,29.2,
RB,Kyle Monangai (44157313),Kyle Monangai,44157313,RB/FLEX,5300,MIN@CHI 09/20/2026 01:00PM ET,CHI,23.4,Q
RB,Tony Pollard (44157315),Tony Pollard,44157315,RB/FLEX,5300,PHI@TEN 09/20/2026 01:00PM ET,TEN,4.4,
RB,MarShawn Lloyd (44157317),MarShawn Lloyd,44157317,RB/FLEX,5300,GB@NYJ 09/20/2026 01:00PM ET,GB,3.7,
RB,Jordan Mason (44157319),Jordan Mason,44157319,RB/FLEX,5200,MIN@CHI 09/20/2026 01:00PM ET,MIN,11.9,IR
RB,TreVeyon Henderson (44157321),TreVeyon Henderson,44157321,RB/FLEX,5200,PIT@NE 09/20/2026 01:00PM ET,NE,0,
WR,DK Metcalf (44157495),DK Metcalf,44157495,WR/FLEX,5200,PIT@NE 09/20/2026 01:00PM ET,PIT,8,
QB,Kyler Murray (44157238),Kyler Murray,44157238,QB,5100,MIN@CHI 09/20/2026 01:00PM ET,MIN,0.6,Q
QB,Aaron Rodgers (44157239),Aaron Rodgers,44157239,QB,5100,PIT@NE 09/20/2026 01:00PM ET,PIT,12.5,
RB,Aaron Jones Sr. (44157323),Aaron Jones Sr.,44157323,RB/FLEX,5100,MIN@CHI 09/20/2026 01:00PM ET,MIN,10,
RB,Kenny Gainwell (44157325),Kenny Gainwell,44157325,RB/FLEX,5100,CLE@TB 09/20/2026 01:00PM ET,TB,2.8,
WR,Jordan Addison (44157497),Jordan Addison,44157497,WR/FLEX,5100,MIN@CHI 09/20/2026 01:00PM ET,MIN,0,
WR,Carnell Tate (44157499),Carnell Tate,44157499,WR/FLEX,5100,PHI@TEN 09/20/2026 01:00PM ET,TEN,7.8,
WR,Jalen Coker (44157501),Jalen Coker,44157501,WR/FLEX,5100,CAR@ATL 09/20/2026 01:00PM ET,CAR,36.8,Q
WR,Romeo Doubs (44157503),Romeo Doubs,44157503,WR/FLEX,5000,PIT@NE 09/20/2026 01:00PM ET,NE,0,
TE,Colston Loveland (44157757),Colston Loveland,44157757,TE/FLEX,5000,MIN@CHI 09/20/2026 01:00PM ET,CHI,0,
QB,Cam Ward (44157240),Cam Ward,44157240,QB,4900,PHI@TEN 09/20/2026 01:00PM ET,TEN,11.7,
RB,Rico Dowdle (44157327),Rico Dowdle,44157327,RB/FLEX,4900,PIT@NE 09/20/2026 01:00PM ET,PIT,4.1,
TE,Tucker Kraft (44157759),Tucker Kraft,44157759,TE/FLEX,4900,GB@NYJ 09/20/2026 01:00PM ET,GB,9.5,
QB,Geno Smith (44157241),Geno Smith,44157241,QB,4800,GB@NYJ 09/20/2026 01:00PM ET,NYJ,9.3,
RB,Tyjae Spears (44157329),Tyjae Spears,44157329,RB/FLEX,4800,PHI@TEN 09/20/2026 01:00PM ET,TEN,4.4,
RB,Jonathon Brooks (44157331),Jonathon Brooks,44157331,RB/FLEX,4800,CAR@ATL 09/20/2026 01:00PM ET,CAR,7.2,
RB,Chris Brooks (44157333),Chris Brooks,44157333,RB/FLEX,4800,GB@NYJ 09/20/2026 01:00PM ET,GB,2.9,
TE,Dallas Goedert (44157761),Dallas Goedert,44157761,TE/FLEX,4800,PHI@TEN 09/20/2026 01:00PM ET,PHI,23.7,
QB,Michael Penix Jr. (44157242),Michael Penix Jr.,44157242,QB,4700,CAR@ATL 09/20/2026 01:00PM ET,ATL,0,Q
QB,Tua Tagovailoa (44157243),Tua Tagovailoa,44157243,QB,4700,CAR@ATL 09/20/2026 01:00PM ET,ATL,0,Q
RB,Tank Bigsby (44157335),Tank Bigsby,44157335,RB/FLEX,4700,PHI@TEN 09/20/2026 01:00PM ET,PHI,0.3,
RB,Brian Robinson Jr. (44157337),Brian Robinson Jr.,44157337,RB/FLEX,4700,CAR@ATL 09/20/2026 01:00PM ET,ATL,3.1,
WR,Matthew Golden (44157505),Matthew Golden,44157505,WR/FLEX,4700,GB@NYJ 09/20/2026 01:00PM ET,GB,15.5,
WR,Michael Pittman Jr. (44157507),Michael Pittman Jr.,44157507,WR/FLEX,4700,PIT@NE 09/20/2026 01:00PM ET,PIT,8.8,Q
QB,Carson Wentz (44157244),Carson Wentz,44157244,QB,4600,MIN@CHI 09/20/2026 01:00PM ET,MIN,19.2,
RB,Alvin Kamara (44157339),Alvin Kamara,44157339,RB/FLEX,4600,NO@BAL 09/20/2026 01:00PM ET,NO,0,
WR,Makai Lemon (44157509),Makai Lemon,44157509,WR/FLEX,4600,PHI@TEN 09/20/2026 01:00PM ET,PHI,2.5,
WR,Wan'Dale Robinson (44157511),Wan'Dale Robinson,44157511,WR/FLEX,4600,PHI@TEN 09/20/2026 01:00PM ET,TEN,8.8,
QB,Deshaun Watson (44157245),Deshaun Watson,44157245,QB,4500,CLE@TB 09/20/2026 01:00PM ET,CLE,15,
QB,Shedeur Sanders (44157246),Shedeur Sanders,44157246,QB,4500,CLE@TB 09/20/2026 01:00PM ET,CLE,0,
RB,Kendre Miller (44157341),Kendre Miller,44157341,RB/FLEX,4500,NO@BAL 09/20/2026 01:00PM ET,NO,9,
RB,Woody Marks (44157343),Woody Marks,44157343,RB/FLEX,4500,CIN@HOU 09/20/2026 01:00PM ET,HOU,5,
WR,Jayden Reed (44157513),Jayden Reed,44157513,WR/FLEX,4500,GB@NYJ 09/20/2026 01:00PM ET,GB,5,
TE,Kyle Pitts Sr. (44157763),Kyle Pitts Sr.,44157763,TE/FLEX,4500,CAR@ATL 09/20/2026 01:00PM ET,ATL,0,
RB,Sean Tucker (44157345),Sean Tucker,44157345,RB/FLEX,4400,CLE@TB 09/20/2026 01:00PM ET,TB,0,
RB,Dylan Sampson (44157347),Dylan Sampson,44157347,RB/FLEX,4400,CLE@TB 09/20/2026 01:00PM ET,CLE,0,IR
RB,Samaje Perine (44157349),Samaje Perine,44157349,RB/FLEX,4400,CIN@HOU 09/20/2026 01:00PM ET,CIN,8,
WR,Rashod Bateman (44157515),Rashod Bateman,44157515,WR/FLEX,4400,NO@BAL 09/20/2026 01:00PM ET,BAL,0,
WR,Jalen McMillan (44157517),Jalen McMillan,44157517,WR/FLEX,4400,CLE@TB 09/20/2026 01:00PM ET,TB,0,
TE,Mark Andrews (44157765),Mark Andrews,44157765,TE/FLEX,4400,NO@BAL 09/20/2026 01:00PM ET,BAL,8.9,
QB,J.J. McCarthy (44157247),J.J. McCarthy,44157247,QB,4300,MIN@CHI 09/20/2026 01:00PM ET,MIN,0,
RB,Nick Singleton (44157351),Nick Singleton,44157351,RB/FLEX,4300,PHI@TEN 09/20/2026 01:00PM ET,TEN,0,
RB,Kaleb Johnson (44157353),Kaleb Johnson,44157353,RB/FLEX,4300,GB@NYJ 09/20/2026 01:00PM ET,GB,0,
WR,Dontayvion Wicks (44157519),Dontayvion Wicks,44157519,WR/FLEX,4300,PHI@TEN 09/20/2026 01:00PM ET,PHI,15.3,
WR,Mack Hollins (44157521),Mack Hollins,44157521,WR/FLEX,4300,PIT@NE 09/20/2026 01:00PM ET,NE,9.1,
QB,Cooper Rush (44157248),Cooper Rush,44157248,QB,4200,CAR@ATL 09/20/2026 01:00PM ET,ATL,7.7,
RB,Justice Hill (44157355),Justice Hill,44157355,RB/FLEX,4200,NO@BAL 09/20/2026 01:00PM ET,BAL,3.8,
RB,Will Shipley (44157357),Will Shipley,44157357,RB/FLEX,4200,PHI@TEN 09/20/2026 01:00PM ET,PHI,2.2,
RB,Braelon Allen (44157359),Braelon Allen,44157359,RB/FLEX,4200,GB@NYJ 09/20/2026 01:00PM ET,NYJ,4,
RB,Corey Kiner (44157361),Corey Kiner,44157361,RB/FLEX,4200,PIT@NE 09/20/2026 01:00PM ET,NE,1.1,
WR,Devaughn Vele (44157523),Devaughn Vele,44157523,WR/FLEX,4200,NO@BAL 09/20/2026 01:00PM ET,NO,19.9,
WR,Denzel Boston (44157525),Denzel Boston,44157525,WR/FLEX,4200,CLE@TB 09/20/2026 01:00PM ET,CLE,13.9,
QB,Joe Flacco (44157249),Joe Flacco,44157249,QB,4100,CIN@HOU 09/20/2026 01:00PM ET,CIN,0,
WR,Calvin Ridley (44157527),Calvin Ridley,44157527,WR/FLEX,4100,PHI@TEN 09/20/2026 01:00PM ET,TEN,0,
WR,KC Concepcion Jr. (44157529),KC Concepcion Jr.,44157529,WR/FLEX,4100,CLE@TB 09/20/2026 01:00PM ET,CLE,8.8,
TE,Harold Fannin Jr. (44157767),Harold Fannin Jr.,44157767,TE/FLEX,4100,CLE@TB 09/20/2026 01:00PM ET,CLE,4.1,
QB,Max Brosmer (44157250),Max Brosmer,44157250,QB,4000,MIN@CHI 09/20/2026 01:00PM ET,MIN,0,
QB,Tyson Bagent (44157251),Tyson Bagent,44157251,QB,4000,MIN@CHI 09/20/2026 01:00PM ET,CHI,0,
QB,Case Keenum (44157252),Case Keenum,44157252,QB,4000,MIN@CHI 09/20/2026 01:00PM ET,CHI,0,
QB,Miller Moss (44157253),Miller Moss,44157253,QB,4000,MIN@CHI 09/20/2026 01:00PM ET,CHI,0,
QB,Tyler Huntley (44157254),Tyler Huntley,44157254,QB,4000,NO@BAL 09/20/2026 01:00PM ET,BAL,0,
QB,Joe Fagnano (44157255),Joe Fagnano,44157255,QB,4000,NO@BAL 09/20/2026 01:00PM ET,BAL,0,
QB,Skylar Thompson (44157256),Skylar Thompson,44157256,QB,4000,NO@BAL 09/20/2026 01:00PM ET,BAL,0,IR
QB,Spencer Rattler (44157257),Spencer Rattler,44157257,QB,4000,NO@BAL 09/20/2026 01:00PM ET,NO,0,
QB,Zach Wilson (44157258),Zach Wilson,44157258,QB,4000,NO@BAL 09/20/2026 01:00PM ET,NO,0,
QB,Andy Dalton (44157259),Andy Dalton,44157259,QB,4000,PHI@TEN 09/20/2026 01:00PM ET,PHI,0,
QB,Tanner McKee (44157260),Tanner McKee,44157260,QB,4000,PHI@TEN 09/20/2026 01:00PM ET,PHI,0,
QB,Cole Payton (44157261),Cole Payton,44157261,QB,4000,PHI@TEN 09/20/2026 01:00PM ET,PHI,0,
QB,Mitchell Trubisky (44157262),Mitchell Trubisky,44157262,QB,4000,PHI@TEN 09/20/2026 01:00PM ET,TEN,0,
QB,Hendon Hooker (44157263),Hendon Hooker,44157263,QB,4000,PHI@TEN 09/20/2026 01:00PM ET,TEN,0,
QB,Kenny Pickett (44157264),Kenny Pickett,44157264,QB,4000,CAR@ATL 09/20/2026 01:00PM ET,CAR,2.4,
QB,Haynes King (44157265),Haynes King,44157265,QB,4000,CAR@ATL 09/20/2026 01:00PM ET,CAR,0,
QB,Jack Strand (44157266),Jack Strand,44157266,QB,4000,CAR@ATL 09/20/2026 01:00PM ET,ATL,0,
QB,Cade Klubnik (44157267),Cade Klubnik,44157267,QB,4000,GB@NYJ 09/20/2026 01:00PM ET,NYJ,0,
QB,Bailey Zappe (44157268),Bailey Zappe,44157268,QB,4000,GB@NYJ 09/20/2026 01:00PM ET,NYJ,0,
QB,Tyrod Taylor (44157269),Tyrod Taylor,44157269,QB,4000,GB@NYJ 09/20/2026 01:00PM ET,GB,0,
QB,Kedon Slovis (44157270),Kedon Slovis,44157270,QB,4000,GB@NYJ 09/20/2026 01:00PM ET,GB,0,
QB,Mason Rudolph (44157271),Mason Rudolph,44157271,QB,4000,PIT@NE 09/20/2026 01:00PM ET,PIT,0,
QB,Will Howard (44157272),Will Howard,44157272,QB,4000,PIT@NE 09/20/2026 01:00PM ET,PIT,0,
QB,Drew Allar (44157273),Drew Allar,44157273,QB,4000,PIT@NE 09/20/2026 01:00PM ET,PIT,0,
QB,Tommy DeVito (44157274),Tommy DeVito,44157274,QB,4000,PIT@NE 09/20/2026 01:00PM ET,NE,0,
QB,Behren Morton (44157275),Behren Morton,44157275,QB,4000,PIT@NE 09/20/2026 01:00PM ET,NE,0,
QB,Jalon Daniels (44157276),Jalon Daniels,44157276,QB,4000,CLE@TB 09/20/2026 01:00PM ET,TB,0,
QB,Easton Stick (44157277),Easton Stick,44157277,QB,4000,CLE@TB 09/20/2026 01:00PM ET,TB,0,
QB,Taylen Green (44157278),Taylen Green,44157278,QB,4000,CLE@TB 09/20/2026 01:00PM ET,CLE,0,
QB,Dillon Gabriel (44157279),Dillon Gabriel,44157279,QB,4000,CLE@TB 09/20/2026 01:00PM ET,CLE,0,IR
QB,Josh Johnson (44157280),Josh Johnson,44157280,QB,4000,CIN@HOU 09/20/2026 01:00PM ET,CIN,0,
QB,Sean Clifford (44157281),Sean Clifford,44157281,QB,4000,CIN@HOU 09/20/2026 01:00PM ET,CIN,0,
QB,Davis Mills (44157282),Davis Mills,44157282,QB,4000,CIN@HOU 09/20/2026 01:00PM ET,HOU,0,
QB,Graham Mertz (44157283),Graham Mertz,44157283,QB,4000,CIN@HOU 09/20/2026 01:00PM ET,HOU,0,IR
QB,Mark Gronowski (44157284),Mark Gronowski,44157284,QB,4000,CIN@HOU 09/20/2026 01:00PM ET,HOU,0,
RB,Demond Claiborne (44157363),Demond Claiborne,44157363,RB/FLEX,4000,MIN@CHI 09/20/2026 01:00PM ET,MIN,0,
RB,Max Bredeson (44157365),Max Bredeson,44157365,RB/FLEX,4000,MIN@CHI 09/20/2026 01:00PM ET,MIN,0,
RB,DeeJay Dallas (44157367),DeeJay Dallas,44157367,RB/FLEX,4000,MIN@CHI 09/20/2026 01:00PM ET,MIN,1.1,
RB,Roschon Johnson (44157369),Roschon Johnson,44157369,RB/FLEX,4000,MIN@CHI 09/20/2026 01:00PM ET,CHI,0,
RB,Brittain Brown (44157371),Brittain Brown,44157371,RB/FLEX,4000,MIN@CHI 09/20/2026 01:00PM ET,CHI,0,IR
RB,Salvon Ahmed (44157373),Salvon Ahmed,44157373,RB/FLEX,4000,MIN@CHI 09/20/2026 01:00PM ET,CHI,0,
RB,Zavier Scott (44157375),Zavier Scott,44157375,RB/FLEX,4000,MIN@CHI 09/20/2026 01:00PM ET,CHI,0,
RB,Rasheen Ali (44157377),Rasheen Ali,44157377,RB/FLEX,4000,NO@BAL 09/20/2026 01:00PM ET,BAL,0,
RB,Adam Randall (44157379),Adam Randall,44157379,RB/FLEX,4000,NO@BAL 09/20/2026 01:00PM ET,BAL,0,IR
RB,Jonathan Ward (44157381),Jonathan Ward,44157381,RB/FLEX,4000,NO@BAL 09/20/2026 01:00PM ET,BAL,0,
RB,Audric Estime (44157383),Audric Estime,44157383,RB/FLEX,4000,NO@BAL 09/20/2026 01:00PM ET,NO,0,IR
RB,Ty Chandler (44157385),Ty Chandler,44157385,RB/FLEX,4000,NO@BAL 09/20/2026 01:00PM ET,NO,0,IR
RB,CJ Donaldson (44157387),CJ Donaldson,44157387,RB/FLEX,4000,NO@BAL 09/20/2026 01:00PM ET,NO,1.2,
RB,Zamir White (44157389),Zamir White,44157389,RB/FLEX,4000,NO@BAL 09/20/2026 01:00PM ET,NO,0,
RB,Carson Steele (44157391),Carson Steele,44157391,RB/FLEX,4000,PHI@TEN 09/20/2026 01:00PM ET,PHI,0,
RB,Jaydon Blue (44157393),Jaydon Blue,44157393,RB/FLEX,4000,PHI@TEN 09/20/2026 01:00PM ET,PHI,0,
RB,Dameon Pierce (44157395),Dameon Pierce,44157395,RB/FLEX,4000,PHI@TEN 09/20/2026 01:00PM ET,PHI,0,
RB,Julius Chestnut (44157397),Julius Chestnut,44157397,RB/FLEX,4000,PHI@TEN 09/20/2026 01:00PM ET,TEN,0,
RB,Michael Carter (44157399),Michael Carter,44157399,RB/FLEX,4000,PHI@TEN 09/20/2026 01:00PM ET,TEN,0,
RB,Kalel Mullings (44157401),Kalel Mullings,44157401,RB/FLEX,4000,PHI@TEN 09/20/2026 01:00PM ET,TEN,0,
RB,AJ Dillon (44157403),AJ Dillon,44157403,RB/FLEX,4000,CAR@ATL 09/20/2026 01:00PM ET,CAR,2.8,
RB,Trevor Etienne (44157405),Trevor Etienne,44157405,RB/FLEX,4000,CAR@ATL 09/20/2026 01:00PM ET,CAR,0,IR
RB,Ahmani Marshall (44157407),Ahmani Marshall,44157407,RB/FLEX,4000,CAR@ATL 09/20/2026 01:00PM ET,CAR,0,
RB,Anthony Tyus III (44157409),Anthony Tyus III,44157409,RB/FLEX,4000,CAR@ATL 09/20/2026 01:00PM ET,CAR,0,
RB,Trey Sermon (44157411),Trey Sermon,44157411,RB/FLEX,4000,CAR@ATL 09/20/2026 01:00PM ET,ATL,0,IR
RB,Cash Jones (44157413),Cash Jones,44157413,RB/FLEX,4000,CAR@ATL 09/20/2026 01:00PM ET,ATL,0,
RB,Tyler Goodson (44157415),Tyler Goodson,44157415,RB/FLEX,4000,CAR@ATL 09/20/2026 01:00PM ET,ATL,0,
RB,Isaiah Davis (44157417),Isaiah Davis,44157417,RB/FLEX,4000,GB@NYJ 09/20/2026 01:00PM ET,NYJ,0,
RB,Kene Nwangwu (44157419),Kene Nwangwu,44157419,RB/FLEX,4000,GB@NYJ 09/20/2026 01:00PM ET,NYJ,0,Q
RB,Chip Trayanum (44157421),Chip Trayanum,44157421,RB/FLEX,4000,GB@NYJ 09/20/2026 01:00PM ET,NYJ,0,IR
RB,Andrew Beck (44157423),Andrew Beck,44157423,RB/FLEX,4000,GB@NYJ 09/20/2026 01:00PM ET,NYJ,0,
RB,Al-Jay Henderson (44157425),Al-Jay Henderson,44157425,RB/FLEX,4000,GB@NYJ 09/20/2026 01:00PM ET,NYJ,0,
RB,Damon Bankston (44157427),Damon Bankston,44157427,RB/FLEX,4000,GB@NYJ 09/20/2026 01:00PM ET,GB,0,
RB,Pierre Strong Jr. (44157429),Pierre Strong Jr.,44157429,RB/FLEX,4000,GB@NYJ 09/20/2026 01:00PM ET,GB,0,Q
RB,Eli Heidenreich (44157431),Eli Heidenreich,44157431,RB/FLEX,4000,PIT@NE 09/20/2026 01:00PM ET,PIT,0,
RB,Travis Homer (44157433),Travis Homer,44157433,RB/FLEX,4000,PIT@NE 09/20/2026 01:00PM ET,PIT,0,
RB,Lew Nichols (44157435),Lew Nichols,44157435,RB/FLEX,4000,PIT@NE 09/20/2026 01:00PM ET,PIT,0,
RB,Riley Nowakowski (44157437),Riley Nowakowski,44157437,RB/FLEX,4000,PIT@NE 09/20/2026 01:00PM ET,PIT,0,
RB,Myles Montgomery (44157439),Myles Montgomery,44157439,RB/FLEX,4000,PIT@NE 09/20/2026 01:00PM ET,NE,0,IR
RB,Reggie Gilliam (44157441),Reggie Gilliam,44157441,RB/FLEX,4000,PIT@NE 09/20/2026 01:00PM ET,NE,0,
RB,Lan Larison (44157443),Lan Larison,44157443,RB/FLEX,4000,PIT@NE 09/20/2026 01:00PM ET,NE,2.9,
RB,Josh Williams (44157445),Josh Williams,44157445,RB/FLEX,4000,CLE@TB 09/20/2026 01:00PM ET,TB,0,
RB,Raheim Sanders (44157447),Raheim Sanders,44157447,RB/FLEX,4000,CLE@TB 09/20/2026 01:00PM ET,CLE,5.6,
RB,Michael Burton (44157449),Michael Burton,44157449,RB/FLEX,4000,CLE@TB 09/20/2026 01:00PM ET,CLE,0,
RB,Jaleel McLaughlin (44157451),Jaleel McLaughlin,44157451,RB/FLEX,4000,CLE@TB 09/20/2026 01:00PM ET,CLE,0,
RB,Tahj Brooks (44157453),Tahj Brooks,44157453,RB/FLEX,4000,CIN@HOU 09/20/2026 01:00PM ET,CIN,0,
RB,Kendall Milton (44157455),Kendall Milton,44157455,RB/FLEX,4000,CIN@HOU 09/20/2026 01:00PM ET,CIN,0,
RB,Kentrel Bullock (44157457),Kentrel Bullock,44157457,RB/FLEX,4000,CIN@HOU 09/20/2026 01:00PM ET,CIN,0,
RB,British Brooks (44157459),British Brooks,44157459,RB/FLEX,4000,CIN@HOU 09/20/2026 01:00PM ET,HOU,0,
RB,Jawhar Jordan (44157461),Jawhar Jordan,44157461,RB/FLEX,4000,CIN@HOU 09/20/2026 01:00PM ET,HOU,0,
RB,Noah Whittington (44157463),Noah Whittington,44157463,RB/FLEX,4000,CIN@HOU 09/20/2026 01:00PM ET,HOU,0,
WR,Adonai Mitchell (44157531),Adonai Mitchell,44157531,WR/FLEX,4000,GB@NYJ 09/20/2026 01:00PM ET,NYJ,9,
WR,Kayshon Boutte (44157533),Kayshon Boutte,44157533,WR/FLEX,4000,CIN@HOU 09/20/2026 01:00PM ET,HOU,3.1,
TE,Hunter Henry (44157769),Hunter Henry,44157769,TE/FLEX,4000,PIT@NE 09/20/2026 01:00PM ET,NE,5.6,
RB,Eric Gray (44173832),Eric Gray,44173832,RB/FLEX,4000,CLE@TB 09/20/2026 01:00PM ET,CLE,0,
RB,Jerome Ford (44192218),Jerome Ford,44192218,RB/FLEX,4000,MIN@CHI 09/20/2026 01:00PM ET,MIN,0,
RB,Khalil Herbert (44192220),Khalil Herbert,44192220,RB/FLEX,4000,CAR@ATL 09/20/2026 01:00PM ET,ATL,0,
WR,Ja'Kobi Lane (44157535),Ja'Kobi Lane,44157535,WR/FLEX,3900,NO@BAL 09/20/2026 01:00PM ET,BAL,2.1,IR
WR,Jerry Jeudy (44157537),Jerry Jeudy,44157537,WR/FLEX,3900,CLE@TB 09/20/2026 01:00PM ET,CLE,4.6,
TE,Juwan Johnson (44157771),Juwan Johnson,44157771,TE/FLEX,3900,NO@BAL 09/20/2026 01:00PM ET,NO,14.4,Q
WR,Jauan Jennings (44157539),Jauan Jennings,44157539,WR/FLEX,3800,MIN@CHI 09/20/2026 01:00PM ET,MIN,0,
WR,Omar Cooper Jr. (44157541),Omar Cooper Jr.,44157541,WR/FLEX,3800,GB@NYJ 09/20/2026 01:00PM ET,NYJ,4,Q
WR,DeMario Douglas (44157543),DeMario Douglas,44157543,WR/FLEX,3800,PIT@NE 09/20/2026 01:00PM ET,NE,7,
TE,Kenyon Sadiq (44157773),Kenyon Sadiq,44157773,TE/FLEX,3800,GB@NYJ 09/20/2026 01:00PM ET,NYJ,11.4,
WR,Elijah Sarratt (44157545),Elijah Sarratt,44157545,WR/FLEX,3700,NO@BAL 09/20/2026 01:00PM ET,BAL,0,
WR,Jaylin Noel (44157547),Jaylin Noel,44157547,WR/FLEX,3700,CIN@HOU 09/20/2026 01:00PM ET,HOU,7.3,
TE,Pat Freiermuth (44157775),Pat Freiermuth,44157775,TE/FLEX,3700,PIT@NE 09/20/2026 01:00PM ET,PIT,15.6,
