Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Marcus Mariota,QB,TEN,5900,1466,QB,TEN@SDG,18.7575,rotoguru_gid
Matt Ryan,QB,ATL,7100,1301,QB,ATL@TB,24.9175,rotoguru_gid
Drew Brees,QB,NO,7200,1151,QB,NO@SF,25.677142857142858,rotoguru_gid
Colin Kaepernick,QB,SF,5600,1404,QB,SF@NO,11.4,rotoguru_gid
Aaron Rodgers,QB,GB,7800,1252,QB,GB@IND,23.325714285714287,rotoguru_gid
Tyrod Taylor,QB,BUF,5000,1400,QB,BUF@SEA,18.0125,rotoguru_gid
Russell Wilson,QB,SEA,6400,1412,QB,SEA@BUF,13.968571428571428,rotoguru_gid
Eli Manning,QB,NYG,5700,1225,QB,NYG@PHI,15.98,rotoguru_gid
Dak Prescott,QB,DAL,6100,1501,QB,DAL@CLE,19.631428571428575,rotoguru_gid
Jameis Winston,QB,TB,6100,1465,QB,TB@ATL,19.36285714285714,rotoguru_gid
Blake Bortles,QB,JAX,5800,1442,QB,JAX@KC,20.665714285714284,rotoguru_gid
Ben Roethlisberger,QB,PIT,6600,1232,QB,PIT@BAL,23.03333333333333,rotoguru_gid
Philip Rivers,QB,SDG,6500,1231,QB,SDG@TEN,19.432499999999997,rotoguru_gid
Trevor Siemian,QB,DEN,5100,1488,QB,DEN@LV,13.497142857142856,rotoguru_gid
Sam Bradford,QB,MIN,5000,1344,QB,MIN@DET,14.413333333333334,rotoguru_gid
Joe Flacco,QB,BAL,5500,1302,QB,BAL@PIT,15.254285714285714,rotoguru_gid
Matthew Stafford,QB,DET,5600,1340,QB,DET@MIN,20.72,rotoguru_gid
Carson Wentz,QB,PHI,5100,1514,QB,PHI@NYG,14.577142857142858,rotoguru_gid
Case Keenum,QB,LA,5000,1435,QB,LA@CAR,14.617142857142856,rotoguru_gid
Andrew Luck,QB,IND,6700,1409,QB,IND@GB,23.5325,rotoguru_gid
Cam Newton,QB,CAR,7000,1378,QB,CAR@LA,22.069999999999997,rotoguru_gid
Cody Kessler,QB,CLE,5000,1492,QB,CLE@DAL,11.416,rotoguru_gid
Ryan Fitzpatrick,QB,NYJ,5700,1242,QB,NYJ@MIA,12.52,rotoguru_gid
Nick Foles,QB,KC,5200,1413,QB,KC@JAX,16.82,rotoguru_gid
Ryan Tannehill,QB,MIA,5600,1410,QB,MIA@NYJ,15.714285714285714,rotoguru_gid
Mike Glennon,QB,TB,5000,1420,QB,TB@ATL,,rotoguru_gid
Derek Carr,QB,LV,6300,1441,QB,LV@DEN,22.1175,rotoguru_gid
Bryce Petty,QB,NYJ,5000,1472,QB,NYJ@MIA,,rotoguru_gid
Ryan Mallett,QB,BAL,5000,1401,QB,BAL@PIT,,rotoguru_gid
Mark Sanchez,QB,DAL,5000,1339,QB,DAL@CLE,,rotoguru_gid
Joe Webb,QB,CAR,5000,5071,QB,CAR@LA,0.26,rotoguru_gid
Kellen Clemens,QB,SDG,5000,1262,QB,SDG@TEN,-0.025,rotoguru_gid
Matt Schaub,QB,ATL,5000,1234,QB,ATL@TB,0.0,rotoguru_gid
Melvin Gordon,RB,SDG,6300,2991,RB,SDG@TEN,20.8875,rotoguru_gid
Latavius Murray,RB,LV,4000,2899,RB,LV@DEN,13.983333333333334,rotoguru_gid
Mark Ingram,RB,NO,4800,2793,RB,NO@SF,12.757142857142856,rotoguru_gid
Jay Ajayi,RB,MIA,6000,2998,RB,MIA@NYJ,16.900000000000002,rotoguru_gid
DuJuan Harris,RB,SF,3000,2802,RB,SF@NO,7.7,rotoguru_gid
Ezekiel Elliott,RB,DAL,7900,5444,RB,DAL@CLE,21.557142857142857,rotoguru_gid
Frank Gore,RB,IND,4500,2467,RB,IND@GB,15.012500000000001,rotoguru_gid
DeMarco Murray,RB,TEN,7600,2831,RB,TEN@SDG,22.7875,rotoguru_gid
Tim Hightower,RB,NO,4000,2604,RB,NO@SF,3.642857142857143,rotoguru_gid
Matt Forte,RB,NYJ,6500,2613,RB,NYJ@MIA,17.1875,rotoguru_gid
T.J. Yeldon,RB,JAX,3600,2993,RB,JAX@KC,9.457142857142857,rotoguru_gid
LeSean McCoy,RB,BUF,6200,2707,RB,BUF@SEA,20.214285714285715,rotoguru_gid
Kapri Bibbs,RB,DEN,3500,2963,RB,DEN@LV,0.5125,rotoguru_gid
Chris Ivory,RB,JAX,3200,2741,RB,JAX@KC,5.4,rotoguru_gid
Le'Veon Bell,RB,PIT,7700,2888,RB,PIT@BAL,23.475,rotoguru_gid
Devonta Freeman,RB,ATL,6700,2930,RB,ATL@TB,16.5625,rotoguru_gid
Ty Montgomery,RB,GB,5800,5392,RB,GB@IND,7.0,rotoguru_gid
Mike Gillislee,RB,BUF,4100,2894,RB,BUF@SEA,6.9625,rotoguru_gid
Todd Gurley,RB,LA,5800,2992,RB,LA@CAR,13.585714285714285,rotoguru_gid
Isaiah Crowell,RB,CLE,3900,2969,RB,CLE@DAL,14.5625,rotoguru_gid
Charcandrick West,RB,KC,4400,2987,RB,KC@JAX,5.233333333333333,rotoguru_gid
Darren Sproles,RB,PHI,3900,2484,RB,PHI@NYG,10.928571428571429,rotoguru_gid
Peyton Barber,RB,TB,3000,5507,RB,TB@ATL,5.033333333333333,rotoguru_gid
Benny Cunningham,RB,LA,3700,2911,RB,LA@CAR,2.466666666666667,rotoguru_gid
Jalen Richard,RB,LV,3000,5490,RB,LV@DEN,6.8875,rotoguru_gid
Bilal Powell,RB,NYJ,4100,2819,RB,NYJ@MIA,8.4,rotoguru_gid
Theo Riddick,RB,DET,4900,2907,RB,DET@MIN,18.900000000000002,rotoguru_gid
Ryan Mathews,RB,PHI,4100,2754,RB,PHI@NYG,9.942857142857141,rotoguru_gid
Paul Perkins,RB,NYG,3000,5472,RB,NYG@PHI,4.08,rotoguru_gid
Kenyan Drake,RB,MIA,3000,5446,RB,MIA@NYJ,3.1571428571428575,rotoguru_gid
Ronnie Hillman,RB,MIN,3000,2856,RB,MIN@DET,2.5,rotoguru_gid
Antone Smith,RB,TB,3000,2774,RB,TB@ATL,5.1,rotoguru_gid
Patrick DiMarco,RB,ATL,3000,2805,RB,ATL@TB,1.1875,rotoguru_gid
Damien Williams,RB,MIA,3100,2957,RB,MIA@NYJ,7.516666666666667,rotoguru_gid
Rashad Jennings,RB,NYG,3900,2658,RB,NYG@PHI,8.8,rotoguru_gid
Duke Johnson,RB,CLE,4000,2997,RB,CLE@DAL,11.225,rotoguru_gid
Kenjon Barner,RB,PHI,3000,2887,RB,PHI@NYG,2.5142857142857147,rotoguru_gid
Christine Michael,RB,SEA,6700,2898,RB,SEA@BUF,15.828571428571427,rotoguru_gid
Matt Asiata,RB,MIN,4300,2873,RB,MIN@DET,8.62857142857143,rotoguru_gid
Jordan Todman,RB,IND,3000,2840,RB,IND@GB,0.0,rotoguru_gid
Alfred Morris,RB,DAL,4600,2871,RB,DAL@CLE,3.8285714285714287,rotoguru_gid
DeAndre Washington,RB,LV,3300,5449,RB,LV@DEN,5.6125,rotoguru_gid
Robert Turbin,RB,IND,3400,2867,RB,IND@GB,5.185714285714286,rotoguru_gid
Reggie Bush,RB,BUF,3000,2495,RB,BUF@SEA,2.5833333333333335,rotoguru_gid
Jonathan Stewart,RB,CAR,5200,2612,RB,CAR@LA,13.625,rotoguru_gid
Devontae Booker,RB,DEN,6400,5468,RB,DEN@LV,7.9625,rotoguru_gid
Terrance West,RB,BAL,4700,2929,RB,BAL@PIT,11.328571428571431,rotoguru_gid
John Kuhn,RB,NO,3000,2549,RB,NO@SF,4.914285714285714,rotoguru_gid
Kenneth Dixon,RB,BAL,3600,5469,RB,BAL@PIT,1.5333333333333334,rotoguru_gid
Terron Ward,RB,ATL,3000,5375,RB,ATL@TB,6.7,rotoguru_gid
Kenneth Farrow,RB,SDG,3000,5494,RB,SDG@TEN,0.7166666666666667,rotoguru_gid
Knile Davis,RB,KC,3100,2891,RB,KC@JAX,1.0166666666666666,rotoguru_gid
Dwayne Washington,RB,DET,3200,5483,RB,DET@MIN,4.0249999999999995,rotoguru_gid
Wendell Smallwood,RB,PHI,3700,5473,RB,PHI@NYG,3.4857142857142853,rotoguru_gid
C.J. Prosise,RB,SEA,3300,5448,RB,SEA@BUF,6.7,rotoguru_gid
Mike Davis,RB,SF,3900,5320,RB,SF@NO,1.9285714285714286,rotoguru_gid
Josh Ferguson,RB,IND,3000,5484,RB,IND@GB,4.0625,rotoguru_gid
Aaron Ripkowski,RB,GB,3300,5406,RB,GB@IND,1.4000000000000001,rotoguru_gid
Anthony Sherman,RB,KC,3000,2822,RB,KC@JAX,0.32857142857142857,rotoguru_gid
Don Jackson,RB,GB,3100,5509,RB,GB@IND,0.8,rotoguru_gid
Antonio Andrews,RB,TEN,3000,2940,RB,TEN@SDG,0.0,rotoguru_gid
Travaris Cadet,RB,NO,3000,2869,RB,NO@SF,4.971428571428571,rotoguru_gid
Fozzy Whittaker,RB,CAR,3200,2916,RB,CAR@LA,8.471428571428572,rotoguru_gid
Jerick McKinnon,RB,MIN,4000,2935,RB,MIN@DET,6.766666666666667,rotoguru_gid
Stevan Ridley,RB,ATL,3000,2829,RB,ATL@TB,,rotoguru_gid
Jamize Olawale,RB,LV,3000,2913,RB,LV@DEN,3.9375,rotoguru_gid
Jerome Felton,RB,BUF,3000,2624,RB,BUF@SEA,1.15,rotoguru_gid
Kyle Juszczyk,RB,BAL,3000,2908,RB,BAL@PIT,4.514285714285714,rotoguru_gid
DeAngelo Williams,RB,PIT,4500,2500,RB,PIT@BAL,13.1,rotoguru_gid
Mike Tolbert,RB,CAR,3000,2647,RB,CAR@LA,1.5142857142857142,rotoguru_gid
Lance Dunbar,RB,DAL,3000,2880,RB,DAL@CLE,4.375,rotoguru_gid
Will Tukuafu,RB,SEA,3000,2986,RB,SEA@BUF,,rotoguru_gid
Michael Burton,RB,DET,3000,5415,RB,DET@MIN,0.0,rotoguru_gid
Zach Line,RB,MIN,3000,2912,RB,MIN@DET,0.1142857142857143,rotoguru_gid
Orleans Darkwa,RB,NYG,3400,2976,RB,NYG@PHI,4.383333333333334,rotoguru_gid
Denard Robinson,RB,JAX,3000,2901,RB,JAX@KC,0.4428571428571429,rotoguru_gid
Malcolm Brown,RB,LA,3000,5441,RB,LA@CAR,0.8714285714285713,rotoguru_gid
Chase Reynolds,RB,LA,3000,2919,RB,LA@CAR,0.0,rotoguru_gid
Bobby Rainey,RB,NYG,3000,2863,RB,NYG@PHI,6.016666666666667,rotoguru_gid
Javorius Allen,RB,BAL,3000,5370,RB,BAL@PIT,1.9,rotoguru_gid
Zach Zenner,RB,DET,3000,5397,RB,DET@MIN,4.983333333333333,rotoguru_gid
Derek Watt,RB,SDG,3400,5504,RB,SDG@TEN,1.6500000000000001,rotoguru_gid
Keith Smith,RB,DAL,3000,5492,RB,DAL@CLE,0.7857142857142857,rotoguru_gid
Juwan Thompson,RB,DEN,3000,2965,RB,DEN@LV,6.1,rotoguru_gid
George Atkinson,RB,CLE,3000,2949,RB,CLE@DAL,0.0,rotoguru_gid
Shaun Draughn,RB,SF,3800,2875,RB,SF@NO,4.728571428571429,rotoguru_gid
Taiwan Jones,RB,LV,3000,2820,RB,LV@DEN,0.58,rotoguru_gid
Alex Collins,RB,SEA,3000,5450,RB,SEA@BUF,2.6999999999999997,rotoguru_gid
Lorenzo Taliaferro,RB,BAL,3000,2975,RB,BAL@PIT,4.0,rotoguru_gid
Jonathan Williams,RB,BUF,3000,5451,RB,BUF@SEA,2.8333333333333335,rotoguru_gid
Andy Janovich,RB,DEN,3000,5482,RB,DEN@LV,1.9875,rotoguru_gid
Jalston Fowler,RB,TEN,3000,5413,RB,TEN@SDG,0.3,rotoguru_gid
Fitzgerald Toussaint,RB,PIT,3000,2990,RB,PIT@BAL,0.41428571428571426,rotoguru_gid
Mike Evans,WR,TB,8500,5253,WR,TB@ATL,20.642857142857142,rotoguru_gid
Robert Woods,WR,BUF,3700,5217,WR,BUF@SEA,9.228571428571428,rotoguru_gid
Julio Jones,WR,ATL,9600,5089,WR,ATL@TB,20.6125,rotoguru_gid
Mike Wallace,WR,BAL,5600,3809,WR,BAL@PIT,15.557142857142859,rotoguru_gid
Golden Tate,WR,DET,4700,3995,WR,DET@MIN,11.587499999999999,rotoguru_gid
Rishard Matthews,WR,TEN,3800,5182,WR,TEN@SDG,10.0875,rotoguru_gid
Michael Thomas,WR,NO,5500,5459,WR,NO@SF,16.142857142857142,rotoguru_gid
Jordy Nelson,WR,GB,7800,3751,WR,GB@IND,15.785714285714286,rotoguru_gid
Stefon Diggs,WR,MIN,5900,5424,WR,MIN@DET,16.566666666666666,rotoguru_gid
Antonio Brown,WR,PIT,8900,3474,WR,PIT@BAL,21.157142857142855,rotoguru_gid
Allen Robinson,WR,JAX,6900,5258,WR,JAX@KC,12.37142857142857,rotoguru_gid
Odell Beckham Jr.,WR,NYG,8800,5323,WR,NYG@PHI,18.000000000000004,rotoguru_gid
Quinton Patton,WR,SF,3000,5209,WR,SF@NO,5.385714285714285,rotoguru_gid
Eli Rogers,WR,PIT,3200,5478,WR,PIT@BAL,8.125,rotoguru_gid
Taylor Gabriel,WR,ATL,3000,5361,WR,ATL@TB,5.75,rotoguru_gid
Tyrell Williams,WR,SDG,5000,5432,WR,SDG@TEN,12.875,rotoguru_gid
Cole Beasley,WR,DAL,5300,5163,WR,DAL@CLE,14.285714285714286,rotoguru_gid
Terrelle Pryor,WR,CLE,6100,1407,WR,CLE@DAL,16.2425,rotoguru_gid
Adam Humphries,WR,TB,3100,5412,WR,TB@ATL,8.628571428571428,rotoguru_gid
Kenny Britt,WR,LA,4400,3824,WR,LA@CAR,14.357142857142858,rotoguru_gid
Doug Baldwin,WR,SEA,6200,5136,WR,SEA@BUF,14.385714285714286,rotoguru_gid
Jalin Marshall,WR,NYJ,3000,5489,WR,NYJ@MIA,2.3,rotoguru_gid
Jordan Matthews,WR,PHI,5700,5254,WR,PHI@NYG,14.12857142857143,rotoguru_gid
Donte Moncrief,WR,IND,5800,5344,WR,IND@GB,11.433333333333332,rotoguru_gid
T.Y. Hilton,WR,IND,7600,5151,WR,IND@GB,18.7375,rotoguru_gid
Davante Adams,WR,GB,5900,5263,WR,GB@IND,16.342857142857145,rotoguru_gid
Sterling Shepard,WR,NYG,4600,5456,WR,NYG@PHI,11.342857142857143,rotoguru_gid
Jordan Norwood,WR,DEN,3000,3828,WR,DEN@LV,3.3625000000000003,rotoguru_gid
Marqise Lee,WR,JAX,3400,5256,WR,JAX@KC,9.685714285714285,rotoguru_gid
Albert Wilson,WR,KC,3000,5339,WR,KC@JAX,3.057142857142857,rotoguru_gid
Kelvin Benjamin,WR,CAR,6800,5257,WR,CAR@LA,14.957142857142857,rotoguru_gid
Mohamed Sanu,WR,ATL,4100,5159,WR,ATL@TB,10.65,rotoguru_gid
Amari Cooper,WR,LV,7700,5376,WR,LV@DEN,19.8375,rotoguru_gid
Brandin Cooks,WR,NO,7500,5255,WR,NO@SF,18.12857142857143,rotoguru_gid
Dontrelle Inman,WR,SDG,3100,5097,WR,SDG@TEN,7.6125,rotoguru_gid
Adam Thielen,WR,MIN,3800,5333,WR,MIN@DET,10.057142857142859,rotoguru_gid
Steve Smith,WR,BAL,5400,3328,WR,BAL@PIT,13.4,rotoguru_gid
Demaryius Thomas,WR,DEN,6000,3997,WR,DEN@LV,15.3125,rotoguru_gid
Cordarrelle Patterson,WR,MIN,3300,5208,WR,MIN@DET,7.7,rotoguru_gid
Brandon Marshall,WR,NYJ,7300,3627,WR,NYJ@MIA,13.25,rotoguru_gid
Roger Lewis,WR,NYG,3000,5508,WR,NYG@PHI,5.55,rotoguru_gid
Tajae Sharpe,WR,TEN,3000,5461,WR,TEN@SDG,6.125,rotoguru_gid
Emmanuel Sanders,WR,DEN,6300,3983,WR,DEN@LV,15.2125,rotoguru_gid
Randall Cobb,WR,GB,6600,5125,WR,GB@IND,16.01666666666667,rotoguru_gid
Ted Ginn Jr.,WR,CAR,3900,3670,WR,CAR@LA,6.428571428571429,rotoguru_gid
Anquan Boldin,WR,DET,3600,3423,WR,DET@MIN,10.575,rotoguru_gid
Robby Anderson,WR,NYJ,3000,5502,WR,NYJ@MIA,5.533333333333334,rotoguru_gid
Bryce Treggs,WR,PHI,3000,5513,WR,PHI@NYG,,rotoguru_gid
Brian Quick,WR,LA,3400,5157,WR,LA@CAR,10.528571428571427,rotoguru_gid
Kendall Wright,WR,TEN,4400,5162,WR,TEN@SDG,11.74,rotoguru_gid
Marquise Goodwin,WR,BUF,3300,5205,WR,BUF@SEA,8.4,rotoguru_gid
Nelson Agholor,WR,PHI,3100,5378,WR,PHI@NYG,7.014285714285714,rotoguru_gid
Justin Hunter,WR,BUF,3000,5207,WR,BUF@SEA,4.720000000000001,rotoguru_gid
Corey Coleman,WR,CLE,4500,5452,WR,CLE@DAL,19.65,rotoguru_gid
Harry Douglas,WR,TEN,3000,3731,WR,TEN@SDG,2.6999999999999997,rotoguru_gid
Willie Snead,WR,NO,5800,5287,WR,NO@SF,15.483333333333334,rotoguru_gid
Jarvis Landry,WR,MIA,7100,5335,WR,MIA@NYJ,16.885714285714286,rotoguru_gid
Breshad Perriman,WR,BAL,3300,5379,WR,BAL@PIT,4.642857142857143,rotoguru_gid
