Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Russell Wilson,QB,SEA,6300,1412,QB,SEA@NO,22.42,rotoguru_gid
Daniel Jones,QB,NYG,5000,1539,QB,NYG@TB,0.18,rotoguru_gid
Patrick Mahomes II,QB,KC,7600,1523,QB,KC@BAL,32.97,rotoguru_gid
Deshaun Watson,QB,HOU,6400,1518,QB,HOU@LAC,22.29,rotoguru_gid
Jameis Winston,QB,TB,5400,1465,QB,TB@NYG,11.64,rotoguru_gid
Matt Ryan,QB,ATL,5700,1301,QB,ATL@IND,24.33,rotoguru_gid
Kyle Allen,QB,CAR,4000,1536,QB,CAR@ARI,,rotoguru_gid
Jacoby Brissett,QB,IND,5200,1496,QB,IND@ATL,17.42,rotoguru_gid
Philip Rivers,QB,LAC,5800,1231,QB,LAC@HOU,19.92,rotoguru_gid
Dak Prescott,QB,DAL,6500,1501,QB,DAL@MIA,32.53,rotoguru_gid
Tom Brady,QB,NE,6600,1131,QB,NE@NYJ,26.65,rotoguru_gid
Carson Wentz,QB,PHI,5600,1514,QB,PHI@DET,23.78,rotoguru_gid
Lamar Jackson,QB,BAL,7000,1527,QB,BAL@KC,35.22,rotoguru_gid
Mitchell Trubisky,QB,CHI,5100,1519,QB,CHI@WAS,7.41,rotoguru_gid
Kyler Murray,QB,ARI,5800,1537,QB,ARI@CAR,22.490000000000002,rotoguru_gid
Case Keenum,QB,WAS,4700,1435,QB,WAS@CHI,23.47,rotoguru_gid
Josh Allen,QB,BUF,5900,1529,QB,BUF@CIN,21.09,rotoguru_gid
Marcus Mariota,QB,TEN,5200,1466,QB,TEN@JAX,18.84,rotoguru_gid
Andy Dalton,QB,CIN,5300,1403,QB,CIN@BUF,24.18,rotoguru_gid
Gardner Minshew,QB,JAX,4900,1540,QB,JAX@TEN,17.86,rotoguru_gid
Jared Goff,QB,LA,6100,1490,QB,LA@CLE,15.280000000000001,rotoguru_gid
Derek Carr,QB,LV,4900,1441,QB,LV@MIN,13.14,rotoguru_gid
Teddy Bridgewater,QB,NO,4700,1439,QB,NO@SEA,7.1,rotoguru_gid
Mason Rudolph,QB,PIT,4800,1526,QB,PIT@SF,12.18,rotoguru_gid
Aaron Rodgers,QB,GB,6100,1252,QB,GB@DEN,14.14,rotoguru_gid
Kirk Cousins,QB,MIN,5100,1415,QB,MIN@LV,13.11,rotoguru_gid
Jimmy Garoppolo,QB,SF,6200,1452,QB,SF@PIT,17.56,rotoguru_gid
Matthew Stafford,QB,DET,5500,1340,QB,DET@PHI,24.35,rotoguru_gid
Baker Mayfield,QB,CLE,6000,1528,QB,CLE@LA,15.7,rotoguru_gid
Josh Rosen,QB,MIA,4500,1525,QB,MIA@DAL,1.04,rotoguru_gid
Joe Flacco,QB,DEN,4600,1302,QB,DEN@GB,15.75,rotoguru_gid
Luke Falk,QB,NYJ,4600,1541,QB,NYJ@NE,7.92,rotoguru_gid
Taysom Hill,QB,NO,4400,1530,QB,NO@SEA,6.1499999999999995,rotoguru_gid
Ryan Fitzpatrick,QB,MIA,4500,1242,QB,MIA@DAL,6.18,rotoguru_gid
Tyrod Taylor,QB,LAC,4000,1400,QB,LAC@HOU,0.0,rotoguru_gid
Sean Mannion,QB,MIN,4000,1484,QB,MIN@LV,,rotoguru_gid
Jarrett Stidham,QB,NE,4300,1542,QB,NE@NYJ,,rotoguru_gid
Mark Ingram,RB,BAL,5700,2793,RB,BAL@KC,17.7,rotoguru_gid
Alvin Kamara,RB,NO,8000,5562,RB,NO@SEA,15.45,rotoguru_gid
Christian McCaffrey,RB,CAR,8700,5536,RB,CAR@ARI,26.599999999999998,rotoguru_gid
Phillip Lindsay,RB,DEN,4300,5630,RB,DEN@GB,10.6,rotoguru_gid
Dalvin Cook,RB,MIN,7800,5559,RB,MIN@LV,30.05,rotoguru_gid
Tony Pollard,RB,DAL,3800,5718,RB,DAL@MIA,2.95,rotoguru_gid
LeSean McCoy,RB,KC,5000,2707,RB,KC@BAL,7.800000000000001,rotoguru_gid
Ezekiel Elliott,RB,DAL,8900,5444,RB,DAL@MIA,18.15,rotoguru_gid
Rex Burkhead,RB,NE,3900,2890,RB,NE@NYJ,11.15,rotoguru_gid
David Johnson,RB,ARI,6800,5395,RB,ARI@CAR,17.05,rotoguru_gid
Joe Mixon,RB,CIN,5500,5535,RB,CIN@BUF,4.7,rotoguru_gid
Nick Chubb,RB,CLE,6500,5622,RB,CLE@LA,15.65,rotoguru_gid
Frank Gore,RB,BUF,4400,2467,RB,BUF@CIN,9.15,rotoguru_gid
Marlon Mack,RB,IND,5800,5548,RB,IND@ATL,18.35,rotoguru_gid
Darrel Williams,RB,KC,3000,5708,RB,KC@BAL,0.0,rotoguru_gid
Aaron Jones,RB,GB,6100,5543,RB,GB@DEN,16.45,rotoguru_gid
Leonard Fournette,RB,JAX,6000,5534,RB,JAX@TEN,12.55,rotoguru_gid
Austin Ekeler,RB,LAC,7200,5575,RB,LAC@HOU,31.85,rotoguru_gid
Chris Thompson,RB,WAS,4500,2915,RB,WAS@CHI,12.45,rotoguru_gid
Jeff Wilson Jr.,RB,SF,3000,5703,RB,SF@PIT,15.4,rotoguru_gid
Miles Sanders,RB,PHI,3900,5714,RB,PHI@DET,5.2,rotoguru_gid
Ronald Jones,RB,TB,3900,5617,RB,TB@NYG,5.6000000000000005,rotoguru_gid
Devonta Freeman,RB,ATL,4900,2930,RB,ATL@IND,7.25,rotoguru_gid
Alexander Mattison,RB,MIN,3700,5720,RB,MIN@LV,3.7,rotoguru_gid
Derrick Henry,RB,TEN,6200,5445,RB,TEN@JAX,23.1,rotoguru_gid
Kerryon Johnson,RB,DET,5600,5621,RB,DET@PHI,12.5,rotoguru_gid
Royce Freeman,RB,DEN,4400,5620,RB,DEN@GB,11.149999999999999,rotoguru_gid
David Montgomery,RB,CHI,5200,5713,RB,CHI@WAS,9.65,rotoguru_gid
Matt Breida,RB,SF,5400,5567,RB,SF@PIT,10.45,rotoguru_gid
Jamaal Williams,RB,GB,4000,5541,RB,GB@DEN,8.3,rotoguru_gid
Le'Veon Bell,RB,NYJ,7000,2888,RB,NYJ@NE,22.549999999999997,rotoguru_gid
Jordan Howard,RB,PHI,4100,5447,RB,PHI@DET,5.55,rotoguru_gid
C.J. Prosise,RB,SEA,3000,5448,RB,SEA@NO,2.5,rotoguru_gid
Kenyan Drake,RB,MIA,4500,5446,RB,MIA@DAL,7.25,rotoguru_gid
Gus Edwards,RB,BAL,3000,5681,RB,BAL@KC,3.3499999999999996,rotoguru_gid
James Conner,RB,PIT,6400,5537,RB,PIT@SF,12.0,rotoguru_gid
Kyle Juszczyk,RB,SF,3000,2908,RB,SF@PIT,1.05,rotoguru_gid
Carlos Hyde,RB,HOU,4500,2933,RB,HOU@LAC,9.25,rotoguru_gid
Saquon Barkley,RB,NYG,9100,5614,RB,NYG@TB,23.2,rotoguru_gid
Peyton Barber,RB,TB,4600,5507,RB,TB@NYG,11.2,rotoguru_gid
Sony Michel,RB,NE,6000,5615,RB,NE@NYJ,7.45,rotoguru_gid
Justin Jackson,RB,LAC,4200,5682,RB,LAC@HOU,7.25,rotoguru_gid
Raheem Mostert,RB,SF,4700,5414,RB,SF@PIT,14.55,rotoguru_gid
Nyheim Hines,RB,IND,3400,5623,RB,IND@ATL,4.05,rotoguru_gid
Jalen Richard,RB,LV,3000,5490,RB,LV@MIN,1.4,rotoguru_gid
T.J. Yeldon,RB,BUF,3800,2993,RB,BUF@CIN,0.0,rotoguru_gid
Dare Ogunbowale,RB,TB,3300,5697,RB,TB@NYG,4.6,rotoguru_gid
Chris Carson,RB,SEA,5900,5565,RB,SEA@NO,17.9,rotoguru_gid
Josh Jacobs,RB,LV,5300,5712,RB,LV@MIN,17.1,rotoguru_gid
Adrian Peterson,RB,WAS,4000,2553,RB,WAS@CHI,11.2,rotoguru_gid
Tarik Cohen,RB,CHI,4400,5564,RB,CHI@WAS,8.7,rotoguru_gid
Duke Johnson,RB,HOU,4300,2997,RB,HOU@LAC,8.05,rotoguru_gid
J.D. McKissic,RB,DET,3000,5586,RB,DET@PHI,2.3000000000000003,rotoguru_gid
Todd Gurley,RB,LA,6700,2992,RB,LA@CLE,13.399999999999999,rotoguru_gid
Brandon Bolden,RB,NE,3000,2874,RB,NE@NYJ,0.7,rotoguru_gid
Kalen Ballage,RB,MIA,4100,5628,RB,MIA@DAL,2.2,rotoguru_gid
