Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Derek Carr,QB,LV,6000,1441,QB,LV@KC,13.132,rotoguru_gid
Carson Wentz,QB,PHI,6700,1514,QB,PHI@WAS,22.44333333333333,rotoguru_gid
Dak Prescott,QB,DAL,7300,1501,QB,DAL@SF,22.456,rotoguru_gid
Russell Wilson,QB,SEA,6400,1412,QB,SEA@NYG,20.656,rotoguru_gid
Alex Smith,QB,KC,6400,1254,QB,KC@LV,22.930000000000003,rotoguru_gid
Jameis Winston,QB,TB,6000,1465,QB,TB@BUF,17.472,rotoguru_gid
Kirk Cousins,QB,WAS,6500,1415,QB,WAS@PHI,21.532,rotoguru_gid
Josh McCown,QB,NYJ,5200,1175,QB,NYJ@MIA,14.926666666666668,rotoguru_gid
Drew Brees,QB,NO,7600,1151,QB,NO@GB,18.848,rotoguru_gid
Blake Bortles,QB,JAX,4700,1442,QB,JAX@IND,13.553333333333333,rotoguru_gid
Tyrod Taylor,QB,BUF,5100,1400,QB,BUF@TB,14.1,rotoguru_gid
Jared Goff,QB,LA,5800,1490,QB,LA@ARI,15.626666666666667,rotoguru_gid
Tom Brady,QB,NE,8000,1131,QB,NE@ATL,23.743333333333336,rotoguru_gid
Matt Ryan,QB,ATL,7500,1301,QB,ATL@NE,15.376000000000001,rotoguru_gid
Ben Roethlisberger,QB,PIT,6200,1232,QB,PIT@CIN,13.706666666666665,rotoguru_gid
C.J. Beathard,QB,SF,4900,1520,QB,SF@DAL,14.2,rotoguru_gid
Philip Rivers,QB,LAC,5300,1231,QB,LAC@DEN,17.57,rotoguru_gid
Matt Moore,QB,MIA,4500,1298,QB,MIA@NYJ,,rotoguru_gid
Brett Hundley,QB,GB,5100,1470,QB,GB@NO,3.79,rotoguru_gid
Jay Cutler,QB,MIA,4700,1263,QB,MIA@NYJ,10.456,rotoguru_gid
Andy Dalton,QB,CIN,5700,1403,QB,CIN@PIT,15.080000000000002,rotoguru_gid
Joe Flacco,QB,BAL,4700,1302,QB,BAL@MIN,8.303333333333333,rotoguru_gid
Jacoby Brissett,QB,IND,5000,1496,QB,IND@JAX,14.526666666666666,rotoguru_gid
Cam Newton,QB,CAR,7000,1378,QB,CAR@CHI,21.19,rotoguru_gid
Marcus Mariota,QB,TEN,6900,1466,QB,TEN@CLE,17.704,rotoguru_gid
Eli Manning,QB,NYG,4800,1225,QB,NYG@SEA,16.62333333333333,rotoguru_gid
Trevor Siemian,QB,DEN,5400,1488,QB,DEN@LAC,18.012,rotoguru_gid
Case Keenum,QB,MIN,5000,1435,QB,MIN@BAL,14.572,rotoguru_gid
Mitchell Trubisky,QB,CHI,4600,1519,QB,CHI@CAR,7.346666666666667,rotoguru_gid
Carson Palmer,QB,ARI,6600,1207,QB,ARI@LA,19.080000000000002,rotoguru_gid
Cody Kessler,QB,CLE,4000,1492,QB,CLE@TEN,,rotoguru_gid
DeShone Kizer,QB,CLE,4900,1517,QB,CLE@TEN,11.927999999999999,rotoguru_gid
Drew Stanton,QB,ARI,4000,1290,QB,ARI@LA,,rotoguru_gid
Cooper Rush,QB,DAL,4500,1521,QB,DAL@SF,,rotoguru_gid
Matt Cassel,QB,TEN,5000,1241,QB,TEN@CLE,3.24,rotoguru_gid
Joe Webb,QB,BUF,4000,5071,QB,BUF@TB,0.0,rotoguru_gid
Brandon Weeden,QB,TEN,4000,1411,QB,TEN@CLE,,rotoguru_gid
Austin Davis,QB,SEA,4300,1445,QB,SEA@NYG,,rotoguru_gid
Sean Mannion,QB,LA,4200,1484,QB,LA@ARI,-0.22,rotoguru_gid
Ezekiel Elliott,RB,DAL,9000,5444,RB,DAL@SF,18.74,rotoguru_gid
Todd Gurley,RB,LA,8200,2992,RB,LA@ARI,24.766666666666666,rotoguru_gid
LeSean McCoy,RB,BUF,7400,2707,RB,BUF@TB,15.36,rotoguru_gid
Aaron Jones,RB,GB,5200,5543,RB,GB@NO,7.9,rotoguru_gid
