Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source
QB,KC,8400,1523,Patrick Mahomes II,Patrick,Mahomes II,LV,21.784444444444446,rotoguru_gid
QB,DAL,8100,1501,Dak Prescott,Dak,Prescott,ATL,21.914285714285715,rotoguru_gid
QB,BUF,8700,1529,Josh Allen,Josh,Allen,NYJ,25.0425,rotoguru_gid
QB,NO,7000,1488,Trevor Siemian,Trevor,Siemian,TEN,13.260000000000002,rotoguru_gid
QB,NE,6500,1572,Mac Jones,Mac,Jones,CLE,13.815555555555555,rotoguru_gid
QB,PHI,7700,1554,Jalen Hurts,Jalen,Hurts,DEN,22.515555555555554,rotoguru_gid
QB,LV,7400,1441,Derek Carr,Derek,Carr,KC,18.625,rotoguru_gid
QB,TEN,7400,1410,Ryan Tannehill,Ryan,Tannehill,NO,17.62222222222222,rotoguru_gid
QB,MIN,7600,1415,Kirk Cousins,Kirk,Cousins,LAC,20.15,rotoguru_gid
QB,BAL,8600,1527,Lamar Jackson,Lamar,Jackson,MIA,25.42,rotoguru_gid
QB,PIT,6300,1526,Mason Rudolph,Mason,Rudolph,DET,,rotoguru_gid
QB,WAS,6900,1487,Taylor Heinicke,Taylor,Heinicke,TB,17.4525,rotoguru_gid
QB,SF,7000,1452,Jimmy Garoppolo,Jimmy,Garoppolo,LA,16.35142857142857,rotoguru_gid
QB,TB,8300,1131,Tom Brady,Tom,Brady,WAS,25.8625,rotoguru_gid
QB,LAC,8000,1552,Justin Herbert,Justin,Herbert,MIN,23.1875,rotoguru_gid
QB,MIA,6800,1551,Tua Tagovailoa,Tua,Tagovailoa,BAL,16.96,rotoguru_gid
QB,LA,8000,1340,Matthew Stafford,Matthew,Stafford,SF,22.504444444444445,rotoguru_gid
QB,CAR,6000,1378,Cam Newton,Cam,Newton,ARI,,rotoguru_gid
QB,GB,7800,1252,Aaron Rodgers,Aaron,Rodgers,SEA,19.695,rotoguru_gid
QB,JAX,6600,1565,Trevor Lawrence,Trevor,Lawrence,IND,14.43,rotoguru_gid
QB,DEN,7200,1439,Teddy Bridgewater,Teddy,Bridgewater,PHI,16.713333333333335,rotoguru_gid
QB,SEA,7500,1412,Russell Wilson,Russell,Wilson,GB,19.928,rotoguru_gid
QB,NE,6000,1336,Brian Hoyer,Brian,Hoyer,CLE,1.28,rotoguru_gid
QB,IND,7500,1514,Carson Wentz,Carson,Wentz,JAX,18.55777777777778,rotoguru_gid
QB,MIA,6500,1496,Jacoby Brissett,Jacoby,Brissett,BAL,9.925714285714287,rotoguru_gid
QB,CAR,6200,1558,P.J. Walker,P.J.,Walker,ARI,0.84,rotoguru_gid
QB,NYJ,6700,1576,Mike White,Mike,White,BUF,15.326666666666666,rotoguru_gid
QB,CLE,6800,1528,Baker Mayfield,Baker,Mayfield,NE,15.0975,rotoguru_gid
QB,NYJ,6300,1302,Joe Flacco,Joe,Flacco,BUF,,rotoguru_gid
QB,NO,7300,1530,Taysom Hill,Taysom,Hill,TEN,5.3500000000000005,rotoguru_gid
QB,DET,6500,1490,Jared Goff,Jared,Goff,PIT,14.175,rotoguru_gid
QB,CLE,6200,1435,Case Keenum,Case,Keenum,NE,3.225,rotoguru_gid
QB,ATL,7300,1301,Matt Ryan,Matt,Ryan,DAL,18.4975,rotoguru_gid
QB,ARI,6000,1553,Chris Streveler,Chris,Streveler,CAR,0.2,rotoguru_gid
QB,ARI,6500,1361,Colt McCoy,Colt,McCoy,CAR,3.9150000000000005,rotoguru_gid
QB,DAL,6300,1521,Cooper Rush,Cooper,Rush,ATL,9.1,rotoguru_gid
QB,LV,6100,1466,Marcus Mariota,Marcus,Mariota,KC,1.3666666666666665,rotoguru_gid
QB,ATL,6000,1575,Feleipe Franks,Feleipe,Franks,DAL,0.19999999999999998,rotoguru_gid
QB,KC,6100,1309,Chad Henne,Chad,Henne,LV,3.68,rotoguru_gid
QB,BUF,6000,1531,Davis Webb,Davis,Webb,NYJ,,rotoguru_gid
QB,ATL,6000,1525,Josh Rosen,Josh,Rosen,DAL,0.0,rotoguru_gid
RB,GB,5300,5825,AJ Dillon,AJ,Dillon,SEA,6.655555555555555,rotoguru_gid
RB,NE,5400,5918,Rhamondre Stevenson,Rhamondre,Stevenson,CLE,6.14,rotoguru_gid
RB,KC,6000,5708,Darrel Williams,Darrel,Williams,LV,9.11111111111111,rotoguru_gid
RB,IND,9400,5820,Jonathan Taylor,Jonathan,Taylor,JAX,19.433333333333334,rotoguru_gid
RB,CAR,9000,5536,Christian McCaffrey,Christian,McCaffrey,ARI,15.75,rotoguru_gid
RB,WAS,6200,5827,Antonio Gibson,Antonio,Gibson,TB,10.8875,rotoguru_gid
RB,MIN,8500,5559,Dalvin Cook,Dalvin,Cook,LAC,13.566666666666668,rotoguru_gid
RB,DAL,8000,5444,Ezekiel Elliott,Ezekiel,Elliott,ATL,15.875,rotoguru_gid
RB,CLE,5400,5746,D'Ernest Johnson,D'Ernest,Johnson,NE,4.122222222222223,rotoguru_gid
RB,NO,5500,2793,Mark Ingram,Mark,Ingram,TEN,6.266666666666667,rotoguru_gid
RB,BUF,5000,5567,Matt Breida,Matt,Breida,NYJ,0.2,rotoguru_gid
RB,JAX,7500,5849,James Robinson,James,Robinson,IND,14.357142857142858,rotoguru_gid
RB,NYJ,6100,5907,Michael Carter,Michael,Carter,BUF,11.075,rotoguru_gid
RB,PIT,9400,5904,Najee Harris,Najee,Harris,DET,17.375,rotoguru_gid
RB,DET,7300,5822,D'Andre Swift,D'Andre,Swift,PIT,15.237499999999999,rotoguru_gid
RB,ARI,7000,5537,James Conner,James,Conner,CAR,14.166666666666666,rotoguru_gid
RB,LAC,8600,5575,Austin Ekeler,Austin,Ekeler,MIN,18.3,rotoguru_gid
RB,TB,7400,5534,Leonard Fournette,Leonard,Fournette,WAS,13.3375,rotoguru_gid
RB,DAL,6500,5718,Tony Pollard,Tony,Pollard,ATL,8.7,rotoguru_gid
RB,DET,0,5950,Godwin Igwebuike,Godwin,Igwebuike,PIT,7.3,rotoguru_gid
RB,PHI,5600,5624,Boston Scott,Boston,Scott,DEN,3.6555555555555554,rotoguru_gid
RB,BUF,6000,5717,Devin Singletary,Devin,Singletary,NYJ,7.525,rotoguru_gid
RB,GB,8200,5543,Aaron Jones,Aaron,Jones,SEA,14.644444444444446,rotoguru_gid
RB,DET,5100,5913,Jermar Jefferson,Jermar,Jefferson,PIT,5.45,rotoguru_gid
RB,SF,6500,5947,Elijah Mitchell,Elijah,Mitchell,LA,12.783333333333333,rotoguru_gid
RB,TEN,5000,5539,D'Onta Foreman,D'Onta,Foreman,NO,2.9,rotoguru_gid
RB,DEN,6300,2991,Melvin Gordon,Melvin,Gordon,PHI,12.011111111111111,rotoguru_gid
RB,CAR,6200,5911,Chuba Hubbard,Chuba,Hubbard,ARI,8.233333333333333,rotoguru_gid
RB,BUF,6000,5824,Zack Moss,Zack,Moss,NYJ,10.12857142857143,rotoguru_gid
RB,NE,5100,2874,Brandon Bolden,Brandon,Bolden,CLE,5.188888888888888,rotoguru_gid
RB,PHI,5900,5447,Jordan Howard,Jordan,Howard,DEN,15.399999999999999,rotoguru_gid
RB,ATL,4600,5547,Wayne Gallman,Wayne,Gallman,DAL,0.6599999999999999,rotoguru_gid
RB,BAL,5900,2930,Devonta Freeman,Devonta,Freeman,MIA,6.728571428571429,rotoguru_gid
RB,CAR,4900,2995,Ameer Abdullah,Ameer,Abdullah,ARI,2.4124999999999996,rotoguru_gid
RB,LAC,4800,5919,Larry Rountree,Larry,Rountree,MIN,1.0857142857142859,rotoguru_gid
RB,NYJ,5300,5742,Ty Johnson,Ty,Johnson,BUF,7.7375,rotoguru_gid
RB,LV,7200,5712,Josh Jacobs,Josh,Jacobs,KC,13.316666666666668,rotoguru_gid
RB,LA,7600,5716,Darrell Henderson,Darrell,Henderson,SF,15.2625,rotoguru_gid
RB,WAS,5400,5586,J.D. McKissic,J.D.,McKissic,TB,9.3625,rotoguru_gid
RB,DEN,5800,5905,Javonte Williams,Javonte,Williams,PHI,9.011111111111111,rotoguru_gid
RB,SEA,5700,5450,Alex Collins,Alex,Collins,GB,7.4142857142857155,rotoguru_gid
RB,MIA,6000,5789,Myles Gaskin,Myles,Gaskin,BAL,10.066666666666666,rotoguru_gid
RB,MIN,6100,5720,Alexander Mattison,Alexander,Mattison,LAC,6.5125,rotoguru_gid
RB,ATL,7800,5208,Cordarrelle Patterson,Cordarrelle,Patterson,DAL,16.8375,rotoguru_gid
RB,NYJ,4900,2994,Tevin Coleman,Tevin,Coleman,BUF,2.5,rotoguru_gid
RB,LA,5100,5615,Sony Michel,Sony,Michel,SF,5.011111111111111,rotoguru_gid
RB,LV,5700,5446,Kenyan Drake,Kenyan,Drake,KC,9.3375,rotoguru_gid
RB,SEA,5000,5738,Travis Homer,Travis,Homer,GB,3.3125,rotoguru_gid
RB,IND,5600,5623,Nyheim Hines,Nyheim,Hines,JAX,6.644444444444444,rotoguru_gid
RB,KC,4900,2935,Jerick McKinnon,Jerick,McKinnon,LV,1.4666666666666666,rotoguru_gid
RB,DAL,5000,5583,Corey Clement,Corey,Clement,ATL,0.0,rotoguru_gid
RB,SF,4700,5703,Jeff Wilson Jr.,Jeff,Wilson Jr.,LA,,rotoguru_gid
RB,MIN,4500,5581,C.J. Ham,C.J.,Ham,LAC,1.525,rotoguru_gid
RB,TEN,5900,2553,Adrian Peterson,Adrian,Peterson,NO,9.1,rotoguru_gid
RB,ARI,5200,5915,Eno Benjamin,Eno,Benjamin,CAR,3.533333333333333,rotoguru_gid
RB,MIA,5100,5886,Salvon Ahmed,Salvon,Ahmed,BAL,2.8,rotoguru_gid
RB,KC,5000,5963,Derrick Gore,Derrick,Gore,LV,4.8,rotoguru_gid
RB,PHI,5100,5910,Kenny Gainwell,Kenny,Gainwell,DEN,7.211111111111112,rotoguru_gid
RB,ATL,5400,5320,Mike Davis,Mike,Davis,DAL,7.575,rotoguru_gid
RB,PIT,4500,5504,Derek Watt,Derek,Watt,DET,0.2,rotoguru_gid
RB,TB,4900,2889,Giovani Bernard,Giovani,Bernard,WAS,6.285714285714286,rotoguru_gid
RB,TEN,6400,5542,Jeremy McNichols,Jeremy,McNichols,NO,5.066666666666666,rotoguru_gid
RB,NE,4800,5850,J.J. Taylor,J.J.,Taylor,CLE,3.85,rotoguru_gid
RB,SF,4600,2908,Kyle Juszczyk,Kyle,Juszczyk,LA,4.0125,rotoguru_gid
RB,LV,4500,5764,Alec Ingold,Alec,Ingold,KC,2.325,rotoguru_gid
RB,JAX,5700,2933,Carlos Hyde,Carlos,Hyde,IND,4.171428571428572,rotoguru_gid
RB,NO,4500,5483,Dwayne Washington,Dwayne,Washington,TEN,0.26666666666666666,rotoguru_gid
RB,LV,4800,5490,Jalen Richard,Jalen,Richard,KC,2.125,rotoguru_gid
RB,GB,4500,5970,Patrick Taylor,Patrick,Taylor,SEA,,rotoguru_gid
RB,MIA,4600,5788,Patrick Laird,Patrick,Laird,BAL,0.75,rotoguru_gid
RB,WAS,5300,5951,Jaret Patterson,Jaret,Patterson,TB,1.1625,rotoguru_gid
RB,LAC,5000,5829,Joshua Kelley,Joshua,Kelley,MIN,1.3,rotoguru_gid
RB,ATL,4500,5492,Keith Smith,Keith,Smith,DAL,0.7749999999999999,rotoguru_gid
RB,PIT,5200,5740,Benny Snell,Benny,Snell,DET,0.4875,rotoguru_gid
RB,NO,4700,5392,Ty Montgomery,Ty,Montgomery,TEN,1.3571428571428572,rotoguru_gid
RB,BAL,5500,2888,Le'Veon Bell,Le'Veon,Bell,MIA,5.15,rotoguru_gid
RB,KC,4500,5415,Michael Burton,Michael,Burton,LV,0.3125,rotoguru_gid
