Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Patrick Mahomes II,QB,KC,7400,1523,QB,KC@BAL,25.46,rotoguru_gid
Russell Wilson,QB,SEA,7300,1412,QB,SEA@DAL,34.6,rotoguru_gid
Josh Allen,QB,BUF,6900,1529,QB,BUF@LA,35.33,rotoguru_gid
Dak Prescott,QB,DAL,7200,1501,QB,DAL@SEA,30.72,rotoguru_gid
Jared Goff,QB,LA,5600,1490,QB,LA@BUF,17.740000000000002,rotoguru_gid
Ryan Fitzpatrick,QB,MIA,5300,1242,QB,MIA@JAX,17.88,rotoguru_gid
Kyler Murray,QB,ARI,6800,1537,QB,ARI@DET,30.22,rotoguru_gid
Aaron Rodgers,QB,GB,6500,1252,QB,GB@NO,26.479999999999997,rotoguru_gid
Tom Brady,QB,TB,6100,1131,QB,TB@DEN,16.57,rotoguru_gid
Drew Brees,QB,NO,6200,1151,QB,NO@GB,16.44,rotoguru_gid
Carson Wentz,QB,PHI,5800,1514,QB,PHI@CIN,15.190000000000001,rotoguru_gid
Joe Burrow,QB,CIN,6200,1550,QB,CIN@PHI,22.93,rotoguru_gid
Kirk Cousins,QB,MIN,5500,1415,QB,MIN@TEN,12.14,rotoguru_gid
Nick Mullens,QB,SF,5100,1534,QB,SF@NYG,1.64,rotoguru_gid
Justin Herbert,QB,LAC,5900,1552,QB,LAC@CAR,26.24,rotoguru_gid
Ben Roethlisberger,QB,PIT,6400,1232,QB,PIT@HOU,22.15,rotoguru_gid
Matthew Stafford,QB,DET,6300,1340,QB,DET@ARI,17.17,rotoguru_gid
Nick Foles,QB,CHI,5000,1413,QB,CHI@ATL,,rotoguru_gid
Deshaun Watson,QB,HOU,6500,1518,QB,HOU@PIT,18.759999999999998,rotoguru_gid
Derek Carr,QB,LV,5400,1441,QB,LV@NE,18.07,rotoguru_gid
Ryan Tannehill,QB,TEN,5900,1410,QB,TEN@MIN,23.060000000000002,rotoguru_gid
Lamar Jackson,QB,BAL,7800,1527,QB,BAL@KC,22.53,rotoguru_gid
Teddy Bridgewater,QB,CAR,5200,1439,QB,CAR@LAC,17.04,rotoguru_gid
Baker Mayfield,QB,CLE,5700,1528,QB,CLE@WAS,13.56,rotoguru_gid
Dwayne Haskins,QB,WAS,5200,1538,QB,WAS@CLE,12.77,rotoguru_gid
Philip Rivers,QB,IND,6000,1231,QB,IND@NYJ,15.84,rotoguru_gid
Mitchell Trubisky,QB,CHI,5700,1519,QB,CHI@ATL,19.740000000000002,rotoguru_gid
Matt Ryan,QB,ATL,6600,1301,QB,ATL@CHI,28.21,rotoguru_gid
Cam Newton,QB,NE,6700,1378,QB,NE@LV,32.14,rotoguru_gid
Jeff Driskel,QB,DEN,5300,1494,QB,DEN@TB,19.74,rotoguru_gid
Gardner Minshew,QB,JAX,6400,1540,QB,JAX@MIA,24.64,rotoguru_gid
Daniel Jones,QB,NYG,5500,1539,QB,NYG@SF,14.55,rotoguru_gid
Sam Darnold,QB,NYJ,5000,1524,QB,NYJ@IND,12.03,rotoguru_gid
Brett Rypien,QB,DEN,0,1555,QB,DEN@TB,,rotoguru_gid
Jalen Hurts,QB,PHI,4200,1554,QB,PHI@CIN,,rotoguru_gid
Taysom Hill,QB,NO,4100,1530,QB,NO@GB,3.01,rotoguru_gid
Jacoby Brissett,QB,IND,5000,1496,QB,IND@NYJ,0.0,rotoguru_gid
Chris Streveler,QB,ARI,4100,1553,QB,ARI@DET,0.15,rotoguru_gid
Ryan Finley,QB,CIN,4900,1545,QB,CIN@PHI,,rotoguru_gid
Alvin Kamara,RB,NO,7900,5562,RB,NO@GB,31.049999999999997,rotoguru_gid
Rex Burkhead,RB,NE,4000,2890,RB,NE@LV,6.050000000000001,rotoguru_gid
Austin Ekeler,RB,LAC,6800,5575,RB,LAC@CAR,14.25,rotoguru_gid
James Robinson,RB,JAX,5400,5849,RB,JAX@MIA,17.0,rotoguru_gid
Derrick Henry,RB,TEN,7800,5445,RB,TEN@MIN,13.75,rotoguru_gid
Dalvin Cook,RB,MIN,7600,5559,RB,MIN@TEN,19.450000000000003,rotoguru_gid
James Conner,RB,PIT,6700,5537,RB,PIT@HOU,13.4,rotoguru_gid
Nick Chubb,RB,CLE,6900,5622,RB,CLE@WAS,17.95,rotoguru_gid
Mike Davis,RB,CAR,5100,5320,RB,CAR@LAC,7.75,rotoguru_gid
Darrell Henderson,RB,LA,5400,5716,RB,LA@BUF,10.350000000000001,rotoguru_gid
Jeff Wilson Jr.,RB,SF,4000,5703,RB,SF@NYG,0.15,rotoguru_gid
Sony Michel,RB,NE,4400,5615,RB,NE@LV,5.8,rotoguru_gid
