Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Andrew Luck,QB,IND,8300,1409,QB,IND@DET,,rotoguru_gid
Drew Brees,QB,NO,8100,1151,QB,NO@LV,,rotoguru_gid
Alex Smith,QB,KC,6500,1254,QB,KC@SDG,,rotoguru_gid
Matthew Stafford,QB,DET,7200,1340,QB,DET@IND,,rotoguru_gid
Matt Ryan,QB,ATL,7100,1301,QB,ATL@TB,,rotoguru_gid
Jameis Winston,QB,TB,6600,1465,QB,TB@ATL,,rotoguru_gid
Ben Roethlisberger,QB,PIT,7800,1232,QB,PIT@WAS,,rotoguru_gid
Derek Carr,QB,LV,7300,1441,QB,LV@NO,,rotoguru_gid
Aaron Rodgers,QB,GB,8500,1252,QB,GB@JAX,,rotoguru_gid
Cam Newton,QB,CAR,7700,1378,QB,CAR@DEN,,rotoguru_gid
Andy Dalton,QB,CIN,6800,1403,QB,CIN@NYJ,,rotoguru_gid
Eli Manning,QB,NYG,7500,1225,QB,NYG@DAL,,rotoguru_gid
Carson Wentz,QB,PHI,5000,1514,QB,PHI@CLE,,rotoguru_gid
Blake Bortles,QB,JAX,7200,1442,QB,JAX@GB,,rotoguru_gid
Carson Palmer,QB,ARI,7100,1207,QB,ARI@NE,,rotoguru_gid
Marcus Mariota,QB,TEN,6400,1466,QB,TEN@MIN,,rotoguru_gid
Brock Osweiler,QB,HOU,6300,1414,QB,HOU@CHI,,rotoguru_gid
Ryan Fitzpatrick,QB,NYJ,6500,1242,QB,NYJ@CIN,,rotoguru_gid
Jimmy Garoppolo,QB,NE,6200,1452,QB,NE@ARI,,rotoguru_gid
Ryan Tannehill,QB,MIA,5900,1410,QB,MIA@SEA,,rotoguru_gid
Kirk Cousins,QB,WAS,7400,1415,QB,WAS@PIT,,rotoguru_gid
Philip Rivers,QB,SDG,7000,1231,QB,SDG@KC,,rotoguru_gid
Blaine Gabbert,QB,SF,5200,1381,QB,SF@LA,,rotoguru_gid
Russell Wilson,QB,SEA,7900,1412,QB,SEA@MIA,,rotoguru_gid
Joe Flacco,QB,BAL,6700,1302,QB,BAL@BUF,,rotoguru_gid
Jay Cutler,QB,CHI,6300,1263,QB,CHI@HOU,,rotoguru_gid
Trevor Siemian,QB,DEN,5200,1488,QB,DEN@CAR,,rotoguru_gid
Robert Griffin III,QB,CLE,5600,1408,QB,CLE@PHI,,rotoguru_gid
Dak Prescott,QB,DAL,5000,1501,QB,DAL@NYG,,rotoguru_gid
Shaun Hill,QB,MIN,5000,1213,QB,MIN@TEN,,rotoguru_gid
Tyrod Taylor,QB,BUF,6900,1400,QB,BUF@BAL,,rotoguru_gid
Case Keenum,QB,LA,5400,1435,QB,LA@SF,,rotoguru_gid
Colin Kaepernick,QB,SF,5000,1404,QB,SF@LA,,rotoguru_gid
Joe Webb,QB,CAR,5000,5071,QB,CAR@DEN,,rotoguru_gid
DeAngelo Williams,RB,PIT,7000,2500,RB,PIT@WAS,,rotoguru_gid
Spencer Ware,RB,KC,4400,2914,RB,KC@SDG,,rotoguru_gid
C.J. Anderson,RB,DEN,5900,2924,RB,DEN@CAR,,rotoguru_gid
Theo Riddick,RB,DET,4000,2907,RB,DET@IND,,rotoguru_gid
DeMarco Murray,RB,TEN,5300,2831,RB,TEN@MIN,,rotoguru_gid
Carlos Hyde,RB,SF,5600,2933,RB,SF@LA,,rotoguru_gid
David Johnson,RB,ARI,7500,5395,RB,ARI@NE,,rotoguru_gid
Danny Woodhead,RB,SDG,5000,2689,RB,SDG@KC,,rotoguru_gid
Ameer Abdullah,RB,DET,4900,2995,RB,DET@IND,,rotoguru_gid
Matt Forte,RB,NYJ,6100,2613,RB,NYJ@CIN,,rotoguru_gid
Lamar Miller,RB,HOU,7000,2859,RB,HOU@CHI,,rotoguru_gid
Melvin Gordon,RB,SDG,4600,2991,RB,SDG@KC,,rotoguru_gid
Jalen Richard,RB,LV,3000,5490,RB,LV@NO,,rotoguru_gid
LeSean McCoy,RB,BUF,6400,2707,RB,BUF@BAL,,rotoguru_gid
T.J. Yeldon,RB,JAX,4100,2993,RB,JAX@GB,,rotoguru_gid
Tevin Coleman,RB,ATL,4200,2994,RB,ATL@TB,,rotoguru_gid
Isaiah Crowell,RB,CLE,4200,2969,RB,CLE@PHI,,rotoguru_gid
Doug Martin,RB,TB,6200,2858,RB,TB@ATL,,rotoguru_gid
Jeremy Langford,RB,CHI,4700,5371,RB,CHI@HOU,,rotoguru_gid
Latavius Murray,RB,LV,5600,2899,RB,LV@NO,,rotoguru_gid
Ryan Mathews,RB,PHI,5700,2754,RB,PHI@CLE,,rotoguru_gid
Charles Sims,RB,TB,4400,2931,RB,TB@ATL,,rotoguru_gid
Arian Foster,RB,MIA,5800,2696,RB,MIA@SEA,,rotoguru_gid
Ezekiel Elliott,RB,DAL,7300,5444,RB,DAL@NYG,,rotoguru_gid
LeGarrette Blount,RB,NE,3700,2721,RB,NE@ARI,,rotoguru_gid
Chris Thompson,RB,WAS,4000,2915,RB,WAS@PIT,,rotoguru_gid
Frank Gore,RB,IND,5500,2467,RB,IND@DET,,rotoguru_gid
Mark Ingram,RB,NO,6600,2793,RB,NO@LV,,rotoguru_gid
Shaun Draughn,RB,SF,3700,2875,RB,SF@LA,,rotoguru_gid
Travaris Cadet,RB,NO,3000,2869,RB,NO@LV,,rotoguru_gid
James White,RB,NE,3600,2954,RB,NE@ARI,,rotoguru_gid
Christine Michael,RB,SEA,3700,2898,RB,SEA@MIA,,rotoguru_gid
Shane Vereen,RB,NYG,3800,2830,RB,NYG@DAL,,rotoguru_gid
Jeremy Hill,RB,CIN,4600,2928,RB,CIN@NYJ,,rotoguru_gid
Eddie Lacy,RB,GB,6700,2896,RB,GB@JAX,,rotoguru_gid
Rashad Jennings,RB,NYG,5400,2658,RB,NYG@DAL,,rotoguru_gid
Thomas Rawls,RB,SEA,6000,5402,RB,SEA@MIA,,rotoguru_gid
Andy Janovich,RB,DEN,3000,5482,RB,DEN@CAR,,rotoguru_gid
Justin Forsett,RB,BAL,4600,2642,RB,BAL@BUF,,rotoguru_gid
Charcandrick West,RB,KC,3500,2987,RB,KC@SDG,,rotoguru_gid
Duke Johnson,RB,CLE,5100,2997,RB,CLE@PHI,,rotoguru_gid
Devonta Freeman,RB,ATL,6900,2930,RB,ATL@TB,,rotoguru_gid
Bilal Powell,RB,NYJ,4300,2819,RB,NYJ@CIN,,rotoguru_gid
Jonathan Stewart,RB,CAR,5100,2612,RB,CAR@DEN,,rotoguru_gid
Derrick Henry,RB,TEN,4000,5445,RB,TEN@MIN,,rotoguru_gid
Jamize Olawale,RB,LV,3000,2913,RB,LV@NO,,rotoguru_gid
Dwayne Washington,RB,DET,3000,5483,RB,DET@IND,,rotoguru_gid
Terrance West,RB,BAL,4100,2929,RB,BAL@BUF,,rotoguru_gid
Darren Sproles,RB,PHI,4200,2484,RB,PHI@CLE,,rotoguru_gid
Todd Gurley,RB,LA,7800,2992,RB,LA@SF,,rotoguru_gid
Giovani Bernard,RB,CIN,4800,2889,RB,CIN@NYJ,,rotoguru_gid
Damien Williams,RB,MIA,3000,2957,RB,MIA@SEA,,rotoguru_gid
Josh Ferguson,RB,IND,3500,5484,RB,IND@DET,,rotoguru_gid
Matt Jones,RB,WAS,4700,3552,RB,WAS@PIT,,rotoguru_gid
Kyle Juszczyk,RB,BAL,3100,2908,RB,BAL@BUF,,rotoguru_gid
Kenjon Barner,RB,PHI,3000,2887,RB,PHI@CLE,,rotoguru_gid
Robert Turbin,RB,IND,3000,2867,RB,IND@DET,,rotoguru_gid
Alfred Morris,RB,DAL,3800,2871,RB,DAL@NYG,,rotoguru_gid
DeAndre Washington,RB,LV,3700,5449,RB,LV@NO,,rotoguru_gid
Adrian Peterson,RB,MIN,7600,2553,RB,MIN@TEN,,rotoguru_gid
Taiwan Jones,RB,LV,3000,2820,RB,LV@NO,,rotoguru_gid
Malcolm Johnson,RB,CLE,3000,4663,RB,CLE@PHI,,rotoguru_gid
Andre Ellington,RB,ARI,4100,2892,RB,ARI@NE,,rotoguru_gid
Fozzy Whittaker,RB,CAR,3000,2916,RB,CAR@DEN,,rotoguru_gid
Lance Dunbar,RB,DAL,3000,2880,RB,DAL@NYG,,rotoguru_gid
Malcolm Brown,RB,LA,3000,5441,RB,LA@SF,,rotoguru_gid
James Starks,RB,GB,4800,2777,RB,GB@JAX,,rotoguru_gid
C.J. Prosise,RB,SEA,3900,5448,RB,SEA@MIA,,rotoguru_gid
Tim Hightower,RB,NO,4300,2604,RB,NO@LV,,rotoguru_gid
Jerick McKinnon,RB,MIN,4600,2935,RB,MIN@TEN,,rotoguru_gid
Benny Cunningham,RB,LA,3700,2911,RB,LA@SF,,rotoguru_gid
Tyler Ervin,RB,HOU,3000,5470,RB,HOU@CHI,,rotoguru_gid
Patrick DiMarco,RB,ATL,3000,2805,RB,ATL@TB,,rotoguru_gid
Mike Tolbert,RB,CAR,3000,2647,RB,CAR@DEN,,rotoguru_gid
Kapri Bibbs,RB,DEN,3000,2963,RB,DEN@CAR,,rotoguru_gid
Matt Asiata,RB,MIN,3300,2873,RB,MIN@TEN,,rotoguru_gid
Denard Robinson,RB,JAX,3100,2901,RB,JAX@GB,,rotoguru_gid
Fitzgerald Toussaint,RB,PIT,3500,2990,RB,PIT@WAS,,rotoguru_gid
Mike Gillislee,RB,BUF,3800,2894,RB,BUF@BAL,,rotoguru_gid
Ka'Deem Carey,RB,CHI,3500,2972,RB,CHI@HOU,,rotoguru_gid
Brandon Bolden,RB,NE,3000,2874,RB,NE@ARI,,rotoguru_gid
Alfred Blue,RB,HOU,3600,2960,RB,HOU@CHI,,rotoguru_gid
Chris Johnson,RB,ARI,3700,2645,RB,ARI@NE,,rotoguru_gid
Jay Prosch,RB,HOU,3000,2980,RB,HOU@CHI,,rotoguru_gid
Wendell Smallwood,RB,PHI,3000,5473,RB,PHI@CLE,,rotoguru_gid
Mike Davis,RB,SF,3000,5320,RB,SF@LA,,rotoguru_gid
James Develin,RB,NE,3000,2825,RB,NE@ARI,,rotoguru_gid
Michael Burton,RB,DET,3000,5415,RB,DET@IND,,rotoguru_gid
Rex Burkhead,RB,CIN,3000,2890,RB,CIN@NYJ,,rotoguru_gid
Zach Line,RB,MIN,3000,2912,RB,MIN@TEN,,rotoguru_gid
Orleans Darkwa,RB,NYG,3000,2976,RB,NYG@DAL,,rotoguru_gid
Daryl Richardson,RB,PIT,3000,2864,RB,PIT@WAS,,rotoguru_gid
Corey Grant,RB,JAX,3000,5405,RB,JAX@GB,,rotoguru_gid
Jordan Todman,RB,IND,3000,2840,RB,IND@DET,,rotoguru_gid
Marcus Murphy,RB,NO,3000,5396,RB,NO@LV,,rotoguru_gid
Chase Reynolds,RB,LA,3000,2919,RB,LA@SF,,rotoguru_gid
Antonio Andrews,RB,TEN,3000,2940,RB,TEN@MIN,,rotoguru_gid
Anthony Sherman,RB,KC,3000,2822,RB,KC@SDG,,rotoguru_gid
Bobby Rainey,RB,NYG,3000,2863,RB,NYG@DAL,,rotoguru_gid
Kenyan Drake,RB,MIA,3000,5446,RB,MIA@SEA,,rotoguru_gid
Rod Smith,RB,DAL,3000,3191,RB,DAL@NYG,,rotoguru_gid
Ty Montgomery,RB,GB,3600,5392,RB,GB@JAX,,rotoguru_gid
Jalston Fowler,RB,TEN,3000,5413,RB,TEN@MIN,,rotoguru_gid
Knile Davis,RB,KC,3100,2891,RB,KC@SDG,,rotoguru_gid
Jonathan Grimes,RB,HOU,3000,2881,RB,HOU@CHI,,rotoguru_gid
