Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Cam Newton,QB,CAR,6100,1378,QB,CAR@CIN,15.63,rotoguru_gid
Joe Flacco,QB,BAL,6700,1302,QB,BAL@TB,16.9,rotoguru_gid
Tom Brady,QB,NE,6000,1131,QB,NE@BUF,12.644,rotoguru_gid
Colin Kaepernick,QB,SF,7200,1404,QB,SF@LA,17.644,rotoguru_gid
Andrew Luck,QB,IND,9000,1409,QB,IND@HOU,29.036,rotoguru_gid
Philip Rivers,QB,SDG,8200,1231,QB,SDG@LV,22.163999999999998,rotoguru_gid
Derek Carr,QB,LV,5200,1441,QB,LV@SDG,11.989999999999998,rotoguru_gid
Aaron Rodgers,QB,GB,8400,1252,QB,GB@MIA,20.759999999999998,rotoguru_gid
Jay Cutler,QB,CHI,8000,1263,QB,CHI@ATL,21.96,rotoguru_gid
Andy Dalton,QB,CIN,6500,1403,QB,CIN@CAR,17.16,rotoguru_gid
Blake Bortles,QB,JAX,5700,1442,QB,JAX@TEN,13.160000000000002,rotoguru_gid
Mike Glennon,QB,TB,5900,1420,QB,TB@BAL,16.593333333333334,rotoguru_gid
Kirk Cousins,QB,WAS,6700,1415,QB,WAS@ARI,19.919999999999998,rotoguru_gid
Peyton Manning,QB,DEN,9400,1081,QB,DEN@NYJ,26.005,rotoguru_gid
Ryan Tannehill,QB,MIA,6100,1410,QB,MIA@GB,15.595,rotoguru_gid
Kyle Orton,QB,BUF,6000,1250,QB,BUF@NE,18.32,rotoguru_gid
Carson Palmer,QB,ARI,6800,1207,QB,ARI@WAS,25.06,rotoguru_gid
Tony Romo,QB,DAL,6100,1233,QB,DAL@SEA,17.56,rotoguru_gid
Nick Foles,QB,PHI,6800,1413,QB,PHI@NYG,18.6,rotoguru_gid
Geno Smith,QB,NYJ,5500,1426,QB,NYJ@DEN,12.812000000000001,rotoguru_gid
Matt Ryan,QB,ATL,8600,1301,QB,ATL@CHI,22.372,rotoguru_gid
Ben Roethlisberger,QB,PIT,6500,1232,QB,PIT@CLE,17.02,rotoguru_gid
Brian Hoyer,QB,CLE,6100,1336,QB,CLE@PIT,16.009999999999998,rotoguru_gid
Austin Davis,QB,LA,6400,1445,QB,LA@SF,18.265,rotoguru_gid
Ryan Fitzpatrick,QB,HOU,5300,1242,QB,HOU@IND,13.668000000000001,rotoguru_gid
Matthew Stafford,QB,DET,8200,1340,QB,DET@MIN,19.056,rotoguru_gid
Russell Wilson,QB,SEA,7600,1412,QB,SEA@DAL,24.42,rotoguru_gid
Charlie Whitehurst,QB,TEN,6200,1272,QB,TEN@JAX,14.870000000000001,rotoguru_gid
Eli Manning,QB,NYG,7800,1225,QB,NYG@PHI,19.032,rotoguru_gid
Teddy Bridgewater,QB,MIN,6300,1439,QB,MIN@DET,17.54,rotoguru_gid
Ryan Nassib,QB,NYG,5000,1422,QB,NYG@PHI,0.0,rotoguru_gid
Johnny Manziel,QB,CLE,5000,1438,QB,CLE@PIT,0.0,rotoguru_gid
Bruce Gradkowski,QB,PIT,5000,1258,QB,PIT@CLE,-0.2,rotoguru_gid
Tyrod Taylor,QB,BAL,5000,1400,QB,BAL@TB,,rotoguru_gid
Matt Forte,RB,CHI,8800,2613,RB,CHI@ATL,21.759999999999998,rotoguru_gid
Arian Foster,RB,HOU,8100,2696,RB,HOU@IND,22.325000000000003,rotoguru_gid
DeMarco Murray,RB,DAL,7600,2831,RB,DAL@SEA,27.080000000000002,rotoguru_gid
Giovani Bernard,RB,CIN,7700,2889,RB,CIN@CAR,18.125,rotoguru_gid
Branden Oliver,RB,SDG,5500,2982,RB,SDG@LV,15.966666666666669,rotoguru_gid
LeSean McCoy,RB,PHI,6000,2707,RB,PHI@NYG,10.64,rotoguru_gid
Ben Tate,RB,MIN,5500,2779,RB,MIN@DET,10.100000000000001,rotoguru_gid
Theo Riddick,RB,DET,3000,2907,RB,DET@MIN,0.55,rotoguru_gid
Joique Bell,RB,DET,3700,2719,RB,DET@MIN,9.125,rotoguru_gid
Ronnie Hillman,RB,DEN,3000,2856,RB,DEN@NYJ,4.15,rotoguru_gid
Lamar Miller,RB,MIA,5800,2859,RB,MIA@GB,16.0,rotoguru_gid
Antone Smith,RB,ATL,3400,2774,RB,ATL@CHI,11.34,rotoguru_gid
Andre Ellington,RB,ARI,5100,2892,RB,ARI@WAS,16.75,rotoguru_gid
Ahmad Bradshaw,RB,IND,4900,2535,RB,IND@HOU,16.22,rotoguru_gid
Le'Veon Bell,RB,PIT,7200,2888,RB,PIT@CLE,20.96,rotoguru_gid
Fred Jackson,RB,BUF,5000,2520,RB,BUF@NE,15.38,rotoguru_gid
Jerick McKinnon,RB,MIN,3400,2935,RB,MIN@DET,6.58,rotoguru_gid
Justin Forsett,RB,BAL,6100,2642,RB,BAL@TB,16.5,rotoguru_gid
Jeremy Hill,RB,CIN,3800,2928,RB,CIN@CAR,9.825,rotoguru_gid
Fozzy Whittaker,RB,CAR,3000,2916,RB,CAR@CIN,0.0,rotoguru_gid
Isaiah Crowell,RB,CLE,3500,2969,RB,CLE@PIT,8.825,rotoguru_gid
Dexter McCluster,RB,TEN,3000,3953,RB,TEN@JAX,3.18,rotoguru_gid
Benny Cunningham,RB,LA,3000,2911,RB,LA@SF,8.125,rotoguru_gid
Darren McFadden,RB,LV,3700,2603,RB,LV@SDG,9.9,rotoguru_gid
Trent Richardson,RB,IND,4300,2865,RB,IND@HOU,11.440000000000001,rotoguru_gid
Darren Sproles,RB,PHI,5600,2484,RB,PHI@NYG,14.6,rotoguru_gid
Bernard Pierce,RB,BAL,3200,2861,RB,BAL@TB,4.9,rotoguru_gid
Storm Johnson,RB,JAX,3000,2936,RB,JAX@TEN,2.7,rotoguru_gid
Roy Helu,RB,WAS,3400,2813,RB,WAS@ARI,10.14,rotoguru_gid
Lance Dunbar,RB,DAL,3000,2880,RB,DAL@SEA,2.6799999999999997,rotoguru_gid
Peyton Hillis,RB,NYG,3000,2620,RB,NYG@PHI,0.76,rotoguru_gid
Bishop Sankey,RB,TEN,3500,2927,RB,TEN@JAX,5.4399999999999995,rotoguru_gid
Marshawn Lynch,RB,SEA,8600,2552,RB,SEA@DAL,23.8,rotoguru_gid
Lorenzo Taliaferro,RB,BAL,3200,2975,RB,BAL@TB,7.175,rotoguru_gid
Denard Robinson,RB,JAX,3000,2901,RB,JAX@TEN,3.5,rotoguru_gid
Alfred Morris,RB,WAS,4900,2871,RB,WAS@ARI,11.8,rotoguru_gid
Tre Mason,RB,LA,3000,2932,RB,LA@SF,,rotoguru_gid
James Starks,RB,GB,3000,2777,RB,GB@MIA,3.4799999999999995,rotoguru_gid
Jackie Battle,RB,TEN,3000,2601,RB,TEN@JAX,0.1,rotoguru_gid
Andre Williams,RB,NYG,5400,2934,RB,NYG@PHI,7.1,rotoguru_gid
Doug Martin,RB,TB,4400,2858,RB,TB@BAL,8.866666666666667,rotoguru_gid
Zac Stacy,RB,LA,4500,2902,RB,LA@SF,11.525,rotoguru_gid
Joseph Randle,RB,DAL,3000,2900,RB,DAL@SEA,1.2200000000000002,rotoguru_gid
Devonta Freeman,RB,ATL,3000,2930,RB,ATL@CHI,5.720000000000001,rotoguru_gid
Maurice Jones-Drew,RB,LV,3400,2502,RB,LV@SDG,3.3,rotoguru_gid
Kyle Juszczyk,RB,BAL,3000,2908,RB,BAL@TB,3.44,rotoguru_gid
Juwan Thompson,RB,DEN,3000,2965,RB,DEN@NYJ,1.875,rotoguru_gid
Bobby Rainey,RB,TB,4700,2863,RB,TB@BAL,12.78,rotoguru_gid
Will Ta'ufo'ou,RB,JAX,3000,2654,RB,JAX@TEN,1.44,rotoguru_gid
Eddie Lacy,RB,GB,6300,2896,RB,GB@MIA,12.84,rotoguru_gid
Stevan Ridley,RB,NE,3700,2829,RB,NE@BUF,10.82,rotoguru_gid
Frank Gore,RB,SF,4800,2467,RB,SF@LA,13.059999999999999,rotoguru_gid
Ronnie Brown,RB,SDG,0,2456,RB,SDG@LV,0.95,rotoguru_gid
Chris Ivory,RB,NYJ,4300,2741,RB,NYJ@DEN,12.16,rotoguru_gid
Darrin Reaves,RB,CAR,3100,2983,RB,CAR@CIN,6.4,rotoguru_gid
Knowshon Moreno,RB,MIA,4200,2706,RB,MIA@GB,11.399999999999999,rotoguru_gid
LeGarrette Blount,RB,NE,3000,2721,RB,NE@BUF,7.659999999999999,rotoguru_gid
