Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Alex Smith,QB,KC,5400,1254,QB,KC@NE,,rotoguru_gid
Sam Bradford,QB,MIN,5900,1344,QB,MIN@NO,,rotoguru_gid
Matthew Stafford,QB,DET,6100,1340,QB,DET@ARI,,rotoguru_gid
Carson Wentz,QB,PHI,5300,1514,QB,PHI@WAS,,rotoguru_gid
Trevor Siemian,QB,DEN,5000,1488,QB,DEN@LAC,,rotoguru_gid
Matt Ryan,QB,ATL,6900,1301,QB,ATL@CHI,,rotoguru_gid
Aaron Rodgers,QB,GB,7000,1252,QB,GB@SEA,,rotoguru_gid
Tyrod Taylor,QB,BUF,6200,1400,QB,BUF@NYJ,,rotoguru_gid
DeShone Kizer,QB,CLE,4800,1517,QB,CLE@PIT,,rotoguru_gid
Jared Goff,QB,LA,4800,1490,QB,LA@IND,,rotoguru_gid
Marcus Mariota,QB,TEN,6800,1466,QB,TEN@LV,,rotoguru_gid
Derek Carr,QB,LV,6700,1441,QB,LV@TEN,,rotoguru_gid
Philip Rivers,QB,LAC,5800,1231,QB,LAC@DEN,,rotoguru_gid
Dak Prescott,QB,DAL,6300,1501,QB,DAL@NYG,,rotoguru_gid
Ben Roethlisberger,QB,PIT,7300,1232,QB,PIT@CLE,,rotoguru_gid
Drew Brees,QB,NO,7200,1151,QB,NO@MIN,,rotoguru_gid
Cam Newton,QB,CAR,7100,1378,QB,CAR@SF,,rotoguru_gid
Kirk Cousins,QB,WAS,6400,1415,QB,WAS@PHI,,rotoguru_gid
Mike Glennon,QB,CHI,4900,1420,QB,CHI@ATL,,rotoguru_gid
Carson Palmer,QB,ARI,6000,1207,QB,ARI@DET,,rotoguru_gid
Josh McCown,QB,NYJ,4600,1175,QB,NYJ@BUF,,rotoguru_gid
Tom Brady,QB,NE,7600,1131,QB,NE@KC,,rotoguru_gid
Blake Bortles,QB,JAX,4800,1442,QB,JAX@HOU,,rotoguru_gid
Russell Wilson,QB,SEA,6900,1412,QB,SEA@GB,,rotoguru_gid
Joe Flacco,QB,BAL,5500,1302,QB,BAL@CIN,,rotoguru_gid
Eli Manning,QB,NYG,5600,1225,QB,NYG@DAL,,rotoguru_gid
Deshaun Watson,QB,HOU,4800,1518,QB,HOU@JAX,,rotoguru_gid
Brian Hoyer,QB,SF,5100,1336,QB,SF@CAR,,rotoguru_gid
Scott Tolzien,QB,IND,4500,1433,QB,IND@LA,,rotoguru_gid
Jacoby Brissett,QB,IND,4000,1496,QB,IND@LA,,rotoguru_gid
Andy Dalton,QB,CIN,5700,1403,QB,CIN@BAL,,rotoguru_gid
Tom Savage,QB,HOU,4800,1443,QB,HOU@JAX,,rotoguru_gid
Jake Rudock,QB,DET,4000,1503,QB,DET@ARI,,rotoguru_gid
Matt Schaub,QB,ATL,4500,1234,QB,ATL@CHI,,rotoguru_gid
Joe Webb,QB,BUF,4000,5071,QB,BUF@NYJ,,rotoguru_gid
Mitchell Trubisky,QB,CHI,4600,1519,QB,CHI@ATL,,rotoguru_gid
Sean Mannion,QB,LA,4300,1484,QB,LA@IND,,rotoguru_gid
Kareem Hunt,RB,KC,5800,5560,RB,KC@NE,,rotoguru_gid
Tarik Cohen,RB,CHI,3000,5564,RB,CHI@ATL,,rotoguru_gid
Leonard Fournette,RB,JAX,5700,5534,RB,JAX@HOU,,rotoguru_gid
LeSean McCoy,RB,BUF,8200,2707,RB,BUF@NYJ,,rotoguru_gid
Mike Gillislee,RB,NE,4800,2894,RB,NE@KC,,rotoguru_gid
Ezekiel Elliott,RB,DAL,8100,5444,RB,DAL@NYG,,rotoguru_gid
Todd Gurley,RB,LA,6000,2992,RB,LA@IND,,rotoguru_gid
Dalvin Cook,RB,MIN,5900,5559,RB,MIN@NO,,rotoguru_gid
Ty Montgomery,RB,GB,5800,5392,RB,GB@SEA,,rotoguru_gid
Melvin Gordon,RB,LAC,6600,2991,RB,LAC@DEN,,rotoguru_gid
Jonathan Stewart,RB,CAR,5000,2612,RB,CAR@SF,,rotoguru_gid
Chris Thompson,RB,WAS,3700,2915,RB,WAS@PHI,,rotoguru_gid
Jordan Howard,RB,CHI,6300,5447,RB,CHI@ATL,,rotoguru_gid
Theo Riddick,RB,DET,4700,2907,RB,DET@ARI,,rotoguru_gid
Shane Vereen,RB,NYG,3800,2830,RB,NYG@DAL,,rotoguru_gid
David Johnson,RB,ARI,9400,5395,RB,ARI@DET,,rotoguru_gid
Terrance West,RB,BAL,4700,2929,RB,BAL@CIN,,rotoguru_gid
Carlos Hyde,RB,SF,4600,2933,RB,SF@CAR,,rotoguru_gid
Christian McCaffrey,RB,CAR,5400,5536,RB,CAR@SF,,rotoguru_gid
Mike Tolbert,RB,BUF,3000,2647,RB,BUF@NYJ,,rotoguru_gid
Mark Ingram,RB,NO,4800,2793,RB,NO@MIN,,rotoguru_gid
Devonta Freeman,RB,ATL,7000,2930,RB,ATL@CHI,,rotoguru_gid
LeGarrette Blount,RB,PHI,4500,2721,RB,PHI@WAS,,rotoguru_gid
Lamar Miller,RB,HOU,5100,2859,RB,HOU@JAX,,rotoguru_gid
Marlon Mack,RB,IND,3400,5548,RB,IND@LA,,rotoguru_gid
Isaiah Crowell,RB,CLE,5300,2969,RB,CLE@PIT,,rotoguru_gid
Marshawn Lynch,RB,LV,5300,2552,RB,LV@TEN,,rotoguru_gid
James White,RB,NE,3900,2954,RB,NE@KC,,rotoguru_gid
Tevin Coleman,RB,ATL,5400,2994,RB,ATL@CHI,,rotoguru_gid
C.J. Anderson,RB,DEN,4600,2924,RB,DEN@LAC,,rotoguru_gid
Charcandrick West,RB,KC,4000,2987,RB,KC@NE,,rotoguru_gid
Darren Sproles,RB,PHI,3900,2484,RB,PHI@WAS,,rotoguru_gid
Bilal Powell,RB,NYJ,4900,2819,RB,NYJ@BUF,,rotoguru_gid
Giovani Bernard,RB,CIN,4500,2889,RB,CIN@BAL,,rotoguru_gid
Kerwynn Williams,RB,ARI,3800,2918,RB,ARI@DET,,rotoguru_gid
DeMarco Murray,RB,TEN,7400,2831,RB,TEN@LV,,rotoguru_gid
Alvin Kamara,RB,NO,3500,5562,RB,NO@MIN,,rotoguru_gid
Le'Veon Bell,RB,PIT,9800,2888,RB,PIT@CLE,,rotoguru_gid
Malcolm Brown,RB,LA,3900,5441,RB,LA@IND,,rotoguru_gid
Ameer Abdullah,RB,DET,4300,2995,RB,DET@ARI,,rotoguru_gid
Tommy Bohanon,RB,JAX,3000,2910,RB,JAX@HOU,,rotoguru_gid
Javorius Allen,RB,BAL,3000,5370,RB,BAL@CIN,,rotoguru_gid
Danny Woodhead,RB,BAL,5200,2689,RB,BAL@CIN,,rotoguru_gid
Jerick McKinnon,RB,MIN,3200,2935,RB,MIN@NO,,rotoguru_gid
Matt Forte,RB,NYJ,4800,2613,RB,NYJ@BUF,,rotoguru_gid
Tyler Ervin,RB,HOU,3000,5470,RB,HOU@JAX,,rotoguru_gid
Chris Ivory,RB,JAX,3600,2741,RB,JAX@HOU,,rotoguru_gid
Frank Gore,RB,IND,4300,2467,RB,IND@LA,,rotoguru_gid
Chris Carson,RB,SEA,0,5565,RB,SEA@GB,,rotoguru_gid
Andre Ellington,RB,ARI,3400,2892,RB,ARI@DET,,rotoguru_gid
Joe Mixon,RB,CIN,5500,5535,RB,CIN@BAL,,rotoguru_gid
Paul Perkins,RB,NYG,4300,5472,RB,NYG@DAL,,rotoguru_gid
DeAndre Washington,RB,LV,4100,5449,RB,LV@TEN,,rotoguru_gid
Duke Johnson,RB,CLE,4600,2997,RB,CLE@PIT,,rotoguru_gid
Jalen Richard,RB,LV,3900,5490,RB,LV@TEN,,rotoguru_gid
Austin Ekeler,RB,LAC,3000,5575,RB,LAC@DEN,,rotoguru_gid
Kyle Juszczyk,RB,SF,3000,2908,RB,SF@CAR,,rotoguru_gid
Matthew Dayes,RB,CLE,3000,5566,RB,CLE@PIT,,rotoguru_gid
