Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Aaron Rodgers,QB,GB,6300,1252,QB,GB@NYJ,20.189999999999998,rotoguru_gid
Deshaun Watson,QB,HOU,6600,1518,QB,HOU@PHI,21.162857142857142,rotoguru_gid
Nick Foles,QB,PHI,4700,1413,QB,PHI@HOU,12.013333333333334,rotoguru_gid
Ben Roethlisberger,QB,PIT,6700,1232,QB,PIT@NO,24.034285714285716,rotoguru_gid
Sam Darnold,QB,NYJ,4900,1524,QB,NYJ@GB,13.989090909090908,rotoguru_gid
Russell Wilson,QB,SEA,6100,1412,QB,SEA@KC,19.571428571428573,rotoguru_gid
Patrick Mahomes II,QB,KC,7000,1523,QB,KC@SEA,29.60857142857143,rotoguru_gid
Andrew Luck,QB,IND,6200,1409,QB,IND@NYG,22.517142857142858,rotoguru_gid
Baker Mayfield,QB,CLE,6100,1528,QB,CLE@CIN,17.841666666666665,rotoguru_gid
Eli Manning,QB,NYG,4800,1225,QB,NYG@IND,15.882857142857143,rotoguru_gid
Kirk Cousins,QB,MIN,6000,1415,QB,MIN@DET,20.208571428571428,rotoguru_gid
Matt Ryan,QB,ATL,6100,1301,QB,ATL@CAR,24.08142857142857,rotoguru_gid
Drew Brees,QB,NO,6500,1151,QB,NO@PIT,22.074285714285715,rotoguru_gid
Jameis Winston,QB,TB,5500,1465,QB,TB@DAL,19.337777777777777,rotoguru_gid
Jared Goff,QB,LA,6400,1490,QB,LA@ARI,22.080000000000002,rotoguru_gid
Jeff Driskel,QB,CIN,4600,1494,QB,CIN@CLE,9.37142857142857,rotoguru_gid
Dak Prescott,QB,DAL,5700,1501,QB,DAL@TB,18.052857142857142,rotoguru_gid
Lamar Jackson,QB,BAL,6000,1527,QB,BAL@LAC,8.894285714285713,rotoguru_gid
Case Keenum,QB,DEN,5300,1435,QB,DEN@LV,15.031428571428572,rotoguru_gid
Taylor Heinicke,QB,CAR,4000,1487,QB,CAR@ATL,0.328,rotoguru_gid
Josh Allen,QB,BUF,5800,1529,QB,BUF@NE,17.292,rotoguru_gid
Mitchell Trubisky,QB,CHI,6300,1519,QB,CHI@SF,22.23,rotoguru_gid
Ryan Tannehill,QB,MIA,4600,1410,QB,MIA@JAX,14.871111111111112,rotoguru_gid
Josh Johnson,QB,WAS,5100,1320,QB,WAS@TEN,20.12,rotoguru_gid
Nick Mullens,QB,SF,4700,1534,QB,SF@CHI,18.12666666666667,rotoguru_gid
Josh Rosen,QB,ARI,4500,1525,QB,ARI@LA,9.631666666666666,rotoguru_gid
Blaine Gabbert,QB,TEN,4200,1381,QB,TEN@WAS,3.4000000000000004,rotoguru_gid
Tom Brady,QB,NE,5900,1131,QB,NE@BUF,19.732857142857142,rotoguru_gid
Derek Carr,QB,LV,4900,1441,QB,LV@DEN,16.784285714285712,rotoguru_gid
Philip Rivers,QB,LAC,6200,1231,QB,LAC@BAL,21.33142857142857,rotoguru_gid
Marcus Mariota,QB,TEN,5500,1466,QB,TEN@WAS,14.37076923076923,rotoguru_gid
Matthew Stafford,QB,DET,4900,1340,QB,DET@MIN,15.221428571428572,rotoguru_gid
Blake Bortles,QB,JAX,4500,1442,QB,JAX@MIA,17.401818181818182,rotoguru_gid
Cody Kessler,QB,JAX,4600,1492,QB,JAX@MIA,10.055,rotoguru_gid
