Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Russell Wilson,QB,SEA,6000,1412,QB,SEA@PIT,17.662,rotoguru_gid
Matthew Stafford,QB,DET,5800,1340,QB,DET@PHI,17.058,rotoguru_gid
Philip Rivers,QB,SDG,6700,1231,QB,SDG@JAX,21.747999999999998,rotoguru_gid
Ryan Fitzpatrick,QB,NYJ,5000,1242,QB,NYJ@MIA,16.856,rotoguru_gid
Derek Carr,QB,LV,6300,1441,QB,LV@TEN,19.990000000000002,rotoguru_gid
Tyrod Taylor,QB,BUF,5100,1400,QB,BUF@KC,18.07,rotoguru_gid
Ryan Tannehill,QB,MIA,5200,1410,QB,MIA@NYJ,18.028,rotoguru_gid
Ben Roethlisberger,QB,PIT,6700,1232,QB,PIT@SEA,21.69666666666667,rotoguru_gid
Blake Bortles,QB,JAX,5900,1442,QB,JAX@SDG,20.112000000000002,rotoguru_gid
Kirk Cousins,QB,WAS,5400,1415,QB,WAS@NYG,17.15,rotoguru_gid
Matt Hasselbeck,QB,IND,5400,1060,QB,IND@TB,15.64,rotoguru_gid
Tom Brady,QB,NE,8000,1131,QB,NE@DEN,25.96,rotoguru_gid
Alex Smith,QB,KC,5000,1254,QB,KC@BUF,17.184,rotoguru_gid
Marcus Mariota,QB,TEN,5500,1466,QB,TEN@LV,18.755,rotoguru_gid
Eli Manning,QB,NYG,6500,1225,QB,NYG@WAS,19.869999999999997,rotoguru_gid
Andy Dalton,QB,CIN,6100,1403,QB,CIN@LA,21.912,rotoguru_gid
Blaine Gabbert,QB,SF,5000,1381,QB,SF@ARI,16.68,rotoguru_gid
Cam Newton,QB,CAR,7100,1378,QB,CAR@DAL,23.752,rotoguru_gid
Carson Palmer,QB,ARI,7100,1207,QB,ARI@SF,24.214,rotoguru_gid
Matt Schaub,QB,BAL,5300,1234,QB,BAL@CLE,,rotoguru_gid
Jameis Winston,QB,TB,5500,1465,QB,TB@IND,18.407999999999998,rotoguru_gid
Mark Sanchez,QB,PHI,5200,1339,QB,PHI@DET,11.24,rotoguru_gid
Brian Hoyer,QB,HOU,5000,1336,QB,HOU@NO,17.35142857142857,rotoguru_gid
Aaron Rodgers,QB,GB,7400,1252,QB,GB@CHI,22.497999999999998,rotoguru_gid
Brock Osweiler,QB,DEN,5300,1414,QB,DEN@NE,14.52,rotoguru_gid
Josh McCown,QB,CLE,5000,1175,QB,CLE@BAL,19.639999999999997,rotoguru_gid
Jay Cutler,QB,CHI,5100,1263,QB,CHI@GB,18.200000000000003,rotoguru_gid
Matt Ryan,QB,ATL,6900,1301,QB,ATL@MIN,18.328,rotoguru_gid
Matt Cassel,QB,DAL,5000,1241,QB,DAL@CAR,9.992,rotoguru_gid
Drew Brees,QB,NO,7300,1151,QB,NO@HOU,23.531111111111112,rotoguru_gid
Austin Davis,QB,CLE,5000,1445,QB,CLE@BAL,,rotoguru_gid
Nick Foles,QB,LA,5000,1413,QB,LA@CIN,10.791111111111112,rotoguru_gid
