Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Russell Wilson,QB,SEA,7100,1412,QB,SEA@TB,24.165,rotoguru_gid
Jimmy Garoppolo,QB,SF,6500,1452,QB,SF@ARI,13.942857142857141,rotoguru_gid
Matthew Stafford,QB,DET,6800,1340,QB,DET@LV,22.388571428571428,rotoguru_gid
Lamar Jackson,QB,BAL,6200,1527,QB,BAL@NE,27.514285714285716,rotoguru_gid
Ryan Tannehill,QB,TEN,5300,1410,QB,TEN@CAR,11.940000000000001,rotoguru_gid
Jameis Winston,QB,TB,6100,1465,QB,TB@SEA,21.568571428571428,rotoguru_gid
Ryan Fitzpatrick,QB,MIA,4800,1242,QB,MIA@NYJ,9.863333333333332,rotoguru_gid
Kyler Murray,QB,ARI,5900,1537,QB,ARI@SF,19.552500000000002,rotoguru_gid
Dak Prescott,QB,DAL,6600,1501,QB,DAL@NYG,23.740000000000002,rotoguru_gid
Kirk Cousins,QB,MIN,6700,1415,QB,MIN@KC,18.2175,rotoguru_gid
Deshaun Watson,QB,HOU,7000,1518,QB,HOU@JAX,26.43,rotoguru_gid
Derek Carr,QB,LV,5500,1441,QB,LV@DET,15.357142857142858,rotoguru_gid
Josh Allen,QB,BUF,6500,1529,QB,BUF@WAS,18.745714285714286,rotoguru_gid
Brian Hoyer,QB,IND,4300,1336,QB,IND@PIT,,rotoguru_gid
Baker Mayfield,QB,CLE,5100,1528,QB,CLE@DEN,13.985714285714286,rotoguru_gid
Brandon Allen,QB,DEN,4100,1504,QB,DEN@CLE,,rotoguru_gid
Kyle Allen,QB,CAR,5200,1536,QB,CAR@TEN,12.792,rotoguru_gid
Carson Wentz,QB,PHI,5700,1514,QB,PHI@CHI,18.7175,rotoguru_gid
Matt Moore,QB,KC,4800,1298,QB,KC@MIN,9.153333333333334,rotoguru_gid
Daniel Jones,QB,NYG,5200,1539,QB,NYG@DAL,17.005714285714287,rotoguru_gid
Gardner Minshew,QB,JAX,5700,1540,QB,JAX@HOU,18.642500000000002,rotoguru_gid
Tom Brady,QB,NE,6300,1131,QB,NE@BAL,20.9175,rotoguru_gid
Sam Darnold,QB,NYJ,5900,1524,QB,NYJ@MIA,12.645,rotoguru_gid
Aaron Rodgers,QB,GB,6900,1252,QB,GB@LAC,22.2075,rotoguru_gid
Philip Rivers,QB,LAC,5100,1231,QB,LAC@GB,18.625,rotoguru_gid
Mason Rudolph,QB,PIT,5000,1526,QB,PIT@IND,14.156,rotoguru_gid
Dwayne Haskins,QB,WAS,4500,1538,QB,WAS@BUF,1.95,rotoguru_gid
Mitchell Trubisky,QB,CHI,5000,1519,QB,CHI@PHI,10.796666666666667,rotoguru_gid
Jacoby Brissett,QB,IND,5600,1496,QB,IND@PIT,19.457142857142856,rotoguru_gid
Christian McCaffrey,RB,CAR,10000,5536,RB,CAR@TEN,31.542857142857144,rotoguru_gid
Kenyan Drake,RB,ARI,5000,5446,RB,ARI@SF,9.299999999999999,rotoguru_gid
Josh Jacobs,RB,LV,6500,5712,RB,LV@DET,16.17142857142857,rotoguru_gid
Melvin Gordon,RB,LAC,5000,2991,RB,LAC@GB,9.225,rotoguru_gid
Derrick Henry,RB,TEN,5700,5445,RB,TEN@CAR,14.6,rotoguru_gid
Damien Williams,RB,KC,4000,2957,RB,KC@MIN,9.083333333333334,rotoguru_gid
Devin Singletary,RB,BUF,4700,5717,RB,BUF@WAS,11.0,rotoguru_gid
David Montgomery,RB,CHI,5200,5713,RB,CHI@PHI,11.614285714285714,rotoguru_gid
Jaylen Samuels,RB,PIT,4000,5688,RB,PIT@IND,6.539999999999999,rotoguru_gid
Le'Veon Bell,RB,NYJ,7700,2888,RB,NYJ@MIA,14.085714285714285,rotoguru_gid
Duke Johnson,RB,HOU,3900,2997,RB,HOU@JAX,9.05,rotoguru_gid
Mark Ingram,RB,BAL,5900,2793,RB,BAL@NE,16.8,rotoguru_gid
Carlos Hyde,RB,HOU,4500,2933,RB,HOU@JAX,10.325,rotoguru_gid
Chris Carson,RB,SEA,7200,5565,RB,SEA@TB,17.375,rotoguru_gid
Adrian Peterson,RB,WAS,4200,2553,RB,WAS@BUF,8.314285714285715,rotoguru_gid
Ezekiel Elliott,RB,DAL,8900,5444,RB,DAL@NYG,21.24285714285714,rotoguru_gid
Jamaal Williams,RB,GB,5900,5541,RB,GB@LAC,12.357142857142858,rotoguru_gid
James White,RB,NE,4900,2954,RB,NE@BAL,12.914285714285715,rotoguru_gid
Ronald Jones,RB,TB,4100,5617,RB,TB@SEA,8.614285714285714,rotoguru_gid
J.D. McKissic,RB,DET,4100,5586,RB,DET@LV,4.042857142857143,rotoguru_gid
Dalvin Cook,RB,MIN,9500,5559,RB,MIN@KC,26.075,rotoguru_gid
Saquon Barkley,RB,NYG,8800,5614,RB,NYG@DAL,19.880000000000003,rotoguru_gid
Jordan Howard,RB,PHI,5100,5447,RB,PHI@CHI,12.0125,rotoguru_gid
Phillip Lindsay,RB,DEN,5300,5630,RB,DEN@CLE,14.65,rotoguru_gid
Austin Ekeler,RB,LAC,6000,5575,RB,LAC@GB,21.975,rotoguru_gid
Nick Chubb,RB,CLE,7300,5622,RB,CLE@DEN,21.47142857142857,rotoguru_gid
Leonard Fournette,RB,JAX,7900,5534,RB,JAX@HOU,19.3,rotoguru_gid
Ryquell Armstead,RB,JAX,4400,5745,RB,JAX@HOU,1.9124999999999999,rotoguru_gid
Matt Breida,RB,SF,5000,5567,RB,SF@ARI,11.928571428571429,rotoguru_gid
Miles Sanders,RB,PHI,4600,5714,RB,PHI@CHI,11.1,rotoguru_gid
Jalen Richard,RB,LV,3900,5490,RB,LV@DET,3.3000000000000003,rotoguru_gid
Dion Lewis,RB,TEN,3800,2816,RB,TEN@CAR,3.375,rotoguru_gid
Marlon Mack,RB,IND,6300,5548,RB,IND@PIT,14.685714285714285,rotoguru_gid
Ameer Abdullah,RB,MIN,3000,2995,RB,MIN@KC,0.85,rotoguru_gid
Gus Edwards,RB,BAL,4000,5681,RB,BAL@NE,4.328571428571428,rotoguru_gid
Dare Ogunbowale,RB,TB,3400,5697,RB,TB@SEA,5.142857142857143,rotoguru_gid
Trey Edmunds,RB,PIT,3000,5573,RB,PIT@IND,0.0,rotoguru_gid
Mark Walton,RB,MIA,4500,5629,RB,MIA@NYJ,5.983333333333333,rotoguru_gid
Ty Johnson,RB,DET,4900,5742,RB,DET@LV,3.514285714285714,rotoguru_gid
C.J. Ham,RB,MIN,3000,5581,RB,MIN@KC,1.7875,rotoguru_gid
Tevin Coleman,RB,SF,5500,2994,RB,SF@ARI,17.259999999999998,rotoguru_gid
Rex Burkhead,RB,NE,3900,2890,RB,NE@BAL,9.040000000000001,rotoguru_gid
Tony Pollard,RB,DAL,4500,5718,RB,DAL@NYG,5.242857142857143,rotoguru_gid
Sony Michel,RB,NE,5600,5615,RB,NE@BAL,11.5875,rotoguru_gid
Aaron Jones,RB,GB,7000,5543,RB,GB@LAC,23.762500000000003,rotoguru_gid
Nyheim Hines,RB,IND,4200,5623,RB,IND@PIT,6.171428571428572,rotoguru_gid
DeAndre Washington,RB,LV,3000,5449,RB,LV@DET,4.928571428571429,rotoguru_gid
Tarik Cohen,RB,CHI,4200,5564,RB,CHI@PHI,8.857142857142858,rotoguru_gid
Dontrell Hilliard,RB,CLE,4400,5683,RB,CLE@DEN,5.550000000000001,rotoguru_gid
Devontae Booker,RB,DEN,3000,5468,RB,DEN@CLE,0.0,rotoguru_gid
Justin Jackson,RB,LAC,3700,5682,RB,LAC@GB,7.166666666666667,rotoguru_gid
Royce Freeman,RB,DEN,4900,5620,RB,DEN@CLE,11.5125,rotoguru_gid
Reggie Bonnafon,RB,CAR,3700,5735,RB,CAR@TEN,2.314285714285714,rotoguru_gid
Wendell Smallwood,RB,WAS,3500,5473,RB,WAS@BUF,2.1125,rotoguru_gid
Jordan Wilkins,RB,IND,3300,5625,RB,IND@PIT,2.7142857142857144,rotoguru_gid
Darren Sproles,RB,PHI,3500,2484,RB,PHI@CHI,3.0,rotoguru_gid
Kalen Ballage,RB,MIA,4000,5628,RB,MIA@NYJ,3.585714285714286,rotoguru_gid
LeSean McCoy,RB,KC,4800,2707,RB,KC@MIN,10.5125,rotoguru_gid
Patrick Ricard,RB,BAL,3000,5743,RB,BAL@NE,1.4285714285714286,rotoguru_gid
Bilal Powell,RB,NYJ,3000,2819,RB,NYJ@MIA,0.45999999999999996,rotoguru_gid
Paul Perkins,RB,DET,3000,5472,RB,DET@LV,0.2,rotoguru_gid
Peyton Barber,RB,TB,3900,5507,RB,TB@SEA,7.785714285714286,rotoguru_gid
Frank Gore,RB,BUF,4300,2467,RB,BUF@WAS,9.857142857142858,rotoguru_gid
Jeff Wilson Jr.,RB,SF,3400,5703,RB,SF@ARI,6.36,rotoguru_gid
Rashaad Penny,RB,SEA,4500,5618,RB,SEA@TB,5.540000000000001,rotoguru_gid
T.J. Logan,RB,TB,3000,5626,RB,TB@SEA,0.0,rotoguru_gid
Justice Hill,RB,BAL,3000,5719,RB,BAL@NE,1.8142857142857143,rotoguru_gid
Alexander Mattison,RB,MIN,5000,5720,RB,MIN@KC,5.275,rotoguru_gid
Alfred Morris,RB,ARI,3500,2871,RB,ARI@SF,,rotoguru_gid
Alec Ingold,RB,LV,3000,5764,RB,LV@DET,0.08571428571428572,rotoguru_gid
Darrel Williams,RB,KC,3600,5708,RB,KC@MIN,5.6625,rotoguru_gid
Mike Boone,RB,MIN,3000,5662,RB,MIN@KC,0.35,rotoguru_gid
Michael Burton,RB,WAS,3100,5415,RB,WAS@BUF,0.0,rotoguru_gid
Nick Bellore,RB,SEA,3000,5663,RB,SEA@TB,0.375,rotoguru_gid
Dexter Williams,RB,GB,3000,5782,RB,GB@LAC,0.1,rotoguru_gid
Mike Davis,RB,CHI,3000,5320,RB,CHI@PHI,1.95,rotoguru_gid
Nick Bawden,RB,DET,3000,5741,RB,DET@LV,0.6285714285714287,rotoguru_gid
Cullen Gillaspia,RB,HOU,3000,5762,RB,HOU@JAX,0.0,rotoguru_gid
Chandler Cox,RB,MIA,3000,5737,RB,MIA@NYJ,0.0,rotoguru_gid
Elijhaa Penny,RB,NYG,3000,5588,RB,NYG@DAL,0.85,rotoguru_gid
Boston Scott,RB,PHI,3600,5624,RB,PHI@CHI,4.433333333333334,rotoguru_gid
Senorise Perry,RB,BUF,3000,2974,RB,BUF@WAS,0.0,rotoguru_gid
Anthony Sherman,RB,KC,3000,2822,RB,KC@MIN,0.425,rotoguru_gid
Brandon Bolden,RB,NE,3300,2874,RB,NE@BAL,6.114285714285714,rotoguru_gid
D'Ernest Johnson,RB,CLE,3000,5746,RB,CLE@DEN,2.1714285714285713,rotoguru_gid
Buddy Howell,RB,HOU,3000,5763,RB,HOU@JAX,0.0,rotoguru_gid
Travis Homer,RB,SEA,3000,5738,RB,SEA@TB,0.0,rotoguru_gid
Javorius Allen,RB,NYG,3000,5370,RB,NYG@DAL,0.0,rotoguru_gid
Derek Watt,RB,LAC,3000,5504,RB,LAC@GB,0.8375,rotoguru_gid
Roosevelt Nix,RB,PIT,3000,5403,RB,PIT@IND,1.2,rotoguru_gid
Alex Armah,RB,CAR,3000,5644,RB,CAR@TEN,1.3571428571428572,rotoguru_gid
Taiwan Jones,RB,HOU,3000,2820,RB,HOU@JAX,0.0,rotoguru_gid
Rod Smith,RB,TEN,3000,3191,RB,TEN@CAR,0.0,rotoguru_gid
Patrick DiMarco,RB,BUF,3000,2805,RB,BUF@WAS,1.1999999999999997,rotoguru_gid
Ty Montgomery,RB,NYJ,4500,5392,RB,NYJ@MIA,1.885714285714286,rotoguru_gid
Andy Janovich,RB,DEN,3000,5482,RB,DEN@CLE,1.58,rotoguru_gid
Jordan Scarlett,RB,CAR,4200,5723,RB,CAR@TEN,0.18,rotoguru_gid
Jamize Olawale,RB,DAL,3100,2913,RB,DAL@NYG,0.0,rotoguru_gid
Wayne Gallman,RB,NYG,4300,5547,RB,NYG@DAL,6.8,rotoguru_gid
Dan Vitale,RB,GB,3000,5517,RB,GB@LAC,1.9625,rotoguru_gid
Raheem Mostert,RB,SF,3200,5414,RB,SF@ARI,7.528571428571429,rotoguru_gid
Zach Zenner,RB,ARI,3700,5397,RB,ARI@SF,2.0,rotoguru_gid
Tyler Lockett,WR,SEA,7500,5386,WR,SEA@TB,17.0875,rotoguru_gid
Mike Evans,WR,TB,7200,5253,WR,TB@SEA,21.17142857142857,rotoguru_gid
D.K. Metcalf,WR,SEA,5700,5725,WR,SEA@TB,10.825,rotoguru_gid
Marvin Jones,WR,DET,6000,5168,WR,DET@LV,15.471428571428572,rotoguru_gid
Tyreek Hill,WR,KC,7400,5485,WR,KC@MIN,14.9,rotoguru_gid
Emmanuel Sanders,WR,SF,6100,3983,WR,SF@ARI,12.025,rotoguru_gid
Kenny Golladay,WR,DET,7700,5554,WR,DET@LV,17.97142857142857,rotoguru_gid
Preston Williams,WR,MIA,4200,5755,WR,MIA@NYJ,9.657142857142857,rotoguru_gid
Mohamed Sanu,WR,NE,4500,5159,WR,NE@BAL,9.3625,rotoguru_gid
Jamison Crowder,WR,NYJ,5300,5410,WR,NYJ@MIA,9.657142857142857,rotoguru_gid
D.J. Moore,WR,CAR,4800,5633,WR,CAR@TEN,13.114285714285714,rotoguru_gid
