Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Ryan Fitzpatrick,QB,MIA,5400,1242,QB,MIA@PHI,13.794,rotoguru_gid
Deshaun Watson,QB,HOU,6300,1518,QB,HOU@NE,23.36909090909091,rotoguru_gid
Carson Wentz,QB,PHI,5800,1514,QB,PHI@MIA,17.363636363636363,rotoguru_gid
Tom Brady,QB,NE,6100,1131,QB,NE@HOU,18.325454545454548,rotoguru_gid
Aaron Rodgers,QB,GB,6500,1252,QB,GB@NYG,19.18909090909091,rotoguru_gid
Jared Goff,QB,LA,6000,1490,QB,LA@ARI,15.42181818181818,rotoguru_gid
Mitchell Trubisky,QB,CHI,5300,1519,QB,CHI@DET,12.292,rotoguru_gid
Dak Prescott,QB,DAL,5700,1501,QB,DAL@BUF,23.725454545454546,rotoguru_gid
Lamar Jackson,QB,BAL,7000,1527,QB,BAL@SF,29.48909090909091,rotoguru_gid
Kyle Allen,QB,CAR,5500,1536,QB,CAR@WAS,14.906666666666666,rotoguru_gid
Josh Allen,QB,BUF,6200,1529,QB,BUF@DAL,20.736363636363638,rotoguru_gid
Matt Ryan,QB,ATL,6400,1301,QB,ATL@NO,21.386000000000003,rotoguru_gid
Patrick Mahomes II,QB,KC,7400,1523,QB,KC@LV,24.046666666666667,rotoguru_gid
Taysom Hill,QB,NO,4000,1530,QB,NO@ATL,4.545454545454546,rotoguru_gid
David Blough,QB,DET,4200,1546,QB,DET@CHI,,rotoguru_gid
Kirk Cousins,QB,MIN,6400,1415,QB,MIN@SEA,19.38181818181818,rotoguru_gid
Russell Wilson,QB,SEA,6600,1412,QB,SEA@MIN,24.05636363636364,rotoguru_gid
Jacoby Brissett,QB,IND,5900,1496,QB,IND@TEN,16.824,rotoguru_gid
Philip Rivers,QB,LAC,5500,1231,QB,LAC@DEN,17.56,rotoguru_gid
Ryan Tannehill,QB,TEN,5700,1410,QB,TEN@IND,18.442857142857143,rotoguru_gid
Kyler Murray,QB,ARI,6400,1537,QB,ARI@LA,21.53818181818182,rotoguru_gid
Drew Lock,QB,DEN,4800,1547,QB,DEN@LAC,,rotoguru_gid
Andy Dalton,QB,CIN,4700,1403,QB,CIN@NYJ,18.5175,rotoguru_gid
Jameis Winston,QB,TB,6300,1465,QB,TB@JAX,22.69454545454545,rotoguru_gid
Devlin Hodges,QB,PIT,5100,1543,QB,PIT@CLE,7.539999999999999,rotoguru_gid
