Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Tom Brady,QB,TB,7200,1131,QB,TB@ATL,24.674545454545456,rotoguru_gid
Kyler Murray,QB,ARI,7500,1537,QB,ARI@CHI,23.8425,rotoguru_gid
Justin Herbert,QB,LAC,6700,1552,QB,LAC@CIN,24.954545454545453,rotoguru_gid
Taysom Hill,QB,NO,5000,1530,QB,NO@DAL,5.548571428571429,rotoguru_gid
Kirk Cousins,QB,MIN,6500,1415,QB,MIN@DET,21.22,rotoguru_gid
Matthew Stafford,QB,LA,7300,1340,QB,LA@JAX,23.30363636363636,rotoguru_gid
Joe Burrow,QB,CIN,6300,1550,QB,CIN@LAC,18.972727272727273,rotoguru_gid
Zach Wilson,QB,NYJ,5200,1566,QB,NYJ@PHI,10.145714285714286,rotoguru_gid
Jared Goff,QB,DET,5200,1490,QB,DET@MIN,13.88,rotoguru_gid
Ben Roethlisberger,QB,PIT,5000,1232,QB,PIT@BAL,15.047999999999998,rotoguru_gid
Gardner Minshew,QB,PHI,4000,1540,QB,PHI@NYJ,0.44,rotoguru_gid
Lamar Jackson,QB,BAL,7800,1527,QB,BAL@PIT,24.818,rotoguru_gid
Jimmy Garoppolo,QB,SF,5700,1452,QB,SF@SEA,16.968,rotoguru_gid
Tua Tagovailoa,QB,MIA,5500,1551,QB,MIA@NYG,16.48,rotoguru_gid
Russell Wilson,QB,SEA,6400,1412,QB,SEA@SF,17.28,rotoguru_gid
Taylor Heinicke,QB,WAS,5600,1487,QB,WAS@LV,17.747272727272726,rotoguru_gid
Andy Dalton,QB,CHI,5300,1403,QB,CHI@ARI,10.484,rotoguru_gid
Teddy Bridgewater,QB,DEN,5400,1439,QB,DEN@KC,16.60181818181818,rotoguru_gid
Patrick Mahomes II,QB,KC,7700,1523,QB,KC@DEN,23.254545454545454,rotoguru_gid
Josh Allen,QB,BUF,7900,1529,QB,BUF@NE,25.74,rotoguru_gid
Derek Carr,QB,LV,6000,1441,QB,LV@WAS,19.896363636363635,rotoguru_gid
Dak Prescott,QB,DAL,7100,1501,QB,DAL@NO,22.568,rotoguru_gid
Matt Ryan,QB,ATL,5600,1301,QB,ATL@TB,16.36181818181818,rotoguru_gid
Carson Wentz,QB,IND,6100,1514,QB,IND@HOU,18.041666666666668,rotoguru_gid
Trevor Lawrence,QB,JAX,5100,1565,QB,JAX@LA,14.714545454545457,rotoguru_gid
Mike Glennon,QB,NYG,4000,1420,QB,NYG@MIA,10.04,rotoguru_gid
Davis Mills,QB,HOU,4900,1574,QB,HOU@IND,11.725714285714286,rotoguru_gid
Tyrod Taylor,QB,HOU,5300,1400,QB,HOU@IND,16.887999999999998,rotoguru_gid
Mac Jones,QB,NE,5300,1572,QB,NE@BUF,15.428333333333333,rotoguru_gid
C.J. Beathard,QB,JAX,4000,1520,QB,JAX@LA,1.32,rotoguru_gid
John Wolford,QB,LA,4000,1563,QB,LA@JAX,-0.45000000000000007,rotoguru_gid
Marcus Mariota,QB,LV,4900,1466,QB,LV@WAS,2.1,rotoguru_gid
Feleipe Franks,QB,ATL,4000,1575,QB,ATL@TB,-0.06666666666666667,rotoguru_gid
Sam Ehlinger,QB,IND,4000,1570,QB,IND@HOU,0.5,rotoguru_gid
Javonte Williams,RB,DEN,5500,5905,RB,DEN@KC,11.19090909090909,rotoguru_gid
Jonathan Taylor,RB,IND,9200,5820,RB,IND@HOU,25.508333333333336,rotoguru_gid
David Montgomery,RB,CHI,5600,5713,RB,CHI@ARI,11.7375,rotoguru_gid
Sony Michel,RB,LA,4300,5615,RB,LA@JAX,5.336363636363637,rotoguru_gid
Josh Jacobs,RB,LV,6000,5712,RB,LV@WAS,14.2,rotoguru_gid
Leonard Fournette,RB,TB,7300,5534,RB,TB@ATL,18.12727272727273,rotoguru_gid
Antonio Gibson,RB,WAS,5700,5827,RB,WAS@LV,14.045454545454545,rotoguru_gid
Alexander Mattison,RB,MIN,7600,5720,RB,MIN@DET,7.672727272727273,rotoguru_gid
Devonta Freeman,RB,BAL,5500,2930,RB,BAL@PIT,8.690000000000001,rotoguru_gid
Miles Sanders,RB,PHI,5200,5714,RB,PHI@NYJ,8.733333333333333,rotoguru_gid
Damien Harris,RB,NE,5900,5715,RB,NE@BUF,12.79090909090909,rotoguru_gid
Kenny Gainwell,RB,PHI,4200,5910,RB,PHI@NYJ,7.636363636363637,rotoguru_gid
Austin Ekeler,RB,LAC,8300,5575,RB,LAC@CIN,22.427272727272726,rotoguru_gid
James Conner,RB,ARI,5900,5537,RB,ARI@CHI,15.345454545454546,rotoguru_gid
Travis Homer,RB,SEA,4200,5738,RB,SEA@SF,3.6399999999999997,rotoguru_gid
Elijah Mitchell,RB,SF,6000,5947,RB,SF@SEA,16.2625,rotoguru_gid
Mike Davis,RB,ATL,4700,5320,RB,ATL@TB,7.963636363636363,rotoguru_gid
Najee Harris,RB,PIT,7700,5904,RB,PIT@BAL,18.990909090909092,rotoguru_gid
Tony Pollard,RB,DAL,6500,5718,RB,DAL@NO,11.154545454545454,rotoguru_gid
Saquon Barkley,RB,NYG,6300,5614,RB,NYG@MIA,10.675,rotoguru_gid
Cordarrelle Patterson,RB,ATL,7000,5208,RB,ATL@TB,19.21,rotoguru_gid
Clyde Edwards-Helaire,RB,KC,5800,5818,RB,KC@DEN,12.683333333333332,rotoguru_gid
Darrel Williams,RB,KC,4900,5708,RB,KC@DEN,11.727272727272727,rotoguru_gid
Tevin Coleman,RB,NYJ,4500,2994,RB,NYJ@PHI,4.014285714285714,rotoguru_gid
Joe Mixon,RB,CIN,8100,5535,RB,CIN@LAC,20.418181818181818,rotoguru_gid
Devontae Booker,RB,NYG,4900,5468,RB,NYG@MIA,9.23,rotoguru_gid
Jamaal Williams,RB,DET,5400,5541,RB,DET@MIN,9.277777777777779,rotoguru_gid
Nyheim Hines,RB,IND,4000,5623,RB,IND@HOU,7.141666666666667,rotoguru_gid
Carlos Hyde,RB,JAX,4200,2933,RB,JAX@LA,3.7700000000000005,rotoguru_gid
Deon Jackson,RB,IND,4000,5972,RB,IND@HOU,0.6,rotoguru_gid
Rhamondre Stevenson,RB,NE,5000,5918,RB,NE@BUF,9.8375,rotoguru_gid
Adrian Peterson,RB,SEA,0,2553,RB,SEA@SF,6.333333333333333,rotoguru_gid
Rashaad Penny,RB,SEA,4000,5618,RB,SEA@SF,1.075,rotoguru_gid
Myles Gaskin,RB,MIA,5800,5789,RB,MIA@NYG,12.783333333333333,rotoguru_gid
Ezekiel Elliott,RB,DAL,7900,5444,RB,DAL@NO,17.814545454545456,rotoguru_gid
Brandon Bolden,RB,NE,4200,2874,RB,NE@BUF,6.724999999999999,rotoguru_gid
Mike Boone,RB,DEN,4000,5662,RB,DEN@KC,0.325,rotoguru_gid
Samaje Perine,RB,CIN,4000,5538,RB,CIN@LAC,5.85,rotoguru_gid
Rex Burkhead,RB,HOU,4800,2890,RB,HOU@IND,3.0100000000000002,rotoguru_gid
Latavius Murray,RB,BAL,5100,2899,RB,BAL@PIT,7.3,rotoguru_gid
