Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status
RB,D'Andre Swift (44069788),D'Andre Swift,44069788,RB/FLEX,6100,CHI@CAR 09/13/2026 01:00PM ET,CHI,14.7,Q
WR,Tetairoa McMillan (44069960),Tetairoa McMillan,44069960,WR/FLEX,6100,CHI@CAR 09/13/2026 01:00PM ET,CAR,12.9,
QB,Jared Goff (44069723),Jared Goff,44069723,QB,6000,NO@DET 09/13/2026 01:00PM ET,DET,19.3,
RB,David Montgomery (44069790),David Montgomery,44069790,RB/FLEX,6000,BUF@HOU 09/13/2026 01:00PM ET,HOU,10.1,
WR,Jameson Williams (44069962),Jameson Williams,44069962,WR/FLEX,6000,NO@DET 09/13/2026 01:00PM ET,DET,13.6,
QB,Baker Mayfield (44069724),Baker Mayfield,44069724,QB,5900,TB@CIN 09/13/2026 01:00PM ET,TB,17.2,
RB,Travis Etienne Jr. (44069792),Travis Etienne Jr.,44069792,RB/FLEX,5900,NO@DET 09/13/2026 01:00PM ET,NO,15.7,
QB,Trevor Lawrence (44069725),Trevor Lawrence,44069725,QB,5800,CLE@JAX 09/13/2026 01:00PM ET,JAX,21,
RB,Bhayshul Tuten (44069794),Bhayshul Tuten,44069794,RB/FLEX,5800,CLE@JAX 09/13/2026 01:00PM ET,JAX,5.9,Q
WR,Garrett Wilson (44069964),Garrett Wilson,44069964,WR/FLEX,5800,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,14.2,
RB,Bucky Irving (44069796),Bucky Irving,44069796,RB/FLEX,5700,TB@CIN 09/13/2026 01:00PM ET,TB,14.3,
WR,Alec Pierce (44069966),Alec Pierce,44069966,WR/FLEX,5700,BAL@IND 09/13/2026 01:00PM ET,IND,12.6,
QB,Tyler Shough (44069726),Tyler Shough,44069726,QB,5600,NO@DET 09/13/2026 01:00PM ET,NO,15.6,
RB,Tony Pollard (44069798),Tony Pollard,44069798,RB/FLEX,5600,NYJ@TEN 09/13/2026 01:00PM ET,TEN,11.6,
WR,Parker Washington (44069968),Parker Washington,44069968,WR/FLEX,5600,CLE@JAX 09/13/2026 01:00PM ET,JAX,12.8,
WR,DJ Moore (44069970),DJ Moore,44069970,WR/FLEX,5600,BUF@HOU 09/13/2026 01:00PM ET,BUF,10.8,
RB,Chuba Hubbard (44069800),Chuba Hubbard,44069800,RB/FLEX,5500,CHI@CAR 09/13/2026 01:00PM ET,CAR,9.1,Q
RB,Quinshon Judkins (44069802),Quinshon Judkins,44069802,RB/FLEX,5500,CLE@JAX 09/13/2026 01:00PM ET,CLE,12.3,
WR,Luther Burden III (44069972),Luther Burden III,44069972,WR/FLEX,5500,CHI@CAR 09/13/2026 01:00PM ET,CHI,8.6,Q
WR,Brian Thomas Jr. (44069974),Brian Thomas Jr.,44069974,WR/FLEX,5500,CLE@JAX 09/13/2026 01:00PM ET,JAX,9.9,
QB,Daniel Jones (44069727),Daniel Jones,44069727,QB,5400,BAL@IND 09/13/2026 01:00PM ET,IND,18.7,
RB,Jaylen Warren (44069804),Jaylen Warren,44069804,RB/FLEX,5400,ATL@PIT 09/13/2026 01:00PM ET,PIT,13.5,
WR,Rome Odunze (44069976),Rome Odunze,44069976,WR/FLEX,5400,CHI@CAR 09/13/2026 01:00PM ET,CHI,11.8,Q
WR,DK Metcalf (44069978),DK Metcalf,44069978,WR/FLEX,5400,ATL@PIT 09/13/2026 01:00PM ET,PIT,12.5,Q
QB,Aaron Rodgers (44069728),Aaron Rodgers,44069728,QB,5300,ATL@PIT 09/13/2026 01:00PM ET,PIT,14.1,
WR,Carnell Tate (44069980),Carnell Tate,44069980,WR/FLEX,5300,NYJ@TEN 09/13/2026 01:00PM ET,TEN,0,Q
TE,Colston Loveland (44070238),Colston Loveland,44070238,TE/FLEX,5300,CHI@CAR 09/13/2026 01:00PM ET,CHI,11.4,
QB,Bryce Young (44069729),Bryce Young,44069729,QB,5200,CHI@CAR 09/13/2026 01:00PM ET,CAR,15.4,
QB,C.J. Stroud (44069730),C.J. Stroud,44069730,QB,5200,BUF@HOU 09/13/2026 01:00PM ET,HOU,15,
RB,Rico Dowdle (44069806),Rico Dowdle,44069806,RB/FLEX,5200,ATL@PIT 09/13/2026 01:00PM ET,PIT,12.7,
RB,Kenny Gainwell (44069808),Kenny Gainwell,44069808,RB/FLEX,5200,TB@CIN 09/13/2026 01:00PM ET,TB,12.8,
WR,Josh Downs (44069982),Josh Downs,44069982,WR/FLEX,5200,BAL@IND 09/13/2026 01:00PM ET,IND,8.6,Q
WR,Chris Godwin Jr. (44069984),Chris Godwin Jr.,44069984,WR/FLEX,5200,TB@CIN 09/13/2026 01:00PM ET,TB,9.6,
QB,Cam Ward (44069731),Cam Ward,44069731,QB,5100,NYJ@TEN 09/13/2026 01:00PM ET,TEN,11.8,
RB,Kyle Monangai (44069810),Kyle Monangai,44069810,RB/FLEX,5100,CHI@CAR 09/13/2026 01:00PM ET,CHI,8.9,Q
RB,Tyjae Spears (44069812),Tyjae Spears,44069812,RB/FLEX,5100,NYJ@TEN 09/13/2026 01:00PM ET,TEN,8.6,
RB,Chris Rodriguez Jr. (44069814),Chris Rodriguez Jr.,44069814,RB/FLEX,5100,CLE@JAX 09/13/2026 01:00PM ET,JAX,7.1,
WR,Jordyn Tyson (44069986),Jordyn Tyson,44069986,WR/FLEX,5100,NO@DET 09/13/2026 01:00PM ET,NO,0,IR
RB,Jonathon Brooks (44069816),Jonathon Brooks,44069816,RB/FLEX,5000,CHI@CAR 09/13/2026 01:00PM ET,CAR,0,Q
RB,Isiah Pacheco (44069818),Isiah Pacheco,44069818,RB/FLEX,5000,NO@DET 09/13/2026 01:00PM ET,DET,6.7,IR
RB,Woody Marks (44069820),Woody Marks,44069820,RB/FLEX,5000,BUF@HOU 09/13/2026 01:00PM ET,HOU,9.8,
WR,Jakobi Meyers (44069988),Jakobi Meyers,44069988,WR/FLEX,5000,CLE@JAX 09/13/2026 01:00PM ET,JAX,10.5,Q
QB,Anthony Richardson Sr. (44069732),Anthony Richardson Sr.,44069732,QB,4900,BAL@IND 09/13/2026 01:00PM ET,IND,1.1,
RB,Alvin Kamara (44069822),Alvin Kamara,44069822,RB/FLEX,4900,NO@DET 09/13/2026 01:00PM ET,NO,9.3,Q
WR,Michael Pittman Jr. (44069990),Michael Pittman Jr.,44069990,WR/FLEX,4900,ATL@PIT 09/13/2026 01:00PM ET,PIT,12.1,Q
TE,Tyler Warren (44070240),Tyler Warren,44070240,TE/FLEX,4900,BAL@IND 09/13/2026 01:00PM ET,IND,11.1,Q
QB,Tua Tagovailoa (44069733),Tua Tagovailoa,44069733,QB,4800,ATL@PIT 09/13/2026 01:00PM ET,ATL,12.8,
QB,Michael Penix Jr. (44069734),Michael Penix Jr.,44069734,QB,4800,ATL@PIT 09/13/2026 01:00PM ET,ATL,14.3,OUT
RB,Nick Singleton (44069824),Nick Singleton,44069824,RB/FLEX,4800,NYJ@TEN 09/13/2026 01:00PM ET,TEN,0,
WR,Wan'Dale Robinson (44069992),Wan'Dale Robinson,44069992,WR/FLEX,4800,NYJ@TEN 09/13/2026 01:00PM ET,TEN,14.2,Q
WR,Khalil Shakir (44069994),Khalil Shakir,44069994,WR/FLEX,4800,BUF@HOU 09/13/2026 01:00PM ET,BUF,11.4,Q
QB,Deshaun Watson (44069735),Deshaun Watson,44069735,QB,4700,CLE@JAX 09/13/2026 01:00PM ET,CLE,0,
QB,Shedeur Sanders (44069736),Shedeur Sanders,44069736,QB,4700,CLE@JAX 09/13/2026 01:00PM ET,CLE,12.4,
RB,Brian Robinson Jr. (44069826),Brian Robinson Jr.,44069826,RB/FLEX,4700,ATL@PIT 09/13/2026 01:00PM ET,ATL,3.4,
RB,Braelon Allen (44069828),Braelon Allen,44069828,RB/FLEX,4700,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,4.1,
RB,Dylan Sampson (44069830),Dylan Sampson,44069830,RB/FLEX,4700,CLE@JAX 09/13/2026 01:00PM ET,CLE,5.9,
RB,Sean Tucker (44069832),Sean Tucker,44069832,RB/FLEX,4700,TB@CIN 09/13/2026 01:00PM ET,TB,5.6,Q
WR,Keenan Allen (44069996),Keenan Allen,44069996,WR/FLEX,4700,BAL@IND 09/13/2026 01:00PM ET,IND,10.6,
TE,Kyle Pitts Sr. (44070242),Kyle Pitts Sr.,44070242,TE/FLEX,4700,ATL@PIT 09/13/2026 01:00PM ET,ATL,12.6,
QB,Geno Smith (44069737),Geno Smith,44069737,QB,4600,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,13,
RB,Ray Davis (44069834),Ray Davis,44069834,RB/FLEX,4600,BUF@HOU 09/13/2026 01:00PM ET,BUF,3.8,
RB,Samaje Perine (44069836),Samaje Perine,44069836,RB/FLEX,4600,TB@CIN 09/13/2026 01:00PM ET,CIN,5.3,
WR,Jalen Coker (44069998),Jalen Coker,44069998,WR/FLEX,4600,CHI@CAR 09/13/2026 01:00PM ET,CAR,10.2,
WR,KC Concepcion (44070000),KC Concepcion,44070000,WR/FLEX,4600,CLE@JAX 09/13/2026 01:00PM ET,CLE,0,
TE,Dalton Kincaid (44070244),Dalton Kincaid,44070244,TE/FLEX,4600,BUF@HOU 09/13/2026 01:00PM ET,BUF,11.7,
RB,Trevor Etienne (44069838),Trevor Etienne,44069838,RB/FLEX,4500,CHI@CAR 09/13/2026 01:00PM ET,CAR,0.7,IR
RB,Jawhar Jordan (44069840),Jawhar Jordan,44069840,RB/FLEX,4500,BUF@HOU 09/13/2026 01:00PM ET,HOU,8.2,
WR,Calvin Ridley (44070002),Calvin Ridley,44070002,WR/FLEX,4500,NYJ@TEN 09/13/2026 01:00PM ET,TEN,7.2,
WR,Kayshon Boutte (44070004),Kayshon Boutte,44070004,WR/FLEX,4500,BUF@HOU 09/13/2026 01:00PM ET,HOU,8.8,
WR,Jayden Higgins (44070006),Jayden Higgins,44070006,WR/FLEX,4500,BUF@HOU 09/13/2026 01:00PM ET,HOU,7.8,IR
QB,Riley Leonard (44069738),Riley Leonard,44069738,QB,4400,BAL@IND 09/13/2026 01:00PM ET,IND,6.8,
QB,Joe Flacco (44069739),Joe Flacco,44069739,QB,4400,TB@CIN 09/13/2026 01:00PM ET,CIN,12.7,
WR,Denzel Boston (44070008),Denzel Boston,44070008,WR/FLEX,4400,CLE@JAX 09/13/2026 01:00PM ET,CLE,0,
WR,Jalen McMillan (44070010),Jalen McMillan,44070010,WR/FLEX,4400,TB@CIN 09/13/2026 01:00PM ET,TB,8.2,Q
TE,Sam LaPorta (44070246),Sam LaPorta,44070246,TE/FLEX,4400,NO@DET 09/13/2026 01:00PM ET,DET,11.9,Q
QB,Tyler Huntley (44069740),Tyler Huntley,44069740,QB,4300,BAL@IND 09/13/2026 01:00PM ET,BAL,8,
RB,LeQuint Allen Jr. (44069842),LeQuint Allen Jr.,44069842,RB/FLEX,4300,CLE@JAX 09/13/2026 01:00PM ET,JAX,1.5,Q
RB,Seth McGowan (44069844),Seth McGowan,44069844,RB/FLEX,4300,BAL@IND 09/13/2026 01:00PM ET,IND,0,
RB,DJ Giddens (44069846),DJ Giddens,44069846,RB/FLEX,4300,BAL@IND 09/13/2026 01:00PM ET,IND,1.1,
QB,Davis Mills (44069741),Davis Mills,44069741,QB,4200,BUF@HOU 09/13/2026 01:00PM ET,HOU,11.6,
RB,Isaiah Davis (44069848),Isaiah Davis,44069848,RB/FLEX,4200,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,4.5,Q
RB,Ty Johnson (44069850),Ty Johnson,44069850,RB/FLEX,4200,BUF@HOU 09/13/2026 01:00PM ET,BUF,5.9,Q
RB,Justice Hill (44069852),Justice Hill,44069852,RB/FLEX,4200,BAL@IND 09/13/2026 01:00PM ET,BAL,6.5,
RB,Rasheen Ali (44069854),Rasheen Ali,44069854,RB/FLEX,4200,BAL@IND 09/13/2026 01:00PM ET,BAL,1.6,
TE,Harold Fannin Jr. (44070248),Harold Fannin Jr.,44070248,TE/FLEX,4200,CLE@JAX 09/13/2026 01:00PM ET,CLE,11.9,
RB,Tahj Brooks (44069856),Tahj Brooks,44069856,RB/FLEX,4100,TB@CIN 09/13/2026 01:00PM ET,CIN,0.4,
WR,Omar Cooper Jr. (44070012),Omar Cooper Jr.,44070012,WR/FLEX,4100,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,0,
WR,Jerry Jeudy (44070014),Jerry Jeudy,44070014,WR/FLEX,4100,CLE@JAX 09/13/2026 01:00PM ET,CLE,7.2,
QB,Kenny Pickett (44069742),Kenny Pickett,44069742,QB,4000,CHI@CAR 09/13/2026 01:00PM ET,CAR,1.8,
QB,Haynes King (44069743),Haynes King,44069743,QB,4000,CHI@CAR 09/13/2026 01:00PM ET,CAR,0,Q
QB,Tyson Bagent (44069744),Tyson Bagent,44069744,QB,4000,CHI@CAR 09/13/2026 01:00PM ET,CHI,0.9,
QB,Case Keenum (44069745),Case Keenum,44069745,QB,4000,CHI@CAR 09/13/2026 01:00PM ET,CHI,0,
QB,Mason Rudolph (44069746),Mason Rudolph,44069746,QB,4000,ATL@PIT 09/13/2026 01:00PM ET,PIT,3,
QB,Will Howard (44069747),Will Howard,44069747,QB,4000,ATL@PIT 09/13/2026 01:00PM ET,PIT,0,
QB,Drew Allar (44069748),Drew Allar,44069748,QB,4000,ATL@PIT 09/13/2026 01:00PM ET,PIT,0,
QB,Cooper Rush (44069749),Cooper Rush,44069749,QB,4000,ATL@PIT 09/13/2026 01:00PM ET,ATL,1.7,
QB,Jack Strand (44069750),Jack Strand,44069750,QB,4000,ATL@PIT 09/13/2026 01:00PM ET,ATL,0,
QB,Cade Klubnik (44069751),Cade Klubnik,44069751,QB,4000,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,0,
QB,Bailey Zappe (44069752),Bailey Zappe,44069752,QB,4000,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,0,
QB,Mitchell Trubisky (44069753),Mitchell Trubisky,44069753,QB,4000,NYJ@TEN 09/13/2026 01:00PM ET,TEN,7.8,Q
QB,Hendon Hooker (44069754),Hendon Hooker,44069754,QB,4000,NYJ@TEN 09/13/2026 01:00PM ET,TEN,0,
QB,Quinn Ewers (44069755),Quinn Ewers,44069755,QB,4000,CLE@JAX 09/13/2026 01:00PM ET,JAX,9,
QB,Carter Bradley (44069756),Carter Bradley,44069756,QB,4000,CLE@JAX 09/13/2026 01:00PM ET,JAX,0,Q
QB,Nick Mullens (44069757),Nick Mullens,44069757,QB,4000,CLE@JAX 09/13/2026 01:00PM ET,JAX,-0,
QB,Joey Aguilar (44069758),Joey Aguilar,44069758,QB,4000,CLE@JAX 09/13/2026 01:00PM ET,JAX,0,
QB,Taylen Green (44069759),Taylen Green,44069759,QB,4000,CLE@JAX 09/13/2026 01:00PM ET,CLE,0,
QB,Dillon Gabriel (44069760),Dillon Gabriel,44069760,QB,4000,CLE@JAX 09/13/2026 01:00PM ET,CLE,7.2,IR
QB,Spencer Rattler (44069761),Spencer Rattler,44069761,QB,4000,NO@DET 09/13/2026 01:00PM ET,NO,11.8,
QB,Zach Wilson (44069762),Zach Wilson,44069762,QB,4000,NO@DET 09/13/2026 01:00PM ET,NO,0.3,
QB,Joshua Dobbs (44069763),Joshua Dobbs,44069763,QB,4000,NO@DET 09/13/2026 01:00PM ET,DET,0.5,
QB,Luke Altmyer (44069764),Luke Altmyer,44069764,QB,4000,NO@DET 09/13/2026 01:00PM ET,DET,0,
QB,Graham Mertz (44069765),Graham Mertz,44069765,QB,4000,BUF@HOU 09/13/2026 01:00PM ET,HOU,0,IR
QB,Kyle Allen (44069766),Kyle Allen,44069766,QB,4000,BUF@HOU 09/13/2026 01:00PM ET,BUF,-0.1,
QB,Shane Buechele (44069767),Shane Buechele,44069767,QB,4000,BUF@HOU 09/13/2026 01:00PM ET,BUF,3.9,
QB,Joe Fagnano (44069768),Joe Fagnano,44069768,QB,4000,BAL@IND 09/13/2026 01:00PM ET,BAL,0,
QB,Skylar Thompson (44069769),Skylar Thompson,44069769,QB,4000,BAL@IND 09/13/2026 01:00PM ET,BAL,0,IR
QB,Jalon Daniels (44069770),Jalon Daniels,44069770,QB,4000,TB@CIN 09/13/2026 01:00PM ET,TB,0,
QB,Easton Stick (44069771),Easton Stick,44069771,QB,4000,TB@CIN 09/13/2026 01:00PM ET,TB,0,
QB,Sean Clifford (44069772),Sean Clifford,44069772,QB,4000,TB@CIN 09/13/2026 01:00PM ET,CIN,0,
QB,Josh Johnson (44069773),Josh Johnson,44069773,QB,4000,TB@CIN 09/13/2026 01:00PM ET,CIN,5.5,
RB,AJ Dillon (44069858),AJ Dillon,44069858,RB/FLEX,4000,CHI@CAR 09/13/2026 01:00PM ET,CAR,1.4,
RB,Anthony Tyus III (44069860),Anthony Tyus III,44069860,RB/FLEX,4000,CHI@CAR 09/13/2026 01:00PM ET,CAR,0,
RB,Ahmani Marshall (44069862),Ahmani Marshall,44069862,RB/FLEX,4000,CHI@CAR 09/13/2026 01:00PM ET,CAR,0,
RB,Roschon Johnson (44069864),Roschon Johnson,44069864,RB/FLEX,4000,CHI@CAR 09/13/2026 01:00PM ET,CHI,0.2,
RB,Brittain Brown (44069866),Brittain Brown,44069866,RB/FLEX,4000,CHI@CAR 09/13/2026 01:00PM ET,CHI,3.2,IR
RB,Salvon Ahmed (44069868),Salvon Ahmed,44069868,RB/FLEX,4000,CHI@CAR 09/13/2026 01:00PM ET,CHI,0,
RB,Zavier Scott (44069870),Zavier Scott,44069870,RB/FLEX,4000,CHI@CAR 09/13/2026 01:00PM ET,CHI,2.5,
RB,Eli Heidenreich (44069872),Eli Heidenreich,44069872,RB/FLEX,4000,ATL@PIT 09/13/2026 01:00PM ET,PIT,0,
RB,Lew Nichols (44069874),Lew Nichols,44069874,RB/FLEX,4000,ATL@PIT 09/13/2026 01:00PM ET,PIT,0,
RB,Riley Nowakowski (44069876),Riley Nowakowski,44069876,RB/FLEX,4000,ATL@PIT 09/13/2026 01:00PM ET,PIT,0,
RB,Travis Homer (44069878),Travis Homer,44069878,RB/FLEX,4000,ATL@PIT 09/13/2026 01:00PM ET,PIT,-0,
RB,Trey Sermon (44069880),Trey Sermon,44069880,RB/FLEX,4000,ATL@PIT 09/13/2026 01:00PM ET,ATL,0,IR
RB,Tyler Goodson (44069882),Tyler Goodson,44069882,RB/FLEX,4000,ATL@PIT 09/13/2026 01:00PM ET,ATL,0.5,
RB,Cash Jones (44069884),Cash Jones,44069884,RB/FLEX,4000,ATL@PIT 09/13/2026 01:00PM ET,ATL,0,
RB,Kene Nwangwu (44069886),Kene Nwangwu,44069886,RB/FLEX,4000,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,0.9,
RB,Chip Trayanum (44069888),Chip Trayanum,44069888,RB/FLEX,4000,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,0,IR
RB,Al-Jay Henderson (44069890),Al-Jay Henderson,44069890,RB/FLEX,4000,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,0,
RB,Andrew Beck (44069892),Andrew Beck,44069892,RB/FLEX,4000,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,1.4,
RB,Julius Chestnut (44069894),Julius Chestnut,44069894,RB/FLEX,4000,NYJ@TEN 09/13/2026 01:00PM ET,TEN,0.2,
RB,Kalel Mullings (44069896),Kalel Mullings,44069896,RB/FLEX,4000,NYJ@TEN 09/13/2026 01:00PM ET,TEN,0.1,
RB,Michael Carter (44069898),Michael Carter,44069898,RB/FLEX,4000,NYJ@TEN 09/13/2026 01:00PM ET,TEN,7.6,
RB,Ameer Abdullah (44069900),Ameer Abdullah,44069900,RB/FLEX,4000,CLE@JAX 09/13/2026 01:00PM ET,JAX,2.8,
RB,J'Mari Taylor (44069902),J'Mari Taylor,44069902,RB/FLEX,4000,CLE@JAX 09/13/2026 01:00PM ET,JAX,0,
RB,Raheim Sanders (44069904),Raheim Sanders,44069904,RB/FLEX,4000,CLE@JAX 09/13/2026 01:00PM ET,CLE,4.1,
RB,Jaleel McLaughlin (44069906),Jaleel McLaughlin,44069906,RB/FLEX,4000,CLE@JAX 09/13/2026 01:00PM ET,CLE,3.6,
RB,Michael Burton (44069908),Michael Burton,44069908,RB/FLEX,4000,CLE@JAX 09/13/2026 01:00PM ET,CLE,0,
RB,Kendre Miller (44069910),Kendre Miller,44069910,RB/FLEX,4000,NO@DET 09/13/2026 01:00PM ET,NO,4.8,Q
RB,Audric Estime (44069912),Audric Estime,44069912,RB/FLEX,4000,NO@DET 09/13/2026 01:00PM ET,NO,6.9,
RB,Ty Chandler (44069914),Ty Chandler,44069914,RB/FLEX,4000,NO@DET 09/13/2026 01:00PM ET,NO,2.9,IR
RB,CJ Donaldson (44069916),CJ Donaldson,44069916,RB/FLEX,4000,NO@DET 09/13/2026 01:00PM ET,NO,0,
RB,Zamir White (44069918),Zamir White,44069918,RB/FLEX,4000,NO@DET 09/13/2026 01:00PM ET,NO,1.6,
RB,Sione Vaki (44069920),Sione Vaki,44069920,RB/FLEX,4000,NO@DET 09/13/2026 01:00PM ET,DET,0,
RB,Jacob Saylors (44069922),Jacob Saylors,44069922,RB/FLEX,4000,NO@DET 09/13/2026 01:00PM ET,DET,0.1,
RB,British Brooks (44069924),British Brooks,44069924,RB/FLEX,4000,BUF@HOU 09/13/2026 01:00PM ET,HOU,0.5,Q
RB,Noah Whittington (44069926),Noah Whittington,44069926,RB/FLEX,4000,BUF@HOU 09/13/2026 01:00PM ET,HOU,0,
RB,Frank Gore Jr. (44069928),Frank Gore Jr.,44069928,RB/FLEX,4000,BUF@HOU 09/13/2026 01:00PM ET,BUF,0.8,
RB,Adam Randall (44069930),Adam Randall,44069930,RB/FLEX,4000,BAL@IND 09/13/2026 01:00PM ET,BAL,0,IR
RB,Jonathan Ward (44069932),Jonathan Ward,44069932,RB/FLEX,4000,BAL@IND 09/13/2026 01:00PM ET,BAL,0,
RB,Davon Booth (44069934),Davon Booth,44069934,RB/FLEX,4000,BAL@IND 09/13/2026 01:00PM ET,IND,0,
RB,Anderson Castle (44069936),Anderson Castle,44069936,RB/FLEX,4000,BAL@IND 09/13/2026 01:00PM ET,IND,0,
RB,Josh Williams (44069938),Josh Williams,44069938,RB/FLEX,4000,TB@CIN 09/13/2026 01:00PM ET,TB,0.4,
RB,Kentrel Bullock (44069940),Kentrel Bullock,44069940,RB/FLEX,4000,TB@CIN 09/13/2026 01:00PM ET,CIN,0,
RB,Kendall Milton (44069942),Kendall Milton,44069942,RB/FLEX,4000,TB@CIN 09/13/2026 01:00PM ET,CIN,0.2,
WR,Adonai Mitchell (44070016),Adonai Mitchell,44070016,WR/FLEX,4000,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,5.7,
WR,Keon Coleman (44070018),Keon Coleman,44070018,WR/FLEX,4000,BUF@HOU 09/13/2026 01:00PM ET,BUF,7.9,Q
QB,Mark Gronowski (44095891),Mark Gronowski,44095891,QB,4000,BUF@HOU 09/13/2026 01:00PM ET,HOU,0,
RB,Jabari Small (44095892),Jabari Small,44095892,RB/FLEX,4000,NO@DET 09/13/2026 01:00PM ET,DET,0,OUT
WR,Germie Bernard (44070020),Germie Bernard,44070020,WR/FLEX,3900,ATL@PIT 09/13/2026 01:00PM ET,PIT,0,
WR,Isaac TeSlaa (44070022),Isaac TeSlaa,44070022,WR/FLEX,3900,NO@DET 09/13/2026 01:00PM ET,DET,4.5,
WR,Rashod Bateman (44070024),Rashod Bateman,44070024,WR/FLEX,3900,BAL@IND 09/13/2026 01:00PM ET,BAL,4.3,
TE,Mark Andrews (44070250),Mark Andrews,44070250,TE/FLEX,3900,BAL@IND 09/13/2026 01:00PM ET,BAL,7.7,
WR,Zachariah Branch (44070026),Zachariah Branch,44070026,WR/FLEX,3800,ATL@PIT 09/13/2026 01:00PM ET,ATL,0,
TE,Kenyon Sadiq (44070252),Kenyon Sadiq,44070252,TE/FLEX,3800,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,0,Q
WR,Xavier Legette (44070028),Xavier Legette,44070028,WR/FLEX,3700,CHI@CAR 09/13/2026 01:00PM ET,CAR,5.7,Q
WR,Jahan Dotson (44070030),Jahan Dotson,44070030,WR/FLEX,3700,ATL@PIT 09/13/2026 01:00PM ET,ATL,2.8,
WR,Tank Dell (44070032),Tank Dell,44070032,WR/FLEX,3700,BUF@HOU 09/13/2026 01:00PM ET,HOU,0,IR
WR,Nick Westbrook-Ikhine (44070034),Nick Westbrook-Ikhine,44070034,WR/FLEX,3700,BAL@IND 09/13/2026 01:00PM ET,IND,1.3,
TE,Juwan Johnson (44070254),Juwan Johnson,44070254,TE/FLEX,3700,NO@DET 09/13/2026 01:00PM ET,NO,10.7,
TE,Cade Otton (44070256),Cade Otton,44070256,TE/FLEX,3700,TB@CIN 09/13/2026 01:00PM ET,TB,7.6,
WR,Zavion Thomas (44070036),Zavion Thomas,44070036,WR/FLEX,3600,CHI@CAR 09/13/2026 01:00PM ET,CHI,0,
