Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Drew Brees,QB,NO,8200,1151,QB,NO@BAL,21.174,rotoguru_gid
Peyton Manning,QB,DEN,9400,1081,QB,DEN@MIA,26.244,rotoguru_gid
Ryan Tannehill,QB,MIA,7200,1410,QB,MIA@DEN,18.086000000000002,rotoguru_gid
Eli Manning,QB,NYG,5800,1225,QB,NYG@DAL,17.419999999999998,rotoguru_gid
Tony Romo,QB,DAL,7500,1233,QB,DAL@NYG,17.962222222222223,rotoguru_gid
Tom Brady,QB,NE,8600,1131,QB,NE@DET,20.436,rotoguru_gid
Zach Mettenberger,QB,TEN,5300,1440,QB,TEN@PHI,11.305,rotoguru_gid
Teddy Bridgewater,QB,MIN,5100,1439,QB,MIN@GB,12.837142857142856,rotoguru_gid
Aaron Rodgers,QB,GB,9900,1252,QB,GB@MIN,25.532,rotoguru_gid
Russell Wilson,QB,SEA,7600,1412,QB,SEA@ARI,22.356,rotoguru_gid
Josh McCown,QB,TB,6600,1175,QB,TB@CHI,16.272,rotoguru_gid
Kyle Orton,QB,BUF,5600,1250,QB,BUF@NYJ,17.366666666666667,rotoguru_gid
Alex Smith,QB,KC,5600,1254,QB,KC@LV,14.648,rotoguru_gid
Mark Sanchez,QB,PHI,6800,1339,QB,PHI@TEN,19.866666666666664,rotoguru_gid
Matt Ryan,QB,ATL,6300,1301,QB,ATL@CLE,18.592,rotoguru_gid
Andrew Luck,QB,IND,9700,1409,QB,IND@JAX,28.792,rotoguru_gid
Colin Kaepernick,QB,SF,6500,1404,QB,SF@WAS,17.676,rotoguru_gid
Philip Rivers,QB,SDG,6600,1231,QB,SDG@LA,19.006,rotoguru_gid
Brian Hoyer,QB,CLE,5900,1336,QB,CLE@ATL,14.584,rotoguru_gid
Joe Flacco,QB,BAL,6700,1302,QB,BAL@NO,17.634,rotoguru_gid
Andy Dalton,QB,CIN,6300,1403,QB,CIN@HOU,15.98,rotoguru_gid
Matthew Stafford,QB,DET,6900,1340,QB,DET@NE,17.316,rotoguru_gid
Derek Carr,QB,LV,5200,1441,QB,LV@KC,13.459999999999999,rotoguru_gid
Shaun Hill,QB,LA,5100,1213,QB,LA@SDG,5.3133333333333335,rotoguru_gid
Jay Cutler,QB,CHI,7700,1263,QB,CHI@TB,20.89,rotoguru_gid
Drew Stanton,QB,ARI,5500,1290,QB,ARI@SEA,11.82,rotoguru_gid
Blake Bortles,QB,JAX,5600,1442,QB,JAX@IND,14.9,rotoguru_gid
Ryan Mallett,QB,HOU,5400,1401,QB,HOU@CIN,7.5200000000000005,rotoguru_gid
Robert Griffin III,QB,WAS,5800,1408,QB,WAS@SF,10.855,rotoguru_gid
Geno Smith,QB,NYJ,5000,1426,QB,NYJ@BUF,11.7125,rotoguru_gid
Michael Vick,QB,NYJ,6200,1155,QB,NYJ@BUF,5.6274999999999995,rotoguru_gid
E.J. Manuel,QB,BUF,5000,1421,QB,BUF@NYJ,15.43,rotoguru_gid
Matt Schaub,QB,LV,5000,1234,QB,LV@KC,-0.2,rotoguru_gid
Luke McCown,QB,NO,5000,1227,QB,NO@BAL,0.0,rotoguru_gid
Justin Forsett,RB,BAL,6500,2642,RB,BAL@NO,16.130000000000003,rotoguru_gid
C.J. Anderson,RB,DEN,6000,2924,RB,DEN@MIA,6.822222222222223,rotoguru_gid
Eddie Lacy,RB,GB,7300,2896,RB,GB@MIN,16.09,rotoguru_gid
Matt Forte,RB,CHI,9500,2613,RB,CHI@TB,24.68,rotoguru_gid
Latavius Murray,RB,LV,3000,2899,RB,LV@KC,1.49,rotoguru_gid
LeSean McCoy,RB,PHI,6200,2707,RB,PHI@TEN,12.389999999999999,rotoguru_gid
Alfred Morris,RB,WAS,5000,2871,RB,WAS@SF,12.65,rotoguru_gid
Ryan Mathews,RB,SDG,4600,2754,RB,SDG@LA,10.066666666666666,rotoguru_gid
Jamaal Charles,RB,KC,7900,2629,RB,KC@LV,18.733333333333334,rotoguru_gid
Isaiah Crowell,RB,CLE,3800,2969,RB,CLE@ATL,7.339999999999999,rotoguru_gid
Rashad Jennings,RB,NYG,5100,2658,RB,NYG@DAL,14.366666666666667,rotoguru_gid
DeMarco Murray,RB,DAL,8500,2831,RB,DAL@NYG,25.14,rotoguru_gid
Jeremy Hill,RB,CIN,5700,2928,RB,CIN@HOU,12.25,rotoguru_gid
Shane Vereen,RB,NE,5300,2830,RB,NE@DET,12.33,rotoguru_gid
Fred Jackson,RB,BUF,5000,2520,RB,BUF@NYJ,13.2375,rotoguru_gid
Anthony Dixon,RB,BUF,3700,2730,RB,BUF@NYJ,3.56,rotoguru_gid
Steven Jackson,RB,ATL,4000,2418,RB,ATL@CLE,9.27,rotoguru_gid
Darren Sproles,RB,PHI,4500,2484,RB,PHI@TEN,12.744444444444445,rotoguru_gid
Jacquizz Rodgers,RB,ATL,3000,2818,RB,ATL@CLE,4.24,rotoguru_gid
Andre Williams,RB,NYG,3000,2934,RB,NYG@DAL,7.140000000000001,rotoguru_gid
Pierre Thomas,RB,NO,3800,2598,RB,NO@BAL,12.950000000000001,rotoguru_gid
Andre Ellington,RB,ARI,5800,2892,RB,ARI@SEA,17.0,rotoguru_gid
Marshawn Lynch,RB,SEA,6700,2552,RB,SEA@ARI,21.1,rotoguru_gid
Dexter McCluster,RB,TEN,3000,3953,RB,TEN@PHI,3.94,rotoguru_gid
Trent Richardson,RB,IND,4900,2865,RB,IND@JAX,10.266666666666667,rotoguru_gid
Denard Robinson,RB,JAX,5600,2901,RB,JAX@IND,10.0,rotoguru_gid
Daniel Thomas,RB,MIA,3000,2794,RB,MIA@DEN,4.5,rotoguru_gid
Tre Mason,RB,LA,4200,2932,RB,LA@SDG,9.866666666666667,rotoguru_gid
Alfred Blue,RB,HOU,5600,2960,RB,HOU@CIN,5.96,rotoguru_gid
Jerick McKinnon,RB,MIN,4500,2935,RB,MIN@GB,9.1,rotoguru_gid
Chris Johnson,RB,NYJ,3200,2645,RB,NYJ@BUF,7.56,rotoguru_gid
Giovani Bernard,RB,CIN,6400,2889,RB,CIN@HOU,16.785714285714285,rotoguru_gid
Theo Riddick,RB,DET,3200,2907,RB,DET@NE,7.1625,rotoguru_gid
Terrance West,RB,CLE,3400,2929,RB,CLE@ATL,8.744444444444445,rotoguru_gid
Toby Gerhart,RB,JAX,3100,2736,RB,JAX@IND,5.7375,rotoguru_gid
Branden Oliver,RB,SDG,4000,2982,RB,SDG@LA,13.1125,rotoguru_gid
