Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source
QB,ARI,8400,1537,Kyler Murray,Kyler,Murray,TEN,,rotoguru_gid
QB,KC,8800,1523,Patrick Mahomes II,Patrick,Mahomes II,CLE,,rotoguru_gid
QB,DET,6500,1490,Jared Goff,Jared,Goff,SF,,rotoguru_gid
QB,NO,6700,1465,Jameis Winston,Jameis,Winston,GB,,rotoguru_gid
QB,TB,7800,1131,Tom Brady,Tom,Brady,DAL,,rotoguru_gid
QB,PHI,7600,1554,Jalen Hurts,Jalen,Hurts,ATL,,rotoguru_gid
QB,DAL,7600,1501,Dak Prescott,Dak,Prescott,TB,,rotoguru_gid
QB,SEA,7800,1412,Russell Wilson,Russell,Wilson,IND,,rotoguru_gid
QB,LV,6700,1441,Derek Carr,Derek,Carr,BAL,,rotoguru_gid
QB,LA,7400,1340,Matthew Stafford,Matthew,Stafford,CHI,,rotoguru_gid
QB,HOU,6800,1400,Tyrod Taylor,Tyrod,Taylor,JAX,,rotoguru_gid
QB,JAX,6800,1565,Trevor Lawrence,Trevor,Lawrence,HOU,,rotoguru_gid
QB,MIN,7200,1415,Kirk Cousins,Kirk,Cousins,CIN,,rotoguru_gid
QB,NYG,6700,1539,Daniel Jones,Daniel,Jones,DEN,,rotoguru_gid
QB,DEN,6600,1439,Teddy Bridgewater,Teddy,Bridgewater,NYG,,rotoguru_gid
QB,NYJ,6500,1566,Zach Wilson,Zach,Wilson,CAR,,rotoguru_gid
QB,CAR,6500,1524,Sam Darnold,Sam,Darnold,NYJ,,rotoguru_gid
QB,CIN,7200,1550,Joe Burrow,Joe,Burrow,MIN,,rotoguru_gid
QB,IND,6500,1514,Carson Wentz,Carson,Wentz,SEA,,rotoguru_gid
QB,BAL,8600,1527,Lamar Jackson,Lamar,Jackson,LV,,rotoguru_gid
QB,BUF,8100,1529,Josh Allen,Josh,Allen,PIT,,rotoguru_gid
QB,MIA,6600,1551,Tua Tagovailoa,Tua,Tagovailoa,NE,,rotoguru_gid
QB,NE,6200,1572,Mac Jones,Mac,Jones,MIA,,rotoguru_gid
QB,TEN,7700,1410,Ryan Tannehill,Ryan,Tannehill,ARI,,rotoguru_gid
QB,SF,6900,1452,Jimmy Garoppolo,Jimmy,Garoppolo,DET,,rotoguru_gid
QB,LAC,7600,1552,Justin Herbert,Justin,Herbert,WAS,,rotoguru_gid
QB,CLE,7100,1528,Baker Mayfield,Baker,Mayfield,KC,,rotoguru_gid
QB,PIT,7100,1232,Ben Roethlisberger,Ben,Roethlisberger,BUF,,rotoguru_gid
QB,WAS,6500,1487,Taylor Heinicke,Taylor,Heinicke,LAC,,rotoguru_gid
QB,ATL,7300,1301,Matt Ryan,Matt,Ryan,PHI,,rotoguru_gid
QB,CHI,6500,1567,Justin Fields,Justin,Fields,LA,,rotoguru_gid
QB,CHI,6500,1403,Andy Dalton,Andy,Dalton,LA,,rotoguru_gid
QB,SF,6300,1569,Trey Lance,Trey,Lance,DET,,rotoguru_gid
QB,GB,8000,1252,Aaron Rodgers,Aaron,Rodgers,NO,,rotoguru_gid
QB,LV,6200,1466,Marcus Mariota,Marcus,Mariota,BAL,,rotoguru_gid
QB,GB,6200,1571,Jordan Love,Jordan,Love,NO,,rotoguru_gid
QB,WAS,6600,1242,Ryan Fitzpatrick,Ryan,Fitzpatrick,LAC,,rotoguru_gid
QB,MIA,6300,1496,Jacoby Brissett,Jacoby,Brissett,NE,,rotoguru_gid
QB,NO,6700,1530,Taysom Hill,Taysom,Hill,GB,,rotoguru_gid
QB,ATL,6000,1525,Josh Rosen,Josh,Rosen,PHI,,rotoguru_gid
QB,SEA,6100,1426,Geno Smith,Geno,Smith,IND,,rotoguru_gid
RB,CAR,10400,5536,Christian McCaffrey,Christian,McCaffrey,NYJ,,rotoguru_gid
RB,CIN,7200,5535,Joe Mixon,Joe,Mixon,MIN,,rotoguru_gid
RB,CLE,7700,5622,Nick Chubb,Nick,Chubb,KC,,rotoguru_gid
RB,DET,4900,5541,Jamaal Williams,Jamaal,Williams,SF,,rotoguru_gid
RB,DET,6400,5822,D'Andre Swift,D'Andre,Swift,SF,,rotoguru_gid
RB,DEN,5600,2991,Melvin Gordon,Melvin,Gordon,NYG,,rotoguru_gid
RB,CHI,7100,5713,David Montgomery,David,Montgomery,LA,,rotoguru_gid
RB,MIN,9400,5559,Dalvin Cook,Dalvin,Cook,CIN,,rotoguru_gid
RB,BAL,4800,5909,Ty'Son Williams,Ty'Son,Williams,LV,,rotoguru_gid
RB,NO,8600,5562,Alvin Kamara,Alvin,Kamara,GB,,rotoguru_gid
RB,LV,6800,5712,Josh Jacobs,Josh,Jacobs,BAL,,rotoguru_gid
RB,SF,4500,5947,Elijah Mitchell,Elijah,Mitchell,DET,,rotoguru_gid
RB,CLE,6000,5560,Kareem Hunt,Kareem,Hunt,KC,,rotoguru_gid
RB,PHI,6600,5714,Miles Sanders,Miles,Sanders,ATL,,rotoguru_gid
RB,LA,6400,5716,Darrell Henderson,Darrell,Henderson,CHI,,rotoguru_gid
RB,IND,7900,5820,Jonathan Taylor,Jonathan,Taylor,SEA,,rotoguru_gid
RB,HOU,4700,2793,Mark Ingram,Mark,Ingram,JAX,,rotoguru_gid
RB,ARI,5900,5619,Chase Edmonds,Chase,Edmonds,TEN,,rotoguru_gid
RB,LAC,6900,5575,Austin Ekeler,Austin,Ekeler,WAS,,rotoguru_gid
