Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
133647-83074,TE,Dallas,Dallas Goedert,Goedert,10.96875,16,5300,WAS@PHI,PHI,WAS,,,,,,TE/FLEX
133647-158438,TE,Oronde,Oronde Gadsden II,Gadsden II,7.150000095367432,16,5300,ARI@LAC,LAC,ARI,,,,,,TE/FLEX
133647-92859,WR,Jalen,Jalen Nailor,Nailor,5.247058644014246,17,5200,MIA@LV,LV,MIA,,,,,,WR/FLEX
133647-166112,RB,Ollie,Ollie Gordon II,Gordon II,2.9764704984777115,17,5200,MIA@LV,MIA,LV,Q,Ribs,,,,RB/FLEX
133647-166323,WR,Antonio,Antonio Williams,Williams,,0,5200,WAS@PHI,WAS,PHI,,,,,,WR/FLEX
133647-88548,WR,Jalen,Jalen Tolbert,Tolbert,3.390909021550959,11,5200,MIA@LV,MIA,LV,,,,,,WR/FLEX
133647-128633,RB,Kimani,Kimani Vidal,Vidal,8.928571428571429,14,5100,ARI@LAC,LAC,ARI,,,,,,RB/FLEX
133647-86687,WR,Hollywood,Hollywood Brown,Brown,7.074999809265137,16,5100,WAS@PHI,PHI,WAS,,,,,,WR/FLEX
133647-71706,TE,T.J.,T.J. Hockenson,Hockenson,5.820000203450521,15,5000,GB@MIN,MIN,GB,,,,,,TE/FLEX
133647-88297,TE,Chig,Chig Okonkwo,Okonkwo,5.647058823529412,17,5000,WAS@PHI,WAS,PHI,,,,,,TE/FLEX
133647-88575,WR,Elijah,Elijah Moore,Moore,2.5,10,5000,WAS@PHI,PHI,WAS,,,,,,WR/FLEX
133647-152103,RB,Jaylen,Jaylen Wright,Wright,5.411111195882161,9,4900,MIA@LV,MIA,LV,,,,,,RB/FLEX
133647-91931,TE,Greg,Greg Dulcich,Dulcich,5.533333248562283,9,4900,MIA@LV,MIA,LV,,,,,,TE/FLEX
133647-119697,RB,MarShawn,MarShawn Lloyd,Lloyd,2.299999952316284,1,4900,GB@MIN,GB,MIN,,,,,,RB/FLEX
133647-55335,TE,David,David Njoku,Njoku,6.345454822887074,11,4800,ARI@LAC,LAC,ARI,,,,,,TE/FLEX
133647-151741,WR,Jack,Jack Bech,Bech,2.7000001271565757,12,4800,MIA@LV,LV,MIA,,,,,,WR/FLEX
133647-129546,WR,Tre',Tre' Harris,Harris,3.376470677992877,17,4700,ARI@LAC,LAC,ARI,Q,Undisclosed,,,,WR/FLEX
133647-80289,WR,Kendrick,Kendrick Bourne,Bourne,5.306666564941406,15,4700,ARI@LAC,ARI,LAC,,,,,,WR/FLEX
133647-166896,RB,Kaytron,Kaytron Allen,Allen,,0,4700,WAS@PHI,WAS,PHI,,,,,,RB/FLEX
133647-172647,WR,Caleb,Caleb Douglas,Douglas,,0,4600,MIA@LV,MIA,LV,,,,,,WR/FLEX
133647-103547,WR,Luke,Luke McCaffrey,McCaffrey,5.088888804117839,9,4600,WAS@PHI,WAS,PHI,,,,,,WR/FLEX
133647-128693,RB,Tank,Tank Bigsby,Bigsby,3.575000047683716,16,4600,WAS@PHI,PHI,WAS,,,,,,RB/FLEX
133647-138998,TE,Michael,Michael Mayer,Mayer,4.33076917208158,13,4600,MIA@LV,LV,MIA,,,,,,TE/FLEX
133647-12548,D,Los Angeles,Los Angeles Chargers,Chargers,6.888888888888889,18,4600,ARI@LAC,LAC,ARI,,,,,,DEF
133647-93538,WR,Dyami,Dyami Brown,Brown,3.609090978449041,11,4600,WAS@PHI,WAS,PHI,,,,,,WR/FLEX
133647-151909,WR,Dont'e,Dont'e Thornton Jr.,Thornton Jr.,1.6818181818181819,11,4600,MIA@LV,LV,MIA,IR,Undisclosed,,,,WR/FLEX
133647-160306,RB,Pierre,Pierre Strong Jr.,Strong Jr.,2.3500000635782876,12,4500,GB@MIN,GB,MIN,,,,,,RB/FLEX
133647-183410,WR,Malik,Malik Benson,Benson,,0,4500,MIA@LV,LV,MIA,,,,,,WR/FLEX
133647-12545,D,Philadelphia,Philadelphia Eagles,Eagles,7.777777777777778,18,4500,WAS@PHI,PHI,WAS,,,,,,DEF
133647-120642,WR,Savion,Savion Williams,Williams,1.7083333333333333,12,4500,GB@MIN,GB,MIN,IR,Ankle,,,,WR/FLEX
133647-91488,RB,Chris,Chris Brooks,Brooks,1.837499976158142,16,4500,GB@MIN,GB,MIN,,,,,,RB/FLEX
133647-154008,RB,Mike,Mike Washington Jr.,Washington Jr.,,0,4500,MIA@LV,LV,MIA,,,,,,RB/FLEX
133647-137265,TE,Ben,Ben Sinnott,Sinnott,2.862499952316284,8,4400,WAS@PHI,WAS,PHI,Q,Oblique,,,,TE/FLEX
133647-86113,WR,Ihmir,Ihmir Smith-Marsette,Smith-Marsette,0.4,15,4400,ARI@LAC,ARI,LAC,,,,,,WR/FLEX
133647-154245,TE,Seydou,Seydou Traore,Traore,,0,4400,MIA@LV,MIA,LV,,,,,,TE/FLEX
133647-170825,WR,Chris,Chris Bell,Bell,,0,4400,MIA@LV,MIA,LV,,,,,,WR/FLEX
133647-134023,RB,Keaton,Keaton Mitchell,Mitchell,3.915384732759916,13,4400,ARI@LAC,LAC,ARI,Q,Undisclosed,,,,RB/FLEX
133647-92606,WR,Bo,Bo Melton,Melton,1.8500000635782878,12,4400,GB@MIN,GB,MIN,,,,,,WR/FLEX
133647-128986,WR,Jaylin,Jaylin Lane,Lane,2.942857197352818,14,4400,WAS@PHI,WAS,PHI,,,,,,WR/FLEX
133647-72705,TE,John,John Bates,Bates,2.422222137451172,9,4300,WAS@PHI,WAS,PHI,Q,Hamstring,,,,TE/FLEX
133647-201230,RB,Dylan,Dylan Laube,Laube,0.12941176751080682,17,4300,MIA@LV,LV,MIA,,,,,,RB/FLEX
133647-28827,RB,Dare,Dare Ogunbowale,Ogunbowale,1.7363636710427024,11,4300,MIA@LV,LV,MIA,,,,,,RB/FLEX
133647-166106,RB,Damien,Damien Martinez,Martinez,,0,4300,GB@MIN,GB,MIN,,,,,,RB/FLEX
133647-151777,TE,Eli,Eli Stowers,Stowers,,0,4300,WAS@PHI,PHI,WAS,Q,Hamstring,,,,TE/FLEX
133647-86255,TE,Josh,Josh Whyle,Whyle,1.9000000272478377,7,4300,GB@MIN,GB,MIN,,,,,,TE/FLEX
133647-174329,WR,Brenen,Brenen Thompson,Thompson,,0,4300,ARI@LAC,LAC,ARI,Q,Undisclosed,,,,WR/FLEX
133647-86800,TE,Colson,Colson Yankoff,Yankoff,0.699999988079071,4,4300,WAS@PHI,WAS,PHI,,,,,,TE/FLEX
133647-119722,WR,Johnny,Johnny Wilson,Wilson,1.2300000190734863,10,4300,WAS@PHI,PHI,WAS,IR,Knee,,,,WR/FLEX
133647-152537,WR,Tai,Tai Felton,Felton,0.4444444444444444,9,4300,GB@MIN,MIN,GB,,,,,,WR/FLEX
133647-226859,WR,Darius,Darius Cooper,Cooper,2.5166667302449546,6,4200,WAS@PHI,PHI,WAS,,,,,,WR/FLEX
133647-133180,TE,Ben,Ben Yurosek,Yurosek,0.8000000317891439,3,4200,GB@MIN,MIN,GB,,,,,,TE/FLEX
133647-64581,WR,Van,Van Jefferson,Jefferson,3.9642857142857144,14,4200,WAS@PHI,WAS,PHI,,,,,,WR/FLEX
133647-102986,TE,Elijah,Elijah Higgins,Higgins,2.873333231608073,15,4200,ARI@LAC,ARI,LAC,,,,,,TE/FLEX
133647-113228,TE,Luke,Luke Musgrave,Musgrave,2.7571427481515065,14,4200,GB@MIN,GB,MIN,NA,Neck,,,,TE/FLEX
133647-89185,TE,Ben,Ben Sims,Sims,1.5,3,4200,MIA@LV,MIA,LV,IR,Undisclosed,,,,TE/FLEX
133647-85672,WR,Terrace,Terrace Marshall Jr.,Marshall Jr.,1.1199999809265138,5,4200,MIA@LV,MIA,LV,,,,,,WR/FLEX
133647-103083,WR,Theo,Theo Wease Jr.,Wease Jr.,7.633333206176758,3,4200,ARI@LAC,LAC,ARI,,,,,,WR/FLEX
133647-12533,D,Green Bay,Green Bay Packers,Packers,4.611111111111111,18,4200,GB@MIN,GB,MIN,,,,,,DEF
133647-128805,WR,KeAndre,KeAndre Lambert-Smith,Lambert-Smith,1.5111111534966364,9,4200,ARI@LAC,LAC,ARI,,,,,,WR/FLEX
133647-171332,WR,Reggie,Reggie Virgil,Virgil,,0,4200,ARI@LAC,ARI,LAC,,,,,,WR/FLEX
133647-56648,RB,Jeremy,Jeremy McNichols,McNichols,3.762500047683716,16,4200,WAS@PHI,WAS,PHI,IR,Quadriceps,,,,RB/FLEX
133647-63907,TE,Josh,Josh Oliver,Oliver,3.9583333333333335,12,4200,GB@MIN,MIN,GB,,,,,,TE/FLEX
133647-104424,RB,Craig,Craig Reynolds,Reynolds,9.59999974568685,3,4200,WAS@PHI,WAS,PHI,,,,,,RB/FLEX
133647-60981,TE,Charlie,Charlie Heck,Heck,,0,4100,MIA@LV,MIA,LV,,,,,,TE/FLEX
133647-87668,WR,Shedrick,Shedrick Jackson,Jackson,4.633333206176758,3,4100,MIA@LV,LV,MIA,,,,,,WR/FLEX
133647-88699,RB,Jaret,Jaret Patterson,Patterson,3.4571429661342075,7,4100,ARI@LAC,LAC,ARI,,,,,,RB/FLEX
133647-85635,TE,Charlie,Charlie Kolar,Kolar,2.40000005868765,13,4100,ARI@LAC,LAC,ARI,,,,,,TE/FLEX
133647-86682,TE,Grant,Grant Calcaterra,Calcaterra,2.0111111534966364,9,4100,WAS@PHI,PHI,WAS,IR,Back,,,,TE/FLEX
133647-63717,RB,Alec,Alec Ingold,Ingold,1.1222222646077473,9,4100,ARI@LAC,LAC,ARI,,,,,,RB/FLEX
133647-94481,WR,Deven,Deven Thompkins,Thompkins,0.6714285441807338,7,4100,MIA@LV,LV,MIA,,,,,,WR/FLEX
133647-72515,TE,Ian,Ian Thomas,Thomas,2.557142802647182,7,4100,MIA@LV,LV,MIA,,,,,,TE/FLEX
133647-169834,WR,Dareke,Dareke Young,Young,0.5800000190734863,10,4100,MIA@LV,LV,MIA,,,,,,WR/FLEX
133647-71032,WR,Devin,Devin Duvernay,Duvernay,0.18947367919118782,19,4100,ARI@LAC,ARI,LAC,,,,,,WR/FLEX
133647-94621,WR,Derius,Derius Davis,Davis,0.041666666666666664,12,4100,ARI@LAC,LAC,ARI,,,,,,WR/FLEX
133647-137139,WR,Myles,Myles Price,Price,-0.375,16,4100,GB@MIN,MIN,GB,,,,,,WR/FLEX
133647-152520,RB,Will,Will Shipley,Shipley,0.9400000254313151,15,4100,WAS@PHI,PHI,WAS,,,,,,RB/FLEX
133647-133615,WR,Dontae,Dontae Fleming,Fleming,,0,4100,GB@MIN,MIN,GB,IR,Undisclosed,,,,WR/FLEX
133647-158213,TE,Matt,Matt Lauter,Lauter,,0,4000,GB@MIN,MIN,GB,,,,,,TE/FLEX
133647-89613,WR,Simi,Simi Fehoko,Fehoko,0,1,4000,ARI@LAC,ARI,LAC,,,,,,WR/FLEX
133647-41997,WR,River,River Cracraft,Cracraft,0,2,4000,WAS@PHI,WAS,PHI,Q,Undisclosed,,,,WR/FLEX
133647-86543,WR,Erik,Erik Ezukanma,Ezukanma,0,1,4000,WAS@PHI,PHI,WAS,,,,,,WR/FLEX
133647-152593,WR,Harrison,Harrison Wallace III,Wallace III,,0,4000,ARI@LAC,ARI,LAC,,,,,,WR/FLEX
133647-183828,WR,Kevin,Kevin Coleman Jr.,Coleman Jr.,,0,4000,MIA@LV,MIA,LV,,,,,,WR/FLEX
133647-110617,WR,Isaiah,Isaiah Neyor,Neyor,,0,4000,GB@MIN,GB,MIN,,,,,,WR/FLEX
133647-160287,RB,Amar,Amar Johnson,Johnson,0.800000011920929,1,4000,ARI@LAC,LAC,ARI,,,,,,RB/FLEX
133647-173606,WR,Dillon,Dillon Bell,Bell,,0,4000,GB@MIN,MIN,GB,,,,,,WR/FLEX
133647-86055,RB,Dameon,Dameon Pierce,Pierce,0.7199999809265136,5,4000,WAS@PHI,PHI,WAS,,,,,,RB/FLEX
133647-138277,WR,Jalen,Jalen Brooks,Brooks,1.149999976158142,4,4000,ARI@LAC,ARI,LAC,,,,,,WR/FLEX
133647-156197,TE,Bryson,Bryson Nesbit,Nesbit,,0,4000,GB@MIN,MIN,GB,Q,Undisclosed,,,,TE/FLEX
133647-152631,WR,Samori,Samori Toure,Toure,0.800000011920929,1,4000,WAS@PHI,PHI,WAS,,,,,,WR/FLEX
133647-226878,TE,Carter,Carter Runyon,Runyon,0.26666667064030963,3,4000,MIA@LV,LV,MIA,IR,Undisclosed,,,,TE/FLEX
133647-155715,WR,Devonte,Devonte Ross,Ross,,0,4000,ARI@LAC,LAC,ARI,,,,,,WR/FLEX
133647-174148,RB,Carlos,Carlos Washington Jr.,Washington Jr.,,0,4000,MIA@LV,MIA,LV,,,,,,RB/FLEX
133647-114252,WR,Xavier,Xavier Weaver,Weaver,1.4571428298950195,7,4000,ARI@LAC,ARI,LAC,Q,Hamstring,,,,WR/FLEX
133647-104019,TE,Matt,Matt Orzech,Orzech,0,2,4000,GB@MIN,GB,MIN,,,,,,TE/FLEX
133647-63061,WR,Gary,Gary Jennings Jr.,Jennings Jr.,,0,4000,ARI@LAC,LAC,ARI,,,,,,WR/FLEX
133647-152154,WR,Kaden,Kaden Prather,Prather,,0,4000,GB@MIN,GB,MIN,,,,,,WR/FLEX
133647-139870,WR,Sincere,Sincere Brown,Brown,,0,4000,ARI@LAC,LAC,ARI,IR,Undisclosed,,,,WR/FLEX
133647-146527,WR,Kisean,Kisean Johnson,Johnson,,0,4000,GB@MIN,GB,MIN,,,,,,WR/FLEX
133647-176732,WR,Marcus,Marcus Sanders Jr.,Sanders Jr.,,0,4000,GB@MIN,MIN,GB,,,,,,WR/FLEX
133647-152669,TE,Jameson,Jameson Geers,Geers,,0,4000,ARI@LAC,ARI,LAC,IR,Undisclosed,,,,TE/FLEX
133647-129641,WR,Will,Will Sheppard,Sheppard,,0,4000,MIA@LV,MIA,LV,,,,,,WR/FLEX
133647-56947,TE,Chris,Chris Myarick,Myarick,,0,4000,MIA@LV,LV,MIA,,,,,,TE/FLEX
133647-46200,TE,Daniel,Daniel Brunskill,Brunskill,0,1,4000,WAS@PHI,WAS,PHI,,,,,,TE/FLEX
133647-201342,RB,Chris,Chris Collier,Collier,0.2166666587193807,6,4000,MIA@LV,LV,MIA,IR,Undisclosed,,,,RB/FLEX
133647-94345,TE,Cole,Cole Turner,Turner,,0,4000,MIA@LV,MIA,LV,IR,Undisclosed,,,,TE/FLEX
133647-87179,TE,Thomas,Thomas Yassmin,Yassmin,,0,4000,GB@MIN,GB,MIN,IR,Undisclosed,,,,TE/FLEX
133647-207501,RB,Tre,Tre Stewart,Stewart,,0,4000,ARI@LAC,ARI,LAC,,,,,,RB/FLEX
133647-135824,WR,Luke,Luke Grimm,Grimm,,0,4000,ARI@LAC,LAC,ARI,Q,Undisclosed,,,,WR/FLEX
133647-64147,WR,Britain,Britain Covey,Covey,0.42857142857142855,7,4000,WAS@PHI,PHI,WAS,,,,,,WR/FLEX
133647-63646,TE,Lawrence,Lawrence Cager,Cager,,0,4000,WAS@PHI,WAS,PHI,,,,,,TE/FLEX
133647-135325,TE,Rivaldo,Rivaldo Fairweather,Fairweather,,0,4000,ARI@LAC,ARI,LAC,,,,,,TE/FLEX
133647-167588,WR,Jacoby,Jacoby Jones,Jones,3,1,4000,WAS@PHI,WAS,PHI,IR,Undisclosed,,,,WR/FLEX
133647-86203,WR,Justin,Justin Shorter,Shorter,0,1,4000,MIA@LV,LV,MIA,IR,Undisclosed,,,,WR/FLEX
133647-151737,TE,E.J.,E.J. Jenkins,Jenkins,2.3999999364217124,3,4000,WAS@PHI,PHI,WAS,,,,,,TE/FLEX
133647-154812,WR,Donaven,Donaven McCulley,McCulley,,0,4000,MIA@LV,MIA,LV,,,,,,WR/FLEX
133647-89283,TE,Tre',Tre' McKitty,McKitty,,0,4000,WAS@PHI,WAS,PHI,,,,,,TE/FLEX
133647-151744,WR,Chris,Chris Hilton Jr.,Hilton Jr.,,0,4000,GB@MIN,GB,MIN,,,,,,WR/FLEX
133647-185024,TE,Ethan,Ethan Conner,Conner,,0,4000,MIA@LV,MIA,LV,,,,,,TE/FLEX
133647-70859,TE,Albert,Albert Okwuegbunam Jr.,Okwuegbunam Jr.,6.099999904632568,1,4000,MIA@LV,LV,MIA,,,,,,TE/FLEX
133647-128717,WR,Corey,Corey Rucker,Rucker,,0,4000,MIA@LV,LV,MIA,IR,Undisclosed,,,,WR/FLEX
133647-92882,TE,Connor,Connor Heyward,Heyward,2.1583333015441895,12,4000,MIA@LV,LV,MIA,,,,,,TE/FLEX
133647-171217,RB,Demond,Demond Claiborne,Claiborne,,0,4000,GB@MIN,MIN,GB,,,,,,RB/FLEX
133647-25813,WR,Phillip,Phillip Dorsett II,Dorsett II,,0,4000,MIA@LV,LV,MIA,,,,,,WR/FLEX
133647-167124,TE,Evan,Evan Svoboda,Svoboda,,0,4000,ARI@LAC,LAC,ARI,,,,,,TE/FLEX
133647-88290,WR,Jeshaun,Jeshaun Jones,Jones,0,1,4000,GB@MIN,MIN,GB,IR,Suspension,,,,WR/FLEX
133647-152295,RB,Gregory,Gregory Desrosiers,Desrosiers,,0,4000,ARI@LAC,LAC,ARI,,,,,,RB/FLEX
133647-137966,WR,AJ,AJ Henning,Henning,,0,4000,MIA@LV,MIA,LV,,,,,,WR/FLEX
133647-156400,RB,Roman,Roman Hemby,Hemby,,0,4000,MIA@LV,LV,MIA,,,,,,RB/FLEX
133647-110834,WR,Tahj,Tahj Washington,Washington,1.600000023841858,2,4000,WAS@PHI,PHI,WAS,,,,,,WR/FLEX
133647-12540,D,Minnesota,Minnesota Vikings,Vikings,8,17,4000,GB@MIN,MIN,GB,,,,,,DEF
133647-137990,TE,Tip,Tip Reiman,Reiman,1.099999984105428,3,4000,ARI@LAC,ARI,LAC,NA,Ankle,,,,TE/FLEX
133647-136970,WR,Danny,Danny Gray,Gray,0,1,4000,WAS@PHI,PHI,WAS,,,,,,WR/FLEX
133647-157973,WR,J. Michael,J. Michael Sturdivant,Sturdivant,,0,4000,GB@MIN,GB,MIN,,,,,,WR/FLEX
133647-152363,TE,Gavin,Gavin Bartholomew,Bartholomew,,0,4000,GB@MIN,MIN,GB,,,,,,TE/FLEX
133647-158511,RB,Max,Max Bredeson,Bredeson,,0,4000,GB@MIN,MIN,GB,,,,,,RB/FLEX
133647-157490,TE,Will,Will Kacmarek,Kacmarek,,0,4000,MIA@LV,MIA,LV,Q,Undisclosed,,,,TE/FLEX
133647-91443,TE,McCallan,McCallan Castles,Castles,,0,4000,GB@MIN,GB,MIN,Q,Undisclosed,,,,TE/FLEX
133647-137017,TE,Drake,Drake Dabney,Dabney,0.800000011920929,1,4000,GB@MIN,GB,MIN,,,,,,TE/FLEX
133647-166222,TE,Jeremiah,Jeremiah Franklin,Franklin,,0,4000,MIA@LV,MIA,LV,,,,,,TE/FLEX
133647-91989,RB,Jordan,Jordan Mims,Mims,2.8714286259242465,7,4000,WAS@PHI,PHI,WAS,,,,,,RB/FLEX
133647-103252,RB,Bam,Bam Knight,Knight,6.825000127156575,12,4000,ARI@LAC,ARI,LAC,,,,,,RB/FLEX
133647-158553,RB,Jaden,Jaden Nixon,Nixon,,0,4000,GB@MIN,GB,MIN,,,,,,RB/FLEX
133647-93023,RB,Jermar,Jermar Jefferson,Jefferson,1.850000023841858,2,4000,GB@MIN,MIN,GB,IR,Undisclosed,,,,RB/FLEX
