Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Matt Ryan,QB,ATL,7000,1301,QB,ATL@CAR,26.366666666666664,rotoguru_gid
Ben Roethlisberger,QB,PIT,7100,1232,QB,PIT@KC,18.846666666666668,rotoguru_gid
Russell Wilson,QB,SEA,6600,1412,QB,SEA@NYJ,13.166666666666666,rotoguru_gid
Blake Bortles,QB,JAX,6500,1442,QB,JAX@IND,19.34,rotoguru_gid
Derek Carr,QB,LV,6700,1441,QB,LV@BAL,21.06,rotoguru_gid
Joe Flacco,QB,BAL,5900,1302,QB,BAL@LV,15.986666666666666,rotoguru_gid
Philip Rivers,QB,SDG,6900,1231,QB,SDG@NO,18.273333333333333,rotoguru_gid
Brian Hoyer,QB,CHI,5000,1336,QB,CHI@DET,12.75,rotoguru_gid
Case Keenum,QB,LA,5000,1435,QB,LA@ARI,9.653333333333334,rotoguru_gid
Alex Smith,QB,KC,5600,1254,QB,KC@PIT,16.94666666666667,rotoguru_gid
Andrew Luck,QB,IND,7400,1409,QB,IND@JAX,22.939999999999998,rotoguru_gid
Kirk Cousins,QB,WAS,6500,1415,QB,WAS@CLE,18.953333333333333,rotoguru_gid
Dak Prescott,QB,DAL,5700,1501,QB,DAL@SF,17.36,rotoguru_gid
Brock Osweiler,QB,HOU,5800,1414,QB,HOU@TEN,12.733333333333334,rotoguru_gid
Tyrod Taylor,QB,BUF,5400,1400,QB,BUF@NE,16.093333333333334,rotoguru_gid
Cam Newton,QB,CAR,7800,1378,QB,CAR@ATL,24.353333333333335,rotoguru_gid
Sam Bradford,QB,MIN,5100,1344,QB,MIN@NYG,14.89,rotoguru_gid
Derek Anderson,QB,CAR,5000,1239,QB,CAR@ATL,0.12,rotoguru_gid
Andy Dalton,QB,CIN,6100,1403,QB,CIN@MIA,18.30666666666667,rotoguru_gid
Drew Brees,QB,NO,7600,1151,QB,NO@SDG,26.626666666666665,rotoguru_gid
Blaine Gabbert,QB,SF,5000,1381,QB,SF@DAL,14.393333333333333,rotoguru_gid
Carson Palmer,QB,ARI,6300,1207,QB,ARI@LA,17.913333333333334,rotoguru_gid
Jameis Winston,QB,TB,5400,1465,QB,TB@DEN,22.22,rotoguru_gid
Cody Kessler,QB,CLE,5000,1492,QB,CLE@WAS,10.66,rotoguru_gid
Ryan Fitzpatrick,QB,NYJ,5300,1242,QB,NYJ@SEA,14.613333333333332,rotoguru_gid
Paxton Lynch,QB,DEN,5000,1516,QB,DEN@TB,,rotoguru_gid
Matthew Stafford,QB,DET,7300,1340,QB,DET@CHI,25.366666666666664,rotoguru_gid
Ryan Tannehill,QB,MIA,5800,1410,QB,MIA@CIN,22.72,rotoguru_gid
Jacoby Brissett,QB,NE,5100,1496,QB,NE@BUF,9.9,rotoguru_gid
Eli Manning,QB,NYG,6100,1225,QB,NYG@MIN,18.2,rotoguru_gid
Marcus Mariota,QB,TEN,5500,1466,QB,TEN@HOU,14.706666666666665,rotoguru_gid
Trevor Siemian,QB,DEN,5400,1488,QB,DEN@TB,18.48,rotoguru_gid
Joe Webb,QB,CAR,5000,5071,QB,CAR@ATL,0.0,rotoguru_gid
Landry Jones,QB,PIT,5000,1430,QB,PIT@KC,,rotoguru_gid
Drew Stanton,QB,ARI,5000,1290,QB,ARI@LA,0.44,rotoguru_gid
Isaiah Crowell,RB,CLE,4400,2969,RB,CLE@WAS,16.166666666666668,rotoguru_gid
DeMarco Murray,RB,TEN,6800,2831,RB,TEN@HOU,24.900000000000002,rotoguru_gid
Le'Veon Bell,RB,PIT,7500,2888,RB,PIT@KC,,rotoguru_gid
Ezekiel Elliott,RB,DAL,6900,5444,RB,DAL@SF,16.3,rotoguru_gid
Melvin Gordon,RB,SDG,6300,2991,RB,SDG@NO,19.833333333333332,rotoguru_gid
Matt Jones,RB,WAS,4300,3552,RB,WAS@CLE,9.233333333333334,rotoguru_gid
