Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source
QB,BUF,8800,1529,Josh Allen,Josh,Allen,TB,23.403333333333332,rotoguru_gid
QB,TB,8200,1131,Tom Brady,Tom,Brady,BUF,23.67,rotoguru_gid
QB,GB,7900,1252,Aaron Rodgers,Aaron,Rodgers,CHI,20.80181818181818,rotoguru_gid
QB,NO,7700,1530,Taysom Hill,Taysom,Hill,NYJ,7.6875,rotoguru_gid
QB,PIT,6800,1232,Ben Roethlisberger,Ben,Roethlisberger,MIN,14.80181818181818,rotoguru_gid
QB,LAC,8400,1552,Justin Herbert,Justin,Herbert,NYG,23.48166666666667,rotoguru_gid
QB,LA,7600,1340,Matthew Stafford,Matthew,Stafford,ARI,21.778333333333332,rotoguru_gid
QB,CIN,7100,1550,Joe Burrow,Joe,Burrow,SF,18.358333333333334,rotoguru_gid
QB,SEA,7500,1412,Russell Wilson,Russell,Wilson,HOU,16.997777777777777,rotoguru_gid
QB,CHI,6500,1567,Justin Fields,Justin,Fields,GB,9.953999999999999,rotoguru_gid
QB,KC,8500,1523,Patrick Mahomes II,Patrick,Mahomes II,LV,21.19666666666667,rotoguru_gid
QB,SF,6700,1452,Jimmy Garoppolo,Jimmy,Garoppolo,CIN,15.967272727272727,rotoguru_gid
QB,ARI,8500,1537,Kyler Murray,Kyler,Murray,LA,23.95111111111111,rotoguru_gid
QB,NYG,6200,1420,Mike Glennon,Mike,Glennon,LAC,8.26,rotoguru_gid
QB,HOU,6600,1574,Davis Mills,Davis,Mills,SEA,9.7675,rotoguru_gid
QB,TEN,7300,1410,Ryan Tannehill,Ryan,Tannehill,JAX,16.63,rotoguru_gid
QB,MIN,7400,1415,Kirk Cousins,Kirk,Cousins,PIT,20.051666666666666,rotoguru_gid
QB,CLE,6500,1528,Baker Mayfield,Baker,Mayfield,BAL,13.538181818181817,rotoguru_gid
QB,BAL,6100,1562,Tyler Huntley,Tyler,Huntley,CLE,4.773333333333333,rotoguru_gid
QB,DEN,7200,1439,Teddy Bridgewater,Teddy,Bridgewater,DET,15.799999999999999,rotoguru_gid
QB,CAR,7400,1378,Cam Newton,Cam,Newton,ATL,15.353333333333333,rotoguru_gid
QB,DET,6400,1490,Jared Goff,Jared,Goff,DEN,13.794545454545455,rotoguru_gid
QB,DAL,8100,1501,Dak Prescott,Dak,Prescott,WAS,20.172727272727272,rotoguru_gid
QB,ATL,6800,1301,Matt Ryan,Matt,Ryan,CAR,14.838333333333333,rotoguru_gid
QB,LV,7200,1441,Derek Carr,Derek,Carr,KC,17.601666666666667,rotoguru_gid
QB,NYJ,6600,1566,Zach Wilson,Zach,Wilson,NO,11.6325,rotoguru_gid
QB,WAS,7100,1487,Taylor Heinicke,Taylor,Heinicke,DAL,17.213333333333335,rotoguru_gid
QB,CAR,6100,1558,P.J. Walker,P.J.,Walker,ATL,2.256,rotoguru_gid
QB,JAX,6300,1565,Trevor Lawrence,Trevor,Lawrence,TEN,13.221666666666666,rotoguru_gid
QB,WAS,6000,1536,Kyle Allen,Kyle,Allen,DAL,,rotoguru_gid
QB,BAL,7900,1527,Lamar Jackson,Lamar,Jackson,CLE,22.89090909090909,rotoguru_gid
QB,LV,6100,1466,Marcus Mariota,Marcus,Mariota,KC,1.75,rotoguru_gid
QB,CLE,6200,1435,Case Keenum,Case,Keenum,BAL,3.228,rotoguru_gid
QB,GB,6000,1577,Kurt Benkert,Kurt,Benkert,CHI,,rotoguru_gid
QB,KC,6100,1309,Chad Henne,Chad,Henne,LV,1.74,rotoguru_gid
QB,LAC,6100,1334,Chase Daniel,Chase,Daniel,NYG,,rotoguru_gid
QB,TEN,6000,1560,Logan Woodside,Logan,Woodside,JAX,-0.10000000000000002,rotoguru_gid
RB,MIN,8200,5559,Dalvin Cook,Dalvin,Cook,PIT,14.777777777777779,rotoguru_gid
RB,ARI,7200,5537,James Conner,James,Conner,LA,14.825000000000001,rotoguru_gid
RB,SEA,5300,5618,Rashaad Penny,Rashaad,Penny,HOU,2.2,rotoguru_gid
RB,PIT,9000,5904,Najee Harris,Najee,Harris,MIN,15.591666666666667,rotoguru_gid
RB,DEN,6700,2991,Melvin Gordon,Melvin,Gordon,DET,11.472727272727273,rotoguru_gid
RB,NO,9000,5562,Alvin Kamara,Alvin,Kamara,NYJ,17.75,rotoguru_gid
RB,TB,7600,5534,Leonard Fournette,Leonard,Fournette,BUF,15.799999999999999,rotoguru_gid
RB,DEN,6700,5905,Javonte Williams,Javonte,Williams,DET,11.033333333333333,rotoguru_gid
RB,GB,7500,5543,Aaron Jones,Aaron,Jones,CHI,13.154545454545456,rotoguru_gid
RB,KC,6500,5818,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,LV,10.4,rotoguru_gid
RB,NYG,7300,5614,Saquon Barkley,Saquon,Barkley,LAC,9.31111111111111,rotoguru_gid
RB,KC,5000,5963,Derrick Gore,Derrick,Gore,LV,3.2600000000000002,rotoguru_gid
RB,LAC,9200,5575,Austin Ekeler,Austin,Ekeler,NYG,19.341666666666665,rotoguru_gid
RB,TEN,5900,5539,D'Onta Foreman,D'Onta,Foreman,JAX,6.475,rotoguru_gid
RB,ATL,7800,5208,Cordarrelle Patterson,Cordarrelle,Patterson,CAR,16.063636363636363,rotoguru_gid
RB,BUF,5500,5717,Devin Singletary,Devin,Singletary,TB,7.191666666666666,rotoguru_gid
RB,KC,6500,5708,Darrel Williams,Darrel,Williams,LV,9.958333333333334,rotoguru_gid
RB,ATL,5700,5320,Mike Davis,Mike,Davis,CAR,7.208333333333333,rotoguru_gid
RB,CHI,7000,5713,David Montgomery,David,Montgomery,GB,11.777777777777779,rotoguru_gid
RB,DET,4500,5899,Craig Reynolds,Craig,Reynolds,DEN,,rotoguru_gid
RB,NYG,5300,5468,Devontae Booker,Devontae,Booker,LAC,8.063636363636364,rotoguru_gid
RB,WAS,4500,5451,Jonathan Williams,Jonathan,Williams,DAL,,rotoguru_gid
RB,BAL,6300,2930,Devonta Freeman,Devonta,Freeman,CLE,8.736363636363636,rotoguru_gid
RB,NYG,4600,5588,Elijhaa Penny,Elijhaa,Penny,LAC,1.4833333333333334,rotoguru_gid
RB,HOU,4800,5620,Royce Freeman,Royce,Freeman,SEA,1.33,rotoguru_gid
RB,CAR,6500,5911,Chuba Hubbard,Chuba,Hubbard,ATL,6.95,rotoguru_gid
RB,HOU,5300,2890,Rex Burkhead,Rex,Burkhead,SEA,2.8272727272727276,rotoguru_gid
RB,DAL,6900,5444,Ezekiel Elliott,Ezekiel,Elliott,WAS,14.638333333333334,rotoguru_gid
RB,CLE,7500,5622,Nick Chubb,Nick,Chubb,BAL,15.922222222222224,rotoguru_gid
RB,LA,6500,5615,Sony Michel,Sony,Michel,ARI,6.05,rotoguru_gid
RB,CIN,8500,5535,Joe Mixon,Joe,Mixon,SF,17.666666666666668,rotoguru_gid
RB,NYJ,4900,5742,Ty Johnson,Ty,Johnson,NO,6.391666666666667,rotoguru_gid
RB,LV,7100,5712,Josh Jacobs,Josh,Jacobs,KC,13.23,rotoguru_gid
RB,GB,7500,5825,AJ Dillon,AJ,Dillon,CHI,9.658333333333333,rotoguru_gid
