Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Dak Prescott,QB,DAL,5600,1501,QB,DAL@PHI,17.925,rotoguru_gid
Tom Brady,QB,NE,5800,1131,QB,NE@MIA,19.37333333333333,rotoguru_gid
Andrew Luck,QB,IND,5900,1409,QB,IND@HOU,23.166666666666668,rotoguru_gid
Josh Johnson,QB,WAS,0,1320,QB,WAS@NYG,,rotoguru_gid
Patrick Mahomes II,QB,KC,7000,1523,QB,KC@BAL,30.97666666666667,rotoguru_gid
Josh Allen,QB,BUF,5500,1529,QB,BUF@NYJ,16.1025,rotoguru_gid
Ryan Tannehill,QB,MIA,4800,1410,QB,MIA@NE,15.074285714285713,rotoguru_gid
Derek Carr,QB,LV,5000,1441,QB,LV@PIT,16.548333333333336,rotoguru_gid
Nick Mullens,QB,SF,4600,1534,QB,SF@DEN,17.92,rotoguru_gid
Matt Ryan,QB,ATL,5600,1301,QB,ATL@GB,24.218333333333334,rotoguru_gid
Aaron Rodgers,QB,GB,6000,1252,QB,GB@ATL,20.663333333333334,rotoguru_gid
Jameis Winston,QB,TB,6200,1465,QB,TB@NO,21.22,rotoguru_gid
Lamar Jackson,QB,BAL,5700,1527,QB,BAL@KC,7.233333333333333,rotoguru_gid
Eli Manning,QB,NYG,5100,1225,QB,NYG@WAS,16.276666666666667,rotoguru_gid
Carson Wentz,QB,PHI,5400,1514,QB,PHI@DAL,20.184,rotoguru_gid
Ben Roethlisberger,QB,PIT,6800,1232,QB,PIT@LV,25.175,rotoguru_gid
Deshaun Watson,QB,HOU,5900,1518,QB,HOU@IND,21.311666666666667,rotoguru_gid
Drew Brees,QB,NO,6600,1151,QB,NO@TB,23.848333333333333,rotoguru_gid
Cody Kessler,QB,JAX,4400,1492,QB,JAX@TEN,9.42,rotoguru_gid
Case Keenum,QB,DEN,5200,1435,QB,DEN@SF,15.185,rotoguru_gid
Baker Mayfield,QB,CLE,5800,1528,QB,CLE@CAR,18.625999999999998,rotoguru_gid
Philip Rivers,QB,LAC,6500,1231,QB,LAC@CIN,21.801666666666666,rotoguru_gid
Jeff Driskel,QB,CIN,4400,1494,QB,CIN@LAC,8.440000000000001,rotoguru_gid
Cam Newton,QB,CAR,6300,1378,QB,CAR@CLE,23.91333333333333,rotoguru_gid
Kirk Cousins,QB,MIN,5600,1415,QB,MIN@SEA,21.233333333333334,rotoguru_gid
Sam Darnold,QB,NYJ,4400,1524,QB,NYJ@BUF,13.495555555555557,rotoguru_gid
Russell Wilson,QB,SEA,6100,1412,QB,SEA@MIN,20.419999999999998,rotoguru_gid
Josh Rosen,QB,ARI,4700,1525,QB,ARI@DET,10.36,rotoguru_gid
Mitchell Trubisky,QB,CHI,5600,1519,QB,CHI@LA,24.006,rotoguru_gid
Marcus Mariota,QB,TEN,4900,1466,QB,TEN@JAX,15.947272727272729,rotoguru_gid
Matthew Stafford,QB,DET,5200,1340,QB,DET@ARI,16.336666666666666,rotoguru_gid
Jared Goff,QB,LA,5800,1490,QB,LA@CHI,24.146666666666665,rotoguru_gid
Joe Webb,QB,HOU,4000,5071,QB,HOU@IND,0.0,rotoguru_gid
Joshua Dobbs,QB,PIT,4500,1532,QB,PIT@LV,0.09,rotoguru_gid
Taylor Heinicke,QB,CAR,4000,1487,QB,CAR@CLE,0.08,rotoguru_gid
Robert Griffin III,QB,BAL,4500,1408,QB,BAL@KC,0.42,rotoguru_gid
Brock Osweiler,QB,MIA,4300,1414,QB,MIA@NE,12.663333333333334,rotoguru_gid
Josh McCown,QB,NYJ,4400,1175,QB,NYJ@BUF,8.253333333333332,rotoguru_gid
DeShone Kizer,QB,GB,4300,1517,QB,GB@ATL,0.2,rotoguru_gid
Mark Sanchez,QB,WAS,4000,1339,QB,WAS@NYG,3.8,rotoguru_gid
Taysom Hill,QB,NO,4000,1530,QB,NO@TB,2.255,rotoguru_gid
Kyle Lauletta,QB,NYG,0,1535,QB,NYG@WAS,,rotoguru_gid
Derrick Henry,RB,TEN,3600,5445,RB,TEN@JAX,8.043333333333333,rotoguru_gid
Ezekiel Elliott,RB,DAL,8600,5444,RB,DAL@PHI,23.441666666666666,rotoguru_gid
Saquon Barkley,RB,NYG,8900,5614,RB,NYG@WAS,26.55,rotoguru_gid
Christian McCaffrey,RB,CAR,9300,5536,RB,CAR@CLE,26.05,rotoguru_gid
Joe Mixon,RB,CIN,6400,5535,RB,CIN@LAC,17.31,rotoguru_gid
Aaron Jones,RB,GB,7200,5543,RB,GB@ATL,15.51,rotoguru_gid
Dalvin Cook,RB,MIN,5800,5559,RB,MIN@SEA,11.657142857142857,rotoguru_gid
Damien Williams,RB,KC,3000,2957,RB,KC@BAL,0.9500000000000001,rotoguru_gid
Brandon Bolden,RB,MIA,3000,2874,RB,MIA@NE,0.08333333333333333,rotoguru_gid
Nick Chubb,RB,CLE,6700,5622,RB,CLE@CAR,12.891666666666666,rotoguru_gid
Spencer Ware,RB,KC,5200,2914,RB,KC@BAL,5.091666666666667,rotoguru_gid
Austin Ekeler,RB,LAC,6200,5575,RB,LAC@CIN,11.716666666666667,rotoguru_gid
Elijah McGuire,RB,NYJ,3400,5544,RB,NYJ@BUF,6.125,rotoguru_gid
Jaylen Samuels,RB,PIT,3700,5688,RB,PIT@LV,4.583333333333333,rotoguru_gid
Lamar Miller,RB,HOU,5100,2859,RB,HOU@IND,14.090909090909092,rotoguru_gid
Alvin Kamara,RB,NO,8100,5562,RB,NO@TB,24.808333333333334,rotoguru_gid
Phillip Lindsay,RB,DEN,6300,5630,RB,DEN@SF,16.716666666666665,rotoguru_gid
Chris Carson,RB,SEA,4900,5565,RB,SEA@MIN,12.709999999999999,rotoguru_gid
Kenneth Dixon,RB,BAL,3200,5469,RB,BAL@KC,7.85,rotoguru_gid
Kenyan Drake,RB,MIA,4500,5446,RB,MIA@NE,13.5,rotoguru_gid
Jordan Howard,RB,CHI,3900,5447,RB,CHI@LA,9.65,rotoguru_gid
David Johnson,RB,ARI,6500,5395,RB,ARI@DET,16.083333333333332,rotoguru_gid
