Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Cam Newton,QB,CAR,6400,1378,QB,CAR@MIA,19.024444444444445,rotoguru_gid
Kirk Cousins,QB,WAS,5900,1415,QB,WAS@MIN,19.6725,rotoguru_gid
Jared Goff,QB,LA,6700,1490,QB,LA@HOU,18.1125,rotoguru_gid
Case Keenum,QB,MIN,4800,1435,QB,MIN@WAS,14.114285714285714,rotoguru_gid
C.J. Beathard,QB,SF,4800,1520,QB,SF@NYG,15.41,rotoguru_gid
DeShone Kizer,QB,CLE,4600,1517,QB,CLE@DET,11.022857142857143,rotoguru_gid
Matthew Stafford,QB,DET,6800,1340,QB,DET@CLE,19.285,rotoguru_gid
Tom Brady,QB,NE,6700,1131,QB,NE@DEN,22.68,rotoguru_gid
Russell Wilson,QB,SEA,7400,1412,QB,SEA@ARI,24.6625,rotoguru_gid
Ben Roethlisberger,QB,PIT,6600,1232,QB,PIT@IND,14.6725,rotoguru_gid
Marcus Mariota,QB,TEN,5800,1466,QB,TEN@CIN,16.25142857142857,rotoguru_gid
Blake Bortles,QB,JAX,4800,1442,QB,JAX@LAC,14.7475,rotoguru_gid
Eli Manning,QB,NYG,5100,1225,QB,NYG@SF,15.3625,rotoguru_gid
Andy Dalton,QB,CIN,5300,1403,QB,CIN@TEN,13.9825,rotoguru_gid
Jacoby Brissett,QB,IND,5200,1496,QB,IND@PIT,15.41111111111111,rotoguru_gid
Philip Rivers,QB,LAC,4900,1231,QB,LAC@JAX,16.5275,rotoguru_gid
Mitchell Trubisky,QB,CHI,4500,1519,QB,CHI@GB,7.496,rotoguru_gid
Matt Ryan,QB,ATL,6500,1301,QB,ATL@DAL,16.7725,rotoguru_gid
Jay Cutler,QB,MIA,5100,1263,QB,MIA@CAR,13.177142857142856,rotoguru_gid
Dak Prescott,QB,DAL,7300,1501,QB,DAL@ATL,22.0275,rotoguru_gid
Drew Stanton,QB,ARI,4800,1290,QB,ARI@SEA,8.56,rotoguru_gid
Brett Hundley,QB,GB,5000,1470,QB,GB@CHI,9.615,rotoguru_gid
Drew Brees,QB,NO,6900,1151,QB,NO@BUF,18.6075,rotoguru_gid
Josh McCown,QB,NYJ,6100,1175,QB,NYJ@TB,16.688888888888886,rotoguru_gid
Brock Osweiler,QB,DEN,4400,1414,QB,DEN@NE,5.47,rotoguru_gid
Ryan Fitzpatrick,QB,TB,4900,1242,QB,TB@NYJ,10.706666666666669,rotoguru_gid
Tom Savage,QB,HOU,4500,1443,QB,HOU@LA,4.08,rotoguru_gid
Nathan Peterman,QB,BUF,4000,1522,QB,BUF@NO,,rotoguru_gid
Tyrod Taylor,QB,BUF,6300,1400,QB,BUF@NO,16.89,rotoguru_gid
Brian Hoyer,QB,NE,4900,1336,QB,NE@DEN,12.25,rotoguru_gid
Cody Kessler,QB,CLE,4500,1492,QB,CLE@DET,3.74,rotoguru_gid
Austin Davis,QB,SEA,4600,1445,QB,SEA@ARI,-0.1,rotoguru_gid
Joe Webb,QB,BUF,4000,5071,QB,BUF@NO,0.0,rotoguru_gid
Kellen Clemens,QB,LAC,4000,1262,QB,LAC@JAX,,rotoguru_gid
Derek Anderson,QB,CAR,5300,1239,QB,CAR@MIA,0.68,rotoguru_gid
Chase Daniel,QB,NO,4600,1334,QB,NO@BUF,,rotoguru_gid
Mark Ingram,RB,NO,7400,2793,RB,NO@BUF,16.4125,rotoguru_gid
DeMarco Murray,RB,TEN,5000,2831,RB,TEN@CIN,10.575,rotoguru_gid
Austin Ekeler,RB,LAC,3900,5575,RB,LAC@JAX,5.55,rotoguru_gid
Alvin Kamara,RB,NO,6900,5562,RB,NO@BUF,16.525,rotoguru_gid
Christian McCaffrey,RB,CAR,6800,5536,RB,CAR@MIA,14.766666666666667,rotoguru_gid
Todd Gurley,RB,LA,8700,2992,RB,LA@HOU,25.175,rotoguru_gid
Dion Lewis,RB,NE,3900,2816,RB,NE@DEN,6.8625,rotoguru_gid
Kenyan Drake,RB,MIA,4800,5446,RB,MIA@CAR,2.9499999999999997,rotoguru_gid
Isaiah Crowell,RB,CLE,4300,2969,RB,CLE@DET,9.4125,rotoguru_gid
Le'Veon Bell,RB,PIT,9800,2888,RB,PIT@IND,21.3625,rotoguru_gid
Tevin Coleman,RB,ATL,4800,2994,RB,ATL@DAL,10.7,rotoguru_gid
Rex Burkhead,RB,NE,3400,2890,RB,NE@DEN,9.3,rotoguru_gid
Duke Johnson,RB,CLE,4100,2997,RB,CLE@DET,13.0,rotoguru_gid
Ty Montgomery,RB,GB,4300,5392,RB,GB@CHI,10.971428571428572,rotoguru_gid
Jonathan Stewart,RB,CAR,3100,2612,RB,CAR@MIA,6.044444444444444,rotoguru_gid
Theo Riddick,RB,DET,4000,2907,RB,DET@CLE,8.5875,rotoguru_gid
Cameron Artis-Payne,RB,CAR,3000,2999,RB,CAR@MIA,0.3833333333333333,rotoguru_gid
Orleans Darkwa,RB,NYG,4500,2976,RB,NYG@SF,8.357142857142858,rotoguru_gid
Latavius Murray,RB,MIN,4000,2899,RB,MIN@WAS,5.45,rotoguru_gid
Matt Breida,RB,SF,4200,5567,RB,SF@NYG,5.611111111111111,rotoguru_gid
Ameer Abdullah,RB,DET,4500,2995,RB,DET@CLE,9.4375,rotoguru_gid
Carlos Hyde,RB,SF,6300,2933,RB,SF@NYG,15.91111111111111,rotoguru_gid
Charles Sims,RB,TB,3400,2931,RB,TB@NYJ,3.85,rotoguru_gid
Andre Ellington,RB,ARI,3800,2892,RB,ARI@SEA,8.857142857142858,rotoguru_gid
Corey Grant,RB,JAX,3000,5405,RB,JAX@LAC,2.4250000000000003,rotoguru_gid
