Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source
Josh Allen,QB,BUF,7300,1529,QB,BUF@NE,27.177142857142858,rotoguru_gid
Tom Brady,QB,TB,6800,1131,QB,TB@DET,21.767142857142858,rotoguru_gid
Deshaun Watson,QB,HOU,7600,1518,QB,HOU@CIN,24.91142857142857,rotoguru_gid
Andy Dalton,QB,DAL,5500,1403,QB,DAL@PHI,11.64,rotoguru_gid
Ben Roethlisberger,QB,PIT,6400,1232,QB,PIT@IND,18.905714285714286,rotoguru_gid
Derek Carr,QB,LV,5100,1441,QB,LV@MIA,18.20714285714286,rotoguru_gid
Aaron Rodgers,QB,GB,7800,1252,QB,GB@TEN,25.222857142857144,rotoguru_gid
Brandon Allen,QB,CIN,4800,1504,QB,CIN@HOU,10.48,rotoguru_gid
Mitchell Trubisky,QB,CHI,5700,1519,QB,CHI@JAX,15.99,rotoguru_gid
Jalen Hurts,QB,PHI,7000,1554,QB,PHI@DAL,6.881666666666667,rotoguru_gid
Kirk Cousins,QB,MIN,5900,1415,QB,MIN@NO,19.875714285714285,rotoguru_gid
Matt Ryan,QB,ATL,5800,1301,QB,ATL@KC,18.917142857142856,rotoguru_gid
Lamar Jackson,QB,BAL,8000,1527,QB,BAL@NYG,23.403076923076924,rotoguru_gid
Patrick Mahomes II,QB,KC,8500,1523,QB,KC@ATL,27.755714285714284,rotoguru_gid
C.J. Beathard,QB,SF,5000,1520,QB,SF@ARI,5.07,rotoguru_gid
Russell Wilson,QB,SEA,7300,1412,QB,SEA@LA,25.267142857142858,rotoguru_gid
Ryan Tannehill,QB,TEN,6900,1410,QB,TEN@GB,22.464285714285715,rotoguru_gid
Sam Darnold,QB,NYJ,5000,1524,QB,NYJ@CLE,11.708,rotoguru_gid
Justin Herbert,QB,LAC,7400,1552,QB,LAC@DEN,24.24153846153846,rotoguru_gid
Kyler Murray,QB,ARI,7500,1537,QB,ARI@SF,27.61285714285714,rotoguru_gid
Drew Lock,QB,DEN,5000,1547,QB,DEN@LAC,14.727272727272727,rotoguru_gid
Blaine Gabbert,QB,TB,4400,1381,QB,TB@DET,0.03333333333333333,rotoguru_gid
Mike Glennon,QB,JAX,4800,1420,QB,JAX@CHI,11.833333333333334,rotoguru_gid
Daniel Jones,QB,NYG,5000,1539,QB,NYG@BAL,13.731666666666667,rotoguru_gid
Drew Brees,QB,NO,5900,1151,QB,NO@MIN,19.330000000000002,rotoguru_gid
Philip Rivers,QB,IND,5600,1231,QB,IND@PIT,16.914285714285715,rotoguru_gid
Taylor Heinicke,QB,WAS,4000,1487,QB,WAS@CAR,,rotoguru_gid
Ryan Fitzpatrick,QB,MIA,5000,1242,QB,MIA@LV,19.9325,rotoguru_gid
Taysom Hill,QB,NO,5600,1530,QB,NO@MIN,10.085714285714285,rotoguru_gid
Jared Goff,QB,LA,5900,1490,QB,LA@SEA,18.877142857142854,rotoguru_gid
Teddy Bridgewater,QB,CAR,5300,1439,QB,CAR@WAS,19.072307692307692,rotoguru_gid
Baker Mayfield,QB,CLE,6100,1528,QB,CLE@NYJ,17.169999999999998,rotoguru_gid
Cam Newton,QB,NE,5400,1378,QB,NE@BUF,17.672307692307694,rotoguru_gid
Tua Tagovailoa,QB,MIA,5400,1551,QB,MIA@LV,13.04,rotoguru_gid
Chase Daniel,QB,DET,4900,1334,QB,DET@TB,2.6799999999999997,rotoguru_gid
Dwayne Haskins,QB,WAS,5200,1538,QB,WAS@CAR,13.0,rotoguru_gid
David Blough,QB,DET,4000,1546,QB,DET@TB,,rotoguru_gid
Jarrett Stidham,QB,NE,5300,1542,QB,NE@BUF,3.545,rotoguru_gid
Matthew Stafford,QB,DET,5600,1340,QB,DET@TB,18.304285714285715,rotoguru_gid
Matt Barkley,QB,BUF,4100,1417,QB,BUF@NE,0.29333333333333333,rotoguru_gid
Jacoby Brissett,QB,IND,4100,1496,QB,IND@PIT,2.242222222222223,rotoguru_gid
Logan Woodside,QB,TEN,4100,1560,QB,TEN@GB,0.32,rotoguru_gid
Case Keenum,QB,CLE,4800,1435,QB,CLE@NYJ,1.84,rotoguru_gid
Joe Webb,QB,NYG,4000,5071,QB,NYG@BAL,,rotoguru_gid
Nick Foles,QB,CHI,5100,1413,QB,CHI@JAX,14.4225,rotoguru_gid
Tim Boyle,QB,GB,4400,1544,QB,GB@TEN,-0.08571428571428573,rotoguru_gid
Alvin Kamara,RB,NO,7900,5562,RB,NO@MIN,23.185714285714287,rotoguru_gid
Myles Gaskin,RB,MIA,5300,5789,RB,MIA@LV,14.325000000000001,rotoguru_gid
David Johnson,RB,HOU,6100,5395,RB,HOU@CIN,13.36,rotoguru_gid
