Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status
WR,Bryson Green (43778678),Bryson Green,43778678,WR/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,ARI,0,
WR,Jakobie Keeney-James (43778680),Jakobie Keeney-James,43778680,WR/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,3.5,
WR,Mante Morrow (43778682),Mante Morrow,43778682,WR/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,LAC,0,
WR,Devonte Ross (43778684),Devonte Ross,43778684,WR/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,LAC,0,
WR,Colton Dowell (43778686),Colton Dowell,43778686,WR/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,0,
TE,Jack Westover (43778688),Jack Westover,43778688,TE/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,NE,0.1,
TE,William Wagner (43778690),William Wagner,43778690,TE/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,CIN,0,
TE,RJ Maryland (43778692),RJ Maryland,43778692,TE/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,GB,0,IR
TE,Drew Biber (43778694),Drew Biber,43778694,TE/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,GB,0,
TE,Cal Adomitis (43778696),Cal Adomitis,43778696,TE/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,GB,0,
WR,Treyvhon Saunders (43778698),Treyvhon Saunders,43778698,WR/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,HOU,0,
WR,Dohnte Meyers (43778700),Dohnte Meyers,43778700,WR/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,CIN,0,
WR,Tarik Black (43778702),Tarik Black,43778702,WR/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,DET,0,
WR,Courtney Jackson (43778704),Courtney Jackson,43778704,WR/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,0,
WR,E.J. Horton Jr. (43778706),E.J. Horton Jr.,43778706,WR/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,IND,0,
WR,E.J. Williams Jr. (43778708),E.J. Williams Jr.,43778708,WR/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,LV,0,
WR,Kobe Prentice (43778710),Kobe Prentice,43778710,WR/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,NE,0,
WR,Ihmir Smith-Marsette (43778712),Ihmir Smith-Marsette,43778712,WR/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,ARI,0,
WR,Joaquin Davis (43778714),Joaquin Davis,43778714,WR/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,0,
WR,Sincere Brown (43778716),Sincere Brown,43778716,WR/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,LAC,0,
WR,Trenton Irwin (43778718),Trenton Irwin,43778718,WR/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,SF,0,
WR,Daniel Sobkowicz (43778720),Daniel Sobkowicz,43778720,WR/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,HOU,0,
WR,Noah Thomas (43778722),Noah Thomas,43778722,WR/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,CIN,0,
WR,Kendrick Law (43778724),Kendrick Law,43778724,WR/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,DET,0,IR
WR,Tyren Montgomery (43778726),Tyren Montgomery,43778726,WR/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,0,
WR,Raylen Sharpe (43778728),Raylen Sharpe,43778728,WR/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,IND,0,
WR,Deven Thompkins (43778730),Deven Thompkins,43778730,WR/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,LV,0.9,
WR,Tejhaun Palmer (43778732),Tejhaun Palmer,43778732,WR/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,NE,0,
WR,Levi Wentz (43778734),Levi Wentz,43778734,WR/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,0,
WR,Wesley Grimes (43778736),Wesley Grimes,43778736,WR/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,SF,0,
WR,Jha'Quan Jackson (43778738),Jha'Quan Jackson,43778738,WR/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,HOU,0,
WR,Hank Beatty (43778740),Hank Beatty,43778740,WR/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,0,
WR,Justin Shorter (43778742),Justin Shorter,43778742,WR/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,LV,0,IR
WR,Jeremiah Webb (43778744),Jeremiah Webb,43778744,WR/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,NE,0,IR
WR,Cole Burgess (43778746),Cole Burgess,43778746,WR/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,0,IR
WR,Will Pauling (43778748),Will Pauling,43778748,WR/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,SF,0,
WR,DJ Turner (43778750),DJ Turner,43778750,WR/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,HOU,0,IR
WR,Corey Rucker (43778752),Corey Rucker,43778752,WR/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,LV,0,IR
WR,Jimmy Kibble (43778754),Jimmy Kibble,43778754,WR/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,NE,0,IR
WR,KhaDarel Hodge (43778756),KhaDarel Hodge,43778756,WR/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,SF,0.5,
WR,Brandon Aiyuk (43778758),Brandon Aiyuk,43778758,WR/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,SF,0,OUT
WR,Ricky Pearsall (43778760),Ricky Pearsall,43778760,WR/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,SF,9.5,IR
