Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status
RB,Kenny Gainwell (44220368),Kenny Gainwell,44220368,RB/FLEX,4800,MIN@TB 09/27/2026 04:05PM ET,TB,3.7,
RB,Alvin Kamara (44220370),Alvin Kamara,44220370,RB/FLEX,4800,LV@NO 09/27/2026 04:25PM ET,NO,7.2,
WR,Khalil Shakir (44220678),Khalil Shakir,44220678,WR/FLEX,4800,LAC@BUF 09/27/2026 01:00PM ET,BUF,7.9,
WR,Jakobi Meyers (44220680),Jakobi Meyers,44220680,WR/FLEX,4800,NE@JAX 09/27/2026 01:00PM ET,JAX,8,
TE,George Kittle (44221112),George Kittle,44221112,TE/FLEX,4800,ARI@SF 09/27/2026 04:05PM ET,SF,10.6,
QB,Deshaun Watson (44220243),Deshaun Watson,44220243,QB,4700,CAR@CLE 09/27/2026 01:00PM ET,CLE,17.4,
RB,Rico Dowdle (44220372),Rico Dowdle,44220372,RB/FLEX,4700,CIN@PIT 09/27/2026 01:00PM ET,PIT,5.3,Q
RB,Najee Harris (44220374),Najee Harris,44220374,RB/FLEX,4700,TEN@NYG 09/27/2026 01:00PM ET,NYG,0.6,
WR,Michael Pittman Jr. (44220682),Michael Pittman Jr.,44220682,WR/FLEX,4700,CIN@PIT 09/27/2026 01:00PM ET,PIT,8.8,Q
WR,Rashod Bateman (44220684),Rashod Bateman,44220684,WR/FLEX,4700,BAL@DAL 09/27/2026 04:25PM ET,BAL,10.9,
WR,Marvin Harrison Jr. (44220686),Marvin Harrison Jr.,44220686,WR/FLEX,4700,ARI@SF 09/27/2026 04:05PM ET,ARI,2.2,
TE,Isaiah Likely (44221114),Isaiah Likely,44221114,TE/FLEX,4700,TEN@NYG 09/27/2026 01:00PM ET,NYG,18.1,
QB,Carson Wentz (44220244),Carson Wentz,44220244,QB,4600,MIN@TB 09/27/2026 04:05PM ET,MIN,12.8,
RB,Jonathon Brooks (44220376),Jonathon Brooks,44220376,RB/FLEX,4600,CAR@CLE 09/27/2026 01:00PM ET,CAR,4.7,IR
RB,Chris Rodriguez Jr. (44220378),Chris Rodriguez Jr.,44220378,RB/FLEX,4600,NE@JAX 09/27/2026 01:00PM ET,JAX,1.8,
WR,Keenan Allen (44220688),Keenan Allen,44220688,WR/FLEX,4600,HOU@IND 09/27/2026 01:00PM ET,IND,5.4,
WR,Brian Thomas Jr. (44220690),Brian Thomas Jr.,44220690,WR/FLEX,4600,NE@JAX 09/27/2026 01:00PM ET,JAX,7,
QB,Marcus Mariota (44220245),Marcus Mariota,44220245,QB,4500,SEA@WAS 09/27/2026 01:00PM ET,WAS,8.7,
RB,Raheim Sanders (44220380),Raheim Sanders,44220380,RB/FLEX,4500,CAR@CLE 09/27/2026 01:00PM ET,CLE,3.9,
RB,George Holani (44220382),George Holani,44220382,RB/FLEX,4500,SEA@WAS 09/27/2026 01:00PM ET,SEA,2.7,
WR,Denzel Boston (44220692),Denzel Boston,44220692,WR/FLEX,4500,CAR@CLE 09/27/2026 01:00PM ET,CLE,17.2,
WR,Kayshon Boutte (44220694),Kayshon Boutte,44220694,WR/FLEX,4500,HOU@IND 09/27/2026 01:00PM ET,HOU,4.9,
WR,Wan'Dale Robinson (44220696),Wan'Dale Robinson,44220696,WR/FLEX,4500,TEN@NYG 09/27/2026 01:00PM ET,TEN,5.4,
TE,Travis Kelce (44221116),Travis Kelce,44221116,TE/FLEX,4500,KC@MIA 09/27/2026 01:00PM ET,KC,19.1,
QB,Joe Flacco (44220246),Joe Flacco,44220246,QB,4400,CIN@PIT 09/27/2026 01:00PM ET,CIN,0,
RB,Emmett Johnson (44220384),Emmett Johnson,44220384,RB/FLEX,4400,KC@MIA 09/27/2026 01:00PM ET,KC,7.2,
RB,Ray Davis (44220386),Ray Davis,44220386,RB/FLEX,4400,LAC@BUF 09/27/2026 01:00PM ET,BUF,0.2,
RB,Braelon Allen (44220388),Braelon Allen,44220388,RB/FLEX,4400,NYJ@DET 09/27/2026 01:00PM ET,NYJ,6.3,
RB,Demond Claiborne (44220392),Demond Claiborne,44220392,RB/FLEX,4400,MIN@TB 09/27/2026 04:05PM ET,MIN,1.2,
WR,Xavier Worthy (44220698),Xavier Worthy,44220698,WR/FLEX,4400,KC@MIA 09/27/2026 01:00PM ET,KC,9.2,
WR,Devaughn Vele (44220700),Devaughn Vele,44220700,WR/FLEX,4400,LV@NO 09/27/2026 04:25PM ET,NO,15.7,
WR,Malachi Fields (44220702),Malachi Fields,44220702,WR/FLEX,4400,TEN@NYG 09/27/2026 01:00PM ET,NYG,4.8,
TE,Mark Andrews (44221118),Mark Andrews,44221118,TE/FLEX,4400,BAL@DAL 09/27/2026 04:25PM ET,BAL,9.9,
QB,Fernando Mendoza (44220247),Fernando Mendoza,44220247,QB,4300,LV@NO 09/27/2026 04:25PM ET,LV,0,
RB,Keaton Mitchell (44220394),Keaton Mitchell,44220394,RB/FLEX,4300,LAC@BUF 09/27/2026 01:00PM ET,LAC,2.9,
RB,Kaytron Allen (44220396),Kaytron Allen,44220396,RB/FLEX,4300,SEA@WAS 09/27/2026 01:00PM ET,WAS,2,
RB,Sione Vaki (44220398),Sione Vaki,44220398,RB/FLEX,4300,NYJ@DET 09/27/2026 01:00PM ET,DET,2.9,
RB,Kendre Miller (44220402),Kendre Miller,44220402,RB/FLEX,4300,LV@NO 09/27/2026 04:25PM ET,NO,9,
WR,KC Concepcion Jr. (44220704),KC Concepcion Jr.,44220704,WR/FLEX,4300,CAR@CLE 09/27/2026 01:00PM ET,CLE,8.5,
WR,Adonai Mitchell (44220706),Adonai Mitchell,44220706,WR/FLEX,4300,NYJ@DET 09/27/2026 01:00PM ET,NYJ,10.7,
WR,Keon Coleman (44220708),Keon Coleman,44220708,WR/FLEX,4300,LAC@BUF 09/27/2026 01:00PM ET,BUF,6.7,
TE,Sam LaPorta (44221120),Sam LaPorta,44221120,TE/FLEX,4300,NYJ@DET 09/27/2026 01:00PM ET,DET,13.5,
QB,Shedeur Sanders (44220249),Shedeur Sanders,44220249,QB,4200,CAR@CLE 09/27/2026 01:00PM ET,CLE,0,
RB,Devin Singletary (44220390),Devin Singletary,44220390,RB/FLEX,4200,TEN@NYG 09/27/2026 01:00PM ET,NYG,7.4,
RB,Emari Demercado (44220400),Emari Demercado,44220400,RB/FLEX,4200,BAL@DAL 09/27/2026 04:25PM ET,DAL,0.8,
RB,Justice Hill (44220404),Justice Hill,44220404,RB/FLEX,4200,BAL@DAL 09/27/2026 04:25PM ET,BAL,3.8,
RB,DeeJay Dallas (44220406),DeeJay Dallas,44220406,RB/FLEX,4200,MIN@TB 09/27/2026 04:05PM ET,MIN,2.1,
WR,Malik Washington (44220710),Malik Washington,44220710,WR/FLEX,4200,KC@MIA 09/27/2026 01:00PM ET,MIA,8,
WR,Mack Hollins (44220712),Mack Hollins,44220712,WR/FLEX,4200,NE@JAX 09/27/2026 01:00PM ET,NE,6.5,
WR,Rashid Shaheed (44220714),Rashid Shaheed,44220714,WR/FLEX,4200,SEA@WAS 09/27/2026 01:00PM ET,SEA,4.2,
TE,Dalton Schultz (44221122),Dalton Schultz,44221122,TE/FLEX,4200,HOU@IND 09/27/2026 01:00PM ET,HOU,18.3,
QB,J.J. McCarthy (44220248),J.J. McCarthy,44220248,QB,4100,MIN@TB 09/27/2026 04:05PM ET,MIN,0,
RB,Seth McGowan (44220408),Seth McGowan,44220408,RB/FLEX,4100,HOU@IND 09/27/2026 01:00PM ET,IND,0.5,
RB,Mike Washington Jr. (44220410),Mike Washington Jr.,44220410,RB/FLEX,4100,LV@NO 09/27/2026 04:25PM ET,LV,2.4,
RB,Tyrone Tracy Jr. (44220412),Tyrone Tracy Jr.,44220412,RB/FLEX,4100,TEN@NYG 09/27/2026 01:00PM ET,NYG,0.2,
RB,Samaje Perine (44220414),Samaje Perine,44220414,RB/FLEX,4100,CIN@PIT 09/27/2026 01:00PM ET,CIN,5.6,
WR,Darnell Mooney (44220716),Darnell Mooney,44220716,WR/FLEX,4100,TEN@NYG 09/27/2026 01:00PM ET,NYG,5.8,
WR,Jalen McMillan (44220718),Jalen McMillan,44220718,WR/FLEX,4100,MIN@TB 09/27/2026 04:05PM ET,TB,0,
WR,Antonio Williams (44220720),Antonio Williams,44220720,WR/FLEX,4100,SEA@WAS 09/27/2026 01:00PM ET,WAS,10.9,
TE,Jake Ferguson (44221124),Jake Ferguson,44221124,TE/FLEX,4100,BAL@DAL 09/27/2026 04:25PM ET,DAL,11.5,
QB,Jalen Milroe (44220250),Jalen Milroe,44220250,QB,4000,SEA@WAS 09/27/2026 01:00PM ET,SEA,0,
QB,Justin Fields (44220251),Justin Fields,44220251,QB,4000,KC@MIA 09/27/2026 01:00PM ET,KC,0,
QB,Spencer Rattler (44220252),Spencer Rattler,44220252,QB,4000,LV@NO 09/27/2026 04:25PM ET,NO,0,
QB,Zach Wilson (44220253),Zach Wilson,44220253,QB,4000,LV@NO 09/27/2026 04:25PM ET,NO,0,
QB,Aidan O'Connell (44220254),Aidan O'Connell,44220254,QB,4000,LV@NO 09/27/2026 04:25PM ET,LV,0,Q
QB,Mac Jones (44220255),Mac Jones,44220255,QB,4000,ARI@SF 09/27/2026 04:05PM ET,SF,-0.2,
QB,Kurtis Rourke (44220256),Kurtis Rourke,44220256,QB,4000,ARI@SF 09/27/2026 04:05PM ET,SF,0,
QB,Gardner Minshew II (44220257),Gardner Minshew II,44220257,QB,4000,ARI@SF 09/27/2026 04:05PM ET,ARI,0,
QB,Carson Beck (44220258),Carson Beck,44220258,QB,4000,ARI@SF 09/27/2026 04:05PM ET,ARI,0,
QB,Athan Kaliakmanis (44220259),Athan Kaliakmanis,44220259,QB,4000,SEA@WAS 09/27/2026 01:00PM ET,WAS,0,
QB,Sam Hartman (44220260),Sam Hartman,44220260,QB,4000,SEA@WAS 09/27/2026 01:00PM ET,WAS,0,
QB,Jameis Winston (44220261),Jameis Winston,44220261,QB,4000,TEN@NYG 09/27/2026 01:00PM ET,NYG,3.5,
QB,Jake Haener (44220262),Jake Haener,44220262,QB,4000,TEN@NYG 09/27/2026 01:00PM ET,NYG,0,
QB,Mitchell Trubisky (44220263),Mitchell Trubisky,44220263,QB,4000,TEN@NYG 09/27/2026 01:00PM ET,TEN,0,
QB,Hendon Hooker (44220264),Hendon Hooker,44220264,QB,4000,TEN@NYG 09/27/2026 01:00PM ET,TEN,0,
QB,Anthony Richardson Sr. (44220265),Anthony Richardson Sr.,44220265,QB,4000,HOU@IND 09/27/2026 01:00PM ET,IND,0,
QB,Riley Leonard (44220266),Riley Leonard,44220266,QB,4000,HOU@IND 09/27/2026 01:00PM ET,IND,0,
QB,Davis Mills (44220267),Davis Mills,44220267,QB,4000,HOU@IND 09/27/2026 01:00PM ET,HOU,0,
QB,Graham Mertz (44220268),Graham Mertz,44220268,QB,4000,HOU@IND 09/27/2026 01:00PM ET,HOU,0,IR
QB,Kenny Pickett (44220269),Kenny Pickett,44220269,QB,4000,CAR@CLE 09/27/2026 01:00PM ET,CAR,1,
QB,Haynes King (44220270),Haynes King,44220270,QB,4000,CAR@CLE 09/27/2026 01:00PM ET,CAR,0,
QB,Taylen Green (44220271),Taylen Green,44220271,QB,4000,CAR@CLE 09/27/2026 01:00PM ET,CLE,0,
QB,Dillon Gabriel (44220272),Dillon Gabriel,44220272,QB,4000,CAR@CLE 09/27/2026 01:00PM ET,CLE,0,IR
QB,Mason Rudolph (44220273),Mason Rudolph,44220273,QB,4000,CIN@PIT 09/27/2026 01:00PM ET,PIT,0.3,
QB,Will Howard (44220274),Will Howard,44220274,QB,4000,CIN@PIT 09/27/2026 01:00PM ET,PIT,0,
QB,Drew Allar (44220275),Drew Allar,44220275,QB,4000,CIN@PIT 09/27/2026 01:00PM ET,PIT,0,
QB,Josh Johnson (44220276),Josh Johnson,44220276,QB,4000,CIN@PIT 09/27/2026 01:00PM ET,CIN,0,
QB,Sean Clifford (44220277),Sean Clifford,44220277,QB,4000,CIN@PIT 09/27/2026 01:00PM ET,CIN,0,
QB,Cade Klubnik (44220278),Cade Klubnik,44220278,QB,4000,NYJ@DET 09/27/2026 01:00PM ET,NYJ,0,
QB,Bailey Zappe (44220279),Bailey Zappe,44220279,QB,4000,NYJ@DET 09/27/2026 01:00PM ET,NYJ,0,
QB,Joshua Dobbs (44220280),Joshua Dobbs,44220280,QB,4000,NYJ@DET 09/27/2026 01:00PM ET,DET,0,
QB,Luke Altmyer (44220281),Luke Altmyer,44220281,QB,4000,NYJ@DET 09/27/2026 01:00PM ET,DET,0,
QB,Nick Mullens (44220282),Nick Mullens,44220282,QB,4000,NE@JAX 09/27/2026 01:00PM ET,JAX,-0.3,
QB,Quinn Ewers (44220283),Quinn Ewers,44220283,QB,4000,NE@JAX 09/27/2026 01:00PM ET,JAX,0,
QB,Joey Aguilar (44220284),Joey Aguilar,44220284,QB,4000,NE@JAX 09/27/2026 01:00PM ET,JAX,0,
QB,Tommy DeVito (44220285),Tommy DeVito,44220285,QB,4000,NE@JAX 09/27/2026 01:00PM ET,NE,0,
QB,Behren Morton (44220286),Behren Morton,44220286,QB,4000,NE@JAX 09/27/2026 01:00PM ET,NE,0,
QB,Kyle McCord (44220287),Kyle McCord,44220287,QB,4000,KC@MIA 09/27/2026 01:00PM ET,MIA,0,
QB,Brady Cook (44220288),Brady Cook,44220288,QB,4000,KC@MIA 09/27/2026 01:00PM ET,MIA,0,
QB,Garrett Nussmeier (44220289),Garrett Nussmeier,44220289,QB,4000,KC@MIA 09/27/2026 01:00PM ET,KC,0,
QB,Trey Lance (44220290),Trey Lance,44220290,QB,4000,LAC@BUF 09/27/2026 01:00PM ET,LAC,0,
QB,DJ Uiagalelei (44220291),DJ Uiagalelei,44220291,QB,4000,LAC@BUF 09/27/2026 01:00PM ET,LAC,0,
QB,Kyle Allen (44220292),Kyle Allen,44220292,QB,4000,LAC@BUF 09/27/2026 01:00PM ET,BUF,0,
QB,Shane Buechele (44220293),Shane Buechele,44220293,QB,4000,LAC@BUF 09/27/2026 01:00PM ET,BUF,0,
QB,Jalon Daniels (44220294),Jalon Daniels,44220294,QB,4000,MIN@TB 09/27/2026 04:05PM ET,TB,0,
