player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,estimated_ownership_pct_heuristic,roster_role,slate_format,ownership_available
00-0037834,Brock Purdy,QB,SF,6200,44173858,15.8997,15.8997,1.0,1.3081695193960685,20.799554423345803,MIA,29.17,45.0,1.0,1.0,8.2764,statline_mc+recal_10_4b,5.601150326645833,38.60679504446955,34.4745,300.74957722603494,2.456,3.60475,21.1234838705313,0.19975,0.0,0.0,0.0,0.0,25.457331476094524,-4.65777705274872,22.1,37.2,89.66940154440154,25.771463197480614,17.654639959798928,,classic,True
00-0038543,Jaxon Smith-Njigba,WR,SEA,8100,44174012,20.5484,20.5484,1.0,1.0054563121309514,20.66048456992588,ARI,22.42,40.89,1.0,1.0,9.9921,statline_mc+recal_10_4b,7.175664422057069,40.45001880947813,0.0,0.0,0.0,0.07,0.6121258940515277,0.0035,9.319,5.92975,81.95233356871074,0.5,17.911445946276228,2.7490386236496533,29.2,39.3,75.5019305019305,46.07117242500858,8.31575220982505,,classic,True
00-0033280,Christian McCaffrey,RB,SF,8000,44173888,15.4504,15.4504,1.0,1.3081695193960685,20.211797098817662,MIA,29.17,45.0,1.0,1.0,9.3762,statline_mc+recal_10_4b,5.57010516012816,40.73403853294593,0.0,0.0,0.0,11.48225,72.90161679644626,0.4215,5.46675,3.99825,36.809720139877896,0.19075,19.468133693632417,0.7436634051852451,13.8,54.4,91.54440154440154,56.03709701655314,43.0654679102237,,classic,True
00-0033077,Dak Prescott,QB,DAL,6400,44173856,15.7991,15.7991,1.0,1.231930637566335,19.46337464246567,WAS,27.47,50.89,1.0,1.0,8.1272,statline_mc+recal_10_4b,6.643349673068057,35.144610989216645,35.7525,276.5098219801429,2.08725,2.071,11.02840615904122,0.105,0.0,0.0,0.0,0.0,21.236483495109837,-1.7731088526441674,15.4,27.0,93.9394305019305,22.360495483950118,23.950775528147364,,classic,True
00-0039910,Jayden Daniels,QB,WAS,6300,44173857,17.0957,17.0957,1.0,1.050302713207265,17.955679924223148,DAL,23.42,50.89,1.0,1.0,8.005,statline_mc+recal_10_4b,6.502039259226441,32.01068141348195,35.95375,232.9627847332784,1.80775,2.95925,14.010673234691447,0.1205,0.0,0.0,0.0,0.0,18.433078712800278,-0.4773987885771298,17.7,15.8,83.3445945945946,11.993537918134049,11.237166378043387,,classic,True
00-0036355,Justin Herbert,QB,LAC,6000,44173859,15.7186,15.7186,1.0,1.1238508109724192,17.66534565434669,LV,25.06,43.5,1.0,1.0,8.0589,statline_mc+recal_10_4b,5.513120933723297,32.33681882349099,32.204,264.7172285446146,1.52775,3.66475,18.37739178812011,0.17225,0.0,0.0,0.0,0.0,19.582178320596597,-1.9168326662499062,14.3,6.0,78.16903957528959,8.044221379727025,7.764361379126495,,classic,True
00-0036971,Trevor Lawrence,QB,JAX,5800,44173860,17.7906,17.7906,1.0,0.9579191269900589,17.041998698029644,DEN,21.36,45.44,1.0,1.0,8.0544,statline_mc+recal_10_4b,4.8381502039669275,32.052448712086644,31.203,255.06685523644285,1.98375,1.845,7.124237551963124,0.073,0.0,0.0,0.0,0.0,19.377597964654026,-2.3355992666243814,26.1,5.6,73.71923262548263,13.760744201204645,5.650256012894198,,classic,True
00-0037744,Trey McBride,TE,ARI,6900,44174200,19.9642,19.9642,1.0,0.8283130278795126,16.536597650484683,SEA,18.47,40.89,1.0,1.0,7.3058,statline_mc+recal_10_4b,6.7484858883088235,30.368049849321828,0.0,0.0,0.0,0.0,0.0,0.0,8.7105,5.81375,52.565008718999,0.412,13.921750871899901,2.6148467785847824,24.5,9.1,71.01898326898326,33.62509830368381,3.6693023381563608,,classic,True
00-0040122,Ashton Jeanty,RB,LV,6800,44173890,19.9156,19.9156,1.0,0.8269676358472232,16.469527894123374,LAC,18.44,43.5,1.0,1.0,8.0933,statline_mc+recal_10_4b,6.496341316183339,31.113309432475738,0.0,0.0,0.0,14.12725,50.282385348348036,0.30625,3.925,3.076,19.54453104642817,0.13425,13.12069163947762,3.3488362546457537,35.7,40.0,71.27724498692241,41.53355987672642,6.822682271239941,,classic,True
00-0036358,CeeDee Lamb,WR,DAL,7300,44174014,13.1095,13.1095,1.0,1.231930637566335,16.150033372220747,WAS,27.47,50.89,1.0,1.0,8.9041,statline_mc+recal_10_4b,4.513792379034129,33.25871739363353,0.0,0.0,0.0,0.5735,4.201758212458586,0.02475,7.20375,4.457,65.33960066940979,0.47425,14.996385888186838,1.1536474840339093,15.4,41.1,93.18614102824628,26.25634102834159,23.532895498350882,,classic,True
