player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,estimated_ownership_pct_heuristic,roster_role,slate_format,ownership_available
00-0034796,Lamar Jackson,QB,BAL,7300,44132567,19.644,19.644,1.0,1.2171313252111517,23.90927297159973,NO,27.14,45.67,1.0,1.0,8.2689,statline_mc+recal_10_4b,8.828550488298605,40.67699524041913,31.88875,362.77228392130695,1.71975,4.134,22.128978405201515,0.239,0.0,0.0,0.0,0.0,25.862789197372432,-1.9535162257727023,17.3,,94.82212618841831,5.561060454413298,9.658809963580534,,classic,True
00-0038542,Bijan Robinson,RB,ATL,8200,44132656,24.2608,24.2608,1.0,0.9193512220644292,22.30416684175823,CAR,20.5,43.5,1.0,1.0,9.2958,statline_mc+recal_10_4b,7.701599619695821,42.48674155574082,0.0,0.0,0.0,14.83,55.81627167903257,0.35425,7.594,5.79425,45.32832521230009,0.2345,20.15295968913326,2.15120715262497,23.2,76.1,76.57692307692308,47.994870253303596,4.588929656715428,,classic,True
00-0039918,Caleb Williams,QB,CHI,6800,44132568,18.8299,18.8299,1.0,1.1660064279841542,21.955821398561213,MIN,26.0,47.5,1.0,1.0,8.2444,statline_mc+recal_10_4b,7.512983429923901,39.03853692339776,33.68875,301.87590924512125,1.89975,4.8055,26.26287136015401,0.2985,0.0,0.0,0.0,0.0,24.459073505820253,-2.5032521072590406,19.8,,94.35017286084701,3.7754470108152782,9.338629401865207,,classic,True
00-0037834,Brock Purdy,QB,SF,6200,44132573,15.7648,15.7648,1.0,1.3081695193960685,20.623079426199553,MIA,29.17,45.0,1.0,1.0,8.2709,statline_mc+recal_10_4b,5.5337260899822045,38.584761312907666,34.31825,296.2629958639151,2.43875,3.64275,20.962575221655737,0.18975,0.0,0.0,0.0,0.0,25.05877735672218,-4.435697930522629,20.1,24.6,90.85198789974069,15.9665049826715,7.273874855985827,,classic,True
00-0038543,Jaxon Smith-Njigba,WR,SEA,8100,44132962,20.424,20.424,1.0,1.0054563121309514,20.535484962807022,ARI,22.42,40.89,1.0,1.0,9.4583,statline_mc+recal_10_4b,7.3374931997556745,39.59967170894201,0.0,0.0,0.0,0.072,0.41897278643434555,0.00175,9.1555,5.8655,78.77931726794192,0.49,17.431329005437625,3.1041559573693966,22.0,17.5,76.12477183833114,27.765006466372036,3.568595008638482,,classic,True
00-0033280,Christian McCaffrey,RB,SF,8000,44132658,15.5102,15.5102,1.0,1.3081695193960685,20.289913449188962,MIA,29.17,45.0,1.0,1.0,9.4346,statline_mc+recal_10_4b,5.459818159366138,39.98831610609925,0.0,0.0,0.0,11.61175,72.70784843997826,0.4225,5.41575,3.9445,39.191531465120846,0.194,19.708937990509913,0.580975458679049,24.8,34.7,92.44487179487177,22.820527858667752,19.41775005727073,,classic,True
00-0036389,Jalen Hurts,QB,PHI,6700,44132569,18.8795,18.8795,1.0,1.0462665371103967,19.752989021835205,TEN,23.33,39.5,1.0,1.0,8.0903,statline_mc+recal_10_4b,7.36583809859041,34.484764357782396,30.327,241.45956079664384,1.8425,4.44075,20.12625642546951,0.19325,0.0,0.0,0.0,0.0,20.085758074412706,-0.33276905257750045,19.1,,72.3472342264477,1.9735698930379717,1.9396761431218934,,classic,True
00-0036322,Justin Jefferson,WR,MIN,7800,44132964,20.166,20.166,1.0,0.9641976231407429,19.4440548819368,CHI,21.5,47.5,1.0,1.0,8.912,statline_mc+recal_10_4b,7.802602497821981,37.017138405034274,0.0,0.0,0.0,0.06275,0.39149400952872565,0.001,8.597,5.74775,64.18423985849539,0.46075,15.501323386802412,3.942731495134389,12.4,4.2,87.85146284224251,14.37820967745745,7.113378569233716,,classic,True
00-0033077,Dak Prescott,QB,DAL,6400,44132571,15.7585,15.7585,1.0,1.231930637566335,19.41343887201357,WAS,27.47,50.89,1.0,1.0,8.1165,statline_mc+recal_10_4b,6.461928638891727,34.750648299188285,35.6955,270.8821643788165,2.1175,2.1405,11.066711310944543,0.10775,0.0,0.0,0.0,0.0,21.123707706247114,-1.710268834233542,20.2,18.2,94.28046672428694,11.655927676841921,9.292247837929859,,classic,True
00-0032764,Derrick Henry,RB,BAL,7200,44132660,15.8677,15.8677,1.0,1.2171313252111517,19.313114768463663,NO,27.14,45.67,1.0,1.0,9.7625,statline_mc+recal_10_4b,3.4946616628997473,42.525247124669946,0.0,0.0,0.0,15.285,91.1213374210618,0.85475,2.249,1.7285,17.477742644777358,0.0835,19.061908006583916,0.25120676187974667,18.0,13.0,94.94384615384614,23.04078816980073,24.37034651229129,,classic,True
