player_id,player_name,team,hist_team,position,salary,games_played,_no_usage_history,rush_mu,recv_mu,pass_mu,rush_price_share,recv_price_share,volume_prior_weight,absent_player_factor
00-0038542,Bijan Robinson,ATL,ATL,RB,8200,1,False,18.026108445991607,7.716580921385893,0.0,0.3329587526885398,0.0891313335584351,0.6000000000000001,1.0
00-0038543,Jaxon Smith-Njigba,SEA,SEA,WR,8100,1,False,0.07309974888645186,10.003081117586495,0.0,0.003462156812938014,0.14594008821244955,0.6000000000000001,1.0
00-0033280,Christian McCaffrey,SF,SF,RB,8000,1,False,13.467125435742089,6.454739021042502,0.0,0.30902745427233347,0.0688881186282303,0.6000000000000001,1.0
00-0036322,Justin Jefferson,MIN,MIN,WR,7800,1,False,0.08554564512092058,9.053454355003153,0.0,0.0045093975663621395,0.15260089259591278,0.6000000000000001,1.0
00-0036900,Ja'Marr Chase,CIN,CIN,WR,7600,1,False,0.07974866729011057,6.117544955179305,0.0,0.00438942961749512,0.15505866499289692,0.6000000000000001,1.0
00-0034796,Lamar Jackson,BAL,BAL,QB,7300,1,False,4.958047899500139,0.0,28.697608234083518,0.07604833807363753,0.0,0.6000000000000001,1.0
00-0036358,CeeDee Lamb,DAL,DAL,WR,7300,1,False,0.5699423355475131,7.675386700551576,0.0,0.004565142311550957,0.1398364734994601,0.6000000000000001,1.0
00-0032764,Derrick Henry,BAL,BAL,RB,7200,1,False,18.380720017806425,2.241506604815745,0.0,0.3235382024444326,0.06863998371257721,0.6000000000000001,1.0
00-0037239,Chris Olave,NO,NO,WR,7200,1,False,0.0710045929813809,11.097823446305323,0.0,0.0038416347278943668,0.1257995543227788,0.6000000000000001,1.0
00-0034844,Saquon Barkley,PHI,PHI,RB,7000,1,False,13.600210437369526,2.649743649920481,0.0,0.26830395948856733,0.06629566536551477,0.6000000000000001,1.0
00-0036554,Nico Collins,HOU,HOU,WR,7000,1,False,0.6040265833619418,8.828232653583274,0.0,0.004389412341604873,0.13564688919071896,0.6000000000000001,1.0
00-0038597,Chase Brown,CIN,CIN,RB,6900,1,False,13.288285443327714,4.91578509014563,0.0,0.3147873397006133,0.06973644851248371,0.6000000000000001,1.0
00-0037744,Trey McBride,ARI,ARI,TE,6900,1,False,0.0,10.571205119923995,0.0,0.0,0.12551742219152065,0.6000000000000001,1.0
00-0039918,Caleb Williams,CHI,CHI,QB,6800,1,False,6.18210019541937,0.0,31.263394894892,0.06172051492443902,0.0,0.6000000000000001,1.0
00-0040122,Ashton Jeanty,LV,LV,RB,6800,1,False,18.355023397224034,4.727590089922799,0.0,0.2668604201779062,0.05727050738549413,0.6000000000000001,1.0
00-0036912,DeVonta Smith,PHI,PHI,WR,6800,1,False,0.08328345151699883,6.453158390180044,0.0,0.0037062836245189503,0.1350924835774137,0.6000000000000001,1.0
00-0036389,Jalen Hurts,PHI,PHI,QB,6700,1,False,4.810048427027468,0.0,27.777347788803937,0.0568214953114992,0.0,0.6000000000000001,1.0
00-0039040,De'Von Achane,MIA,MIA,RB,6700,1,False,12.473672184524691,5.0975235210029135,0.0,0.29837345697633666,0.07437002383788545,0.6000000000000001,1.0
00-0039064,Zay Flowers,BAL,BAL,WR,6700,1,False,0.09652165487652174,6.5411823779875204,0.0,0.004387107593266375,0.13333487186887702,0.6000000000000001,1.0
00-0036442,Joe Burrow,CIN,CIN,QB,6600,1,False,3.5488558400078505,0.0,34.404887235965,0.06514108275510597,0.0,0.6000000000000001,1.0
00-0040666,Omarion Hampton,LAC,LAC,RB,6600,1,False,12.999813981016235,1.5518731655800215,0.0,0.24444410120712298,0.05881106969022898,0.6000000000000001,1.0
