player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,estimated_ownership_pct_heuristic,roster_role,slate_format,ownership_available
00-0036355,Justin Herbert,QB,LAC,6100,44095904,16.578,16.578,1.0,1.2686768676867688,21.03209603498578,ARI,28.19,47.17,16.0,1.0,8.3276,statline_mc+recal_10_4b,5.185111557834881,39.11990397613984,35.15925,322.9288288224357,2.21225,4.525,30.897027117152383,0.20225,0.0,0.0,0.0,0.0,26.584105864612667,-5.552009829626886,19.1,35.1,94.91892610313663,30.704833032583075,38.17366969743658,,classic,True
00-0036389,Jalen Hurts,QB,PHI,6600,44095902,18.1393,18.1393,1.0,1.1264626462646266,20.433246069449524,WAS,25.03,44.17,16.0,1.0,8.1679,statline_mc+recal_10_4b,6.889869251967392,36.27899285331202,33.37975,269.1287464049638,2.022,3.625,16.770107223274945,0.24175,0.0,0.0,0.0,0.0,22.223660578526047,-1.7904145090765233,19.1,38.9,85.4806840333156,28.69735588990146,19.452699557681616,,classic,True
00-0036322,Justin Jefferson,WR,MIN,7300,44096027,16.7209,16.7209,1.0,1.0724572457245725,17.93248965353855,GB,23.83,46.06,17.0,1.0,8.5886,statline_mc+recal_10_4b,7.764119727473531,33.6622916835108,0.0,0.0,0.0,0.23275,1.5352317502379547,0.01025,7.88475,4.718,64.7530556852977,0.2555,13.504828743553563,4.427660909984986,12.4,47.4,90.27870813397129,58.12631522975222,37.139580784073324,,classic,True
00-0037744,Trey McBride,TE,ARI,6800,44096177,19.7855,19.7855,1.0,0.8537353735373537,16.891602468293474,LAC,18.97,47.17,17.0,1.0,7.603,statline_mc+recal_10_4b,5.56034988326995,32.9437690286324,0.0,0.0,0.0,0.0,0.0,0.0,9.813,7.166,62.6350790756867,0.5105,16.98475790756867,-0.09315543927519698,19.1,25.3,79.96505300684866,31.64015026406677,10.733491956781924,,classic,True
00-0039910,Jayden Daniels,QB,WAS,6500,44095903,19.5444,19.5444,1.0,0.8613861386138615,16.835302352787423,PHI,19.14,44.17,7.0,1.0,7.8312,statline_mc+recal_10_4b,7.384289048979665,28.574176453833545,30.79775,181.45135033116267,1.166,5.7755,22.745480795808835,0.19275,0.0,0.0,0.0,0.0,14.69960209282739,2.135700259960032,17.0,3.5,67.0933014354067,5.681762655219134,5.230994347934181,,classic,True
00-0040666,Omarion Hampton,RB,LAC,6800,44095933,13.029,13.029,1.0,1.2686768676867688,16.529532553229842,ARI,28.19,47.17,9.0,1.0,8.9731,statline_mc+recal_10_4b,3.0806706396712933,35.72942461251364,0.0,0.0,0.0,11.5355,62.05054542350014,0.42425,4.68475,3.86675,34.897249011847414,0.169,17.85452944353476,-1.3249968903049165,13.9,36.5,95.94114832535884,65.8344208572411,91.57404600901191,,classic,True
00-0034844,Saquon Barkley,RB,PHI,6900,44095931,14.354,14.354,1.0,1.1264626462646266,16.16928310082099,WAS,25.03,44.17,16.0,1.0,8.5347,statline_mc+recal_10_4b,5.659735013658722,32.21627849296905,0.0,0.0,0.0,14.013,65.66657472246543,0.4185,1.994,1.4895,12.181991011494008,0.06475,12.722356573395945,3.4469265274250454,15.4,72.3,85.73253588516745,55.838201857784995,36.20119808799737,,classic,True
00-0036264,Jordan Love,QB,GB,5700,44095905,16.1085,16.1085,1.0,1.0,16.10847644358538,MIN,22.22,46.06,15.0,1.0,7.9732,statline_mc+recal_10_4b,4.984954363949308,29.94433825060427,31.23075,238.42306881378556,1.598,3.23425,13.537412365785874,0.09875,0.0,0.0,0.0,0.0,17.87091398913001,-1.7624375455446284,17.6,0.7,77.31924508240297,6.572321798263768,10.859344245234361,,classic,True
00-0040122,Ashton Jeanty,RB,LV,6600,44095935,15.6257,15.6257,1.0,0.9761476147614763,15.252969965191127,MIA,21.69,40.39,17.0,1.0,8.2537,statline_mc+recal_10_4b,5.22003744716536,29.776189182186208,0.0,0.0,0.0,13.6355,49.68008500444597,0.30525,3.83675,2.89075,19.17113713133088,0.15875,12.950872213577686,2.3020977516134415,14.8,61.1,72.18086124401913,38.948473504164745,10.560512324880946,,classic,True
00-0038128,Malik Willis,QB,MIA,5300,44095907,18.0323,18.0323,1.0,0.8411341134113413,15.1675821202289,LV,18.69,40.39,4.0,1.0,7.9497,statline_mc+recal_10_4b,4.295656181030595,28.2000968958808,30.7535,247.43864779332745,1.44925,3.7935,15.540803318232781,0.16375,0.0,0.0,0.0,0.0,18.152376243556375,-2.9847941233274753,13.0,1.4,57.811447811447806,5.522753835356179,2.6955758077324234,,classic,True
