player_id,player_name,team,hist_team,position,salary,games_played,_no_usage_history,rush_mu,recv_mu,pass_mu,rush_price_share,recv_price_share,volume_prior_weight,absent_player_factor
00-0036322,Justin Jefferson,MIN,MIN,WR,7300,17,False,0.23192715222473478,8.021966891581616,0.0,0.0037142103377933488,0.1357122784067474,0.0,1.0
00-0039040,De'Von Achane,MIA,MIA,RB,7000,16,False,9.098402940258168,3.4080619752270294,0.0,0.2743191492731096,0.07456664003236708,0.0,1.0
00-0034844,Saquon Barkley,PHI,PHI,RB,6900,16,False,13.967793876926018,1.9767931381400186,0.0,0.2685633285164708,0.0640780189385865,0.0,1.0
00-0039338,Brock Bowers,LV,LV,TE,6900,12,False,0.0,3.7064484722587934,0.0,0.0,0.11619538380584508,0.0,1.0
00-0040666,Omarion Hampton,LAC,LAC,RB,6800,9,False,11.471017187245744,4.665135381269537,0.0,0.23766610416699058,0.06414558352904969,0.0,1.0
00-0037744,Trey McBride,ARI,ARI,TE,6800,17,False,0.0,9.867457670114312,0.0,0.0,0.12196656393930616,0.0,1.0
00-0036389,Jalen Hurts,PHI,PHI,QB,6600,16,False,3.6498937160689673,0.0,33.578644680000004,0.05557563409162751,0.0,0.0,1.0
00-0040122,Ashton Jeanty,LV,LV,RB,6600,17,False,13.635181185519697,3.8262787763271517,0.0,0.25102310436325764,0.05510985791050496,0.0,1.0
00-0036912,DeVonta Smith,PHI,PHI,WR,6600,17,False,0.0,5.728187479204363,0.0,0.003744876873016669,0.13096145049294253,0.0,1.0
00-0039910,Jayden Daniels,WAS,WAS,QB,6500,7,False,5.779142467949085,0.0,30.75339633,0.051735449078043165,0.0,0.0,1.0
00-0041027,Jeremiyah Love,ARI,,RB,6400,0,False,12.534688186512682,1.9908426468621823,0.0,0.24803377362625342,0.0568109627693272,1.0,1.0
00-0035700,Josh Jacobs,GB,GB,RB,6300,15,False,7.84988907746,1.3692514085696192,0.0,0.2399378523471002,0.05307741028417922,0.0,1.0
00-0036355,Justin Herbert,LAC,LAC,QB,6100,16,False,4.566528823914164,0.0,35.09917499,0.04881471107586071,0.0,0.0,1.0
00-0039915,Ladd McConkey,LAC,LAC,WR,5900,16,False,0.0,4.275198412130182,0.0,0.0032535989901958245,0.12193652582162544,0.0,1.0
00-0038124,Christian Watson,GB,GB,WR,5900,10,False,0.0775685419719562,5.299508846564189,0.0,0.0034453574639992544,0.10851679865498134,0.0,1.0
00-0038994,Jordan Addison,MIN,MIN,WR,5800,14,False,0.16566225158909628,3.224395385032643,0.0,0.003589700308658448,0.11556978207711309,0.0,1.0
00-0036264,Jordan Love,GB,GB,QB,5700,15,False,3.235397708719813,0.0,31.0557739,0.05169172035797235,0.0,0.0,1.0
00-0035659,Terry McLaurin,WAS,WAS,WR,5700,10,False,0.0,6.812376575598202,0.0,0.0033577667041061778,0.09700652995975938,0.0,1.0
00-0035228,Kyler Murray,MIN,ARI,QB,5500,5,False,3.4893594966531425,0.0,31.7624809,0.05420353797793341,0.0,0.0,1.0
00-0037525,Jordan Mason,MIN,MIN,RB,5400,16,False,5.1131232732501415,0.27904668089869356,0.0,0.20797142792365877,0.047947600401251594,0.0,1.0
00-0038128,Malik Willis,MIA,GB,QB,5300,4,False,3.8827956479182237,0.0,30.66165022,0.05173179035845114,0.0,0.0,1.0
00-0040242,Jacory Croskey-Merritt,WAS,WAS,RB,5300,17,False,10.157880042287115,0.0,0.0,0.18964617748939935,0.0402075270029491,0.0,1.0
00-0033293,Aaron Jones Sr.,MIN,MIN,RB,5300,12,False,10.738567085317838,3.3596482523456572,0.0,0.20046049647780256,0.04729393140028409,0.0,1.0
00-0038559,Michael Wilson,ARI,ARI,WR,5300,17,False,0.0,8.672109325233373,0.0,0.0033071085242333516,0.10555625671035342,0.0,1.0
00-0037256,Rachaad White,WAS,TB,RB,5200,17,False,4.332959607722038,1.9672843729181262,0.0,0.18391314201680953,0.039677793256628464,0.0,1.0
00-0031588,Stefon Diggs,WAS,NE,WR,5200,17,False,0.0,6.793902599169993,0.0,0.003204690300479591,0.0909899510050617,0.0,1.0
00-0033119,Jacoby Brissett,ARI,ARI,QB,5100,14,False,4.614833880448507,0.0,35.23144773999999,0.044367377130815365,0.0,0.0,1.0
00-0040867,Makai Lemon,PHI,,WR,5100,0,False,0.07110986980747906,3.686515671034346,0.0,0.003415401956059812,0.1083320221475556,1.0,1.0
00-0029604,Kirk Cousins,LV,ATL,QB,5000,10,False,1.8819019682008933,0.0,31.066488370000005,0.03654066683246982,0.0,0.0,1.0
00-0041562,Fernando Mendoza,LV,,QB,5000,0,False,0.7165252668633486,0.0,0.0,0.03654066683246982,0.0,1.0,1.0
00-0039849,Marvin Harrison Jr.,ARI,ARI,WR,5000,12,False,0.0,1.9699814704721283,0.0,0.0033071085242333516,0.10200989174375241,0.0,1.0
00-0037263,Tyler Allgeier,ARI,ATL,RB,4900,17,False,16.436395938210183,1.20871962335301,0.0,0.17793459909843098,0.04382017142854303,0.0,1.0
00-0038555,Tank Bigsby,PHI,PHI,RB,4900,15,False,6.335112751501753,0.8649633991657877,0.0,0.18376118393404697,0.046002860350619436,0.0,1.0
00-0039146,Jayden Reed,GB,GB,WR,4900,5,False,0.38008585566258535,3.0045559714083665,0.0,0.003230458196779116,0.09562438114540135,0.0,1.0
00-0038454,Keaton Mitchell,LAC,BAL,RB,4800,13,False,4.923359670393352,0.6853990370585575,0.0,0.15908676578886233,0.046387552007784986,0.0,1.0
00-0039391,Kimani Vidal,LAC,LAC,RB,4800,13,False,4.1656566282279375,0.9405877967992337,0.0,0.15908676578886233,0.046387552007784986,0.0,1.0
00-0039811,MarShawn Lloyd,GB,,RB,4800,0,False,4.517036998802457,1.1365425007148866,0.0,0.16846291678408987,0.041282368899783185,1.0,1.0
00-0038544,Quentin Johnston,LAC,LAC,WR,4700,13,False,0.0,3.3652832898760363,0.0,0.002938543745724353,0.10331956166693206,0.0,1.0
00-0040667,Matthew Golden,GB,GB,WR,4700,14,False,0.387842709859781,2.374234523503849,0.0,0.003111733701088459,0.09194872492047795,0.0,1.0
00-0040878,Mike Washington Jr.,LV,,RB,4600,0,False,3.1309550603326786,1.243082755540962,0.0,0.15966943667999206,0.03958816970716692,1.0,1.0
00-0041096,Kaytron Allen,WAS,,RB,4600,0,False,3.5117946748704494,1.4932075977000314,0.0,0.15584414908213598,0.036635735041486595,1.0,1.0
00-0032268,Marcus Mariota,WAS,WAS,QB,4500,10,False,2.2319760936383344,0.0,0.0,0.03566524218916892,0.0,0.0,1.0
00-0039923,J.J. McCarthy,MIN,MIN,QB,4500,10,False,1.5217488668377217,0.0,0.0,0.03769900480404624,0.0,0.0,1.0
00-0039874,Jaylen Wright,MIA,MIA,RB,4500,9,False,5.539142527261605,1.471774901505949,0.0,0.16087393365595912,0.0477216826059434,0.0,1.0
00-0040198,Ollie Gordon II,MIA,MIA,RB,4500,17,False,2.412499294304579,0.3715237773929672,0.0,0.16087393365595912,0.0477216826059434,0.0,1.0
00-0038685,Chris Brooks,GB,GB,RB,4500,17,False,6.064766794437943,0.760496995809827,0.0,0.15037575916717144,0.037789219573968746,0.0,1.0
00-0038996,Tucker Kraft,GB,GB,TE,4500,8,False,0.0,5.308285740399545,0.0,0.0,0.08551585389349037,0.0,1.0
00-0039921,Trey Benson,ARI,ARI,RB,4400,4,False,0.0,0.0,0.0,0.1469583840550248,0.03777313405135651,0.0,1.0
00-0041104,Demond Claiborne,MIN,,RB,4400,0,False,2.8739720695848523,1.250140844557835,0.0,0.15052779335557087,0.03873304285570202,1.0,1.0
00-0040142,Kaleb Johnson,GB,PIT,RB,4400,10,False,3.4708165978292054,0.0,0.0,0.1435522641235435,0.035823787081901384,0.0,1.0
