player_id,player_name,team,hist_team,position,salary,games_played,_no_usage_history,rush_mu,recv_mu,pass_mu,rush_price_share,recv_price_share,volume_prior_weight,absent_player_factor
00-0036322,Justin Jefferson,MIN,MIN,WR,7300,17,False,0.35,7.589408526763316,0.0,0.0037142103377933488,0.1357122784067474,0.0,1.0
00-0039040,De'Von Achane,MIA,MIA,RB,7000,16,False,15.047725741239894,3.210620056944005,0.0,0.2743191492731096,0.07456664003236708,0.0,1.0
00-0034844,Saquon Barkley,PHI,PHI,RB,6900,16,False,19.07924688357887,1.8437187598861118,0.0,0.2685633285164708,0.0640780189385865,0.0,1.0
00-0039338,Brock Bowers,LV,LV,TE,6900,12,False,0.0,3.5375806690140847,0.0,0.0,0.11619538380584508,0.0,1.0
00-0040666,Omarion Hampton,LAC,LAC,RB,6800,9,False,14.42218345656192,4.220000000000001,0.0,0.23766610416699058,0.06414558352904969,0.0,1.0
00-0037744,Trey McBride,ARI,ARI,TE,6800,17,False,0.0,9.496891226115434,0.0,0.0,0.12196656393930616,0.0,1.0
00-0036389,Jalen Hurts,PHI,PHI,QB,6600,16,False,4.985556339196814,0.0,28.12566144689027,0.05557563409162751,0.0,0.0,1.0
00-0040122,Ashton Jeanty,LV,LV,RB,6600,17,False,18.82394435780799,3.651951439417906,0.0,0.25102310436325764,0.05510985791050496,0.0,1.0
00-0036912,DeVonta Smith,PHI,PHI,WR,6600,17,False,0.0,5.342575564325822,0.0,0.003744876873016669,0.13096145049294253,0.0,1.0
00-0039910,Jayden Daniels,WAS,WAS,QB,6500,7,False,7.034275302582129,0.0,22.09454818415785,0.051735449078043165,0.0,0.0,1.0
00-0041027,Jeremiyah Love,ARI,,RB,6400,0,False,5.668090197317578,1.9160777474450372,0.0,0.24803377362625342,0.0568109627693272,1.0,1.0
00-0035700,Josh Jacobs,GB,GB,RB,6300,15,False,8.09595114503817,1.4763847342111744,0.0,0.2399378523471002,0.05307741028417922,0.0,1.0
00-0036355,Justin Herbert,LAC,LAC,QB,6100,16,False,5.741366731748505,0.0,29.794832354216933,0.04881471107586071,0.0,0.0,1.0
00-0039915,Ladd McConkey,LAC,LAC,WR,5900,16,False,0.0,3.8672698270719272,0.0,0.0032535989901958245,0.12193652582162544,0.0,1.0
00-0038124,Christian Watson,GB,GB,WR,5900,10,False,0.08,5.714154399196751,0.0,0.0034453574639992544,0.10851679865498134,0.0,1.0
00-0038994,Jordan Addison,MIN,MIN,WR,5800,14,False,0.25,3.050530394796762,0.0,0.003589700308658448,0.11556978207711309,0.0,1.0
00-0036264,Jordan Love,GB,GB,QB,5700,15,False,3.336814256366479,0.0,24.333239127920233,0.05169172035797235,0.0,0.0,1.0
00-0035659,Terry McLaurin,WAS,WAS,WR,5700,10,False,0.0,4.815612727728845,0.0,0.0033577667041061778,0.09700652995975938,0.0,1.0
00-0035228,Kyler Murray,MIN,ARI,QB,5500,5,False,5.26577337803552,0.0,32.002136162296416,0.05420353797793341,0.0,0.0,1.0
00-0037525,Jordan Mason,MIN,MIN,RB,5400,16,False,7.716186433848219,0.264,0.0,0.20797142792365877,0.047947600401251594,0.0,1.0
00-0038128,Malik Willis,MIA,GB,QB,5300,4,False,6.42170328164158,0.0,19.629525293827815,0.05173179035845114,0.0,0.0,1.0
00-0040242,Jacory Croskey-Merritt,WAS,WAS,RB,5300,17,False,12.36400125179985,0.0,0.0,0.18964617748939935,0.0402075270029491,0.0,1.0
00-0033293,Aaron Jones Sr.,MIN,MIN,RB,5300,12,False,16.20551299754373,3.178490192976906,0.0,0.20046049647780256,0.04729393140028409,0.0,1.0
00-0038559,Michael Wilson,ARI,ARI,WR,5300,17,False,0.0,8.346433470108675,0.0,0.0033071085242333516,0.10555625671035342,0.0,1.0
00-0037256,Rachaad White,WAS,TB,RB,5200,17,False,5.274005775895263,1.390657072484971,0.0,0.18391314201680953,0.039677793256628464,0.0,1.0
00-0031588,Stefon Diggs,WAS,NE,WR,5200,17,False,0.0,4.802553626395822,0.0,0.003204690300479591,0.0909899510050617,0.0,1.0
00-0033119,Jacoby Brissett,ARI,ARI,QB,5100,14,False,2.0867926102991903,0.0,34.62856853932585,0.044367377130815365,0.0,0.0,1.0
00-0040867,Makai Lemon,PHI,,WR,5100,0,False,0.09713221528542679,3.4383456569944495,0.0,0.003415401956059812,0.1083320221475556,1.0,1.0
00-0029604,Kirk Cousins,LV,ATL,QB,5000,10,False,2.598045266452597,0.0,30.22838244530625,0.03654066683246982,0.0,0.0,1.0
00-0041562,Fernando Mendoza,LV,,QB,5000,0,False,0.9891934379810821,0.0,0.0,0.03654066683246982,0.0,1.0,1.0
00-0039849,Marvin Harrison Jr.,ARI,ARI,WR,5000,12,False,0.0,1.8960000000000001,0.0,0.0033071085242333516,0.10200989174375241,0.0,1.0
00-0037263,Tyler Allgeier,ARI,ATL,RB,4900,17,False,7.4324126225048746,1.1633268841498634,0.0,0.17793459909843098,0.04382017142854303,0.0,1.0
00-0038555,Tank Bigsby,PHI,PHI,RB,4900,15,False,8.65341952252599,0.8067355227453566,0.0,0.18376118393404697,0.046002860350619436,0.0,1.0
00-0039146,Jayden Reed,GB,GB,WR,4900,5,False,0.392,3.239639222941721,0.0,0.003230458196779116,0.09562438114540135,0.0,1.0
00-0038454,Keaton Mitchell,LAC,BAL,RB,4800,13,False,6.1899999999999995,0.62,0.0,0.15908676578886233,0.046387552007784986,0.0,1.0
00-0039391,Kimani Vidal,LAC,LAC,RB,4800,13,False,5.237361528509007,0.8508392957746479,0.0,0.15908676578886233,0.046387552007784986,0.0,1.0
00-0039811,MarShawn Lloyd,GB,,RB,4800,0,False,4.658627720949585,1.2254681553262285,0.0,0.16846291678408987,0.041282368899783185,1.0,1.0
00-0038544,Quentin Johnston,LAC,LAC,WR,4700,13,False,0.0,3.04417649706281,0.0,0.002938543745724353,0.10331956166693206,0.0,1.0
00-0040667,Matthew Golden,GB,GB,WR,4700,14,False,0.4,2.5599999999999996,0.0,0.003111733701088459,0.09194872492047795,0.0,1.0
00-0040878,Mike Washington Jr.,LV,,RB,4600,0,False,4.322415891700038,1.1864472307924814,0.0,0.15966943667999206,0.03958816970716692,1.0,1.0
00-0041096,Kaytron Allen,WAS,,RB,4600,0,False,4.274497589596069,1.0555361161892698,0.0,0.15584414908213598,0.036635735041486595,1.0,1.0
00-0032268,Marcus Mariota,WAS,WAS,QB,4500,10,False,2.7167238735690216,0.0,0.0,0.03566524218916892,0.0,0.0,1.0
00-0039923,J.J. McCarthy,MIN,MIN,QB,4500,10,False,2.2964629121005524,0.0,0.0,0.03769900480404624,0.0,0.0,1.0
00-0039874,Jaylen Wright,MIA,MIA,RB,4500,9,False,9.16111301501733,1.386509415741188,0.0,0.16087393365595912,0.0477216826059434,0.0,1.0
00-0040198,Ollie Gordon II,MIA,MIA,RB,4500,17,False,3.9899999999999998,0.35,0.0,0.16087393365595912,0.0477216826059434,0.0,1.0
00-0038685,Chris Brooks,GB,GB,RB,4500,17,False,6.254872545244512,0.8200000000000002,0.0,0.15037575916717144,0.037789219573968746,0.0,1.0
00-0038996,Tucker Kraft,GB,GB,TE,4500,8,False,0.0,5.723618017047507,0.0,0.0,0.08551585389349037,0.0,1.0
00-0039921,Trey Benson,ARI,ARI,RB,4400,4,False,0.0,0.0,0.0,0.1469583840550248,0.03777313405135651,0.0,1.0
00-0041104,Demond Claiborne,MIN,,RB,4400,0,False,4.337095569474341,1.1827310824853952,0.0,0.15052779335557087,0.03873304285570202,1.0,1.0
00-0040142,Kaleb Johnson,GB,PIT,RB,4400,10,False,3.5796125693160814,0.0,0.0,0.1435522641235435,0.035823787081901384,0.0,1.0
00-0033955,Jeremy McNichols,WAS,WAS,RB,4300,16,False,3.0744595225034472,1.8706889682856498,0.0,0.1336740756576043,0.03292938058682236,0.0,1.0
00-0037291,Jalen Nailor,LV,MIN,WR,4300,17,False,0.12,2.723327474560592,0.0,0.003100447252907646,0.08341706385757613,0.0,1.0
00-0036259,Jauan Jennings,MIN,SF,WR,4300,15,False,0.0,4.1443785354064495,0.0,0.0031987313318046803,0.09080137817174985,0.0,1.0
00-0033553,James Conner,ARI,ARI,RB,4200,3,False,0.2915788117330782,0.18199772438020478,0.0,0.12893390732184828,0.03777313405135651,0.14285714285714285,1.0
00-0039880,Malik Washington,MIA,MIA,WR,4200,17,False,1.15,3.2187130748585435,0.0,0.003263465035774125,0.10264790807084209,0.0,1.0
00-0041040,Antonio Williams,WAS,,WR,4200,0,False,0.08300182292109372,2.152695152271941,0.0,0.003026168150588744,0.0747161257811343,1.0,1.0
00-0035289,Gardner Minshew II,ARI,KC,QB,4100,4,False,0.5460416240838614,0.0,0.0,0.02725933123985659,0.0,0.0,1.0
00-0041561,Carson Beck,ARI,,QB,4100,0,False,0.6229326995560005,0.0,0.0,0.02725933123985659,0.0,1.0,1.0
00-0040998,Roman Hemby,LV,,RB,4100,0,False,3.0089164340141186,0.9638266667146497,0.0,0.11114895097409226,0.03215999216813576,1.0,1.0
00-0039746,Will Shipley,PHI,PHI,RB,4100,14,False,1.3329478743068388,1.3299999999999996,0.0,0.1156191664510077,0.03583980536420994,0.0,1.0
00-0038393,Dontayvion Wicks,PHI,GB,WR,4100,13,False,0.072,1.602687419056429,0.0,0.0032251417927466972,0.0861413750402295,0.0,1.0
00-0034351,Dallas Goedert,PHI,PHI,TE,4100,15,False,0.0,5.829615967365968,0.0,0.0,0.08763809960662658,0.0,1.0
00-0040014,Kyle McCord,MIA,,QB,4000,0,False,0.7328351606052254,0.0,0.0,0.02690128228769779,0.0,1.0,1.0
00-0040398,Brady Cook,MIA,NYJ,QB,4000,5,False,2.55,0.0,0.0,0.02690128228769779,0.0,0.0,1.0
00-0038579,Aidan O'Connell,LV,LV,QB,4000,1,False,0.8664611972290687,0.0,0.0,0.02555749972936389,0.0,0.6000000000000001,1.0
00-0037012,Trey Lance,LAC,LAC,QB,4000,4,False,0.9823150388051676,0.0,0.0,0.02374624095725618,0.0,0.0,1.0
00-0040464,DJ Uiagalelei,LAC,,QB,4000,0,False,0.6788306134729671,0.0,0.0,0.02374624095725618,0.0,1.0,1.0
00-0041117,Athan Kaliakmanis,WAS,,QB,4000,0,False,0.6841977604531595,0.0,0.0,0.024945204798162465,0.0,1.0,1.0
00-0039677,Sam Hartman,WAS,,QB,4000,0,False,0.6841977604531595,0.0,0.0,0.024945204798162465,0.0,1.0,1.0
00-0027973,Andy Dalton,PHI,CAR,QB,4000,4,False,0.0,0.0,0.0,0.02658537745416666,0.0,0.0,1.0
00-0038400,Tanner McKee,PHI,PHI,QB,4000,4,False,1.2097336896246886,0.0,0.0,0.02658537745416666,0.0,0.0,1.0
00-0040891,Cole Payton,PHI,,QB,4000,0,False,0.7560739964269159,0.0,0.0,0.02658537745416666,0.0,1.0,1.0
00-0032950,Carson Wentz,MIN,MIN,QB,4000,5,False,0.0,0.0,0.0,0.026367671654545347,0.0,0.0,1.0
00-0040494,Max Brosmer,MIN,MIN,QB,4000,7,False,0.7320000000000001,0.0,0.0,0.026367671654545347,0.0,0.0,1.0
00-0028118,Tyrod Taylor,GB,NYJ,QB,4000,6,False,0.7486724558611888,0.0,0.0,0.025145781262700482,0.0,0.0,1.0
00-0039577,Kedon Slovis,GB,ARI,QB,4000,2,False,0.23179153389088702,0.0,0.0,0.025145781262700482,0.0,0.3333333333333333,1.0
00-0041436,DJ Herman,MIA,,RB,4000,0,False,2.5427499815236363,0.988637441030631,0.0,0.09334054739337783,0.033448071041415346,1.0,1.0
00-0038930,Carlos Washington Jr.,MIA,,RB,4000,0,False,2.5427499815236363,0.988637441030631,0.0,0.09334054739337783,0.033448071041415346,1.0,1.0
00-0040692,Jarquez Hunter,MIA,,RB,4000,0,False,2.5427499815236363,0.988637441030631,0.0,0.09334054739337783,0.033448071041415346,1.0,1.0
00-0039407,Dylan Laube,LV,LV,RB,4000,17,False,0.24,0.0,0.0,0.08867796669439308,0.026308484566773233,0.0,1.0
00-0039244,Chris Collier,LV,,RB,4000,0,False,2.400603775234102,0.7884584938248361,0.0,0.08867796669439308,0.026308484566773233,1.0,1.0
