player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available,injury_raw_status,injury_status
00-0040715,Cam Skattebo,RB,NYG,9400,44191126,11.8193,11.8193,0.9877034844611868,0.8570826306913997,10.005540140343598,LA,20.33,47.44,1.0,1.0,7.727,statline_mc+recal_10_4b,1.7505815359133627,22.08938840106721,0.0,0.0,0.0,12.607,45.85730964758751,0.35175,2.1455,1.6175,10.908091755848456,0.04875,FLEX,showdown,62.47641509433962,12.291914424250773,True,,ACTIVE
00-0039738,Blake Corum,RB,LA,6900,44191191,8.1627,8.1627,1.0204224404681823,1.1429173693086003,9.519875071046451,NYG,27.11,47.44,1.0,1.0,10.5678,statline_mc+recal_10_4b,0.96883354034534,22.760178746064312,0.0,0.0,0.0,6.62225,33.45500401448172,0.21,0.9605,0.7295,6.693329792494643,0.0265,CPT,showdown,68.51415094339623,3.6740433883249017,True,,ACTIVE
00-0039498,Harrison Mevis,K,LA,5000,44191136,8.06875,8.06875,1.0,1.0,8.06875,NYG,0.0,0.0,,,4.8633,kicker_session_13_1,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,52.33490566037735,6.251622645969573,True,,ACTIVE
00-0041145,Dominic Zvada,K,NYG,4800,44191137,7.9954,7.9954,1.0,1.0,7.9954,LA,0.0,0.0,,,4.8596,kicker_session_13_1,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,54.127358490566024,7.045139234545768,True,,ACTIVE
DST_LA,Rams,DST,LA,4200,44191139,7.956847426499999,7.956847426499999,1.2092046072571463,1.1101819970486964,7.956847426499999,NYG,27.11,47.44,,,5.8193,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,75.77830188679246,29.83654949691635,True,,ACTIVE
DST_NYG,Giants,DST,NYG,4800,44191196,7.8054262875,7.8054262875,0.7907953927428535,0.8325341202508298,7.8054262875,LA,20.33,47.44,,,8.66715,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CPT,showdown,59.740566037735846,2.047024214571069,True,,ACTIVE
00-0041042,Malachi Fields,WR,NYG,5600,44191135,8.0403,8.0403,1.1114181227143436,0.8570826306913997,7.659022143951367,LA,20.33,47.44,1.0,1.0,7.2945,statline_mc+recal_10_4b,1.3026456021373491,16.917634601570818,0.0,0.0,0.0,0.064,0.3606970356682779,0.003,4.5475,2.73725,34.66452440384539,0.19675,FLEX,showdown,61.533018867924525,11.542646881300865,True,,ACTIVE
00-0035250,Devin Singletary,RB,NYG,4500,44191197,8.827200000000001,8.827200000000001,0.9877034844611868,0.8570826306913997,7.472629345573724,LA,20.33,47.44,1.0,1.0,9.12405,statline_mc+recal_10_4b,1.0662627482262028,16.10685068973062,0.0,0.0,0.0,2.914,10.09722740015871,0.07375,2.368,1.846,12.165301570332776,0.07325,CPT,showdown,60.2122641509434,2.1124188742433447,True,,ACTIVE
00-0036244,Colby Parkinson,TE,LA,5400,44191194,6.99105,6.99105,0.922903981264637,1.1429173693086003,7.374146594050497,NYG,27.11,47.44,1.0,1.0,8.494349999999999,statline_mc+recal_10_4b,0.3295502578066507,17.135296442472217,0.0,0.0,0.0,0.0,0.0,0.0,2.73175,1.79175,20.86347729366998,0.16225,CPT,showdown,64.64622641509435,2.8389411866719283,True,,ACTIVE
00-0036309,Darnell Mooney,WR,NYG,5700,44191193,7.41135,7.41135,1.1114181227143436,0.8570826306913997,7.059943947616988,LA,20.33,47.44,1.0,1.0,9.3087,statline_mc+recal_10_4b,0.2713458934138895,15.843892325491383,0.0,0.0,0.0,0.055,0.3539286731195665,0.0015,2.7075,1.70625,21.399864310993685,0.11925,CPT,showdown,51.344339622641506,1.1695729804701045,True,,ACTIVE
00-0039738,Blake Corum,RB,LA,4600,44191138,5.4418,5.4418,1.0204224404681823,1.1429173693086003,6.346583380697635,NYG,27.11,47.44,1.0,1.0,7.0452,statline_mc+recal_10_4b,0.6458890268968932,15.173452497376209,0.0,0.0,0.0,6.62225,33.45500401448172,0.21,0.9605,0.7295,6.693329792494643,0.0265,FLEX,showdown,69.83490566037737,20.075651649913837,True,,ACTIVE
00-0033110,Tyler Higbee,TE,LA,4200,44191198,5.23485,5.23485,0.922903981264637,1.1429173693086003,5.521737393144544,NYG,27.11,47.44,1.0,1.0,7.891199999999999,statline_mc+recal_10_4b,0.0,13.482561999202504,0.0,0.0,0.0,0.0,0.0,0.0,2.04175,1.3825,15.774082620963627,0.11375,CPT,showdown,60.49528301886792,2.152654219224251,True,,ACTIVE
DST_NYG,Giants,DST,NYG,3200,44191143,5.203617525,5.203617525,0.7907953927428535,0.8325341202508298,5.203617525,LA,20.33,47.44,,,5.7781,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,60.40094339622641,10.703565416551742,True,,ACTIVE
00-0035250,Devin Singletary,RB,NYG,3000,44191144,5.8848,5.8848,0.9877034844611868,0.8570826306913997,4.981752897049149,LA,20.33,47.44,1.0,1.0,6.0827,statline_mc+recal_10_4b,0.7108418321508019,10.737900459820413,0.0,0.0,0.0,2.914,10.09722740015871,0.07375,2.368,1.846,12.165301570332776,0.07325,FLEX,showdown,60.87264150943396,11.045503734971676,True,,ACTIVE
00-0036244,Colby Parkinson,TE,LA,3600,44191141,4.6607,4.6607,0.922903981264637,1.1429173693086003,4.916097729366999,NYG,27.11,47.44,1.0,1.0,5.6629,statline_mc+recal_10_4b,0.2197001718711004,11.423530961648144,0.0,0.0,0.0,0.0,0.0,0.0,2.73175,1.79175,20.86347729366998,0.16225,FLEX,showdown,65.96698113207547,15.512498981184741,True,,ACTIVE
00-0037557,Ronnie Rivers,RB,LA,2100,44191204,4.17405,4.17405,1.0204224404681823,1.1429173693086003,4.86797739399749,NYG,27.11,47.44,1.0,1.0,8.4261,statline_mc+recal_10_4b,0.2009909896281371,12.025172583358488,0.0,0.0,0.0,2.59525,12.499052906202582,0.08275,0.894,0.6725,6.396629720447356,0.02725,CPT,showdown,75.77830188679246,5.9629750490854905,True,,ACTIVE
00-0036309,Darnell Mooney,WR,NYG,3800,44191140,4.9409,4.9409,1.1114181227143436,0.8570826306913997,4.706629298411325,LA,20.33,47.44,1.0,1.0,6.2058,statline_mc+recal_10_4b,0.1808972622759263,10.562594883660925,0.0,0.0,0.0,0.055,0.3539286731195665,0.0015,2.7075,1.70625,21.399864310993685,0.11925,FLEX,showdown,52.66509433962264,6.390762779144656,True,,ACTIVE
00-0033110,Tyler Higbee,TE,LA,2800,44191145,3.4899,3.4899,0.922903981264637,1.1429173693086003,3.681158262096363,NYG,27.11,47.44,1.0,1.0,5.2608,statline_mc+recal_10_4b,0.0,8.988374666135002,0.0,0.0,0.0,0.0,0.0,0.0,2.04175,1.3825,15.774082620963627,0.11375,FLEX,showdown,61.15566037735849,11.255887981525849,True,,ACTIVE
00-0039751,Jordan Whittington,WR,LA,3300,44191200,3.0318,3.0318,0.9898415278342136,1.1429173693086003,3.429879394715168,NYG,27.11,47.44,1.0,1.0,7.791,statline_mc+recal_10_4b,0.0,8.865316694907204,0.0,0.0,0.0,0.0325,0.2655895617409375,0.0025,1.23525,0.772,10.862773069693516,0.06025,CPT,showdown,54.17452830188679,1.4124389382073312,True,Doubtful,DOUBTFUL
00-0040590,Konata Mumpfield,WR,LA,1500,44191206,2.9457,2.9457,0.9898415278342136,1.1429173693086003,3.332527407720585,NYG,27.11,47.44,1.0,1.0,7.5954,statline_mc+recal_10_4b,0.0,9.14283168971795,0.0,0.0,0.0,0.031,0.1605279819073711,0.00125,1.239,0.7545,10.406321402896529,0.064,CPT,showdown,68.60849056603773,3.697223396144976,True,,ACTIVE
00-0037557,Ronnie Rivers,RB,LA,1400,44191151,2.7827,2.7827,1.0204224404681823,1.1429173693086003,3.245318262664993,NYG,27.11,47.44,1.0,1.0,5.6174,statline_mc+recal_10_4b,0.1339939930854247,8.016781722238992,0.0,0.0,0.0,2.59525,12.499052906202582,0.08275,0.894,0.6725,6.396629720447356,0.02725,FLEX,showdown,66.06132075471699,15.610369313591661,True,,ACTIVE
00-0041568,Ty Simpson,QB,LA,9000,44191183,2.9346,2.9346,0.9644246208742194,1.1429173693086003,3.234684799010468,NYG,27.11,47.44,0.0,0.0,10.11915,statline_mc+recal_10_4b,0.2198316874172896,9.457899561677634,2.104,16.682738295895433,0.10275,1.56,7.496470008378281,0.079,0.0,0.0,0.0,0.0,CPT,showdown,58.13679245283019,1.8394541995032159,True,,ACTIVE
00-0039107,Stetson Bennett IV,QB,LA,9000,44191187,2.928,2.928,0.9644246208742194,1.1429173693086003,3.227465277717804,NYG,27.11,47.44,1.0,1.0,10.02705,statline_mc+recal_10_4b,0.2593144425494728,8.993823477572198,2.4675,19.015461085124727,0.12025,1.348,6.487750750735471,0.06625,0.0,0.0,0.0,0.0,CPT,showdown,57.193396226415096,1.727328188789089,True,,ACTIVE
00-0041414,Matthew Caldwell,QB,LA,9000,44191185,2.8188,2.8188,0.9644246208742194,1.1429173693086003,0.0,NYG,27.11,47.44,0.0,0.0,10.0113,statline_mc+recal_10_4b,0.2070809191131541,9.029256355195418,2.1065,16.869419280119995,0.10225,1.566,7.058181781794526,0.07175,0.0,0.0,0.0,0.0,CPT,showdown,34.45754716981132,0.0,True,Injured Reserve,OUT
00-0039074,Davis Allen,TE,LA,2400,44191203,2.88255,2.88255,0.922903981264637,1.1429173693086003,3.040465606122262,NYG,27.11,47.44,1.0,1.0,7.165799999999999,statline_mc+recal_10_4b,0.0,7.892712593066024,0.0,0.0,0.0,0.0,0.0,0.0,1.1355,0.76075,9.009770707481744,0.05825,CPT,showdown,63.13679245283019,2.5671651362034744,True,,ACTIVE
00-0040737,Terrance Ferguson,TE,LA,2700,44191202,2.86785,2.86785,0.922903981264637,1.1429173693086003,3.025065260053492,NYG,27.11,47.44,1.0,1.0,6.8149500000000005,statline_mc+recal_10_4b,0.0,8.213235938973224,0.0,0.0,0.0,0.0,0.0,0.0,1.1485,0.74075,8.584601733689949,0.06925,CPT,showdown,53.514150943396224,1.3516050285365968,True,,ACTIVE
00-0039384,Tyrone Tracy Jr.,RB,NYG,5100,44191195,3.40665,3.40665,0.9877034844611868,0.8570826306913997,2.88391664157956,LA,20.33,47.44,1.0,1.0,7.14015,statline_mc+recal_10_4b,0.04004866555248,7.368418520649236,0.0,0.0,0.0,2.137,7.744639667580389,0.04975,0.6095,0.4545,3.1214712762833416,0.0155,CPT,showdown,42.38207547169811,0.6434920743486777,True,,ACTIVE
00-0031503,Jameis Winston,QB,NYG,9000,44191186,3.1731000000000003,3.1731000000000003,1.0409277430865298,0.8570826306913997,2.830980946032566,LA,20.33,47.44,0.0,0.0,9.87315,statline_mc+recal_10_4b,0.1455442530712216,8.391137333550589,2.49625,15.959505171192362,0.1045,1.65,5.931904238406825,0.0685,0.0,0.0,0.0,0.0,CPT,showdown,44.45754716981132,0.7389826849982262,True,,ACTIVE
00-0038998,Jake Haener,QB,NYG,9000,44191184,3.1522500000000004,3.1522500000000004,1.0409277430865298,0.8570826306913997,2.8123220160243703,LA,20.33,47.44,0.0,0.0,9.9432,statline_mc+recal_10_4b,0.2078930180229853,8.001753075755378,2.51925,16.11886694801108,0.0965,1.66025,6.241266660958037,0.064,0.0,0.0,0.0,0.0,CPT,showdown,43.51415094339623,0.6939371598212243,True,,ACTIVE
00-0039847,Theo Johnson,TE,NYG,3600,44191199,3.22335,3.22335,0.906416861826698,0.8570826306913997,2.5041198952066,LA,20.33,47.44,1.0,1.0,6.3963,statline_mc+recal_10_4b,0.0,6.097718167219075,0.0,0.0,0.0,0.0,0.0,0.0,1.12125,0.752,6.491632634710661,0.04475,CPT,showdown,39.929245283018865,0.5464198836669013,True,,ACTIVE
00-0038359,Xavier Smith,WR,LA,300,44191217,2.1804,2.1804,0.9898415278342136,1.1429173693086003,2.466705950470823,NYG,27.11,47.44,1.0,1.0,7.35705,statline_mc+recal_10_4b,0.0,6.568540149517776,0.0,0.0,0.0,0.02575,0.2512409750646366,0.00075,0.82475,0.51125,7.750965361407519,0.05225,CPT,showdown,57.47641509433962,1.7602286927651625,True,,ACTIVE
00-0033376,Patrick Ricard,RB,NYG,600,44191209,2.9031,2.9031,0.9877034844611868,0.8570826306913997,2.457602335958205,LA,20.33,47.44,1.0,1.0,6.88875,statline_mc+recal_10_4b,0.0,5.961815141972896,0.0,0.0,0.0,0.77075,2.764850078910256,0.019,0.901,0.66025,4.554165494144445,0.0225,CPT,showdown,46.910377358490564,0.8702639034401392,True,,ACTIVE
00-0039751,Jordan Whittington,WR,LA,2200,44191147,2.0212,2.0212,0.9898415278342136,1.1429173693086003,2.286586263143445,NYG,27.11,47.44,1.0,1.0,5.194,statline_mc+recal_10_4b,0.0,5.910211129938136,0.0,0.0,0.0,0.0325,0.2655895617409375,0.0025,1.23525,0.772,10.862773069693516,0.06025,FLEX,showdown,61.81603773584906,11.762500237528947,True,Doubtful,DOUBTFUL
00-0040590,Konata Mumpfield,WR,LA,1000,44191153,1.9638,1.9638,0.9898415278342136,1.1429173693086003,2.22168493848039,NYG,27.11,47.44,1.0,1.0,5.0636,statline_mc+recal_10_4b,0.0,6.095221126478633,0.0,0.0,0.0,0.031,0.1605279819073711,0.00125,1.239,0.7545,10.406321402896529,0.064,FLEX,showdown,60.872641509433954,11.045503734971676,True,,ACTIVE
00-0041568,Ty Simpson,QB,LA,6000,44191130,1.9564,1.9564,0.9644246208742194,1.1429173693086003,2.1564565326736456,NYG,27.11,47.44,0.0,0.0,6.7461,statline_mc+recal_10_4b,0.146554458278193,6.305266374451755,2.104,16.682738295895433,0.10275,1.56,7.496470008378281,0.079,0.0,0.0,0.0,0.0,FLEX,showdown,58.13679245283019,9.203957054827095,True,,ACTIVE
00-0039107,Stetson Bennett IV,QB,LA,6000,44191134,1.952,1.952,0.9644246208742194,1.1429173693086003,2.151643518478536,NYG,27.11,47.44,1.0,1.0,6.6847,statline_mc+recal_10_4b,0.1728762950329818,5.995882318381465,2.4675,19.015461085124727,0.12025,1.348,6.487750750735471,0.06625,0.0,0.0,0.0,0.0,FLEX,showdown,57.193396226415096,8.642919445072735,True,,ACTIVE
00-0041414,Matthew Caldwell,QB,LA,6000,44191132,1.8792,1.8792,0.9644246208742194,1.1429173693086003,0.0,NYG,27.11,47.44,0.0,0.0,6.6742,statline_mc+recal_10_4b,0.1380539460754361,6.019504236796946,2.1065,16.869419280119995,0.10225,1.566,7.058181781794526,0.07175,0.0,0.0,0.0,0.0,FLEX,showdown,34.45754716981132,0.0,True,Injured Reserve,OUT
00-0039074,Davis Allen,TE,LA,1600,44191150,1.9217,1.9217,0.922903981264637,1.1429173693086003,2.0269770707481745,NYG,27.11,47.44,1.0,1.0,4.7772,statline_mc+recal_10_4b,0.0,5.26180839537735,0.0,0.0,0.0,0.0,0.0,0.0,1.1355,0.76075,9.009770707481744,0.05825,FLEX,showdown,59.363207547169814,9.988101279923198,True,,ACTIVE
00-0040737,Terrance Ferguson,TE,LA,1800,44191149,1.9119,1.9119,0.922903981264637,1.1429173693086003,2.016710173368995,NYG,27.11,47.44,1.0,1.0,4.5433,statline_mc+recal_10_4b,0.0,5.475490625982149,0.0,0.0,0.0,0.0,0.0,0.0,1.1485,0.74075,8.584601733689949,0.06925,FLEX,showdown,58.41981132075471,9.379265272248254,True,,ACTIVE
00-0034419,Braxton Berrios,WR,NYG,300,44191222,2.0988,2.0988,1.1114181227143436,0.8570826306913997,1.9993379263334008,LA,20.33,47.44,1.0,1.0,6.6426,statline_mc+recal_10_4b,0.0,5.241178487068702,0.0,0.0,0.0,0.03475,0.197014328801419,0.00175,0.79075,0.48175,5.959405180087921,0.0365,CPT,showdown,45.96698113207547,0.8172159831453043,True,,ACTIVE
00-0039384,Tyrone Tracy Jr.,RB,NYG,3400,44191142,2.2711,2.2711,0.9877034844611868,0.8570826306913997,1.9226110943863728,LA,20.33,47.44,1.0,1.0,4.7601,statline_mc+recal_10_4b,0.02669911036832,4.912279013766157,0.0,0.0,0.0,2.137,7.744639667580389,0.04975,0.6095,0.4545,3.1214712762833416,0.0155,FLEX,showdown,43.04245283018868,3.3647181424607058,True,,ACTIVE
00-0031503,Jameis Winston,QB,NYG,6000,44191133,2.1154,2.1154,1.0409277430865298,0.8570826306913997,1.8873206306883767,LA,20.33,47.44,0.0,0.0,6.5821,statline_mc+recal_10_4b,0.0970295020474811,5.594091555700392,2.49625,15.959505171192362,0.1045,1.65,5.931904238406825,0.0685,0.0,0.0,0.0,0.0,FLEX,showdown,45.778301886792455,4.037937876968387,True,,ACTIVE
00-0038998,Jake Haener,QB,NYG,6000,44191131,2.1015,2.1015,1.0409277430865298,0.8570826306913997,1.8748813440162468,LA,20.33,47.44,0.0,0.0,6.6288,statline_mc+recal_10_4b,0.1385953453486569,5.334502050503585,2.51925,16.11886694801108,0.0965,1.66025,6.241266660958037,0.064,0.0,0.0,0.0,0.0,FLEX,showdown,44.83490566037736,3.7918008077343655,True,,ACTIVE
00-0039847,Theo Johnson,TE,NYG,2400,44191146,2.1489,2.1489,0.906416861826698,0.8570826306913997,1.6694132634710663,LA,20.33,47.44,1.0,1.0,4.2642,statline_mc+recal_10_4b,0.0,4.065145444812717,0.0,0.0,0.0,0.0,0.0,0.0,1.12125,0.752,6.491632634710661,0.04475,FLEX,showdown,47.00471698113208,4.381955743268729,True,,ACTIVE
00-0038359,Xavier Smith,WR,LA,200,44191164,1.4536,1.4536,0.9898415278342136,1.1429173693086003,1.6444706336472157,NYG,27.11,47.44,1.0,1.0,4.9047,statline_mc+recal_10_4b,0.0,4.379026766345184,0.0,0.0,0.0,0.02575,0.2512409750646366,0.00075,0.82475,0.51125,7.750965361407519,0.05225,FLEX,showdown,55.68396226415094,7.815519947567644,True,,ACTIVE
00-0033376,Patrick Ricard,RB,NYG,400,44191156,1.9354,1.9354,0.9877034844611868,0.8570826306913997,1.63840155730547,LA,20.33,47.44,1.0,1.0,4.5925,statline_mc+recal_10_4b,0.0,3.974543427981931,0.0,0.0,0.0,0.77075,2.764850078910256,0.019,0.901,0.66025,4.554165494144445,0.0225,FLEX,showdown,45.117924528301884,3.8640234220360505,True,,ACTIVE
00-0034419,Braxton Berrios,WR,NYG,200,44191169,1.3992,1.3992,1.1114181227143436,0.8570826306913997,1.332891950888934,LA,20.33,47.44,1.0,1.0,4.4284,statline_mc+recal_10_4b,0.0,3.494118991379135,0.0,0.0,0.0,0.03475,0.197014328801419,0.00175,0.79075,0.48175,5.959405180087921,0.0365,FLEX,showdown,43.514150943396224,3.4722081253603214,True,,ACTIVE
00-0035602,Alex Bachman,WR,LA,300,44191223,0.6838500000000001,0.6838500000000001,0.9898415278342136,1.1429173693086003,0.7736028970735178,NYG,27.11,47.44,0.0,0.0,5.63475,statline_mc+recal_10_4b,0.0,2.2695286267363515,0.0,0.0,0.0,0.0105,0.0360956284257616,0.0,0.25725,0.157,2.438757018731024,0.01825,CPT,showdown,52.00471698113208,1.2222138744776434,True,,ACTIVE
