player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,estimated_ownership_pct_heuristic,roster_role,slate_format,ownership_available
00-0037834,Brock Purdy,QB,SF,6200,44173858,15.9518,15.9518,1.0,1.3081695193960685,20.867653329180293,MIA,29.17,45.0,1.0,1.0,8.292,statline_mc+recal_10_4b,5.54315969829578,38.736463984729326,34.39025,300.0035791028626,2.46675,3.6755,21.972340330962012,0.2055,0.0,0.0,0.0,0.0,25.611127197210703,-4.74347386803041,22.1,37.2,89.66940154440154,25.336470169510772,17.710699575643808,,classic,True
00-0038543,Jaxon Smith-Njigba,WR,SEA,8100,44174012,20.4889,20.4889,1.0,1.0054563121309514,20.60069963755618,ARI,22.42,40.89,1.0,1.0,9.3954,statline_mc+recal_10_4b,7.24769414739941,40.31248501764527,0.0,0.0,0.0,0.088,0.46921625843437104,0.0025,9.35025,5.9475,79.11143527991253,0.5105,17.68181515383469,2.918884483721488,29.2,39.3,75.5019305019305,44.37295430625483,9.710139267948298,,classic,True
00-0033280,Christian McCaffrey,RB,SF,8000,44173888,15.6958,15.6958,1.0,1.3081695193960685,20.532731366185967,MIA,29.17,45.0,1.0,1.0,9.4723,statline_mc+recal_10_4b,5.0051753171700515,42.576982316529836,0.0,0.0,0.0,12.98475,80.73639668024565,0.482,5.21875,3.8185,36.50817646465542,0.18175,20.457457314490107,0.07527405169586032,13.8,54.4,91.54440154440154,55.6737524521273,47.22897735563175,,classic,True
00-0033077,Dak Prescott,QB,DAL,6400,44173856,15.7961,15.7961,1.0,1.231930637566335,19.459652728778188,WAS,27.47,50.89,1.0,1.0,8.1324,statline_mc+recal_10_4b,6.673444171661325,35.057581815474485,35.86475,274.60669633642095,2.1055,2.1755,11.133100088093594,0.10225,0.0,0.0,0.0,0.0,21.228077862266197,-1.7684251334880088,15.4,27.0,93.9394305019305,23.69500697310142,24.026827561966936,,classic,True
00-0039910,Jayden Daniels,QB,WAS,6300,44173857,17.0439,17.0439,1.0,1.050302713207265,17.90130490226079,DAL,23.42,50.89,1.0,1.0,7.9959,statline_mc+recal_10_4b,6.678916149789788,32.1005711123167,35.9435,231.18881377219512,1.83225,2.95625,13.584746923303635,0.1085,0.0,0.0,0.0,0.0,18.310277243218167,-0.40897234095737645,17.7,15.8,83.3445945945946,11.967905990041732,11.27284828556303,,classic,True
00-0036355,Justin Herbert,QB,LAC,6000,44173859,15.9148,15.9148,1.0,1.1238508109724192,17.88587266142688,LV,25.06,43.5,1.0,1.0,8.1148,statline_mc+recal_10_4b,5.21944292214524,33.376928698386834,32.14925,270.6393312245945,1.60225,3.486,17.87146995545095,0.16675,0.0,0.0,0.0,0.0,20.080220244528874,-2.194347583101994,14.3,6.0,78.16903957528959,8.481839132200195,7.789015924174471,,classic,True
00-0036971,Trevor Lawrence,QB,JAX,5800,44173860,17.9196,17.9196,1.0,0.9579191269900589,17.165536589414778,DEN,21.36,45.44,1.0,1.0,8.0826,statline_mc+recal_10_4b,4.851937188761917,32.01176396644237,31.11625,256.3847329527462,2.02525,2.012,7.724587106116863,0.07875,0.0,0.0,0.0,0.0,19.656598028721536,-2.4910614393067583,26.1,5.6,73.71923262548263,12.003918731550522,5.668197538874301,,classic,True
00-0037744,Trey McBride,TE,ARI,6900,44174200,20.0857,20.0857,1.0,0.8283130278795126,16.637273774366616,SEA,18.47,40.89,1.0,1.0,7.3153,statline_mc+recal_10_4b,6.629637273243426,30.173216822931327,0.0,0.0,0.0,0.0,0.0,0.0,8.89425,6.01,54.713749122095216,0.41475,14.378874912209522,2.258398862157094,24.5,9.1,71.01898326898326,38.040294719055076,4.666937346708643,,classic,True
00-0040122,Ashton Jeanty,RB,LV,6800,44173890,19.9359,19.9359,1.0,0.8269676358472232,16.486327128286682,LAC,18.44,43.5,1.0,1.0,8.1574,statline_mc+recal_10_4b,6.336606565098379,31.575532458791905,0.0,0.0,0.0,14.46875,52.018348339063174,0.301,3.745,2.939,19.698927345291715,0.135,13.17247756843549,3.3138495598511923,35.7,40.0,71.27724498692241,40.755213387136365,7.4822896889172,,classic,True
00-0036358,CeeDee Lamb,WR,DAL,7300,44174014,13.2373,13.2373,1.0,1.231930637566335,16.307407348738195,WAS,27.47,50.89,1.0,1.0,9.091,statline_mc+recal_10_4b,4.233158897116114,34.8643913661726,0.0,0.0,0.0,0.537,3.615975126779179,0.03075,7.48775,4.654,69.0425357275804,0.483,15.60085108543596,0.706556263302236,15.4,41.1,93.18614102824628,27.46505060404437,27.478896304423202,,classic,True
00-0039732,Bo Nix,QB,DEN,5700,44173861,14.1628,14.1628,1.0,1.0799013379176319,15.294468055290729,JAX,24.08,45.44,1.0,1.0,7.9127,statline_mc+recal_10_4b,4.944609323322985,28.12014608821565,32.61025,215.94384385144514,1.49225,2.69475,11.042899185700252,0.11625,0.0,0.0,0.0,0.0,16.03254367262783,-0.7380756173371026,7.4,5.3,76.18725868725869,5.733014720485755,6.760918466582002,,classic,True
00-0036997,Javonte Williams,RB,DAL,6400,44173896,11.865,11.865,1.0,1.231930637566335,14.616868598842823,WAS,27.47,50.89,1.0,1.0,8.8245,statline_mc+recal_10_4b,2.217477228998007,32.36207109959846,0.0,0.0,0.0,11.40225,54.60740971024336,0.483,3.91625,3.062,29.2630007811178,0.18975,16.067291049136116,-1.4504224502932939,24.2,55.8,91.9535434051563,51.63962109210182,49.01872391598968,,classic,True
00-0031408,Mike Evans,WR,SF,6600,44174016,10.9843,10.9843,1.0,1.3081695193960685,14.369345926488204,MIA,29.17,45.0,1.0,1.0,8.9867,statline_mc+recal_10_4b,3.5480224329434074,30.810197385332025,0.0,0.0,0.0,0.1125,1.2508940020010177,0.007,6.22225,4.08675,63.299789844904055,0.43525,13.726068384690508,0.6432775417976959,16.9,0.7,88.01808575492787,13.635384792948956,20.275536312876085,,classic,True
00-0039040,De'Von Achane,RB,MIA,6700,44173892,19.93,19.93,1.0,0.7099185290380446,14.148664673860399,SF,15.83,45.0,1.0,1.0,7.5172,statline_mc+recal_10_4b,6.036590949274698,25.464267880818277,0.0,0.0,0.0,12.09125,33.41080221394195,0.238,4.82,3.67125,20.366073655451643,0.101,11.295437586939359,2.8532270869210397,10.6,54.4,69.07460455847553,25.182464022878833,6.12451037425976,,classic,True
00-0038606,Parker Washington,WR,JAX,5900,44174024,14.4789,14.4789,1.0,0.9579191269900589,13.869598952010683,DEN,21.36,45.44,1.0,1.0,8.3401,statline_mc+recal_10_4b,4.560815010008449,28.124217730750498,0.0,0.0,0.0,0.09625,0.6278716515035139,0.002,6.30025,4.02725,52.22017666978611,0.33,11.722554832128964,2.14704411988172,19.3,7.7,78.78337736232473,21.89234984617481,11.777570420803617,,classic,True
00-0040666,Omarion Hampton,RB,LAC,6600,44173894,12.2912,12.2912,1.0,1.1238508109724192,13.813513648073942,LV,25.06,43.5,1.0,1.0,8.1454,statline_mc+recal_10_4b,4.532652618815759,27.93930580551272,0.0,0.0,0.0,11.5475,50.97599510550184,0.4405,1.82325,1.3955,11.847923271815464,0.0565,11.035391837731732,2.77812181034221,9.3,4.6,78.76883796238636,16.223815317458058,14.784698490274387,,classic,True
00-0037247,George Pickens,WR,DAL,6300,44174020,10.9909,10.9909,1.0,1.231930637566335,13.539965858876778,WAS,27.47,50.89,1.0,1.0,8.6866,statline_mc+recal_10_4b,3.6185779001616605,28.85103793496601,0.0,0.0,0.0,0.09275,0.5140325509833763,0.00325,6.22825,3.728,58.84715083072449,0.37375,12.401368338170787,1.138597520705991,5.8,42.5,89.55456208087786,25.710237948287553,22.19342362604238,,classic,True
00-0039915,Ladd McConkey,WR,LAC,6200,44174022,11.9507,11.9507,1.0,1.1238508109724192,13.43081785287751,LV,25.06,43.5,1.0,1.0,8.8441,statline_mc+recal_10_4b,2.465470164516163,29.65406828472493,0.0,0.0,0.0,0.0905,0.5944504367262374,0.005,6.738,4.202,64.79288990622116,0.42025,13.842984034294739,-0.4121661814172288,19.2,5.6,79.25950010160537,18.36548983283309,12.112090042185756,,classic,True
00-0039338,Brock Bowers,TE,LV,6600,44174202,15.9331,15.9331,1.0,0.8269676358472232,13.176199191510474,LAC,18.44,43.5,0.0,0.0,6.2621,statline_mc+recal_10_4b,7.005976993423434,21.609541680258864,0.0,0.0,0.0,0.0,0.0,0.0,5.148,3.45775,31.69892474296028,0.2405,8.216642474296028,4.959556717214445,0.0,,67.73423423423424,2.3117824812293915,3.846957248161865,,classic,True
00-0031588,Stefon Diggs,WR,WAS,5300,44174032,12.18,12.18,1.0,1.050302713207265,12.792681019280131,DAL,23.42,50.89,1.0,1.0,8.6185,statline_mc+recal_10_4b,2.3155041260724496,28.32032969170369,0.0,0.0,0.0,0.06675,0.37890350393433553,0.00125,7.26025,4.233,59.026568683123685,0.41825,13.191297218705804,-0.39861619942567295,15.5,22.8,84.9103840682788,30.421195011791497,16.888097266172107,,classic,True
00-0035719,Deebo Samuel Sr.,WR,SF,5300,44174030,9.7497,9.7497,1.0,1.3081695193960685,12.754206388915248,MIA,29.17,45.0,1.0,1.0,8.648,statline_mc+recal_10_4b,2.4982161847458975,27.925623492772537,0.0,0.0,0.0,0.48075,4.306454860159236,0.026,5.75975,3.7545,56.42506685585277,0.3945,12.8306521716012,-0.07644578268595126,18.0,11.2,86.33387522861206,25.670533262765783,18.363111530112874,,classic,True
00-0033119,Jacoby Brissett,QB,ARI,5000,44173864,15.3463,15.3463,1.0,0.8283130278795126,12.711556481450454,SEA,18.47,40.89,1.0,1.0,7.7785,statline_mc+recal_10_4b,3.3355966905449517,23.897311646714563,34.3225,209.1058394385847,1.18725,3.24925,10.81458244497539,0.11175,0.0,0.0,0.0,0.0,14.410441822040928,-1.6988853405904738,16.5,1.4,54.258566602316606,3.0791653245782666,1.4117408662442272,,classic,True
00-0029604,Kirk Cousins,QB,LV,5000,44173865,14.9463,14.9463,1.0,0.8269676358472232,12.360113220188044,LAC,18.44,43.5,1.0,1.0,7.7829,statline_mc+recal_10_4b,3.0566525883536615,23.848452664209855,32.765,174.91691582616926,1.51325,2.65275,7.950597816173658,0.08725,0.0,0.0,0.0,0.0,13.616736414664135,-1.2566231944760915,15.8,,53.66131756756757,0.6945192560614982,1.3527816504711223,,classic,True
00-0036613,Jaylen Waddle,WR,DEN,6500,44174018,11.3818,11.3818,1.0,1.0799013379176319,12.291206790725512,JAX,24.08,45.44,1.0,1.0,7.411,statline_mc+recal_10_4b,5.482625604360122,22.27591023534289,0.0,0.0,0.0,0.10025,0.5930590099878471,0.00325,4.68575,2.76875,37.343890495077375,0.2405,8.276194950506522,4.015011840218991,1.2,,78.37146921357449,3.1492181567645727,11.495630650493746,,classic,True
00-0038128,Malik Willis,QB,MIA,5200,44173863,16.8321,16.8321,1.0,0.7099185290380446,11.949387541241478,SF,15.83,45.0,1.0,1.0,7.6118,statline_mc+recal_10_4b,4.2533388396156715,21.266294206508206,32.478,173.31684066015742,0.836,3.815,12.16526009030703,0.12375,0.0,0.0,0.0,0.0,11.485949635437,0.4634379058044775,17.7,0.7,54.52823359073359,1.5043741262524428,1.439197299816795,,classic,True
00-0041027,Jeremiyah Love,RB,ARI,5900,44173898,14.3999,14.3999,1.0,0.8283130278795126,11.927649637775923,SEA,18.47,40.89,1.0,1.0,7.6538,statline_mc+recal_10_4b,3.909397767877041,23.60311717288297,0.0,0.0,0.0,10.95325,38.02756545811519,0.32375,3.23175,2.37625,15.093166299423984,0.0715,10.287573175753918,1.6400764620220052,13.0,2.5,64.02167144102627,9.89501640995552,3.868787916862987,,classic,True
