player_id,player_name,team,hist_team,position,salary,games_played,_no_usage_history,rush_mu,recv_mu,pass_mu,rush_price_share,recv_price_share,volume_prior_weight,absent_player_factor
00-0038543,Jaxon Smith-Njigba,SEA,SEA,WR,8100,1,False,0.08545408577014726,9.383913949873497,0.0,0.005345028499442619,0.24158388238725276,0.6000000000000001,1.0
00-0033280,Christian McCaffrey,SF,SF,RB,8000,1,False,13.119049439222382,5.22311250151165,0.0,0.5104505836918978,0.1058891930379694,0.6000000000000001,1.0
00-0036358,CeeDee Lamb,DAL,DAL,WR,7300,1,False,0.5227097149302417,7.503898022556287,0.0,0.00594361232572789,0.19507899133657292,0.6000000000000001,1.0
00-0037744,Trey McBride,ARI,ARI,TE,6900,1,False,0.0,9.025888793912163,0.0,0.0,0.20647051206995173,0.6000000000000001,1.0
00-0040122,Ashton Jeanty,LV,LV,RB,6800,1,False,14.41686354759611,3.7572950012170074,0.0,0.43020587842435765,0.0911935271690419,0.6000000000000001,1.0
00-0039040,De'Von Achane,MIA,MIA,RB,6700,1,False,12.062808957025954,4.8804431942824325,0.0,0.5201317777939116,0.11277668788187373,0.6000000000000001,1.0
00-0040666,Omarion Hampton,LAC,LAC,RB,6600,1,False,11.613534157250347,1.8358708409566267,0.0,0.37855992152936124,0.09182122655139062,0.6000000000000001,1.0
00-0031408,Mike Evans,SF,SF,WR,6600,1,False,0.11644329515500099,6.232596740412106,0.0,0.006447451036999838,0.1766275227911467,0.6000000000000001,1.0
00-0039338,Brock Bowers,LV,,TE,6600,0,False,0.0,5.207292492321859,0.0,0.0,0.18060142073467095,1.0,1.0
00-0036613,Jaylen Waddle,DEN,DEN,WR,6500,1,False,0.09233844175652106,4.642434034402811,0.0,0.005798479218153255,0.167442620288545,0.6000000000000001,1.0
00-0033077,Dak Prescott,DAL,DAL,QB,6400,1,False,2.2205912255365474,0.0,35.845652470000005,0.0870601929390085,0.0,0.6000000000000001,1.0
00-0036997,Javonte Williams,DAL,DAL,RB,6400,1,False,11.51312893215373,3.8773265799418044,0.0,0.4065529608625582,0.08373790772693711,0.6000000000000001,1.0
00-0039910,Jayden Daniels,WAS,WAS,QB,6300,1,False,2.9842502384786025,0.0,35.8820713,0.07679704979260314,0.0,0.6000000000000001,1.0
00-0037247,George Pickens,DAL,DAL,WR,6300,1,False,0.09267687760559593,6.318959859276516,0.0,0.005928321294697975,0.17878268486646884,0.6000000000000001,1.0
00-0037834,Brock Purdy,SF,SF,QB,6200,1,False,3.6493855305618252,0.0,34.314237989999995,0.09409124022645239,0.0,0.6000000000000001,1.0
00-0039915,Ladd McConkey,LAC,LAC,WR,6200,1,False,0.09009531254997293,6.749718858465871,0.0,0.0053816337698513635,0.18767901776372156,0.6000000000000001,1.0
00-0036355,Justin Herbert,LAC,LAC,QB,6000,1,False,3.524745449266256,0.0,31.919950639999996,0.0792310031268301,0.0,0.6000000000000001,1.0
00-0041027,Jeremiyah Love,ARI,ARI,RB,5900,1,False,11.066537089117174,3.221708842794186,0.0,0.4533547605505715,0.0863559416893207,0.6000000000000001,1.0
00-0038606,Parker Washington,JAX,JAX,WR,5900,1,False,0.0853956860186918,6.273801143165989,0.0,0.005363670876172466,0.18735807877712826,0.6000000000000001,1.0
00-0036971,Trevor Lawrence,JAX,JAX,QB,5800,1,False,2.0131395877205436,0.0,31.283118360000007,0.08047274569341106,0.0,0.6000000000000001,1.0
00-0034348,Courtland Sutton,DEN,DEN,WR,5800,1,False,0.08924301607306169,5.192654801161109,0.0,0.005604099053668733,0.15257613766581737,0.6000000000000001,1.0
00-0039732,Bo Nix,DEN,DEN,QB,5700,1,False,2.696345151640327,0.0,32.717858559999996,0.08462043339800604,0.0,0.6000000000000001,1.0
00-0040719,Bhayshul Tuten,JAX,JAX,RB,5600,1,False,10.760345244661568,1.9686836789312634,0.0,0.3310647801334978,0.07865296701970068,0.6000000000000001,1.0
00-0041512,Jadarian Price,SEA,SEA,RB,5500,1,False,9.066020107412532,2.416685719666299,0.0,0.31009534926917093,0.08101784678811902,0.6000000000000001,1.0
00-0040242,Jacory Croskey-Merritt,WAS,WAS,RB,5500,1,False,10.451129500134778,1.972265820363822,0.0,0.3049385727186846,0.07289111633560304,0.6000000000000001,1.0
00-0034869,Sam Darnold,SEA,SEA,QB,5400,1,False,1.22011059333854,0.0,13.539272449187862,0.07631613907154555,0.0,0.6000000000000001,1.0
00-0038559,Michael Wilson,ARI,ARI,WR,5400,1,False,0.1024594976779827,6.182491282727322,0.0,0.006540973858789829,0.1790840522401686,0.6000000000000001,1.0
00-0035719,Deebo Samuel Sr.,SF,SF,WR,5300,1,False,0.4962113413366419,5.694679310439483,0.0,0.005880203176247683,0.14945472362455536,0.6000000000000001,1.0
00-0031588,Stefon Diggs,WAS,WAS,WR,5300,1,False,0.0730158636710183,7.255964205682294,0.0,0.004793706222221976,0.1623340284075704,0.6000000000000001,1.0
00-0038128,Malik Willis,MIA,MIA,QB,5200,1,False,3.806054720735329,0.0,32.37396801,0.0904116905474165,0.0,0.6000000000000001,1.0
00-0040730,RJ Harvey,DEN,DEN,RB,5200,1,False,6.181762439510763,2.9381196754579224,0.0,0.3034904871465743,0.061615203549254545,0.6000000000000001,1.0
00-0035659,Terry McLaurin,WAS,WAS,WR,5200,1,False,0.0730158636710183,5.103328850082127,0.0,0.004793706222221976,0.1605160540269785,0.6000000000000001,1.0
00-0038611,Chris Rodriguez Jr.,JAX,JAX,RB,5100,1,False,6.695355045127728,1.4324452195215616,0.0,0.282617347904594,0.07359950650736369,0.6000000000000001,1.0
00-0033119,Jacoby Brissett,ARI,ARI,QB,5000,1,False,3.289599707053667,0.0,34.20198247,0.07193660270775477,0.0,0.6000000000000001,1.0
