player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available,_row_key,exp15,exp30,exp50,actual_ownership_pct,own,slate,injury_raw_status,injury_status
00-0033303,Harrison Butker,K,KC,5000,44104972,8.21615,8.21615,1.0,1.0,8.21615,DEN,0.0,0.0,,,4.9546,kicker_session_13_1,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,55.06818181818182,7.237541577839255,True,00-0033303::FLEX,43.333333333333336,38.333333333333336,41.66666666666667,30.18,30.18,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0032569,Wil Lutz,K,DEN,5200,44104971,8.0917,8.0917,1.0,1.0,8.0917,KC,0.0,0.0,,,4.8688,kicker_session_13_1,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,54.70454545454545,7.064195676341554,True,00-0032569::FLEX,43.333333333333336,48.333333333333336,43.333333333333336,19.77,19.77,dk_showdown_wk1_Den_KC_14Sep2026,,
DST_DEN,Broncos,DST,DEN,4800,44104973,6.947005158,6.947005158,1.0150128875900342,1.0184945611997045,6.947005158,KC,20.44,42.72,,,5.8941,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,63.38636363636363,12.601640982796397,True,DST_DEN::FLEX,30.0,30.0,26.666666666666668,15.75,15.75,dk_showdown_wk1_Den_KC_14Sep2026,,
DST_KC,Chiefs,DST,KC,4400,44104974,6.741501151500001,6.741501151500001,0.9849871124099656,1.1101790031080925,6.741501151500001,DEN,22.28,42.72,,,5.6615,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,73.47727272727273,24.693852226334737,True,DST_KC::FLEX,28.333333333333332,21.666666666666668,26.666666666666668,7.54,7.54,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0036158,J.K. Dobbins,RB,DEN,6400,44104967,7.9442,7.9442,0.8742349774343455,0.956928838951311,6.645971919923008,KC,20.44,42.72,10.0,1.0,7.1165,statline_mc+recal_10_4b,0.6995466614610455,15.9098949930167,0.0,0.0,0.0,9.54375,39.243218849134514,0.227,0.82475,0.63075,3.8290003500955625,0.02225,FLEX,showdown,59.11363636363637,9.478049606212814,True,00-0036158::FLEX,16.666666666666664,20.0,30.0,25.83,25.83,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0040078,Brashard Smith,RB,KC,2100,44105040,8.19675,8.19675,0.7716516452170188,1.0430711610486891,6.597450374939987,DEN,22.28,42.72,17.0,1.0,8.72955,statline_mc+recal_10_4b,0.8150982794626466,14.672051281714865,0.0,0.0,0.0,3.89,12.04223056760632,0.06975,2.053,1.492,9.578271931993596,0.0515,CPT,showdown,76.56818181818183,6.217149751653387,True,00-0040078::CPT,0.0,0.0,0.0,0.01,0.01,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0036613,Jaylen Waddle,WR,DEN,9000,44104961,6.7122,6.7122,0.8883781436614301,0.956928838951311,5.706138998725541,KC,20.44,42.72,16.0,1.0,6.5523,statline_mc+recal_10_4b,0.7993928816443766,12.164462655881511,0.0,0.0,0.0,0.27775,1.5952565494568656,0.0065,3.34575,2.08425,24.501133437798536,0.143,FLEX,showdown,58.93181818181819,9.36385762716388,True,00-0036613::FLEX,0.0,0.0,1.6666666666666667,39.37,39.37,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0040134,Pat Bryant,WR,DEN,4800,44105033,6.6915,6.6915,0.8883781436614301,0.956928838951311,5.6885383716535305,KC,20.44,42.72,13.0,0.6,8.7711,statline_mc+recal_10_4b,0.0,13.173785570928375,0.0,0.0,0.0,0.0,0.0,0.0,2.476,1.5495,16.586089144356876,0.0885,CPT,showdown,54.20454545454546,1.399902332285217,True,00-0040134::CPT,0.0,0.0,0.0,1.46,1.46,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0038976,Marvin Mims Jr.,WR,DEN,4500,44105034,6.62595,6.62595,0.8883781436614301,0.956928838951311,5.632818325582394,KC,20.44,42.72,15.0,1.0,8.48565,statline_mc+recal_10_4b,0.0141832229170884,12.693543694765896,0.0,0.0,0.0,0.23775,1.0785128483117516,0.006,2.4455,1.654,14.32360932223754,0.0825,CPT,showdown,55.29545454545455,1.50550703871356,True,00-0038976::CPT,0.0,0.0,0.0,0.62,0.62,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0039868,Troy Franklin,WR,DEN,4200,44105035,6.49755,6.49755,0.8883781436614301,0.956928838951311,5.523602687573114,KC,20.44,42.72,17.0,1.0,8.5389,statline_mc+recal_10_4b,0.015618482842786,13.129568652978108,0.0,0.0,0.0,0.06575,0.2440746746709684,0.0015,2.39125,1.49475,14.697443242483123,0.10775,CPT,showdown,55.74999999999999,1.5518267332236564,True,00-0039868::CPT,0.0,0.0,0.0,0.58,0.58,dk_showdown_wk1_Den_KC_14Sep2026,,
