player_id,player_name,position,team,salary,OLD,FIX_NS,FIX,stack_delta,proj_pass_att,act,slate_id,week,sub
00-0036970,Kyle Pitts Sr.,TE,ATL,4700,11.032429905208891,14.432425019952168,12.627296118762825,-1.8051289011893437,0.0,0.0,dk_classic_wk1_early_13Sep2026,1,early
DST_JAX,Jaguars,DST,JAX,3400,10.932849890999998,11.0985789285,11.0985789285,0.0,0.0,13.0,dk_classic_wk1_early_13Sep2026,1,early
00-0038129,Cade Otton,TE,TB,3700,10.706026498671608,13.298366154873564,9.493981179008212,-3.80438497586535,0.0,5.6,dk_classic_wk1_early_13Sep2026,1,early
00-0037248,James Cook III,RB,BUF,7200,10.626846358643798,11.436388464199476,15.208648995863207,3.772260531663731,0.0,9.9,dk_classic_wk1_early_13Sep2026,1,early
00-0039065,Sam LaPorta,TE,DET,4400,10.581474281619853,11.009227969233418,10.005851993384791,-1.003375975848627,0.0,9.8,dk_classic_wk1_early_13Sep2026,1,early
00-0036410,Tee Higgins,WR,CIN,6300,10.452466874846,10.116022292575694,12.666527129553304,2.550504836977611,0.0,8.9,dk_classic_wk1_early_13Sep2026,1,early
00-0040676,Cam Ward,QB,TEN,5100,10.38593223725348,11.46761978146765,11.674890690342448,0.207270908874797,25.53925,11.7,dk_classic_wk1_early_13Sep2026,1,early
00-0037228,Jaylen Warren,RB,PIT,5400,10.134211790268695,14.048644942875,12.46523956578458,-1.5834053770904202,0.0,11.3,dk_classic_wk1_early_13Sep2026,1,early
00-0040124,Tetairoa McMillan,WR,CAR,6100,10.024470525742364,12.226463131540628,13.111239835551002,0.884776704010374,0.0,11.5,dk_classic_wk1_early_13Sep2026,1,early
DST_TEN,Titans,DST,TEN,3100,9.7229869965,9.8108847675,9.8108847675,0.0,0.0,0.0,dk_classic_wk1_early_13Sep2026,1,early
00-0039491,Jalen Coker,WR,CAR,4600,9.459601063624447,10.90593247948126,10.077927540799823,-0.8280049386814348,0.0,36.8,dk_classic_wk1_early_13Sep2026,1,early
00-0030279,Keenan Allen,WR,IND,4700,9.312515195040554,10.750160225818776,10.931821410573685,0.1816611847549083,0.0,9.2,dk_classic_wk1_early_13Sep2026,1,early
DST_PIT,Steelers,DST,PIT,3300,9.235293498,9.0243879525,9.0243879525,0.0,0.0,18.0,dk_classic_wk1_early_13Sep2026,1,early
00-0037238,Drake London,WR,ATL,6500,9.122579717260685,11.94145546021727,14.020516143829823,2.079060683612555,0.0,5.5,dk_classic_wk1_early_13Sep2026,1,early
00-0036973,Travis Etienne Jr.,RB,NO,5900,9.112564636722317,26.626944087218188,17.792633981233827,-8.834310105984361,0.0,14.8,dk_classic_wk1_early_13Sep2026,1,early
00-0038120,Breece Hall,RB,NYJ,6200,9.031290243279114,9.288793233809484,12.59971705082936,3.3109238170198765,0.0,22.8,dk_classic_wk1_early_13Sep2026,1,early
00-0030565,Geno Smith,QB,NYJ,4600,9.028634827407704,50.924958470315104,27.81422527776301,-23.110733192552093,118.95975,9.3,dk_classic_wk1_early_13Sep2026,1,early
00-0036139,Rico Dowdle,RB,PIT,5200,8.993612987310204,12.034559878812496,11.986725361378276,-0.047834517434218,0.0,4.1,dk_classic_wk1_early_13Sep2026,1,early
00-0038117,Wan'Dale Robinson,WR,TEN,4800,8.968807093395595,13.681550433419767,14.120825394612911,0.4392749611931439,0.0,8.8,dk_classic_wk1_early_13Sep2026,1,early
00-0034960,Jakobi Meyers,WR,JAX,5000,8.891914116569549,9.136943154233863,11.087198820569617,1.950255666335753,0.0,12.2,dk_classic_wk1_early_13Sep2026,1,early
00-0039919,Rome Odunze,WR,CHI,5400,8.890447546724106,9.92964905837271,12.09094017863954,2.161291120266828,0.0,7.2,dk_classic_wk1_early_13Sep2026,1,early
00-0040236,Kyle Monangai,RB,CHI,5100,8.869232391864564,9.396025161188213,9.342539640440592,-0.0534855207476194,0.0,23.4,dk_classic_wk1_early_13Sep2026,1,early
00-0038997,Josh Downs,WR,IND,5200,8.858146407383018,10.511921890184285,11.1698481022555,0.6579262120712155,0.0,5.7,dk_classic_wk1_early_13Sep2026,1,early
00-0038935,Brenton Strange,TE,JAX,3600,8.756381349858184,9.245686571464033,8.07649245659436,-1.169194114869672,0.0,10.3,dk_classic_wk1_early_13Sep2026,1,early
00-0040128,Tyler Warren,TE,IND,4900,8.748244523521137,10.247390652196584,11.285875487953968,1.0384848357573837,0.0,10.3,dk_classic_wk1_early_13Sep2026,1,early
00-0036554,Nico Collins,WR,HOU,7000,8.679560540520992,9.747308575170816,14.285035047106536,4.53772647193572,0.0,21.2,dk_classic_wk1_early_13Sep2026,1,early
00-0034753,Mark Andrews,TE,BAL,3900,8.660490994780945,9.10443103414822,9.374863730818571,0.2704326966703512,0.0,8.9,dk_classic_wk1_early_13Sep2026,1,early
00-0039163,C.J. Stroud,QB,HOU,5200,8.632768617904498,10.77313454457757,11.633761544643257,0.8606270000656853,27.12375,18.46,dk_classic_wk1_early_13Sep2026,1,early
DST_NYJ,Jets,DST,NYJ,2500,8.571395250000002,8.703814797000001,8.703814797000001,0.0,0.0,9.0,dk_classic_wk1_early_13Sep2026,1,early
00-0035685,David Montgomery,RB,HOU,6000,8.49641897294778,11.821990649171392,11.335705833266871,-0.4862848159045185,0.0,28.9,dk_classic_wk1_early_13Sep2026,1,early
00-0036252,Michael Pittman Jr.,WR,PIT,4900,8.444193766253939,10.973528966666091,10.07301586872076,-0.9005130979453337,0.0,8.8,dk_classic_wk1_early_13Sep2026,1,early
00-0038606,Parker Washington,WR,JAX,5600,8.191139194175985,12.816001860189226,13.02447247269915,0.2084706125099238,0.0,19.3,dk_classic_wk1_early_13Sep2026,1,early
00-0034827,DJ Moore,WR,BUF,5600,8.079058313245577,9.446323724707884,11.1395689900926,1.693245265384718,0.0,24.0,dk_classic_wk1_early_13Sep2026,1,early
00-0039893,Brian Thomas Jr.,WR,JAX,5500,8.035292618063224,7.406481504657065,10.630052466735904,3.2235709620788398,0.0,7.0,dk_classic_wk1_early_13Sep2026,1,early
DST_DET,Lions,DST,DET,3200,8.023957456500002,8.044008624,8.044008624,0.0,0.0,10.0,dk_classic_wk1_early_13Sep2026,1,early
00-0037740,Garrett Wilson,WR,NYJ,5800,7.930851689880551,9.21375444880011,13.209220347079944,3.995465898279836,0.0,13.9,dk_classic_wk1_early_13Sep2026,1,early
00-0040663,Harold Fannin Jr.,TE,CLE,4200,7.874233461307042,8.35046428145815,11.052218870750323,2.7017545892921757,0.0,4.1,dk_classic_wk1_early_13Sep2026,1,early
00-0036040,Juwan Johnson,TE,NO,3700,7.744036783204494,9.737460352179278,8.60880588798636,-1.128654464192918,0.0,14.4,dk_classic_wk1_early_13Sep2026,1,early
00-0040735,Luther Burden III,WR,CHI,5500,7.68790028618508,8.224763902856088,11.533772605030286,3.3090087021741983,0.0,10.5,dk_classic_wk1_early_13Sep2026,1,early
00-0036924,Michael Carter,RB,TEN,4000,7.457405007471983,10.909154044844094,8.076928528107903,-2.832225516736191,0.0,0.0,dk_classic_wk1_early_13Sep2026,1,early
00-0039032,Tyjae Spears,RB,TEN,5100,7.256814676939779,11.11054140859625,10.105843316534596,-1.0046980920616535,0.0,4.4,dk_classic_wk1_early_13Sep2026,1,early
00-0037261,Khalil Shakir,WR,BUF,4800,7.238058026237448,8.448003395490884,10.397166611257331,1.949163215766449,0.0,9.0,dk_classic_wk1_early_13Sep2026,1,early
00-0033921,Chris Godwin Jr.,WR,TB,5200,6.758696790341453,7.987315864362436,10.118904445892044,2.1315885815296083,0.0,8.3,dk_classic_wk1_early_13Sep2026,1,early
00-0038933,Dalton Kincaid,TE,BUF,4600,6.639440717492587,8.21183028222884,8.876146605561251,0.664316323332411,0.0,21.0,dk_classic_wk1_early_13Sep2026,1,early
00-0036555,Chuba Hubbard,RB,CAR,5500,6.447072216452349,7.199725761644028,9.899527338981615,2.6998015773375874,0.0,23.7,dk_classic_wk1_early_13Sep2026,1,early
00-0040784,Quinshon Judkins,RB,CLE,5500,6.213244110590519,6.689293796114567,10.601300276262412,3.912006480147845,0.0,7.0,dk_classic_wk1_early_13Sep2026,1,early
00-0039890,Adonai Mitchell,WR,NYJ,4000,5.814768670654429,6.979606454774408,8.033985430504554,1.0543789757301465,0.0,9.0,dk_classic_wk1_early_13Sep2026,1,early
00-0040129,Emeka Egbuka,WR,TB,6200,5.749398913763632,7.103416520968667,11.168579790041022,4.065163269072356,0.0,11.3,dk_classic_wk1_early_13Sep2026,1,early
00-0040719,Bhayshul Tuten,RB,JAX,5800,5.405001004149355,7.479580469082146,8.824768610164996,1.3451881410828506,0.0,9.8,dk_classic_wk1_early_13Sep2026,1,early
00-0036407,Jerry Jeudy,WR,CLE,4100,5.282415523756307,5.187194974528801,8.086683848661696,2.899488874132896,0.0,4.6,dk_classic_wk1_early_13Sep2026,1,early
00-0038611,Chris Rodriguez Jr.,RB,JAX,5100,5.260789022636817,6.958950393535701,9.184252037066294,2.225301643530593,0.0,2.3,dk_classic_wk1_early_13Sep2026,1,early
00-0040583,Woody Marks,RB,HOU,5000,5.2395460565291865,6.895640835218494,9.625092414544362,2.729451579325868,0.0,5.0,dk_classic_wk1_early_13Sep2026,1,early
00-0033537,Deshaun Watson,QB,CLE,4700,2.7495614253949663,9.639842264959428,9.800050224006332,0.1602079590469038,31.31825,15.0,dk_classic_wk1_early_13Sep2026,1,early
00-0036355,Justin Herbert,QB,LAC,6100,21.1889834311574,23.43230778335049,19.636517541725567,-3.795790241624921,28.851,14.26,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0040666,Omarion Hampton,RB,LAC,6800,17.538751108847507,20.69432265575562,17.45075482552479,-3.2435678302308304,0.0,9.3,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0036389,Jalen Hurts,QB,PHI,6600,17.299001189367825,26.615668756399277,22.377974759939832,-4.237693996459441,33.3645,24.72,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0034351,Dallas Goedert,TE,PHI,4100,14.371662783828716,15.31097094341788,11.678769966544891,-3.632200976872989,0.0,23.7,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0034844,Saquon Barkley,RB,PHI,6900,13.46409808113405,14.79526330593413,16.841729193792286,2.0464658878581563,0.0,9.0,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0040122,Ashton Jeanty,RB,LV,6600,12.926152788038053,15.126171429068666,15.958631940011063,0.832460510942397,0.0,35.7,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0037744,Trey McBride,TE,ARI,6800,12.318390689406366,14.99369156492267,16.453093827108024,1.4594022621853533,0.0,24.5,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0036912,DeVonta Smith,WR,PHI,6600,11.750078357485895,12.795857815016364,14.018435757449566,1.2225779424332028,0.0,8.3,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0036322,Justin Jefferson,WR,MIN,7300,11.52004472854712,13.564425446160472,17.948005799247618,4.3835803530871456,0.0,31.2,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0039040,De'Von Achane,RB,MIA,7000,10.556191890431776,12.39949040163575,14.706965248719843,2.3074748470840927,0.0,10.6,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0033293,Aaron Jones Sr.,RB,MIN,5300,10.35128048944112,12.102089532434515,12.148803164853314,0.0467136324187986,0.0,10.0,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0029604,Kirk Cousins,QB,LV,5000,9.580823251648406,15.12876496221248,13.02962137640499,-2.099143585807491,30.15375,15.8,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0036264,Jordan Love,QB,GB,5700,9.43837175452729,11.4447626712478,13.263053500095054,1.8182908288472528,30.92725,24.48,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0035228,Kyler Murray,QB,MIN,5500,9.321089342800848,57.27672820122505,33.02413844134676,-24.25258975987829,134.70425,0.62,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0038996,Tucker Kraft,TE,GB,4500,9.0690534665967,9.929883830015717,9.924058325785545,-0.0058255042301702,0.0,9.5,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0038559,Michael Wilson,WR,ARI,5300,9.000745945294199,13.116129557707866,12.403561329118505,-0.7125682285893635,0.0,10.6,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
DST_LV,Raiders,DST,LV,2900,8.643579453,8.663385095999999,8.663385095999999,0.0,0.0,13.0,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
DST_LAC,Chargers,DST,LAC,3500,8.617226489999998,8.582198327999999,8.582198327999999,0.0,0.0,1.0,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0038563,Tre Tucker,WR,LV,4000,8.519552339586745,10.67507556029163,9.457260079924614,-1.2178154803670154,0.0,4.7,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0038124,Christian Watson,WR,GB,5900,8.505111561431223,9.44882256471592,12.335478762194754,2.8866561974788336,0.0,35.7,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0033119,Jacoby Brissett,QB,ARI,5100,8.358427178545272,12.158270776911278,11.980702690584511,-0.177568086326767,35.0855,16.48,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0040189,Oronde Gadsden II,TE,LAC,3500,8.288674827333482,11.31055188808667,8.015630873505469,-3.2949210145812007,0.0,5.2,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0040727,Tre' Harris,WR,LAC,3800,8.228320004529273,9.292248953242526,7.864374688156159,-1.4278742650863665,0.0,5.0,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
DST_GB,Packers,DST,GB,3000,8.10980919,8.168162179500001,8.168162179500001,0.0,0.0,1.0,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
DST_PHI,Eagles,DST,PHI,3200,8.04924648,7.954637706,7.954637706,0.0,0.0,3.0,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
DST_MIA,Dolphins,DST,MIA,2700,7.9349139045,8.011108341,8.011108341,0.0,0.0,4.0,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0039910,Jayden Daniels,QB,WAS,6500,7.908979534402686,10.938783172101935,15.170056716014685,4.231273543912746,24.4835,17.66,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0038128,Malik Willis,QB,MIA,5300,7.900106512428557,12.431169709891313,12.6343002956885,0.2031305857971865,19.7885,17.7,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0038555,Tank Bigsby,RB,PHI,4900,7.355410470693876,7.689162412180176,8.28171349356842,0.592551081388244,0.0,0.3,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0036259,Jauan Jennings,WR,MIN,4300,6.981229827111608,8.511319881605953,8.921963141730469,0.410643260124516,0.0,0.0,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0039915,Ladd McConkey,WR,LAC,5900,6.793538947922829,8.585048466796051,11.37037851827839,2.7853300514823385,0.0,19.2,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0038544,Quentin Johnston,WR,LAC,4700,6.730969446224032,7.423946331214853,9.328892619265584,1.9049462880507315,0.0,3.7,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0031588,Stefon Diggs,WR,WAS,5200,6.714899220490536,11.706166189019434,11.83050474557575,0.1243385565563155,0.0,15.5,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0035659,Terry McLaurin,WR,WAS,5700,5.773623293412535,10.903559489175024,13.00207036140336,2.098510872228335,0.0,3.4,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0040242,Jacory Croskey-Merritt,RB,WAS,5300,5.759161693270026,6.40778840485069,9.08300093249548,2.6752125276447902,0.0,12.6,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0037809,Chig Okonkwo,TE,WAS,4000,5.748668258542898,10.077528865445716,9.533074408092578,-0.5444544573531385,0.0,3.6,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0038994,Jordan Addison,WR,MIN,5800,5.280882546540979,5.983188700270008,9.544586963780054,3.5613982635100463,0.0,0.0,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0037263,Tyler Allgeier,RB,ARI,4900,4.81276499869048,9.461616298056065,8.703346507135198,-0.7582697909208651,0.0,9.0,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0039146,Jayden Reed,WR,GB,4900,4.768446680245155,5.047157337606456,9.084883207691622,4.037725870085166,0.0,5.0,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0037525,Jordan Mason,RB,MIN,5400,3.913446289301193,4.639973956573776,8.140363708216828,3.500389751643052,0.0,11.9,dk_classic_wk1_afternoon_13Sep2026,1,afternoon
00-0038542,Bijan Robinson,RB,ATL,8200,18.029114062487004,23.95606639674172,23.537885757588484,-0.4181806391532348,0.0,11.1,dk_classic_wk2_main_20Sep2026,2,main
00-0037834,Brock Purdy,QB,SF,6200,17.1803070758682,23.82543957297585,20.076972206909566,-3.7484673660662793,34.297,28.48,dk_classic_wk2_main_20Sep2026,2,main
00-0032764,Derrick Henry,RB,BAL,7200,17.13385296108342,20.875187621809257,19.90133843216403,-0.9738491896452252,0.0,17.7,dk_classic_wk2_main_20Sep2026,2,main
00-0033077,Dak Prescott,QB,DAL,6400,16.706888622306963,19.04234814638109,18.49183775303347,-0.5505103933476256,29.37075,29.76,dk_classic_wk2_main_20Sep2026,2,main
00-0034796,Lamar Jackson,QB,BAL,7300,16.192944065910034,25.5308894385237,23.762311728072973,-1.768577710450728,31.88875,15.8,dk_classic_wk2_main_20Sep2026,2,main
00-0039918,Caleb Williams,QB,CHI,6800,16.035388539116422,21.1242561761752,20.479204171121204,-0.6450520050539978,27.5715,8.72,dk_classic_wk2_main_20Sep2026,2,main
00-0039150,Bryce Young,QB,CAR,5400,15.165379523672906,20.49466586639304,16.4711005610308,-4.023565305362244,35.2425,24.08,dk_classic_wk2_main_20Sep2026,2,main
00-0033280,Christian McCaffrey,RB,SF,8000,15.131056544227183,21.568563463206928,20.8931716005935,-0.6753918626134272,0.0,22.6,dk_classic_wk2_main_20Sep2026,2,main
00-0034855,Baker Mayfield,QB,TB,5600,14.613298087999702,16.173508862872232,15.09050514471906,-1.0830037181531722,25.7405,13.18,dk_classic_wk2_main_20Sep2026,2,main
00-0036264,Jordan Love,QB,GB,5900,13.640293394814996,16.372914342596538,15.977941338536697,-0.3949730040598407,30.531,13.8,dk_classic_wk2_main_20Sep2026,2,main
00-0036442,Joe Burrow,QB,CIN,6600,13.596589840012149,15.36899039868661,17.398080099190054,2.0290897005034445,25.1725,16.18,dk_classic_wk2_main_20Sep2026,2,main
00-0036355,Justin Herbert,QB,LAC,6000,13.335100827539137,16.43026557323697,16.26971638830999,-0.1605491849269782,26.05975,9.88,dk_classic_wk2_main_20Sep2026,2,main
00-0039910,Jayden Daniels,QB,WAS,6300,13.329833061714428,16.98383926181373,17.313974028973945,0.3301347671602137,29.76875,14.74,dk_classic_wk2_main_20Sep2026,2,main
00-0036971,Trevor Lawrence,QB,JAX,5800,13.189349279275582,14.811390849606685,15.020136801667336,0.2087459520606511,22.88875,7.16,dk_classic_wk2_main_20Sep2026,2,main
00-0038543,Jaxon Smith-Njigba,WR,SEA,8100,12.168138471192837,17.21043844532018,20.477975571068587,3.267537125748408,0.0,45.5,dk_classic_wk2_main_20Sep2026,2,main
00-0039163,C.J. Stroud,QB,HOU,5500,11.8710116158154,15.07838908183491,14.33921859307451,-0.7391704887604007,29.325,20.02,dk_classic_wk2_main_20Sep2026,2,main
00-0039361,Bucky Irving,RB,TB,6100,11.824536611494915,14.56172238259972,14.622140160664776,0.0604177780650552,0.0,13.0,dk_classic_wk2_main_20Sep2026,2,main
00-0036997,Javonte Williams,RB,DAL,6400,11.633848656951631,14.465512333597047,14.0972553320414,-0.3682570015556461,0.0,8.0,dk_classic_wk2_main_20Sep2026,2,main
00-0036358,CeeDee Lamb,WR,DAL,7300,11.55994532831735,14.68575255488112,16.069159232363454,1.3834066774823324,0.0,38.3,dk_classic_wk2_main_20Sep2026,2,main
00-0036389,Jalen Hurts,QB,PHI,6700,11.54818200908219,17.978411322311686,18.8198810849536,0.8414697626419141,30.327,18.16,dk_classic_wk2_main_20Sep2026,2,main
00-0036322,Justin Jefferson,WR,MIN,7800,11.406239414070567,16.372673811662796,19.67091307315196,3.2982392614891616,0.0,8.5,dk_classic_wk2_main_20Sep2026,2,main
00-0040743,Tyler Shough,QB,NO,5300,11.0502922993959,15.396405297592572,13.947271148183113,-1.4491341494094598,40.9855,22.38,dk_classic_wk2_main_20Sep2026,2,main
00-0032950,Carson Wentz,QB,MIN,4600,11.027366312868027,1.7202662887535125,3.0964793197563223,1.37621303100281,0.0,6.32,dk_classic_wk2_main_20Sep2026,2,main
00-0035685,David Montgomery,RB,HOU,6500,11.019857147220565,13.735946705931235,13.642062702970687,-0.0938840029605483,0.0,4.4,dk_classic_wk2_main_20Sep2026,2,main
00-0037239,Chris Olave,WR,NO,7200,10.485726436176895,14.2121769101121,17.076996483622626,2.864819573510527,0.0,22.6,dk_classic_wk2_main_20Sep2026,2,main
00-0036875,Rhamondre Stevenson,RB,NE,5700,10.345734053217978,14.224352921325044,12.699578290349288,-1.5247746309757575,0.0,4.6,dk_classic_wk2_main_20Sep2026,2,main
00-0037744,Trey McBride,TE,ARI,6900,10.232128996511417,14.004865155639417,16.55490258128738,2.5500374256479645,0.0,18.1,dk_classic_wk2_main_20Sep2026,2,main
00-0039491,Jalen Coker,WR,CAR,5100,10.199504067002191,13.43856046147789,11.77548224587588,-1.6630782156020096,0.0,14.6,dk_classic_wk2_main_20Sep2026,2,main
00-0039732,Bo Nix,QB,DEN,5700,10.152318567417083,15.512895312231189,15.064373976568188,-0.4485213356629991,32.40675,15.12,dk_classic_wk2_main_20Sep2026,2,main
00-0040122,Ashton Jeanty,RB,LV,6800,10.017144239537709,13.164157062715018,16.4836279757028,3.3194709129877804,0.0,10.3,dk_classic_wk2_main_20Sep2026,2,main
DST_TB,Buccaneers,DST,TB,3600,9.9904450185,10.1105883405,10.1105883405,0.0,0.0,2.0,dk_classic_wk2_main_20Sep2026,2,main
DST_CAR,Panthers,DST,CAR,2700,9.975877231499998,9.9603273465,9.9603273465,0.0,0.0,26.0,dk_classic_wk2_main_20Sep2026,2,main
00-0032464,Kalif Raymond,WR,CHI,3600,9.918041004153476,13.66642744503092,8.84764056405903,-4.81878688097189,0.0,9.0,dk_classic_wk2_main_20Sep2026,2,main
DST_SF,49ers,DST,SF,3800,9.8883068265,10.0706496885,10.0706496885,0.0,0.0,8.0,dk_classic_wk2_main_20Sep2026,2,main
00-0038597,Chase Brown,RB,CIN,6900,9.883743472488826,12.411634265782377,15.507116665210138,3.0954823994277607,0.0,11.2,dk_classic_wk2_main_20Sep2026,2,main
00-0036275,D'Andre Swift,RB,CHI,6300,9.869766447659869,12.042204437987966,13.144502952291816,1.1022985143038504,0.0,13.9,dk_classic_wk2_main_20Sep2026,2,main
00-0040667,Matthew Golden,WR,GB,4700,9.841962836681851,12.719281619282471,11.113171664006629,-1.606109955275846,0.0,9.8,dk_classic_wk2_main_20Sep2026,2,main
00-0039851,Drake Maye,QB,NE,6100,9.710018063687215,14.399088904373478,15.636716264048538,1.237627359675059,33.1835,9.02,dk_classic_wk2_main_20Sep2026,2,main
00-0038124,Christian Watson,WR,GB,6200,9.680593980026003,12.467446533563146,13.642782792092117,1.1753362585289704,0.0,14.1,dk_classic_wk2_main_20Sep2026,2,main
00-0034844,Saquon Barkley,RB,PHI,7000,9.56551886165374,12.32327788026129,15.88340936678856,3.5601314865272684,0.0,3.0,dk_classic_wk2_main_20Sep2026,2,main
00-0038120,Breece Hall,RB,NYJ,6200,9.360138873670255,12.86115668478861,14.16728431256374,1.3061276277751317,0.0,14.2,dk_classic_wk2_main_20Sep2026,2,main
DST_PHI,Eagles,DST,PHI,3700,9.310014787500002,9.52403031,9.52403031,0.0,0.0,3.0,dk_classic_wk2_main_20Sep2026,2,main
00-0040735,Luther Burden III,WR,CHI,5700,9.154352362097343,11.984899621757773,12.809291762037631,0.824392140279862,0.0,6.2,dk_classic_wk2_main_20Sep2026,2,main
00-0040124,Tetairoa McMillan,WR,CAR,6100,9.151089461030056,11.634169715738928,13.01939161452125,1.3852218987823228,0.0,18.1,dk_classic_wk2_main_20Sep2026,2,main
00-0035719,Deebo Samuel Sr.,WR,SF,5300,9.123145357000222,11.99310095680225,12.536147903811749,0.5430469470094987,0.0,6.5,dk_classic_wk2_main_20Sep2026,2,main
00-0037247,George Pickens,WR,DAL,6300,9.070982096523892,11.449950290040505,13.2922618682316,1.8423115781910957,0.0,10.0,dk_classic_wk2_main_20Sep2026,2,main
00-0030565,Geno Smith,QB,NYJ,4800,9.01163603794116,11.599496857275623,10.934142449805114,-0.6653544074705096,23.6585,15.58,dk_classic_wk2_main_20Sep2026,2,main
00-0035704,Drew Lock,QB,SEA,4900,8.968754800667654,8.543366402636348,9.847305048175471,1.303938645539123,16.7805,21.4,dk_classic_wk2_main_20Sep2026,2,main
00-0031408,Mike Evans,WR,SF,6600,8.966575765317797,12.781918023739324,14.123534095783192,1.3416160720438697,0.0,8.4,dk_classic_wk2_main_20Sep2026,2,main
00-0040129,Emeka Egbuka,WR,TB,6400,8.879012814189114,12.486460133983902,12.754651119573682,0.2681909855897793,0.0,10.3,dk_classic_wk2_main_20Sep2026,2,main
DST_BAL,Ravens,DST,BAL,3300,8.861032318500001,9.198955872,9.198955872,0.0,0.0,3.0,dk_classic_wk2_main_20Sep2026,2,main
00-0039915,Ladd McConkey,WR,LAC,6200,8.823604159184917,12.712944959130075,13.13660944569692,0.4236644865668442,0.0,6.5,dk_classic_wk2_main_20Sep2026,2,main
00-0031588,Stefon Diggs,WR,WAS,5300,8.79219374251437,12.363135437347395,12.577067095889213,0.2139316585418171,0.0,21.7,dk_classic_wk2_main_20Sep2026,2,main
DST_LAC,Chargers,DST,LAC,3200,8.6659221825,8.7197738895,8.7197738895,0.0,0.0,4.0,dk_classic_wk2_main_20Sep2026,2,main
DST_CHI,Bears,DST,CHI,3000,8.645379966,8.815692127499998,8.815692127499998,0.0,0.0,7.0,dk_classic_wk2_main_20Sep2026,2,main
00-0037740,Garrett Wilson,WR,NYJ,6000,8.621510726546319,11.553343422214024,14.1744154497714,2.621072027557375,0.0,16.7,dk_classic_wk2_main_20Sep2026,2,main
00-0041052,Kaelon Black,RB,SF,4500,8.587710940607051,11.771177473368471,9.950793200317046,-1.8203842730514277,0.0,2.5,dk_classic_wk2_main_20Sep2026,2,main
00-0038618,Xavier Hutchinson,WR,HOU,3500,8.57717865301684,8.787678293280157,7.520051714999693,-1.2676265782804643,0.0,6.7,dk_classic_wk2_main_20Sep2026,2,main
00-0036410,Tee Higgins,WR,CIN,6100,8.46563564684275,10.694222164512835,11.969638350281969,1.2754161857691315,0.0,14.5,dk_classic_wk2_main_20Sep2026,2,main
DST_NE,Patriots,DST,NE,3100,8.4046841145,8.880428753999999,8.880428753999999,0.0,0.0,21.0,dk_classic_wk2_main_20Sep2026,2,main
00-0034753,Mark Andrews,TE,BAL,4400,8.39152404003739,11.523655470919936,10.472520209554888,-1.051135261365049,0.0,10.9,dk_classic_wk2_main_20Sep2026,2,main
00-0033119,Jacoby Brissett,QB,ARI,5000,8.331500338132527,12.820842782315328,12.007701039080317,-0.8131417432350112,34.1625,7.5,dk_classic_wk2_main_20Sep2026,2,main
00-0040719,Bhayshul Tuten,RB,JAX,5600,8.206408277301977,10.041473870440546,9.615645161479565,-0.4258287089609833,0.0,14.2,dk_classic_wk2_main_20Sep2026,2,main
