player_id,player_name,team,hist_team,position,salary,games_played,_no_usage_history,rush_mu,recv_mu,pass_mu,rush_price_share,recv_price_share,volume_prior_weight,absent_player_factor
00-0039139,Jahmyr Gibbs,DET,DET,RB,8000,17,False,14.58709135154737,5.970870842073719,0.0,0.333466843427006,0.08013391722373611,0.0,1.0
00-0036900,Ja'Marr Chase,CIN,CIN,WR,7800,16,False,0.08,10.110162457101467,0.0,0.004106147173813697,0.15362175779617837,0.0,1.0
00-0038542,Bijan Robinson,ATL,ATL,RB,7700,17,False,17.644172298404623,6.07274872640096,0.0,0.32471658482505034,0.07676346270008357,0.0,1.0
00-0036963,Amon-Ra St. Brown,DET,DET,WR,7500,17,False,0.0,12.458443291139162,0.0,0.004211986848772485,0.14421728713588988,0.0,1.0
00-0036223,Jonathan Taylor,IND,IND,RB,7300,17,False,17.4400249664676,3.1706191189691344,0.0,0.30891864501738703,0.06031186466697487,0.0,1.0
00-0037248,James Cook III,BUF,BUF,RB,7200,17,False,14.06850301431258,1.9539979023074616,0.0,0.34218984999707425,0.07190773841966851,0.0,1.0
00-0038597,Chase Brown,CIN,CIN,RB,7100,17,False,15.06926947842885,4.5063918189991,0.0,0.3000344067462376,0.07072150378829446,0.0,1.0
00-0034857,Josh Allen,BUF,BUF,QB,7000,16,False,7.452366873940079,0.0,27.777528701795703,0.07856685483397623,0.0,0.0,1.0
00-0036554,Nico Collins,HOU,HOU,WR,7000,15,False,0.08,6.233970115380244,0.0,0.004020730822391572,0.11971964277797505,0.0,1.0
00-0036442,Joe Burrow,CIN,CIN,QB,6900,8,False,2.2016300169587337,0.0,35.45071842802473,0.06869606980018775,0.0,0.0,1.0
00-0034796,Lamar Jackson,BAL,BAL,QB,6800,13,False,3.6199999999999997,0.0,18.12970002943774,0.06886320410234467,0.0,0.0,1.0
00-0032764,Derrick Henry,BAL,BAL,RB,6700,17,False,22.476871629848834,0.8388248968436351,0.0,0.29884258413777876,0.07131591085462849,0.0,1.0
00-0037239,Chris Olave,NO,NO,WR,6700,16,False,0.0,10.311968560614474,0.0,0.0040494382278474595,0.11734670142353852,0.0,1.0
00-0037238,Drake London,ATL,ATL,WR,6500,12,False,0.0,6.618830500320718,0.0,0.004209601492504218,0.1336733660982684,0.0,1.0
00-0039064,Zay Flowers,BAL,BAL,WR,6400,17,False,0.28,5.936183449460397,0.0,0.004245551337913644,0.14735778303292457,0.0,1.0
00-0039918,Caleb Williams,CHI,CHI,QB,6300,17,False,2.808976823063878,0.0,34.889418015896375,0.058474999476177375,0.0,0.0,1.0
00-0036410,Tee Higgins,CIN,CIN,WR,6300,15,False,0.0,5.381860952951754,0.0,0.004095583358341345,0.13506013189265068,0.0,1.0
00-0038120,Breece Hall,NYJ,NYJ,RB,6200,16,False,14.377731402595648,2.4535528918189993,0.0,0.2659835625900595,0.06553718998238671,0.0,1.0
00-0040129,Emeka Egbuka,TB,TB,WR,6200,17,False,0.0,4.623603947710488,0.0,0.004503989311189516,0.12442175031135641,0.0,1.0
00-0036275,D'Andre Swift,CHI,CHI,RB,6100,16,False,11.8084378387237,2.3193145040455496,0.0,0.2653542166956057,0.05488994179359661,0.0,1.0
00-0040124,Tetairoa McMillan,CAR,CAR,WR,6100,17,False,0.0,5.752659249264177,0.0,0.0038277102384287032,0.12046047235619291,0.0,1.0
00-0033106,Jared Goff,DET,DET,QB,6000,17,False,1.5359028122452012,0.0,40.25088813659111,0.061467867556373665,0.0,0.0,1.0
00-0035685,David Montgomery,HOU,DET,RB,6000,17,False,12.985,1.3779186838452337,0.0,0.2618890148839741,0.049082682382919296,0.0,1.0
00-0037240,Jameson Williams,DET,DET,WR,6000,17,False,0.08,7.19025232244531,0.0,0.0041230057359505305,0.12444299594704968,0.0,1.0
00-0034855,Baker Mayfield,TB,TB,QB,5900,17,False,3.4941981345392876,0.0,30.275364733588454,0.06630989890044522,0.0,0.0,1.0
00-0036973,Travis Etienne Jr.,NO,JAX,RB,5900,17,False,15.232423915049708,2.66,0.0,0.25902782937469704,0.04811981472669624,0.0,1.0
00-0036971,Trevor Lawrence,JAX,JAX,QB,5800,17,False,4.509084511023176,0.0,33.18999999999999,0.05814518576250622,0.0,0.0,1.0
00-0040719,Bhayshul Tuten,JAX,JAX,RB,5800,15,False,6.859999999999999,0.45,0.0,0.25020658321789885,0.050668172036991074,0.0,1.0
00-0037740,Garrett Wilson,NYJ,NYJ,WR,5800,7,False,0.0,6.96547696738862,0.0,0.003832453271421732,0.13400538851959753,0.0,1.0
00-0039361,Bucky Irving,TB,TB,RB,5700,10,False,18.15868916967509,2.557908972661972,0.0,0.28003186508464606,0.050988584491429075,0.0,1.0
00-0037664,Alec Pierce,IND,IND,WR,5700,15,False,0.0,5.9304015181215695,0.0,0.003966354594888633,0.10165781380038695,0.0,1.0
00-0040743,Tyler Shough,NO,NO,QB,5600,11,False,3.76448388920294,0.0,34.16896791286429,0.05909570509214316,0.0,0.0,1.0
00-0035261,Tony Pollard,TEN,TEN,RB,5600,17,False,16.960818068440954,2.0698094508128966,0.0,0.2761886709934749,0.05170395385228326,0.0,1.0
00-0038606,Parker Washington,JAX,JAX,WR,5600,16,False,0.25,8.121491740684469,0.0,0.003763933511035219,0.11065861313911007,0.0,1.0
00-0034827,DJ Moore,BUF,CHI,WR,5600,17,False,0.2,4.766176842601571,0.0,0.004383380404233094,0.12195979742034402,0.0,1.0
00-0036555,Chuba Hubbard,CAR,CAR,RB,5500,15,False,7.218859377564328,1.950780191789032,0.0,0.22543544112502842,0.0484436635823861,0.0,1.0
00-0040784,Quinshon Judkins,CLE,CLE,RB,5500,14,False,12.806889248711586,3.75302996703626,0.0,0.26508612688213545,0.05286350304161275,0.0,1.0
00-0040735,Luther Burden III,CHI,CHI,WR,5500,15,False,0.43999999999999995,4.926111717111177,0.0,0.0037371883071397323,0.1098430806265871,0.0,1.0
00-0039893,Brian Thomas Jr.,JAX,JAX,WR,5500,14,False,0.12,5.605044013333966,0.0,0.0037205297181981795,0.10921810346682492,0.0,1.0
00-0035710,Daniel Jones,IND,IND,QB,5400,13,False,2.321384397964952,0.0,24.02523874006476,0.05926375583559749,0.0,0.0,1.0
00-0037228,Jaylen Warren,PIT,PIT,RB,5400,16,False,12.979217940820257,2.793414593946659,0.0,0.22564454812353774,0.05183664767769986,0.0,1.0
00-0039919,Rome Odunze,CHI,CHI,WR,5400,12,False,0.0,6.991237780040733,0.0,0.003693590174787048,0.10839432794682409,0.0,1.0
00-0035640,DK Metcalf,PIT,PIT,WR,5400,15,False,0.16,7.692723590537305,0.0,0.0037191487308616,0.11860290430889128,0.0,1.0
00-0023459,Aaron Rodgers,PIT,PIT,QB,5300,16,False,1.3696913510457884,0.0,40.22099146305563,0.055014539281021735,0.0,0.0,1.0
00-0041438,Carnell Tate,TEN,,WR,5300,0,False,0.12068604269536032,3.5647448645884743,0.0,0.004195510744580125,0.11362046232793455,1.0,1.0
00-0040126,Colston Loveland,CHI,CHI,TE,5300,16,False,0.0,8.483535940803382,0.0,0.0,0.1028700697702377,0.0,1.0
00-0039150,Bryce Young,CAR,CAR,QB,5200,16,False,4.584059638213681,0.0,29.02967000294377,0.04754409158312453,0.0,0.0,1.0
00-0039163,C.J. Stroud,HOU,HOU,QB,5200,14,False,3.3539954776710004,0.0,28.375178245510746,0.04919541033493726,0.0,0.0,1.0
00-0036139,Rico Dowdle,PIT,CAR,RB,5200,17,False,9.98104512635379,3.339697241481559,0.0,0.2109204277251754,0.05045632266891355,0.0,1.0
00-0036919,Kenny Gainwell,TB,PIT,RB,5200,17,False,7.298866064981949,4.256623011492411,0.0,0.23781990604187117,0.04735898731726273,0.0,1.0
00-0038997,Josh Downs,IND,IND,WR,5200,16,False,0.55,5.5600166363874735,0.0,0.0037855334270121225,0.09535275100362779,0.0,1.0
00-0033921,Chris Godwin Jr.,TB,TB,WR,5200,9,False,0.0,4.878692388372789,0.0,0.004144016777679179,0.10860462697045765,0.0,1.0
00-0040676,Cam Ward,TEN,TEN,QB,5100,17,False,2.350084511023177,0.0,23.83178863703268,0.05628596887497847,0.0,0.0,1.0
00-0040236,Kyle Monangai,CHI,CHI,RB,5100,17,False,7.9945624548736465,2.514378310763048,0.0,0.20511808958887326,0.045539770316684394,0.0,1.0
00-0039032,Tyjae Spears,TEN,TEN,RB,5100,13,False,6.2612734657039715,3.593459169616753,0.0,0.2357717111617712,0.04838196996502873,0.0,1.0
00-0038611,Chris Rodriguez Jr.,JAX,WAS,RB,5100,12,False,5.809856317689531,0.7275357701081845,0.0,0.20420377174933338,0.04528066144841168,0.0,1.0
00-0041029,Jordyn Tyson,NO,,WR,5100,0,False,0.09012093622826865,3.3370002204431213,0.0,0.003693167950056667,0.09625161470129405,1.0,1.0
00-0039344,Jonathon Brooks,CAR,,RB,5000,0,False,4.967554083840295,1.4329912572039005,0.0,0.19492728689377856,0.045362193012276286,1.0,1.0
00-0037197,Isiah Pacheco,DET,KC,RB,5000,13,False,5.473941426377708,1.5892741531080425,0.0,0.21129181752909712,0.047555032012732,0.0,1.0
00-0040583,Woody Marks,HOU,HOU,RB,5000,16,False,8.434069025270757,1.7335741005938576,0.0,0.2016975726089846,0.04119238519889041,0.0,1.0
00-0034960,Jakobi Meyers,JAX,JAX,WR,5000,16,False,0.44,6.254236737065569,0.0,0.003633765536316938,0.10276472701423507,0.0,1.0
00-0039164,Anthony Richardson Sr.,IND,IND,QB,4900,2,False,0.36935274724754336,0.0,0.0,0.04212948953893518,0.0,0.3333333333333333,1.0
00-0033906,Alvin Kamara,NO,NO,RB,4900,11,False,0.0,0.0,0.0,0.19870601577819247,0.04087295244608492,0.0,1.0
00-0036252,Michael Pittman Jr.,PIT,IND,WR,4900,17,False,0.0,5.03702067725502,0.0,0.0036752928120933103,0.1117760579740233,0.0,1.0
00-0040128,Tyler Warren,IND,IND,TE,4900,17,False,0.0,6.80433932346723,0.0,0.0,0.0876515285177802,0.0,1.0
00-0036212,Tua Tagovailoa,ATL,MIA,QB,4800,14,False,1.6598474617439885,0.0,22.52938888888888,0.04272719433098147,0.0,0.0,1.0
00-0039917,Michael Penix Jr.,ATL,ATL,QB,4800,9,False,1.641221028829847,0.0,27.57764262584633,0.04272719433098147,0.0,0.0,1.0
