espn_id,player_name,espn_position,team,status,raw_status,last_updated,normalized_name,normalized_team,match_method
4912218,Cyrus Allen,WR,KC,ACTIVE,,,cyrus allen,KC,
4832955,Emmett Johnson,RB,KC,ACTIVE,,,emmett johnson,KC,
4567747,Garrett Nussmeier,QB,KC,ACTIVE,,,garrett nussmeier,KC,
4885466,Jeff Caldwell,WR,KC,OUT,Injured Reserve,2026-08-25T23:12Z,jeff caldwell,KC,
4708490,John Michael Gyllenborg,TE,KC,OUT,Injured Reserve,2026-07-28T21:54Z,john michael gyllenborg,KC,
4605841,Nathan Carter,RB,KC,ACTIVE,,,nathan carter,KC,
4702908,Omari Evans,WR,KC,ACTIVE,,,omari evans,KC,
4685489,Jaydn Ott,RB,KC,ACTIVE,,,jaydn ott,KC,
