Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
TE,WAS,4000,4788,Temarrick Hemingway,Temarrick,Hemingway,NYG,0.0,rotoguru_gid,Temarrick Hemingway,fd,4000,temarrick hemingway,WAS,TE,,,
TE,TEN,4000,4751,Ryan Izzo,Ryan,Izzo,HOU,,rotoguru_gid,Ryan Izzo,fd,4000,ryan izzo,TEN,TE,,,
