Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
RB,TB,4500,5744,Darwin Thompson,Darwin,Thompson,NO,,rotoguru_gid,Darwin Thompson,fd,4500,darwin thompson,TB,RB,,,
WR,SF,4500,5254,Jordan Matthews,Jordan,Matthews,CHI,,rotoguru_gid,Jordan Matthews,fd,4500,jordan matthews,SF,WR,,,
TE,JAX,4100,4795,Kahale Warring,Kahale,Warring,SEA,,rotoguru_gid,Kahale Warring,fd,4100,kahale warring,JAX,TE,,,
