Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
T.J. Graham,WR,NO,3000,5166,WR,NO@CAR,2.7,rotoguru_gid,T.J. Graham,dk,3000,tj graham,NO,WR,,,
Kennard Backman,TE,GB,2500,4654,TE,GB@DET,0.0,rotoguru_gid,Kennard Backman,dk,2500,kennard backman,GB,TE,,,
