Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,name,site,salary,normalized_name,normalized_team,position_upper,slate_format,player_id,match_method,match_confidence
WR,Lawrence Keys III (43727945),Lawrence Keys III,43727945,WR/FLEX,3000,NO@DET 09/13/2026 01:00PM ET,DET,0.0,Q,Lawrence Keys III,dk,3000,lawrence keys,DET,WR,classic,,,
WR,J. Michael Sturdivant (43727959),J. Michael Sturdivant,43727959,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,GB,0.0,,J. Michael Sturdivant,dk,3000,j michael sturdivant,GB,WR,classic,,,
WR,Erik Ezukanma (43728093),Erik Ezukanma,43728093,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,PHI,0.0,,Erik Ezukanma,dk,3000,erik ezukanma,PHI,WR,classic,,,
WR,Joaquin Davis (43728119),Joaquin Davis,43728119,WR/FLEX,3000,ATL@PIT 09/13/2026 01:00PM ET,PIT,0.0,,Joaquin Davis,dk,3000,joaquin davis,PIT,WR,classic,,,
WR,Levi Wentz (43728121),Levi Wentz,43728121,WR/FLEX,3000,ATL@PIT 09/13/2026 01:00PM ET,PIT,0.0,,Levi Wentz,dk,3000,levi wentz,PIT,WR,classic,,,
TE,Luke Lachey (43728373),Luke Lachey,43728373,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,GB,0.0,IR,Luke Lachey,dk,2500,luke lachey,GB,TE,classic,,,
TE,Thomas Yassmin (43728377),Thomas Yassmin,43728377,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,GB,0.0,,Thomas Yassmin,dk,2500,thomas yassmin,GB,TE,classic,,,
TE,Marshall Lang (43728419),Marshall Lang,43728419,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,MIN,0.0,,Marshall Lang,dk,2500,marshall lang,MIN,TE,classic,,,
TE,Kenny Yeboah (43728461),Kenny Yeboah,43728461,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,ARI,0.0,IR,Kenny Yeboah,dk,2500,kenny yeboah,ARI,TE,classic,,,
TE,Caden Prieskorn (43728507),Caden Prieskorn,43728507,TE/FLEX,2500,CHI@CAR 09/13/2026 01:00PM ET,CAR,0.0,,Caden Prieskorn,dk,2500,caden prieskorn,CAR,TE,classic,,,
TE,Matt Hibner (43728519),Matt Hibner,43728519,TE/FLEX,2500,BAL@IND 09/13/2026 01:00PM ET,BAL,0.0,,Matt Hibner,dk,2500,matt hibner,BAL,TE,classic,,,
