Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Colt McCoy,QB,WAS,4700,1361,QB,WAS@DAL,,rotoguru_gid,Colt McCoy,dk,4700,colt mccoy,WAS,QB,,,
Geremy Davis,WR,LAC,3000,5399,WR,LAC@CLE,0.0,rotoguru_gid,Geremy Davis,dk,3000,geremy davis,LAC,WR,,,
