player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,sigma,dst_p10,dst_p90,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available
00-0040170,Elic Ayomanor,WR,TEN,3600,43727769,7.28125,8.981,0.9874735468249608,0.9272373180005563,7.445039562359418,NYJ,20.83,39.17,,,,58.41865471226893,1.12258226708268,,classic,True
00-0040128,Tyler Warren,TE,IND,4900,43728221,11.088235294117649,7.069,0.8211376015888525,0.9953445237874432,7.420088702819764,BAL,22.36,48.22,,,,76.05951067685761,2.655596258594639,,classic,True
00-0038393,Dontayvion Wicks,WR,PHI,4100,43727727,5.830769230769231,5.4910000000000005,1.1358146979762198,1.1493647407956968,7.390088805918399,WAS,25.82,47.39,,,,79.70381777903174,4.6396665444097644,,classic,True
DST_CHI,Bears,DST,CHI,2800,43728536,7.369552822500001,7.369552822500001,1.0221676552320655,1.0650099474936416,7.369552822500001,CAR,24.32,45.83,,,,56.78085519922254,3.844228152763736,,classic,True
00-0040202,Devin Neal,RB,NO,4400,43727435,6.666666666666667,11.22,0.8820023837902266,0.9325790596309005,7.3562221556312375,DET,20.95,48.83,,,,62.088393485473006,1.7457700120862447,,classic,True
00-0037197,Isiah Pacheco,RB,DET,5000,43727389,6.715384615384616,5.699000000000001,0.9433381098418396,1.241509783919132,7.269637024256057,NO,27.89,48.83,,,,79.29790389062029,5.498615975053231,,classic,True
00-0039146,Jayden Reed,WR,GB,4900,43727695,9.7,8.906,0.7717568018604851,1.0055828619122693,7.2197365419312245,MIN,22.59,45.06,,,,72.11078978442376,2.7967013458520236,,classic,True
00-0033553,James Conner,RB,ARI,4200,43727451,11.1,10.34375,0.8434331936092995,0.7963646480571269,7.201673057032788,LAC,17.89,46.22,,,,52.50346838242686,0.9214568941580359,,classic,True
00-0040668,Shedeur Sanders,QB,CLE,4700,43727260,10.6125,9.4544,0.9729205523693109,0.7344894741723083,7.169902416031282,JAX,16.5,40.5,,,,40.002267573696145,0.25160745230822956,,classic,True
00-0040234,Quinn Ewers,QB,MIA,4000,43727294,8.295,9.252608695652173,0.9867771465429556,0.8208476305295372,7.106726094111781,LV,18.44,40.44,,,,41.57466796242306,0.2794146380973639,,classic,True
DST_BAL,Ravens,DST,BAL,3000,43728533,7.102995056999999,7.102995056999999,0.9851957069052734,1.0245243278438387,7.102995056999999,IND,25.86,48.22,,,,56.43221574344024,3.7559085446598215,,classic,True
DST_PHI,Eagles,DST,PHI,3200,43728529,7.082207316,7.082207316,0.9823124171063772,1.0620474719790558,7.082207316,WAS,25.82,47.39,,,,51.40184645286686,2.685782875521742,,classic,True
00-0040130,Jayden Higgins,WR,HOU,4500,43727711,7.617647058823529,9.025,0.8611443084251793,0.9806547343039971,7.0272349226179776,BUF,22.03,44.5,,,,66.43256841907268,1.915334997772509,,classic,True
00-0036755,Jaret Patterson,RB,LAC,4000,43727595,4.283333333333333,5.014,1.1940378460178651,1.2610961698970602,6.999946248873385,ARI,28.33,46.22,,,,75.76877450487585,4.3458489593718115,,classic,True
00-0037256,Rachaad White,RB,WAS,5200,43727379,8.411764705882353,5.612,1.0360113029154558,0.9601780580543448,6.975107280503707,PHI,21.57,47.39,,,,64.99816527596259,2.11950063631157,,classic,True
00-0040129,Emeka Egbuka,WR,TB,6200,43727649,11.511764705882351,4.408,0.8222502156330039,1.06567745525364,6.974874909676086,CIN,23.94,51.39,,,,80.33751058026898,4.839873988597822,,classic,True
00-0037525,Jordan Mason,RB,MIN,5400,43727367,8.05625,6.202999999999999,0.9773539928486292,1.0002411202819252,6.96984762776617,GB,22.47,45.06,,,,65.82906906605007,2.2402200508623116,,classic,True
00-0039405,Jawhar Jordan,RB,HOU,4500,43727423,7.425,5.501086956521739,1.089311781012709,0.9806547343039971,6.904073519912498,BUF,22.03,44.5,,,,57.91087765155323,1.3214038185705135,,classic,True
00-0039901,Keon Coleman,WR,BUF,4000,43727733,8.533333333333333,7.723,0.8439175940979363,1.0002411202819252,6.861156823023307,HOU,22.47,44.5,,,,69.31097631064713,2.3205086337504843,,classic,True
DST_CIN,Bengals,DST,CIN,2700,43728538,6.818841369000001,6.818841369000001,0.945783178630597,0.9569074340262419,6.818841369000001,TB,27.44,51.39,,,,60.64018464528668,4.972195395444861,,classic,True
DST_MIN,Vikings,DST,MIN,2800,43728537,6.749603460000001,6.749603460000001,0.936179780324037,1.0140931372549018,6.749603460000001,GB,22.47,45.06,,,,40.63654033041788,1.3103380854112718,,classic,True
00-0040784,Quinshon Judkins,RB,CLE,5500,43727363,12.12857142857143,9.834,0.834326579261025,0.7344894741723083,6.729376804547218,JAX,16.5,40.5,,,,50.724489795918366,0.8184050831282385,,classic,True
00-0039875,Ray Davis,RB,BUF,4600,43727417,3.770588235294118,10.896,0.9093222268350496,1.0002411202819252,6.669935206062684,HOU,22.47,44.5,,,,60.9948225595657,1.6230238729951603,,classic,True
DST_BUF,Bills,DST,BUF,3100,43728530,6.654421795499999,6.654421795499999,0.9229779455361771,1.0398712651197564,6.654421795499999,HOU,22.47,44.5,,,,36.089650145772595,0.9676925769645368,,classic,True
DST_HOU,Texans,DST,HOU,2900,43728534,6.5422989405,6.5422989405,0.9074263430775634,1.0195088549438467,6.5422989405,BUF,22.03,44.5,,,,30.538751214771622,0.6683784281394582,,classic,True
00-0035229,T.J. Hockenson,TE,MIN,3300,43728257,7.52,6.8100000000000005,0.9109495267626332,1.0002411202819252,6.5285271400883635,GB,22.47,45.06,,,,72.6410448349224,2.1144008497445776,,classic,True
00-0039855,Jalen McMillan,WR,TB,4400,43727717,7.475,7.338043478260868,0.8222502156330039,1.06567745525364,6.489990725446231,CIN,23.94,51.39,,,,79.26224176306467,4.505073009081184,,classic,True
00-0039792,Devontez Walker,WR,BAL,3200,43727807,4.7,4.890000000000001,1.175627548865848,1.151145321339145,6.489160541306203,IND,25.86,48.22,,,,78.95013689039364,4.412304457297926,,classic,True
DST_ATL,Falcons,DST,ATL,2600,43728540,6.449408838,6.449408838,0.8945423512596608,1.0286647494651204,6.449408838,PIT,19.34,41.61,,,,35.10750728862973,0.9063615249207572,,classic,True
00-0028118,Tyrod Taylor,QB,GB,4000,43727285,9.91,8.851200000000002,0.6821485840067298,1.0055828619122693,6.434687533984077,MIN,22.59,45.06,,,,55.429786200194364,0.7037135511749243,,classic,True
00-0040719,Bhayshul Tuten,RB,JAX,5800,43727357,5.906666666666666,6.134000000000001,0.9949779700285252,1.068348326068812,6.399512281189942,CLE,24.0,40.5,,,,64.10189001709058,1.9965662461316847,,classic,True
00-0034383,Dalton Schultz,TE,HOU,3400,43728251,10.452941176470588,11.088,0.6049861794572504,0.9806547343039971,6.389932374552243,BUF,22.03,44.5,,,,68.41600346702387,1.5953642206380592,,classic,True
00-0034613,Tanner Hudson,TE,CIN,2500,43728339,4.779999999999999,3.979,1.1887913445416205,1.2214782528053418,6.359396510838716,TB,27.44,51.39,,,,81.42847293357497,3.798476351149684,,classic,True
00-0033906,Alvin Kamara,RB,NO,4900,43727393,9.154545454545454,6.242,0.8820023837902266,0.9325790596309005,6.332113797590982,DET,20.95,48.83,,,,62.915979692369554,1.844794962330512,,classic,True
00-0039880,Malik Washington,WR,MIA,4200,43727723,6.864705882352942,7.105,1.0902596089775107,0.8208476305295372,6.2510034532035705,LV,18.44,40.44,,,,55.73416617030836,0.9386296601664149,,classic,True
00-0038619,Andrei Iosivas,WR,CIN,3300,43727797,5.993333333333334,3.991000000000001,1.0238410548491406,1.2214782528053418,6.243201550738718,TB,27.44,51.39,,,,81.66169002163078,5.2865576929974365,,classic,True
00-0036555,Chuba Hubbard,RB,CAR,5500,43727365,8.360000000000001,5.083,0.9636940713262176,0.9575071872391728,6.202223793275329,CHI,21.51,45.83,,,,59.957424349049965,1.5145693133080196,,classic,True
DST_CLE,Browns,DST,CLE,2100,43728547,6.184406061000001,6.184406061000001,0.8577860820910541,0.9545151654411764,6.184406061000001,JAX,16.5,40.5,,,,49.76615646258504,2.408312415917422,,classic,True
00-0039849,Marvin Harrison Jr.,WR,ARI,5000,43727693,10.65,6.704,0.8921906758016104,0.7963646480571269,6.165087578139722,LAC,17.89,46.22,,,,61.268639560278785,1.3574807835705058,,classic,True
00-0038647,Ronnie Bell,WR,NO,3000,43728049,5.15,6.008333333333334,1.1588219319999375,0.9325790596309005,6.0293667397864885,DET,20.95,48.83,,,,68.2333693846202,2.1596494969522158,,classic,True
00-0039921,Trey Benson,RB,ARI,4400,43727437,8.850000000000001,9.092391304347826,0.8434331936092995,0.7963646480571269,6.02577609024826,LAC,17.89,46.22,,,,51.53795114104754,0.8640133171178214,,classic,True
00-0040727,Tre' Harris,WR,LAC,3800,43727747,4.3375,5.381000000000001,0.9815399007789108,1.2610961698970602,6.014858415883742,ARI,28.33,46.22,,,,79.03215356803243,4.436496037616835,,classic,True
00-0037614,John Metchie III,WR,CAR,3200,43727819,5.530769230769232,5.225,1.1561039392949728,0.9575071872391728,5.95319904728564,CHI,21.51,45.83,,,,62.526698851583646,1.4762443133003236,,classic,True
00-0034837,Calvin Ridley,WR,TEN,4500,43727713,6.757142857142857,6.021,0.9874735468249608,0.9272373180005563,5.8499764242284416,NYJ,20.83,39.17,,,,55.01363679112198,0.894608069641084,,classic,True
DST_ARI,Cardinals,DST,ARI,2000,43728548,5.831341830000001,5.831341830000001,0.8088155616483829,0.8086256255061149,5.831341830000001,LAC,17.89,46.22,,,,54.39139941690962,3.2781386945473585,,classic,True
00-0040736,Mason Taylor,TE,NYJ,2800,43728283,6.838461538461539,6.532,1.064912827060543,0.8159510340350551,5.808908808469206,TEN,18.33,39.17,,,,54.24690725711134,0.620329585712242,,classic,True
00-0038400,Tanner McKee,QB,PHI,4000,43727306,3.4400000000000004,4.944565217391305,1.197801528645757,1.1493647407956968,5.771560926393603,WAS,25.82,47.39,,,,61.54073534175575,1.0576111325267106,,classic,True
00-0038115,Daniel Bellinger,TE,TEN,2700,43728289,4.584615384615384,6.205,1.1455223480785868,0.9272373180005563,5.730208657591309,NYJ,20.83,39.17,,,,55.81681900559452,0.6887729697952417,,classic,True
00-0036894,Pat Freiermuth,TE,PIT,3400,43728253,7.573333333333334,7.492,0.7667195385525224,0.9913382175646851,5.725417082508608,ATL,22.27,41.61,,,,66.4819557166496,1.4023726399327272,,classic,True
00-0040398,Brady Cook,QB,NYJ,4000,43727303,5.692,6.2484,1.168572775310725,0.8159510340350551,5.692574740862073,TEN,18.33,39.17,,,,36.994655004859084,0.20589424011697305,,classic,True
00-0040584,Gunnar Helm,TE,TEN,3200,43728259,5.73125,4.97,1.1455223480785868,0.9272373180005563,5.683279080038763,NYJ,20.83,39.17,,,,56.83033251910803,0.7369199552868116,,classic,True
00-0039451,Isaiah Williams,WR,NYJ,3000,43728063,4.046666666666667,7.952999999999999,1.1578266107276969,0.8159510340350551,5.668221466569362,TEN,18.33,39.17,,,,51.08963708371213,0.6886862043088886,,classic,True
00-0038951,Sean Tucker,RB,TB,4700,43727411,5.376470588235295,2.8360000000000003,1.2885323619611362,1.06567745525364,5.638517598652889,CIN,23.94,51.39,,,,69.8725495124158,2.9333334163733977,,classic,True
00-0038454,Keaton Mitchell,RB,LAC,4800,43727401,4.2615384615384615,3.18,1.1940378460178651,1.2610961698970602,5.6027214871317765,ARI,28.33,46.22,,,,71.07911933246204,3.179034229111742,,classic,True
00-0040277,Jahdae Walker,WR,CHI,3100,43727823,4.45,7.33,0.8647810592275972,1.0825929704163961,5.514252725490657,CAR,24.32,45.83,,,,70.1858731203695,2.459880703647086,,classic,True
00-0032464,Kalif Raymond,WR,CHI,3300,43727795,4.453333333333333,7.301,0.8647810592275972,1.0825929704163961,5.502238083162904,CAR,24.32,45.83,,,,71.11777276194655,2.6175519142435864,,classic,True
DST_IND,Colts,DST,IND,2400,43728544,5.4945640575,5.4945640575,0.7621039965993348,0.8858609424048041,5.4945640575,BAL,22.36,48.22,,,,42.9682944606414,1.530715785601719,,classic,True
00-0037291,Jalen Nailor,WR,LV,4300,43727719,5.923529411764706,5.585000000000001,0.9719695039304423,0.979319298896411,5.477303274704568,MIA,22.0,40.44,,,,59.031657209734895,1.1694089617478844,,classic,True
00-0038618,Xavier Hutchinson,WR,HOU,3200,43727809,6.125,6.507,0.8611443084251793,0.9806547343039971,5.333768794637006,BUF,22.03,44.5,,,,61.235435802585236,1.3544792093801195,,classic,True
00-0036290,Cole Kmet,TE,CHI,3300,43728255,4.91875,4.612,1.0312886580299652,1.0825929704163961,5.320378457822816,CAR,24.32,45.83,,,,73.98806240642975,2.313063086494038,,classic,True
DST_WAS,Commanders,DST,WAS,2300,43728545,5.3058375585,5.3058375585,0.7359273577164419,0.8872333063744474,5.3058375585,PHI,21.57,47.39,,,,40.43063654033042,1.2924740696637331,,classic,True
00-0037329,Brittain Brown,RB,CHI,4000,43727491,4.85,4.041666666666667,1.0994897617548982,1.0825929704163961,5.291874914823893,CAR,24.32,45.83,,,,66.65441841761336,2.366938595151052,,classic,True
00-0034975,Justice Hill,RB,BAL,4200,43727449,6.5200000000000005,3.551,0.907715177244178,1.151145321339145,5.261654775784299,IND,25.86,48.22,,,,66.44945712275057,2.334816501179444,,classic,True
DST_CAR,Panthers,DST,CAR,2500,43728543,5.2384001625,5.2384001625,0.7265736931719909,0.941955755369582,5.2384001625,CHI,21.51,45.83,,,,26.003401360544217,0.4939814003536866,,classic,True
00-0039874,Jaylen Wright,RB,MIA,4500,43727425,5.355555555555556,6.848,1.0448500756652517,0.8208476305295372,5.233267257802075,LV,18.44,40.44,,,,44.101487885794704,0.526275039572074,,classic,True
00-0038579,Aidan O'Connell,QB,LV,4000,43727292,4.78,4.78,1.1139402659906767,0.979319298896411,5.214517297445813,MIA,22.0,40.44,,,,43.57466796242307,0.31926777475679924,,classic,True
DST_TB,Buccaneers,DST,TB,2600,43728541,5.1989525595,5.1989525595,0.7211022534748729,0.8348529143800376,5.1989525595,CIN,23.94,51.39,,,,35.16277939747327,0.9097074532091137,,classic,True
00-0036407,Jerry Jeudy,WR,CLE,4100,43727729,7.1000000000000005,6.742,1.0165675532443046,0.7344894741723083,5.167621178257475,JAX,16.5,40.5,,,,52.07574427620511,0.7354821057323977,,classic,True
00-0039342,Xavier Legette,WR,CAR,3700,43727767,5.953333333333334,3.381,1.1561039392949728,0.9575071872391728,5.166450033911,CHI,21.51,45.83,,,,61.84569526735426,1.4107211075450135,,classic,True
DST_NO,Saints,DST,NO,2200,43728546,5.093295183,5.093295183,0.7064474222529238,0.8213827167654439,5.093295183,DET,20.95,48.83,,,,42.04385325558795,1.4392268304014724,,classic,True
00-0035208,Olamide Zaccheaus,WR,ATL,3500,43727771,6.057142857142858,4.191000000000001,1.1465335424465044,0.8609106927571176,5.057781246284298,PIT,19.34,41.61,,,,55.11422771873727,0.900627527549527,,classic,True
00-0039890,Adonai Mitchell,WR,NYJ,4000,43727737,5.49375,5.119999999999999,1.1578266107276969,0.8159510340350551,5.013563064874071,TEN,18.33,39.17,,,,50.56992382206338,0.6652335487172107,,classic,True
00-0032392,Austin Hooper,TE,ATL,2700,43728309,4.561538461538462,4.708,1.248960910175286,0.8609106927571176,4.983506890964628,PIT,19.34,41.61,,,,56.81358836971082,0.736097807722564,,classic,True
00-0037012,Trey Lance,QB,LAC,4000,43727312,3.385,4.095869565217391,1.0400384303979038,1.2610961698970602,4.905911175252201,ARI,28.33,46.22,,,,61.962261094914155,1.087753361734741,,classic,True
00-0037809,Chig Okonkwo,TE,WAS,4000,43728235,7.294117647058823,8.870999999999999,0.6273562063863108,0.9601780580543448,4.868720572672125,PHI,21.57,47.39,,,,66.87770861240249,1.439864585555931,,classic,True
00-0037252,Greg Dulcich,TE,MIA,3500,43728247,6.977777777777778,8.64,0.7565438031880053,0.8208476305295372,4.849376132157149,LV,18.44,40.44,,,,54.118962256717346,0.6150608831883277,,classic,True
00-0038891,Shedrick Jackson,WR,LV,3000,43727993,5.3,4.675,0.9719695039304423,0.979319298896411,4.747444109525043,MIA,22.0,40.44,,,,55.98506222765604,0.9544615954642507,,classic,True
00-0037086,Grant Calcaterra,TE,PHI,2500,43728443,2.511111111111111,4.356,1.1949852704156738,1.1493647407956968,4.715899061942018,WAS,25.82,47.39,,,,73.37256717358758,2.2200720317751554,,classic,True
00-0036754,Brock Wright,TE,DET,2900,43728275,4.6000000000000005,3.4409999999999994,0.9383797699191576,1.241509783919132,4.683913318686095,NO,27.89,48.83,,,,80.26248916555039,3.5143963493185857,,classic,True
00-0037005,Tommy Tremble,TE,CAR,2900,43728279,4.260000000000001,5.692,0.9826220975909709,0.9575071872391728,4.681757778618132,CHI,21.51,45.83,,,,62.37727523441809,1.0666471024242197,,classic,True
00-0040024,Darius Cooper,WR,PHI,3000,43728083,3.0333333333333337,4.099,1.1358146979762198,1.1493647407956968,4.655507072472292,WAS,25.82,47.39,,,,72.28446294032206,2.8292703238457904,,classic,True
00-0035631,Drew Sample,TE,CIN,2600,43728301,2.658333333333333,3.715,1.1887913445416205,1.2214782528053418,4.627303774678853,TB,27.44,51.39,,,,79.02982428492632,3.237139651233773,,classic,True
00-0036534,Shane Zylstra,TE,BUF,2500,43728319,5.0,5.0,0.9233373785107408,1.0002411202819252,4.617800069398798,HOU,22.47,44.5,,,,63.01532582144828,1.1129975658724127,,classic,True
00-0036415,Van Jefferson,WR,WAS,3000,43728151,5.0,5.664000000000001,0.862101348110026,0.9601780580543448,4.413673896398661,PHI,21.57,47.39,,,,62.63269747223006,1.4867132502274674,,classic,True
00-0039798,Isaiah Davis,RB,NYJ,4200,43727455,4.45,6.514,0.9749434184623214,0.8159510340350551,4.360964387682454,TEN,18.33,39.17,,,,38.44867799336484,0.3610332185236641,,classic,True
00-0032398,Chris Moore,WR,BAL,3000,43728197,3.86,2.467,1.175627548865848,1.151145321339145,4.281221975479077,IND,25.86,48.22,,,,73.53795051046532,3.075860440982507,,classic,True
00-0039356,Ja'Tavion Sanders,TE,CAR,2700,43728293,4.5,4.428,0.9826220975909709,0.9575071872391728,4.2000335055770375,CHI,21.51,45.83,,,,59.742140099282956,0.8947996001878411,,classic,True
00-0038679,Tyrell Shavers,WR,BUF,3000,43727855,4.136363636363637,5.807,0.8439175940979363,1.0002411202819252,4.196701424517924,HOU,22.47,44.5,,,,61.6407254145898,1.391575196762458,,classic,True
00-0035249,Josh Oliver,TE,MIN,2800,43728281,4.583333333333333,4.593,0.9109495267626332,1.0002411202819252,4.180596037206153,GB,22.47,45.06,,,,63.58699078086833,1.1562336654759253,,classic,True
00-0036550,Rashod Bateman,WR,BAL,3900,43727741,4.261538461538462,1.775,1.175627548865848,1.151145321339145,4.084678539175458,IND,25.86,48.22,,,,74.39816556422876,3.2574098354603165,,classic,True
00-0039754,Devin Culp,TE,TB,2500,43728487,1.9,2.8913043478260865,1.5692753625192133,1.06567745525364,4.006348250355919,CIN,23.94,51.39,,,,71.08620282089669,1.9062069012239051,,classic,True
00-0040162,Dylan Sampson,RB,CLE,4700,43727413,5.840000000000001,7.197,0.834326579261025,0.7344894741723083,3.994563463855225,JAX,16.5,40.5,,,,42.72448979591836,0.4801142480449742,,classic,True
00-0039144,Luke Musgrave,TE,GB,3000,43728269,3.784615384615385,6.052,0.8012285541365366,1.0055828619122693,3.9626888811822143,MIN,22.59,45.06,,,,65.20230872271688,1.2876975071195877,,classic,True
00-0040704,Dillon Gabriel,QB,CLE,4000,43727280,7.008,3.9168,0.9729205523693109,0.7344894741723083,3.9034305206413813,JAX,16.5,40.5,,,,36.224489795918366,0.1955895424477342,,classic,True
00-0034365,Ian Thomas,TE,LV,2500,43728397,2.711111111111111,3.777,1.219760973911889,0.979319298896411,3.875139401136388,MIA,22.0,40.44,,,,52.29463793239304,0.5446261730699209,,classic,True
00-0037004,Hunter Long,TE,JAX,2500,43728511,4.642857142857143,3.3000000000000003,0.9109495267626332,1.068348326068812,3.86503956814157,CLE,24.0,40.5,,,,59.78478843274761,0.897347334474441,,classic,True
00-0037263,Tyler Allgeier,RB,ARI,4900,43727395,7.235294117647059,4.162000000000001,0.8434331936092995,0.7963646480571269,3.8276694127723516,LAC,17.89,46.22,,,,50.64139941690962,0.8138841769127519,,classic,True
00-0038551,Kendre Miller,RB,NO,4000,43727561,4.757142857142857,4.423,0.8820023837902266,0.9325790596309005,3.7755033699724647,DET,20.95,48.83,,,,58.4332210716799,1.3682294956059513,,classic,True
00-0038558,Darnell Washington,TE,PIT,3000,43728273,5.646153846153847,4.259,0.7667195385525224,0.9913382175646851,3.7643466480868937,ATL,22.27,41.61,,,,58.57655031124419,0.8279011779241421,,classic,True
00-0033955,Jeremy McNichols,RB,WAS,4300,43727445,4.54375,3.015,1.0360113029154558,0.9601780580543448,3.7595533911370014,PHI,21.57,47.39,,,,53.37747562079019,0.9767425898137072,,classic,True
00-0037475,Stone Smartt,TE,PHI,2500,43728445,2.033333333333333,3.43,1.1949852704156738,1.1493647407956968,3.7518729673757196,WAS,25.82,47.39,,,,68.1360806871011,1.5658683760841157,,classic,True
00-0040237,Tez Johnson,WR,TB,3100,43727835,6.16,2.395,0.8222502156330039,1.06567745525364,3.748174420582412,CIN,23.94,51.39,,,,70.17622025768833,2.458298220175263,,classic,True
00-0040138,Jaylin Noel,WR,HOU,3600,43727761,4.023529411764706,4.719,0.8611443084251793,0.9806547343039971,3.6914685372598814,BUF,22.03,44.5,,,,58.421815730900654,1.1228188589083026,,classic,True
00-0039623,Mason Tipton,WR,NO,3000,43728047,2.5500000000000003,4.202000000000001,1.1588219319999375,0.9325790596309005,3.648419796299182,DET,20.95,48.83,,,,61.584623864906945,1.3863802825734655,,classic,True
00-0039355,Luke McCaffrey,WR,WAS,3500,43727781,5.7,3.0660000000000003,0.862101348110026,0.9601780580543448,3.6281194088363335,PHI,21.57,47.39,,,,61.12732112814403,1.34475170244973,,classic,True
00-0035359,David Sills V,WR,TB,3000,43728141,4.091666666666667,4.066,0.8222502156330039,1.06567745525364,3.5740920551300754,CIN,23.94,51.39,,,,70.8034604010575,2.5632739796417336,,classic,True
00-0032104,Ameer Abdullah,RB,JAX,4000,43727617,2.9153846153846152,3.601,0.9949779700285252,1.068348326068812,3.463403192661899,CLE,24.0,40.5,,,,57.03292449984919,1.2462816775769607,,classic,True
00-0033375,Tim Patrick,WR,NYJ,3000,43728061,3.976923076923077,3.334,1.1578266107276969,0.8159510340350551,3.453423522185565,TEN,18.33,39.17,,,,45.37279120557593,0.4704372927803819,,classic,True
00-0037741,Jahan Dotson,WR,ATL,3700,43727749,3.3466666666666667,3.642,1.1465335424465044,0.8609106927571176,3.4491270951167734,PIT,19.34,41.61,,,,51.92426356103118,0.7280920598275439,,classic,True
00-0036849,Tutu Atwell,WR,MIA,3700,43727755,3.9,3.763,1.0902596089775107,0.8208476305295372,3.4289511794525227,LV,18.44,40.44,,,,48.47610165417934,0.5785644999347237,,classic,True
00-0038728,Jared Wayne,WR,HOU,3000,43727877,4.0,4.0,0.8611443084251793,0.9806547343039971,3.377940971904374,BUF,22.03,44.5,,,,56.75514906423399,1.0047424606117956,,classic,True
00-0040406,Quentin Skinner,WR,BUF,3000,43727869,4.0,4.0,0.8439175940979363,1.0002411202819252,3.3764843189845877,HOU,22.47,44.5,,,,59.418503192367574,1.1999599634541693,,classic,True
00-0036980,Elijah Moore,WR,PHI,3000,43728079,3.177777777777778,1.993,1.1358146979762198,1.1493647407956968,3.375135651908259,WAS,25.82,47.39,,,,68.71815469659447,2.2305874012037976,,classic,True
00-0033217,Mo Alie-Cox,TE,IND,2500,43728387,2.790909090909091,5.442,0.8211376015888525,0.9953445237874432,3.3644392853457985,BAL,22.36,48.22,,,,62.85005121739816,1.100801530289704,,classic,True
00-0039739,Roman Wilson,WR,PIT,3100,43727833,4.288888888888889,1.872,1.0942791756538677,0.9913382175646851,3.3416684976078925,ATL,22.27,41.61,,,,54.77811477893769,0.8806711118033985,,classic,True
00-0040729,Jack Bech,WR,LV,3600,43727759,3.0285714285714285,3.971,0.9719695039304423,0.979319298896411,3.331335754162528,MIA,22.0,40.44,,,,52.54420201260228,0.7588140288641249,,classic,True
00-0027973,Andy Dalton,QB,PHI,4000,43727305,2.38,2.377173913043478,1.197801528645757,1.1493647407956968,3.2746264552431015,WAS,25.82,47.39,,,,58.76295756397798,0.878822382937018,,classic,True
00-0038046,Charlie Kolar,TE,LAC,2500,43728297,2.784615384615385,1.264,1.2737366136715011,1.2610961698970602,3.2516542821734844,ARI,28.33,46.22,,,,68.83913797179103,1.6410085603682627,,classic,True
00-0039394,Casey Washington,WR,CAR,3000,43728213,3.0800000000000005,2.752,1.1561039392949728,0.9575071872391728,3.2279473554014526,CHI,21.51,45.83,,,,55.69874186233633,0.936415588517089,,classic,True
00-0040194,Jackson Hawes,TE,BUF,2500,43728317,4.053846153846154,2.916,0.9233373785107408,1.0002411202819252,3.218535605292971,HOU,22.47,44.5,,,,56.934244740367184,0.7420426778792596,,classic,True
00-0033307,Kendrick Bourne,WR,ARI,3600,43727765,6.578571428571429,2.459,0.8921906758016104,0.7963646480571269,3.2106384321099557,LAC,17.89,46.22,,,,52.863621639131836,0.7751459761059439,,classic,True
00-0040522,Xavier Restrepo,WR,TEN,3000,43727967,3.55,3.375,0.9874735468249608,0.9272373180005563,3.1703422939223644,NYJ,20.83,39.17,,,,46.30395937176714,0.500566546550618,,classic,True
00-0036679,Shane Buechele,QB,BUF,4000,43727273,3.92,3.92,0.7862895495930303,1.0002411202819252,3.08299822860754,HOU,22.47,44.5,,,,48.72853903466148,0.4501683278842829,,classic,True
00-0038979,Cedric Tillman,WR,CLE,3400,43727783,5.0,3.211,1.0165675532443046,0.7344894741723083,3.0654051072584974,JAX,16.5,40.5,,,,44.83560090702948,0.4538877794878628,,classic,True
00-0035644,Noah Fant,TE,NO,3200,43728261,5.753846153846154,0.633,1.0281916950929382,0.9325790596309005,3.062077726695227,DET,20.95,48.83,,,,60.93461902135372,0.9688389323632481,,classic,True
00-0040466,Raheim Sanders,RB,CLE,4000,43727505,5.075,4.789130434782608,0.834326579261025,0.7344894741723083,3.0223897397779376,JAX,16.5,40.5,,,,42.138282899366644,0.46171306770668874,,classic,True
00-0034270,Tyler Conklin,TE,DET,2500,43728359,2.8833333333333333,2.266,0.9383797699191576,1.241509783919132,2.9995064024815643,NO,27.89,48.83,,,,70.56654321960444,1.8412991430839558,,classic,True
00-0034771,Mason Rudolph,QB,PIT,4000,43727309,3.0,3.0194,1.001066759284527,0.9913382175646851,2.986813449084216,ATL,22.27,41.61,,,,44.98420796890184,0.35072396996786065,,classic,True
00-0037666,Jalen Tolbert,WR,MIA,3500,43727777,3.858333333333333,2.791,1.0902596089775107,0.8208476305295372,2.9753672681595074,LV,18.44,40.44,,,,46.36140631367754,0.5024872900524134,,classic,True
00-0040218,Jimmy Horn Jr.,WR,CAR,3000,43728165,2.87,2.4720000000000004,1.1561039392949728,0.9575071872391728,2.9567377867891906,CHI,21.51,45.83,,,,54.802684514666076,0.88211481762834,,classic,True
00-0040317,Jacoby Jones,WR,WAS,3000,43728153,3.5,3.5,0.862101348110026,0.9601780580543448,2.8971977939601112,PHI,21.57,47.39,,,,58.00904155825155,1.0923420747216173,,classic,True
00-0040244,Moliki Matavao,TE,NO,2500,43728423,3.0,3.0,1.0281916950929382,0.9325790596309005,2.8766101323902213,DET,20.95,48.83,,,,56.84678118351587,0.7377284884514776,,classic,True
00-0040184,KeAndre Lambert-Smith,WR,LAC,3000,43728123,1.61,2.972,0.9815399007789108,1.2610961698970602,2.835836935903617,ARI,28.33,46.22,,,,69.01423242107903,2.275053285583848,,classic,True
