team,position,matchup_factor
ARI,QB,1.4062135247224776
MIA,QB,1.3002210246603918
LV,QB,1.2614796235130505
TB,QB,1.243598976829662
CIN,QB,1.233466610375742
DET,QB,1.2298904810390643
NYG,QB,1.2111158020215067
ATL,QB,1.1965132738967392
HOU,QB,1.1926391337820053
NO,QB,1.0934015446891998
CLE,QB,1.0703553778528323
KC,QB,1.0675739439243053
WAS,QB,1.0633024561054958
JAX,QB,1.0509846772791616
SEA,QB,1.0172101224327614
NYJ,QB,1.0075744406089355
PHI,QB,0.9893957831474907
LA,QB,0.9686343656095564
TEN,QB,0.9664489532371421
MIN,QB,0.9657535947550103
IND,QB,0.9380385923957585
DAL,QB,0.8792311321926144
CAR,QB,0.8759530136339931
GB,QB,0.8362182432264634
LAC,QB,0.8100926316835125
PIT,QB,0.8073111977549855
DEN,QB,0.7871458017731641
CHI,QB,0.7737353167606229
BAL,QB,0.7451262820672014
BUF,QB,0.7403581096182978
SF,QB,0.7021133931010505
NE,QB,0.568902575309807
CAR,RB,1.2781791342758946
KC,RB,1.2577408455359356
DET,RB,1.2080743746468745
HOU,RB,1.201285432582902
GB,RB,1.1819905446116121
MIA,RB,1.161981031159904
CIN,RB,1.1249634312742443
JAX,RB,1.116959625893561
LAC,RB,1.1080268073883341
WAS,RB,1.0923050468191349
LV,RB,1.0762259735097266
TEN,RB,1.0640773403426182
ARI,RB,1.0508567689548827
BUF,RB,1.023701000698993
CHI,RB,1.013696243973139
DAL,RB,1.0126243057525115
DEN,RB,1.004406112727703
NYG,RB,0.9908282285997583
NYJ,RB,0.969389464187214
ATL,RB,0.9690321514470047
LA,RB,0.9661736495253324
SEA,RB,0.9529530781375966
PHI,RB,0.930799688244634
CLE,RB,0.9225814952198254
BAL,RB,0.8627673425088267
MIN,RB,0.8600517656832377
NO,RB,0.8539774490996835
IND,RB,0.8486177579965475
PIT,RB,0.8161022986375218
TB,RB,0.718984695848696
SF,RB,0.7024768472510367
NE,RB,0.6581700674651118
ARI,TE,1.846995469698265
SEA,TE,1.373792631848876
TB,TE,1.2925549192238652
KC,TE,1.279425591930934
GB,TE,1.2691683049833318
CHI,TE,1.1720659885460294
LV,TE,1.1686468928968288
DAL,TE,1.1125737242499356
TEN,TE,1.0975297033934523
ATL,TE,1.0796136421916402
WAS,TE,1.0510300025643218
PIT,TE,1.0298316095392768
MIA,TE,1.0250448756303958
MIN,TE,1.0100008547739123
HOU,TE,0.9799128130609455
DET,TE,0.969655526113343
IND,TE,0.9621335156851012
DEN,TE,0.9505085904778185
CIN,TE,0.9450380374390973
CLE,TE,0.9423027609197366
NO,TE,0.9040088896486878
PHI,TE,0.9033250705188477
LA,TE,0.8855457731430035
JAX,TE,0.8800752201042823
LAC,TE,0.8151124027694674
NE,TE,0.8123771262501068
CAR,TE,0.7966492862637832
NYJ,TE,0.7624583297717753
BAL,TE,0.7186939054620054
NYG,TE,0.7180100863321651
SF,TE,0.6297974185827848
BUF,TE,0.6161210359859817
TB,WR,1.3618002062230847
NYG,WR,1.2123491235518893
ARI,WR,1.1740158913083032
MIN,WR,1.1468914902650573
PHI,WR,1.1405349669436526
MIA,WR,1.1330138897313033
DET,WR,1.131558197367623
ATL,WR,1.1167586583368714
NYJ,WR,1.1131194274276701
CAR,WR,1.1034148116698004
NO,WR,1.0745435797901375
HOU,WR,1.053193425122824
TEN,WR,1.0335415782131374
LV,WR,1.032085885849457
IND,WR,1.0250500394250015
WAS,WR,1.014132346697398
BAL,WR,1.0087948080305693
SEA,WR,1.0087948080305693
LA,WR,0.9942378843937646
JAX,WR,0.961484806210954
CLE,WR,0.9534784982107114
PIT,WR,0.9493055134348272
CIN,WR,0.9334384666707102
BUF,WR,0.9049554194213622
GB,WR,0.8770546491174864
CHI,WR,0.8447868017225691
DAL,WR,0.8443500940134651
DEN,WR,0.8326560320252321
LAC,WR,0.7952932613574331
KC,WR,0.7722447989324922
SF,WR,0.7720021835385454
NE,WR,0.6811184569660944
