player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available
00-0033873,Patrick Mahomes II,QB,KC,8800,1523,19.6615,19.6615,1.0,1.2532637075718016,24.641041058608316,CLE,30.0,54.5,12.704069997446998,statline_mc,10.22940227432289,41.24839198724699,38.5565,343.9152887339328,2.1305,4.7865,24.889295092510018,0.2405,0.0,0.0,0.0,0.0,100.0,20.78227941306889,,classic,True
00-0019596,Tom Brady,QB,TB,7800,1131,18.5207,18.5207,1.0,1.3054830287206267,24.17841887525028,DAL,31.25,52.5,12.477775867500863,statline_mc,10.039370428755104,40.516750647689896,37.7125,349.4090836332651,2.152,3.57025,19.333055299196754,0.16775,0.0,0.0,0.0,0.0,93.36262966077936,13.351240693193184,,classic,True
00-0029701,Ryan Tannehill,QB,TEN,7700,1410,18.9415,18.9415,1.0,1.1801566579634464,22.353962674458568,ARI,28.25,54.0,11.558310832397552,statline_mc,9.164008283397894,37.74954410343637,38.57975,324.25705057190265,2.0095,3.72,17.726806515824627,0.166,0.0,0.0,0.0,0.0,90.75820016820857,11.223173278571602,,classic,True
00-0034796,Lamar Jackson,QB,BAL,8600,1527,19.1614,19.1614,1.0,1.1174934725848564,21.41272115552955,LV,26.75,50.5,11.613516446020267,statline_mc,8.291269596261824,36.816864969665936,36.97075,296.94058041946147,1.86025,5.116,23.025979387510883,0.22525,0.0,0.0,0.0,0.0,86.00546677880571,8.175417541425931,,classic,True
00-0034857,Josh Allen,QB,BUF,8100,1529,18.1571,18.1571,1.0,1.1383812010443863,20.669730720775494,PIT,27.25,48.0,11.276300622508513,statline_mc,8.053300205017441,35.446831501728944,35.67475,291.66245602948135,1.782,4.618,22.064824795962412,0.196,0.0,0.0,0.0,0.0,82.27698345948977,6.376161281517661,,classic,True
00-0035228,Kyler Murray,QB,ARI,8400,1537,18.9954,18.9954,1.0,1.0757180156657964,20.433718810752335,TEN,25.75,54.0,11.248758782711276,statline_mc,8.113016495247336,35.250951956378096,38.00875,292.6639944468483,1.7905,4.52025,19.26409032878403,0.1885,0.0,0.0,0.0,0.0,78.70745724698627,5.0258662246048385,,classic,True
00-0026498,Matthew Stafford,QB,LA,7400,1340,17.2299,17.2299,1.0,1.1592689295039165,19.974037627790043,CHI,27.75,46.0,10.715995132370262,statline_mc,7.79729800131465,34.52523306375385,34.57475,288.2844389768012,1.76375,3.5675,17.521600687179998,0.15025,0.0,0.0,0.0,0.0,77.0456966638632,4.4988138953401,,classic,True
00-0026143,Matt Ryan,QB,ATL,7300,1301,17.2485,17.2485,1.0,1.0966057441253263,18.914835819092726,PHI,26.25,49.0,10.332957998206872,statline_mc,7.4032349177788825,32.270372206760584,35.8735,279.7133543974989,1.72875,2.96025,13.285516431927688,0.122,0.0,0.0,0.0,0.0,75.39024390243902,4.028726277356311,,classic,True
00-0029263,Russell Wilson,QB,SEA,7800,1412,17.3978,17.3978,1.0,1.0861618798955615,18.896856223936258,IND,26.0,49.0,10.118938193391497,statline_mc,7.71422973400795,32.37081824588768,35.36575,275.58359125005353,1.69025,3.662,15.652625739341138,0.15275,0.0,0.0,0.0,0.0,71.56882534342586,3.1226719467783104,,classic,True
00-0034855,Baker Mayfield,QB,CLE,7100,1528,17.9981,17.9981,1.0,1.0234986945169713,18.421075374520992,KC,24.5,54.5,10.144222792679388,statline_mc,7.0927990210902,31.766035171215037,37.91875,280.0110561675923,1.735,2.2075,9.356331278173009,0.0905,0.0,0.0,0.0,0.0,74.428231006448,3.7784583129726728,,classic,True
00-0029604,Kirk Cousins,QB,MIN,7200,1415,16.896,16.896,1.0,1.0443864229765014,17.645994619609212,CIN,25.0,47.0,9.73378578888187,statline_mc,6.8706427159291446,30.740124627305427,35.088,261.6936400692681,1.62975,2.87425,12.074990168384861,0.11125,0.0,0.0,0.0,0.0,63.97546958228204,1.8822451840181762,,classic,True
00-0036971,Trevor Lawrence,QB,JAX,6800,1565,16.3066,16.3066,1.0,1.0234986945169713,16.689763771007176,HOU,24.5,45.5,9.593536871544693,statline_mc,6.102802848537691,29.393224186277198,34.05475,246.75665253064614,1.4875,3.2125,13.342476697813316,0.12575,0.0,0.0,0.0,0.0,57.05186431174657,1.186362171729651,,classic,True
00-0032764,Derrick Henry,RB,TEN,8900,5445,14.1246,14.1246,1.0,1.1801566579634464,16.66928260045533,ARI,28.25,54.0,16.2127243148676,statline_mc,3.1907798831947343,34.98288371476856,0.0,0.0,0.0,16.24275,76.06896380339673,0.53025,4.52925,3.36425,34.16761220115657,0.1665,96.93454379005188,18.577003677601883,,classic,True
00-0036389,Jalen Hurts,QB,PHI,7600,1554,17.2899,17.2899,1.0,0.9503916449086162,16.432182496660623,ATL,22.75,49.0,9.264182231436372,statline_mc,6.064263094539504,28.840940512874994,35.6955,243.79191791303217,1.494,3.50575,13.022557801393349,0.11825,0.0,0.0,0.0,0.0,61.15054667788057,1.5591442569092955,,classic,True
00-0034869,Sam Darnold,QB,CAR,6500,1524,16.0211,16.0211,1.0,1.0026109660574412,16.062945246936458,NYJ,24.0,44.5,8.889854268816556,statline_mc,6.025984457001295,28.256714006348826,33.671,241.3519075454761,1.478,2.60575,10.938689451174136,0.09425,0.0,0.0,0.0,0.0,61.11872722175498,1.555840354275982,,classic,True
00-0032950,Carson Wentz,QB,IND,6500,1514,16.6742,16.6742,1.0,0.9608355091383812,16.021131025824513,SEA,23.0,49.0,9.0975839097532,statline_mc,5.852893910225784,28.035135527611967,35.3395,244.36329120176154,1.47075,2.46375,9.87599377754051,0.091,0.0,0.0,0.0,0.0,64.58312307261004,1.960060899244974,,classic,True
00-0033077,Dak Prescott,QB,DAL,7600,1501,17.7287,17.7287,1.0,0.8877284595300261,15.73827449603341,TB,21.25,52.5,8.853775497493874,statline_mc,5.7814243599392094,27.79652591545587,37.1305,236.24829219281818,1.46725,3.23425,11.690928083206833,0.101,0.0,0.0,0.0,0.0,55.5950378469302,1.0765590199432273,,classic,True
00-0033280,Christian McCaffrey,RB,CAR,10400,5536,15.5146,15.5146,1.0,1.0026109660574412,15.555092047089845,NYJ,24.0,44.5,15.095756006243272,statline_mc,2.7970520235745955,33.762950893172096,0.0,0.0,0.0,19.0945,78.55172243050116,0.511,4.2405,3.11875,25.9204480403973,0.124,75.97411250127148,4.593133029500913,,classic,True
00-0036442,Joe Burrow,QB,CIN,7200,1550,16.4808,16.4808,1.0,0.9190600522193212,15.14685189597034,MIN,22.0,47.0,8.763190296582449,statline_mc,5.398435797078468,27.18989998901092,34.62825,226.84372032913865,1.376,3.06625,11.876030828047918,0.10425,0.0,0.0,0.0,0.0,50.77333894028596,0.7806122497009848,,classic,True
00-0036972,Mac Jones,QB,NE,6200,1572,15.3985,15.3985,1.0,0.9817232375979112,15.117083641446603,MIA,23.5,43.5,8.58840685876077,statline_mc,5.484902193517485,26.735866839057643,33.0715,230.92842230540026,1.4145,2.19575,8.46446749230593,0.07975,0.0,0.0,0.0,0.0,59.161480235492014,1.365516421688582,,classic,True
00-0036355,Justin Herbert,QB,LAC,7600,1552,16.6368,16.6368,1.0,0.8981723237597912,14.942712909370487,WAS,21.5,45.5,8.553189287953531,statline_mc,5.176969272091168,26.14239817185938,33.79475,217.96590932157602,1.3415,3.77225,13.983265365074455,0.133,0.0,0.0,0.0,0.0,45.65797589010373,0.5550478598272455,,classic,True
00-0035676,A.J. Brown,WR,TEN,7800,5728,12.3353,12.3353,1.0,1.1801566579634464,14.557625661626924,ARI,28.25,54.0,16.693439180210845,statline_mc,2.6327955758998622,31.162438018525137,0.0,0.0,0.0,0.40875,2.5692879645931357,0.01325,9.09175,5.383,85.5469686516761,0.506,96.10475774770842,17.093398947324847,,classic,True
00-0033893,Dalvin Cook,RB,MIN,9400,5559,13.8422,13.8422,1.0,1.0443864229765014,14.45659133610482,CIN,25.0,47.0,13.645932833181512,statline_mc,2.70035193414633,30.860104357670938,0.0,0.0,0.0,16.238,69.73219982915518,0.449,4.23325,3.1525,26.56121353189302,0.127,83.58371477977823,7.628331819761564,,classic,True
00-0022924,Ben Roethlisberger,QB,PIT,7100,1232,16.5923,16.5923,1.0,0.8668407310704961,14.382840414570616,BUF,20.75,48.0,8.459884519240216,statline_mc,4.906468980292918,25.33392825817539,34.44575,214.81369008023017,1.33925,2.92275,10.695428113614083,0.097,0.0,0.0,0.0,0.0,43.366694701429765,0.4764211656003379,,classic,True
00-0033040,Tyreek Hill,WR,KC,8500,5485,11.3859,11.3859,1.0,1.2532637075718016,14.269584158228877,CLE,30.0,54.5,15.770247523664096,statline_mc,2.686924571922914,30.366600880820446,0.0,0.0,0.0,0.49175,3.9859640867569803,0.01925,8.25875,4.9275,83.2673774955318,0.503,97.23090353557397,18.426111250626565,,classic,True
00-0031237,Teddy Bridgewater,QB,DEN,6600,1439,15.3256,15.3256,1.0,0.9295039164490861,14.2451953232026,NYG,22.25,41.5,8.30420824748903,statline_mc,4.766895243902715,25.573563757852686,31.6815,210.2493349850371,1.30175,3.14125,11.684719238011144,0.1035,0.0,0.0,0.0,0.0,42.937762825904116,0.46299062538755,,classic,True
00-0028118,Tyrod Taylor,QB,HOU,6800,1400,16.2096,16.2096,1.0,0.8772845953002611,14.22040237419672,JAX,21.0,45.5,8.292146574498068,statline_mc,4.767328083776755,25.317305340992455,33.94,212.22948728313298,1.306,3.07575,11.097228828714005,0.109,0.0,0.0,0.0,0.0,39.92038127277824,0.3786256689485651,,classic,True
00-0023459,Aaron Rodgers,QB,GB,8000,1252,12.5633,12.5633,1.0,1.1070496083550914,13.908225490415163,NO,26.5,49.0,8.17630792966003,statline_mc,4.685829981766652,25.001847485379503,24.37375,190.5398024120627,1.178,4.0535,17.56133393932657,0.1595,0.0,0.0,0.0,0.0,57.527333894028594,1.2245697999026817,,classic,True
00-0030564,DeAndre Hopkins,WR,ARI,8200,5206,12.8148,12.8148,1.0,1.0757180156657964,13.785112642877188,TEN,25.75,54.0,15.085441699482717,statline_mc,2.663920711743616,29.98730731308489,0.0,0.0,0.0,0.49425,3.0805633063999553,0.01825,9.41725,5.58025,79.3693131223719,0.4495,91.42048595955187,12.508489535629293,,classic,True
00-0030506,Travis Kelce,TE,KC,8500,4582,10.8582,10.8582,1.0,1.2532637075718016,13.60818952001537,CLE,30.0,54.5,13.46035511076841,statline_mc,2.81253348786762,28.266392946531344,0.0,0.0,0.0,0.0,0.0,0.0,8.31475,5.4445,75.2143952001537,0.574,98.84482758620689,15.224560766596497,,classic,True
00-0037013,Zach Wilson,QB,NYJ,6500,1566,15.8718,15.8718,1.0,0.856396866840731,13.592541136179753,CAR,20.5,44.5,7.924567134771205,statline_mc,4.592384557836762,24.274414774177533,33.341,204.20940667124214,1.28025,2.656,9.669148693300647,0.08125,0.0,0.0,0.0,0.0,41.35730305578919,0.41669011734139416,,classic,True
00-0027944,Julio Jones,WR,TEN,7000,5089,11.2843,11.2843,1.0,1.1801566579634464,13.31727751342436,ARI,28.25,54.0,14.549537110853631,statline_mc,2.563227461689581,29.52974510669526,0.0,0.0,0.0,0.203,1.240531059928856,0.00625,8.6795,5.18125,79.19599407431473,0.45125,94.90222610213881,15.77653305286965,,classic,True
00-0031345,Jimmy Garoppolo,QB,SF,6900,1452,11.2941,11.2941,1.0,1.1592689295039165,13.092925475040163,DET,27.75,46.0,7.984424548944406,statline_mc,4.327936155858901,23.399976722508097,21.71925,180.60428894704148,1.1085,3.36,15.59503917158502,0.139,0.0,0.0,0.0,0.0,48.99691617605831,0.6934300455094131,,classic,True
00-0036360,Clyde Edwards-Helaire,RB,KC,6800,5818,10.0344,10.0344,1.0,1.2532637075718016,12.575694028763673,CLE,30.0,54.5,12.425412695070243,statline_mc,2.0936338729072403,27.345786933348858,0.0,0.0,0.0,11.77875,59.362831698816834,0.4045,3.2485,2.38325,24.882858588819882,0.1155,94.5527921879768,15.84954850195095,,classic,True
00-0031588,Stefon Diggs,WR,BUF,7900,5424,10.832,10.832,1.0,1.1383812010443863,12.330944044297679,PIT,27.25,48.0,13.867934506324646,statline_mc,2.234572081169606,27.01653285069627,0.0,0.0,0.0,0.47225,2.9412188549606286,0.0145,7.9325,4.6835,71.17072158801616,0.424,87.2916484795577,9.498669580412304,,classic,True
00-0033293,Aaron Jones,RB,GB,7400,5543,11.0875,11.0875,1.0,1.1070496083550914,12.274370714021446,NO,26.5,49.0,12.348389513067765,statline_mc,2.100388633975647,27.03393814281557,0.0,0.0,0.0,13.4525,62.3631726464004,0.4115,3.0135,2.22575,20.351784493814048,0.10275,87.03844980164784,9.604049718006713,,classic,True
00-0033906,Alvin Kamara,RB,NO,8600,5562,12.9987,12.9987,1.0,0.9399477806788512,12.218126904897192,GB,22.5,49.0,11.925568383902958,statline_mc,2.192381457180603,26.325003471380366,0.0,0.0,0.0,14.55625,57.426105429040035,0.382,3.984,2.949,22.405163619931876,0.111,76.77042009968466,4.843557840449417,,classic,True
00-0035710,Daniel Jones,QB,NYG,6700,1539,15.1342,15.1342,1.0,0.804177545691906,12.170603282372385,DEN,19.25,41.5,7.378075360072166,statline_mc,3.9381013172485426,21.90894408531545,31.9005,185.03975327641865,1.14475,2.61075,8.65013151315638,0.072,0.0,0.0,0.0,0.0,27.23549201009251,0.16253425051342502,,classic,True
00-0036328,Antonio Gibson,RB,WAS,7000,5827,12.0134,12.0134,1.0,1.0026109660574412,12.044811791124381,LAC,24.0,45.5,12.01181160838576,statline_mc,2.0671261414044313,25.98043935003463,0.0,0.0,0.0,14.277,58.58874844533694,0.3815,3.56325,2.62975,21.76561946590686,0.09775,77.09022479910487,4.9479327098736015,,classic,True
00-0031280,Derek Carr,QB,LV,6700,1441,11.9322,11.9322,1.0,0.9921671018276762,11.83876336652062,BAL,23.75,50.5,7.217507503547634,statline_mc,3.7618608687561834,21.247851168887703,24.20025,171.87996026798803,1.05875,2.754,10.968149558010985,0.0975,0.0,0.0,0.0,0.0,42.17956265769554,0.4401696093616798,,classic,True
00-0036223,Jonathan Taylor,RB,IND,7900,5820,12.3122,12.3122,1.0,0.9608355091383812,11.82997428554687,SEA,23.0,49.0,11.679252955321486,statline_mc,2.1460352641084453,25.457068507906456,0.0,0.0,0.0,14.109,55.56888165574633,0.344,3.89125,2.90825,22.64461119972237,0.11175,78.57837452954938,5.46399297733979,,classic,True
00-0033106,Jared Goff,QB,DET,6500,1490,15.4114,15.4114,1.0,0.762402088772846,11.74967870558563,SF,18.25,46.0,7.139769231750224,statline_mc,3.731250304447393,20.95755149471657,33.57125,182.38693068954186,1.0965,2.54225,7.802014780039551,0.07175,0.0,0.0,0.0,0.0,35.708718811326044,0.2859367231745712,,classic,True
