cash_player_name,cash_position,cash_team,cash_salary,cash_final_projection,cash_estimated_ownership_pct,cash_roster_role,pivot_rank,pivot_player_name,pivot_team,pivot_salary,pivot_final_projection,pivot_estimated_ownership_pct,pivot_roster_role,salary_diff,salary_diff_pct,projection_diff,projection_diff_pct,ownership_edge_pts,outprojects_cash_player,leverage_score,lineup_salary_after_swap,site_salary_cap
DJ Moore,WR,BUF,7800,21.880425150643703,56.05726190253782,FLEX,1,Khalil Shakir,BUF,6400,16.83518482348591,42.873664668723634,FLEX,-1400,-2.8000000000000003,-5.045240327157792,-23.058237179680056,13.183597233814183,False,10.14369211482757,48600,50000
Amon-Ra St. Brown,WR,DET,10400,18.876336320237023,30.481945936527755,FLEX,1,Jameson Williams,DET,7400,12.68246299986113,14.99224582690488,FLEX,-3000,-6.0,-6.193873320375893,-32.81289978784463,15.489700109622875,False,10.407080335214662,47000,50000
Bills,DST,BUF,3600,6.269275696500001,16.354280122975272,FLEX,1,Lions,DET,3400,4.897857681,4.310941436359198,FLEX,-200,-0.4,-1.3714180155000015,-21.875222623653862,12.043338686616075,False,9.408831537598177,49800,50000
Joshua Palmer,WR,BUF,3200,6.501908520793894,19.74490417121396,FLEX,1,Trent Sherfield Sr.,BUF,200,4.135037857364728,1.0516678425785426,FLEX,-3000,-6.0,-2.3668706634291654,-36.40270631091818,18.693236328635418,False,11.888392407916404,46600,50000
Joshua Palmer,WR,BUF,3200,6.501908520793894,19.74490417121396,FLEX,2,Stephen Gosnell,BUF,200,4.082406089617326,0.989562611789674,FLEX,-3000,-6.0,-2.419502431176568,-37.21218813581743,18.755341559424288,False,11.776068572816168,46600,50000
Joshua Palmer,WR,BUF,3200,6.501908520793894,19.74490417121396,FLEX,3,Tyrell Shavers,BUF,200,4.030651201146463,0.964780602328457,FLEX,-3000,-6.0,-2.471257319647431,-38.00818347019263,18.780123568885504,False,11.642139746894614,46600,50000
Keon Coleman,WR,BUF,4000,6.83848858606709,16.002588875530794,FLEX,1,Trent Sherfield Sr.,BUF,200,4.135037857364728,1.0516678425785426,FLEX,-3800,-7.6,-2.7034507287023617,-39.532868918000986,14.950921032952252,False,9.0403930189614,45500,50000
Keon Coleman,WR,BUF,4000,6.83848858606709,16.002588875530794,FLEX,2,Isaac TeSlaa,DET,3800,4.243777509511201,3.951913093899577,FLEX,-200,-0.4,-2.594711076555889,-37.94275655943068,12.050675781631217,False,7.478317206040614,49100,50000
Dawson Knox,TE,BUF,2800,4.974503305707188,14.147842062953831,FLEX,1,Jackson Hawes,BUF,600,3.6874171903589983,0.8477221207560882,FLEX,-2200,-4.3999999999999995,-1.2870861153481896,-25.873660871257865,13.300119942197743,False,9.858892012882961,45000,50000
Isaac TeSlaa,WR,DET,3800,4.243777509511201,3.951913093899577,FLEX,1,Skyler Bell,BUF,200,3.984665871772176,0.9009254020109946,FLEX,-3600,-7.199999999999999,-0.259111637739025,-6.105683843186905,3.050987691888582,False,2.86470402932732,27600,50000
Isaac TeSlaa,WR,DET,3800,4.243777509511201,3.951913093899577,FLEX,2,Ja'Mori Maclin,BUF,200,4.009396847248024,0.9406192185715856,FLEX,-3600,-7.199999999999999,-0.23438066226317655,-5.522925312127698,3.011293875327991,False,2.8449823636649505,27600,50000
Isaac TeSlaa,WR,DET,3800,4.243777509511201,3.951913093899577,FLEX,3,Dominic Lovett,DET,200,2.8824384384565427,0.6397203675510983,FLEX,-3600,-7.199999999999999,-1.3613390710546582,-32.07847414252067,3.3121927263484787,False,2.2496918390763314,27600,50000
Greg Dortch,WR,BUF,1000,2.530505357705293,5.092775555096924,FLEX,1,Lucky Jackson,DET,200,2.628232591052209,0.5928516497536427,FLEX,-800,-1.6,0.09772723334691591,3.861965083351441,4.499923905343281,True,4.499923905343281,16700,50000
Greg Dortch,WR,BUF,1000,2.530505357705293,5.092775555096924,FLEX,2,Tom Kennedy,DET,1200,1.6700548872101948,1.3719440858794374,FLEX,200,0.4,-0.8604504704950984,-34.00310803038054,3.720831469217486,False,2.4556331251110692,17700,50000
Greg Dortch,WR,BUF,1000,2.530505357705293,5.092775555096924,FLEX,3,Tay Martin,DET,800,1.5709871978090812,1.2760444332660177,FLEX,-200,-0.4,-0.9595181598962119,-37.91804498554075,3.816731121830906,False,2.369501298077929,17300,50000
