player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,chalk_score,estimated_ownership_pct
00-0034857,Josh Allen,QB,BUF,8100,1529,23.67,24.3774,1.0849227433277908,1.3651482284887926,35.58103027098533,NYJ,29.5,43.0,89.65277777777777,14.987539884325948
00-0033908,Cooper Kupp,WR,LA,9700,5552,25.80625,25.698,1.0389671852886702,1.1453362255965294,30.644172608170617,SF,24.75,46.5,83.96239504255809,12.839518118804795
00-0031381,Davante Adams,WR,GB,9400,5263,22.186666666666667,27.904,1.0031444966757528,1.133767172812726,28.48486656223081,DET,24.5,45.0,82.05540458937199,11.306695484398118
00-0035250,Devin Singletary,RB,BUF,6000,5717,10.7875,18.146,1.4249381229285467,1.3651482284887926,28.14147081539186,NYJ,29.5,43.0,83.16629129129129,12.421921673471235
00-0033699,Austin Ekeler,RB,LAC,8400,5575,20.99333333333333,18.74,1.183672982022813,1.1916124367317429,28.021525001847746,LV,25.75,48.0,83.67836586586587,12.85330650262198
00-0036223,Jonathan Taylor,RB,IND,9300,5820,22.5375,18.232000000000003,1.0335645798755806,1.3188720173535793,27.787255935636004,JAX,28.5,43.0,87.36564689689689,16.435108831390906
00-0033553,James Conner,RB,ARI,6300,5537,16.45714285714286,19.085,1.2510853008052976,1.237888647866956,27.52213458385075,SEA,26.75,48.0,81.52449324324324,11.134067869555723
00-0035228,Kyler Murray,QB,ARI,7400,1537,21.79846153846153,20.569,1.005449715285425,1.237888647866956,26.366008266722893,SEA,26.75,48.0,80.36458333333334,8.068811669264447
00-0023459,Aaron Rodgers,QB,GB,7800,1252,21.272,22.5302,1.0463899157821934,1.133767172812726,25.982644547617237,DET,24.5,45.0,75.39236111111111,5.792272705334399
00-0036355,Justin Herbert,QB,LAC,7100,1552,22.08375,20.0414,0.9870229099801644,1.1916124367317429,24.772721781889487,LV,25.75,48.0,76.47453703703704,6.22559984783761
00-0033873,Patrick Mahomes II,QB,KC,7500,1523,20.96625,22.244200000000003,0.8642766101241549,1.2957339117859723,24.1950976125478,DEN,28.0,44.5,93.00462962962963,18.74029412353438
00-0019596,Tom Brady,QB,TB,7500,1131,21.85625,19.690999999999995,0.9138110329877585,1.2494577006507592,23.71866509068673,CAR,27.0,43.0,76.18518518518519,6.106658146480816
00-0033077,Dak Prescott,QB,DAL,6800,1501,19.250666666666667,20.0954,0.9538100794501184,1.2147505422993492,22.793989137846506,PHI,26.25,46.0,73.91898148148148,5.250374610486864
00-0034383,Dalton Schultz,TE,DAL,5300,4742,11.98125,14.592,1.3737810629826068,1.2147505422993492,22.172736956470104,PHI,26.25,46.0,82.13489057239057,8.38075425853979
00-0035719,Deebo Samuel,WR,SF,8500,5726,20.666666666666668,20.03700000000001,1.005874884527347,1.0065075921908897,20.60461751387447,LA,21.75,46.5,72.28109903381643,5.893055952911285
00-0036322,Justin Jefferson,WR,MIN,8100,5835,19.26875,17.278,0.9802092387223604,1.133767172812726,20.307732613374345,CHI,24.5,45.5,77.39701949620428,8.288226922430566
00-0031588,Stefon Diggs,WR,BUF,7800,5424,16.4,14.101,0.96735821323419,1.3651482284887926,20.13961739811431,NYJ,29.5,43.0,84.52855417529331,13.333393928217424
