cash_player_name,cash_position,cash_team,cash_salary,cash_final_projection,cash_estimated_ownership_pct,cash_roster_role,pivot_rank,pivot_player_name,pivot_team,pivot_salary,pivot_final_projection,pivot_estimated_ownership_pct,pivot_roster_role,salary_diff,salary_diff_pct,projection_diff,projection_diff_pct,ownership_edge_pts,outprojects_cash_player,leverage_score,lineup_salary_after_swap,site_salary_cap
Bryce Young,QB,CAR,7200,12.88780631272198,4.597611723218647,,1,Geno Smith,NYJ,6700,8.446681984410583,1.5733933825652648,,-500,-0.8333333333333334,-4.441124328311396,-34.45989348805945,3.0242183406533822,False,1.982075921617868,59400,60000
Philadelphia Eagles,D,PHI,4900,9.373360108499998,4.934769676066928,,1,Pittsburgh Steelers,PIT,4300,5.850001692000001,0.4929757278341788,,-600,-1.0,-3.523358416499997,-37.589064921392776,4.441793948232749,False,2.7721651373570455,59300,60000
Philadelphia Eagles,D,PHI,4900,9.373360108499998,4.934769676066928,,2,Atlanta Falcons,ATL,3400,6.201101726999999,0.93753797075365,,-1500,-2.5,-3.172258381499999,-33.843342673064654,3.997231705313278,False,2.6444348818477197,58400,60000
Tampa Bay Buccaneers,D,TB,4800,10.029647097,17.48749523098531,,1,Philadelphia Eagles,PHI,4900,9.373360108499998,4.934769676066928,,100,0.16666666666666669,-0.6562869885000016,-6.543470394848745,12.552725554918382,False,11.731341674485684,60000,60000
Tampa Bay Buccaneers,D,TB,4800,10.029647097,17.48749523098531,,2,Green Bay Packers,GB,4400,7.98049962,3.3147389240760146,,-400,-0.6666666666666667,-2.049147477,-20.430903073478298,14.172756306909296,False,11.277134203004374,59500,60000
Tampa Bay Buccaneers,D,TB,4800,10.029647097,17.48749523098531,,3,Atlanta Falcons,ATL,3400,6.201101726999999,0.93753797075365,,-1400,-2.3333333333333335,-3.8285453700000005,-38.17228395947419,16.54995726023166,False,10.232460579684416,58500,60000
Bucky Irving,RB,TB,7900,12.109274438957838,12.837993878122564,,1,Breece Hall,NYJ,7200,10.657949307129975,6.093559030698639,,-700,-1.1666666666666667,-1.451325131827863,-11.985236102657597,6.744434847423925,False,5.936098407170253,59200,60000
Bucky Irving,RB,TB,7900,12.109274438957838,12.837993878122564,,2,Travis Etienne Jr.,NO,6900,7.532083135182325,3.8265742774862135,,-1000,-1.6666666666666667,-4.577191303775513,-37.79905498755415,9.011419600636351,False,5.605188150632584,58900,60000
Bucky Irving,RB,TB,7900,12.109274438957838,12.837993878122564,,3,Chuba Hubbard,CAR,6300,8.06771415051563,5.423136664348733,,-1600,-2.666666666666667,-4.0415602884422075,-33.37574277315691,7.414857213773831,False,4.940093543107808,58300,60000
Mark Andrews,TE,BAL,5200,7.227054101029634,9.041842363323846,,1,Tommy Tremble,CAR,4600,4.405615373463161,2.7205005654650063,,-600,-1.0,-2.8214387275664734,-39.03995581220991,6.321341797858841,False,3.8534927532359933,59300,60000
Mark Andrews,TE,BAL,5200,7.227054101029634,9.041842363323846,,2,Mike Gesicki,CIN,5300,6.844462045453394,5.41314689369575,,100,0.16666666666666669,-0.3825920555762403,-5.293886696126056,3.628695469628097,False,3.436596442918526,60000,60000
Mark Andrews,TE,BAL,5200,7.227054101029634,9.041842363323846,,3,Cade Otton,TB,4800,4.663455686566553,3.893239091822824,,-400,-0.6666666666666667,-2.5635984144630815,-35.4722460718517,5.148603271501022,False,3.3222780497707727,59500,60000
