cash_player_name,cash_position,cash_team,cash_salary,cash_final_projection,cash_estimated_ownership_pct,cash_roster_role,pivot_rank,pivot_player_name,pivot_team,pivot_salary,pivot_final_projection,pivot_estimated_ownership_pct,pivot_roster_role,salary_diff,salary_diff_pct,projection_diff,projection_diff_pct,ownership_edge_pts,outprojects_cash_player,leverage_score,lineup_salary_after_swap,site_salary_cap
Romeo Doubs,WR,NE,6600,2.6836136114097053,2.990682048440804,FLEX,1,DeMario Douglas,NE,3000,2.0445571433291048,2.5523934476624195,FLEX,-3600,-7.199999999999999,-0.6390564680806006,-23.81328166482594,0.4382886007783844,False,0.33391770177020325,34200,50000
Kayshon Boutte,WR,NE,5600,2.630429199108681,2.7855998045567785,FLEX,1,DeMario Douglas,NE,3000,2.0445571433291048,2.5523934476624195,FLEX,-2600,-5.2,-0.5858720557795762,-22.272869232827045,0.23320635689435898,False,0.18126460998063848,34200,50000
